Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.117124096,35594.14213
1.117421875,35591.6663
1.109977399,35645.95581
1.110275178,35645.05403
1.115039642,35612.84378
1.115339809,35610.13732
1.116826317,35596.70652
1.117719654,35589.31308
1.10967784,35646.65747
1.110572957,35643.96894
1.113252968,35627.79423
1.112955189,35630.03832
1.114741863,35615.47742
1.115635534,35607.46019
1.116528538,35599.34548
1.118017433,35587.0955
1.120101886,35577.16511
1.120399665,35576.85232
1.129035257,35650.81389
1.129333036,35652.96167
1.10938137,35647.12888
1.110870736,35642.71323
1.113550747,35625.46842
1.11265741,35632.19499
1.114444084,35618.06965
1.115930926,35604.75469
1.116230759,35602.02702
1.118315212,35585.01592
1.119804107,35577.75859
1.120697444,35576.86796
1.128735489,35648.45452
1.129630815,35654.92404
1.106106271,35635.31603
1.10640405,35637.68089
1.109085371,35647.37272
1.111168515,35641.30156
1.113848526,35623.06696
1.112359631,35634.25392
1.114146305,35620.59659
1.118612991,35583.09041
1.119506328,35578.66751
1.120995223,35577.17818
1.128438346,35645.88809
1.129928594,35656.67304
1.106701829,35639.82941
1.108786283,35647.37983
1.111466294,35639.73909
1.112061852,35636.20676
1.11891077,35581.35576
1.119208549,35579.87055
1.121293002,35577.8323
1.128142556,35643.18097
1.130226373,35658.263
1.133501943,35668.85576
1.133799722,35669.41258
1.107892946,35645.81168
1.107595166,35644.72519
1.106999608,35641.72765
1.108488504,35647.12676
1.111764073,35638.0405
1.121592721,35578.77639
1.123079677,35587.79494
1.123377456,35590.34919
1.130524153,35659.67358
1.127844141,35640.26611
1.133204164,35668.22118
1.134097501,35669.88452
1.108190725,35646.60511
1.107297387,35643.36775
1.121889791,35580.03719
1.122781897,35585.44899
1.123675235,35593.14864
1.123973014,35596.12266
1.124270793,35599.29612
1.126355246,35623.81753
1.126653025,35627.30901
1.130821932,35660.95683
1.127546362,35637.21063
1.132906385,35667.52421
1.134395527,35670.24249
1.122185631,35581.55987
1.122484118,35583.38453
1.124568572,35602.59788
1.126057467,35620.27086
1.126950804,35630.71447
1.127248583,35634.0209
1.131119711,35662.12104
1.132608606,35666.76974
1.134690515,35670.47533
1.124866351,35606.02354
1.125461909,35613.09808
1.125759688,35616.68272
1.13141749,35663.18911
1.132310827,35665.96191
1.134988048,35670.57372
1.12516413,35609.52402
1.131715269,35664.17934
1.132013048,35665.09986
1.135288617,35670.48883
1.135586396,35670.2165
1.135884175,35669.74482
1.136181954,35669.05351
1.136479733,35668.11967
1.136777512,35666.92003
1.137075291,35665.4579
1.13737307,35663.71602
1.137670849,35661.60326
1.137968629,35659.14131
1.138266408,35656.23167
1.138564187,35652.91466
1.138861966,35649.15436
1.139159745,35644.94727
1.139457524,35640.29361
1.139755303,35635.18632
1.140053082,35629.63322
1.140350861,35623.65436
1.140649964,35617.26271
1.140945977,35610.61926
1.141242432,35603.64466
1.141541977,35596.39922
1.141839756,35589.01977
1.142137535,35581.55224
1.142435314,35574.07454
1.142733093,35566.66364
1.143030872,35559.36701
1.143328651,35552.2476
1.14362643,35545.36333
