Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
1.3725114,2663.660699
1.372312889,2663.390411
1.374496509,2666.065709
1.374297998,2665.853262
1.372709911,2663.926306
1.372114378,2663.115667
1.37469502,2666.271472
1.374099487,2665.633756
1.372908422,2664.186952
1.371915867,2662.836769
1.381843152,2668.126334
1.381642901,2668.222767
1.374893531,2666.469739
1.373900976,2665.407842
1.373106933,2664.442431
1.382041662,2668.021694
1.38144439,2668.309355
1.376680129,2667.920548
1.37687864,2668.040503
1.375092042,2666.661358
1.373702465,2665.175432
1.373305443,2664.692456
1.382238434,2667.911319
1.38124588,2668.389075
1.378268216,2668.614328
1.378466727,2668.658909
1.376481618,2667.791015
1.377077151,2668.15175
1.375290552,2666.845104
1.373503954,2664.936916
1.382436945,2667.791626
1.381048901,2668.458819
1.379657792,2668.738601
1.379459281,2668.745761
1.37806817,2668.561546
1.378665238,2668.693715
1.377275661,2668.253237
1.376283107,2667.653435
1.375489063,2667.022157
1.382635456,2667.66447
1.38085039,2668.522237
1.379856473,2668.720685
1.379260771,2668.74662
1.378862555,2668.72019
1.377869659,2668.498175
1.377474172,2668.344762
1.376084596,2667.506958
1.375687574,2667.191079
1.380650347,2668.57708
1.382833967,2667.529428
1.380054984,2668.69673
1.379061066,2668.737668
1.377672683,2668.426995
1.375886085,2667.353315
1.380451836,2668.624013
1.383032478,2667.386705
1.380253325,2668.663126
1.383230989,2667.23613
1.383429499,2667.077704
1.38362801,2666.911401
1.383826521,2666.737185
1.384025032,2666.555111
1.384223543,2666.365062
1.384422054,2666.166935
1.384620565,2665.960681
1.384819076,2665.746183
1.385017587,2665.523413
1.385216098,2665.292235
1.385414608,2665.052456
1.385613119,2664.803944
1.38581163,2664.546532
1.386010141,2664.280044
1.386208652,2664.004303
1.386407163,2663.719226
1.386605674,2663.424635
1.386804185,2663.120189
1.387002696,2662.805654
1.387201207,2662.48093
1.387399718,2662.145896
1.387598228,2661.800354
1.387796739,2661.444136
1.38799525,2661.077144
1.388193761,2660.698809
1.388389946,2660.315618
1.388588457,2659.915312
1.388789294,2659.499411
1.388987805,2659.077981
1.389186316,2658.645246
1.389383863,2658.205074
1.389582374,2657.751161
1.389781848,2657.285072
1.389980359,2656.811505
1.39017887,2656.32827
1.390377781,2655.834676
1.390576292,2655.333842
1.390774403,2654.826024
1.390972914,2654.309993
1.391171425,2653.788178
1.391371699,2653.254739
1.391570209,2652.723629
1.391766957,2652.193084
1.391965468,2651.655639
1.392163979,2651.118264
1.392364368,2650.574383
1.392562879,2650.040201
1.392759512,2649.513614
1.392958023,2648.986717
1.393156534,2648.466716
1.393355045,2647.954516
1.393553555,2647.451686
1.393752066,2646.959405
1.393950577,2646.478711
1.394149088,2646.010629
1.394347599,2645.556024
1.39454611,2645.115645
1.394744621,2644.69023
1.394943132,2644.280486
1.395141643,2643.886643
1.395340154,2643.508935
1.395538664,2643.147867
1.395737175,2642.803878
1.395935686,2642.476907
1.396134197,2642.167407
1.396332708,2641.874414
1.396531219,2641.598856
1.39672973,2641.339705
1.396928241,2641.098546
1.397126752,2640.873126
1.397325263,2640.665944
1.397523774,2640.473716
1.397722284,2640.299937
1.397918716,2640.142071
1.398117227,2639.999154
1.398317817,2639.868588
1.398516328,2639.75607
1.398714839,2639.655256
1.398911254,2639.57184
1.399109765,2639.495918
1.399310372,2639.43482
1.399508883,2639.381915
1.399707393,2639.341618
1.399905171,2639.309941
1.400103682,2639.287156
1.400302926,2639.272784
1.400501437,2639.265544
1.400699948,2639.267697
1.400899089,2639.273586
1.4010976,2639.288304
1.401295481,2639.304863
1.401493992,2639.329162
1.401692502,2639.354897
1.401893007,2639.387481
1.402091517,2639.420848
1.402288035,2639.458767
1.402486546,2639.496767
1.402685057,2639.538464
1.402885585,2639.579246
1.403084095,2639.622378
1.40328059,2639.662338
1.403479101,2639.70424
1.403677611,2639.742879
1.403876122,2639.781938
1.404074633,2639.817385
1.404273144,2639.852255
1.404471655,2639.883208
1.404670166,2639.912844
1.404868677,2639.938164
1.405067188,2639.96134
1.405265699,2639.980035
1.40546421,2639.995555
1.40566272,2640.0069
1.405861231,2640.013675
1.406059742,2640.016376
1.406258253,2640.013785
1.406456764,2640.007034
1.406655275,2639.993069
1.406853786,2639.974004
1.407052297,2639.9483
1.407250808,2639.916294
1.407449319,2639.877102
1.40764783,2639.830856
1.40784634,2639.776862
1.408044851,2639.715441
1.408243362,2639.646385
1.408439933,2639.570486
1.408638444,2639.485851
1.408838895,2639.392198
1.409037406,2639.29172
1.409235917,2639.183308
1.409432562,2639.0686
1.409631073,2638.944757
1.409831449,2638.812327
1.41002996,2638.673936
1.410228471,2638.528471
1.410426479,2638.377088
1.41062499,2638.218934
1.410824004,2638.054621
1.411022515,2637.885639
1.411221026,2637.712034
1.411420397,2637.533381
1.411618908,2637.352337
1.411816558,2637.169362
1.412015069,2636.983437
1.41221358,2636.796438
1.412414315,2636.605756
1.412612825,2636.417858
1.412809113,2636.23226
1.413007624,2636.045573
1.413206135,2635.860664
1.413404646,2635.677806
1.413603157,2635.497739
1.413801667,2635.320865
1.414000178,2635.147905
1.414198689,2634.979403
1.4143972,2634.815508
1.303231095,2636.695819
1.303429606,2636.832072
1.303628117,2636.970887
1.303826628,2637.112687
1.304025139,2637.257559
1.30422365,2637.404797
1.30442216,2637.555109
1.304620671,2637.707428
1.304819182,2637.862724
1.305017693,2638.019687
1.305214519,2638.178016
1.30541303,2638.339424
1.305613226,2638.504398
1.305811737,2638.669797
1.306010248,2638.836982
1.306207317,2639.00481
1.306405828,2639.175623
1.30660578,2639.349517
1.310178977,2642.64412
1.309980466,2642.45676
1.312164086,2644.467882
1.311965575,2644.292583
1.306804291,2639.523402
1.310377487,2642.830993
1.309781955,2642.269564
1.312362597,2644.640612
1.311767064,2644.115242
1.307002802,2639.698958
1.308590889,2641.149503
1.308393663,2640.965925
1.310575998,2643.017524
1.309583444,2642.082108
1.312561107,2644.810825
1.311568553,2643.93582
1.307201234,2639.876055
1.324471762,2641.913798
1.325265805,2640.91907
1.325464316,2640.687024
1.324670272,2641.657561
1.314149195,2646.048842
1.314347706,2646.185051
1.308195152,2640.781705
1.3087894,2641.334901
1.309386523,2641.896346
1.310774509,2643.203236
1.31097302,2643.388291
1.311370042,2643.75475
1.312759618,2644.978061
1.311171531,2643.572112
1.307399745,2640.054399
1.322883674,2643.990127
1.323082185,2643.736538
1.324273251,2642.173127
1.325067294,2641.159028
1.325662827,2640.463788
1.324868783,2641.405585
1.313950684,2645.907984
1.314546216,2646.316901
1.307995357,2640.597351
1.308987911,2641.520959
1.309188012,2641.709181
1.312958129,2645.142221
1.307598335,2640.234402
1.320501544,2646.505173
1.320700054,2646.343915
1.322685163,2644.23945
1.323280696,2643.479548
1.32407474,2642.434426
1.325861338,2640.250107
1.313752173,2645.762969
1.314744727,2646.443749
1.31315664,2645.302932
1.307796846,2640.415174
1.320303033,2646.655991
1.320898565,2646.172666
1.322486653,2644.483693
1.323479207,2643.220033
1.323876229,2642.696615
1.326059849,2640.046497
1.316332815,2647.262497
1.316531325,2647.33386
1.317722542,2647.563821
1.317921053,2647.564447
1.313553662,2645.613557
1.314943238,2646.566118
1.313355151,2645.46021
1.320104522,2646.796322
1.321097076,2645.991725
1.322288142,2644.722007
1.323677718,2642.958789
1.326256015,2639.856991
1.316134304,2647.183094
1.316728625,2647.39632
1.31752388,2647.551529
1.318119413,2647.555038
1.315141749,2646.683107
1.31871646,2647.452789
1.318914971,2647.395805
1.321295587,2645.801506
1.319907739,2646.924368
1.329436279,2638.465949
1.329633045,2638.489009
1.322089631,2644.953593
1.328044958,2638.668101
1.32824385,2638.600424
1.326655381,2639.504689
1.326853892,2639.347711
1.326454526,2639.675532
1.315934247,2647.095621
1.316927136,2647.450234
1.318317924,2647.531881
1.317325369,2647.52824
1.31534026,2646.795237
1.319111967,2647.326774
1.318516434,2647.498873
1.321494098,2645.602221
1.319709228,2647.042819
1.329237768,2638.456781
1.329831556,2638.522693
1.32189112,2645.177822
1.327846447,2638.749537
1.328442361,2638.545079
1.327052403,2639.202936
1.33519135,2643.17486
1.334992839,2642.92349
1.315735736,2647.001351
1.317126858,2647.494348
1.315538771,2646.901643
1.332610709,2640.208115
1.332809219,2640.402335
1.321692609,2645.394183
1.319310478,2647.244273
1.319508989,2647.150182
1.329037512,2638.459375
1.330030067,2638.569679
1.327647936,2638.843407
1.32864049,2638.503952
1.327249933,2639.071202
1.335389861,2643.428369
1.334794328,2642.673112
1.332412198,2640.023668
1.33300773,2640.602469
1.331419643,2639.229354
1.331221132,2639.101883
1.328839001,2638.475203
1.330230445,2638.628413
1.327448444,2638.951271
1.335588372,2643.681895
1.334595818,2642.426196
1.332213687,2639.845245
1.333206241,2640.811015
1.331618154,2639.369332
1.331022621,2638.98329
1.330428956,2638.700181
1.335784793,2643.933202
1.334397307,2642.181408
1.332015176,2639.677922
1.333404752,2641.025541
1.331816665,2639.517561
1.33082411,2638.877672
1.3306256,2638.78179
1.335983304,2644.18679
1.334198796,2641.941337
1.339161568,2647.863969
1.339360079,2648.052042
1.333603263,2641.24597
1.334000285,2641.704269
1.337573481,2646.149518
1.337771241,2646.379827
1.336183905,2644.442213
1.338963669,2647.669634
1.33955859,2648.232796
1.333801774,2641.473072
1.33737497,2645.914575
1.337969752,2646.607004
1.336777323,2645.187069
1.336975834,2645.431784
1.336382416,2644.693377
1.338765158,2647.468568
1.339759076,2648.408266
1.337176459,2645.676052
1.338169014,2646.830559
1.336580927,2644.94278
1.338566036,2647.260868
1.339957587,2648.573636
1.338367525,2647.048235
1.340154123,2648.730047
1.340352634,2648.879011
1.340551145,2649.01928
1.340751661,2649.152338
1.340950172,2649.275002
1.341146677,2649.388022
1.341345188,2649.493319
1.341543699,2649.589337
1.34174221,2649.677136
1.341940721,2649.755412
1.342139232,2649.825839
1.342337743,2649.886756
1.342536254,2649.939648
1.342734765,2649.98291
1.342933275,2650.018682
1.343131786,2650.04558
1.343330297,2650.065111
1.343528808,2650.077073
1.343727319,2650.082289
1.34392583,2650.079881
1.344124341,2650.073676
1.344322852,2650.059874
1.344521363,2650.043476
1.344719874,2650.022483
1.344918384,2649.998644
1.345116895,2649.972149
1.345315406,2649.943899
1.345513917,2649.914437
1.345712428,2649.884319
1.345910939,2649.854123
1.34610945,2649.824325
1.34630601,2649.795861
1.346504521,2649.768595
1.346704983,2649.742997
1.346903493,2649.720036
1.347102004,2649.699823
1.347298631,2649.68287
1.347497142,2649.668915
1.347697537,2649.658261
1.347896048,2649.651368
1.348094559,2649.648191
1.348292549,2649.648768
1.34849106,2649.652972
1.348690092,2649.661051
1.348888602,2649.672779
1.349087113,2649.688534
1.349286466,2649.708275
1.349484977,2649.73163
1.349682646,2649.75833
1.349881157,2649.788079
1.350079668,2649.820747
1.350280384,2649.856165
1.350478895,2649.893585
1.350675201,2649.931872
1.350873712,2649.972623
1.351072222,2650.013842
1.351270733,2650.056208
1.351469244,2650.098254
1.351667755,2650.14086
1.351866266,2650.182276
1.352064777,2650.223486
1.352263288,2650.262338
1.352461799,2650.299869
1.35266031,2650.333873
1.352858821,2650.365207
1.353057331,2650.392014
1.353255842,2650.413877
1.353454353,2650.430825
1.353652864,2650.441492
1.353851375,2650.446
1.354049886,2650.444989
1.354248397,2650.43606
1.354446908,2650.420561
1.354645419,2650.398079
1.35484393,2650.369658
1.35504244,2650.335044
1.355240951,2650.294826
1.355439462,2650.249436
1.355637973,2650.199401
1.355836484,2650.145371
1.356034995,2650.087994
1.356233506,2650.027824
1.356432017,2649.965565
1.356630528,2649.901856
1.356827226,2649.83839
1.357025737,2649.77417
1.35722606,2649.71008
1.357424571,2649.647996
1.357623082,2649.587685
1.357819939,2649.530589
1.35801845,2649.475703
1.358218615,2649.423882
1.358417126,2649.376522
1.358615637,2649.33343
1.358813857,2649.295313
1.359012368,2649.26254
1.359211169,2649.235441
1.35940968,2649.214489
1.359608191,2649.199745
1.359807774,2649.19145
1.360006285,2649.191096
1.360203724,2649.197753
1.360402235,2649.212874
1.360600746,2649.236183
1.360801692,2649.270652
1.361000203,2649.314592
1.361196278,2649.36815
1.361394789,2649.432173
1.3615933,2649.506526
1.361791811,2649.590493
1.361990322,2649.68531
1.362188833,2649.789793
1.362387344,2649.905305
1.362585855,2650.030243
1.362784366,2650.166286
1.362982877,2650.311708
1.363181387,2650.467726
1.363379898,2650.63429
1.363578409,2650.8104
1.36377692,2650.996937
1.363975431,2651.192555
1.364173942,2651.39865
1.364372453,2651.613156
1.364570964,2651.837565
1.364769475,2652.069761
1.364967986,2652.311314
1.365166496,2652.560058
1.365365007,2652.817268
1.365563518,2653.080949
1.365762029,2653.352316
1.36596054,2653.629505
1.366159051,2653.913467
1.366357562,2654.202457
1.366556073,2654.497173
1.366754584,2654.795966
1.366953095,2655.099407
1.367151605,2655.406159
1.367348443,2655.713369
1.367546954,2656.026294
1.367747138,2656.344688
1.367945649,2656.661746
1.36814416,2656.980416
1.368341247,2657.297504
1.368539758,2657.618235
1.368739693,2657.941929
1.368938204,2658.262686
1.369136715,2658.582862
1.369335165,2658.901978
1.369533676,2659.219868
1.369732247,2659.536156
1.369930758,2659.85036
1.370129269,2660.162262
1.370329082,2660.474082
1.370527593,2660.780714
1.370724802,2661.082864
1.370923313,2661.383775
1.371121824,2661.681081
1.371321935,2661.978047
1.371520446,2662.268602
1.371717356,2662.553574
1.483081718,2645.189138
1.483280229,2645.054328
1.482883461,2645.325977
1.483478994,2644.922088
