Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.214347853,34644.48043
1.213851576,34659.24222
1.213355298,34675.00245
1.212859021,34691.48143
1.212362744,34708.45978
1.211862953,34725.78774
1.211366675,34743.11839
1.210873912,34760.01155
1.210377635,34776.52023
1.209881358,34792.28658
1.20938508,34807.11937
1.208888803,34820.87378
1.208392526,34833.47934
1.20789086,34845.02992
1.207394582,34855.3283
1.206903694,34864.38596
1.206407417,34872.46777
1.20591114,34879.41275
1.205414862,34885.30982
1.204918585,34890.14691
1.204422308,34893.95153
1.203926031,34896.65485
1.203429753,34898.57487
1.202933476,34899.94179
1.202437199,34900.87595
1.201940922,34901.40655
1.201444644,34901.75758
1.200948367,34901.97618
1.20045209,34902.21984
1.199955813,34902.49388
1.199459535,34902.83775
1.198963258,34903.23993
1.198466981,34903.6936
1.197970704,34904.18713
1.197474426,34904.71008
1.196978149,34905.2546
1.196485811,34905.80314
1.195989535,34906.36656
1.195489317,34906.93711
1.19499304,34907.48207
1.194496763,34907.99686
1.194000486,34908.46816
1.193504208,34908.88217
1.193007931,34909.23769
1.192517105,34909.52212
1.19202083,34909.7767
1.191519099,34910.02286
1.191022822,34910.26386
1.190526545,34910.56572
1.190030268,34910.93449
1.18953399,34911.39609
1.189037713,34911.94473
1.188541436,34912.56478
1.188045159,34913.24385
1.187548881,34913.95618
1.187052604,34914.67927
1.186556327,34915.39705
1.18606005,34916.09994
1.185563772,34916.7889
1.185067495,34917.4545
1.184565766,34918.16234
1.184069488,34918.89883
1.183578663,34919.75909
1.183082386,34920.85499
1.182586109,34922.25096
1.182089832,34924.0953
1.181593554,34926.29031
1.181097277,34928.99469
1.180597061,34932.17137
1.180100783,34935.90499
1.179608445,34940.14448
1.179112168,34944.88573
1.178615891,34950.05734
1.178119614,34955.5317
1.177623336,34961.16831
1.177127059,34966.8496
1.176630782,34972.4466
1.176134505,34977.84901
1.175638227,34982.98544
1.17514195,34987.83142
1.174645673,34992.41357
1.174149396,34996.77423
1.173653118,35000.98701
1.173156841,35005.13311
1.172660564,35009.27694
1.172164287,35013.43633
1.171668009,35017.61755
1.171171732,35021.81521
1.170675455,35025.99467
1.170179178,35030.10808
1.1696829,35034.0755
1.169192011,35037.78278
1.06695351,35503.2559
1.067454169,35497.12006
1.067950445,35491.94163
1.068442342,35487.72902
1.070427451,35481.04421
1.070923728,35482.02159
1.068938619,35484.50339
1.069931174,35481.03654
1.071420005,35484.03544
1.069434896,35482.20217
1.071916283,35486.79403
1.07241256,35490.47934
1.075886501,35528.30656
1.076382778,35533.7595
1.072908837,35494.76681
1.076879055,35538.82543
1.075390223,35522.5655
1.087304027,35473.48093
1.087797155,35470.79822
1.077375332,35543.27776
1.073405114,35499.73383
1.074893946,35516.69245
1.078367887,35549.77988
1.07787161,35547.02018
1.079856719,35550.69984
1.080352996,35548.57348
1.081841828,35534.76769
1.082338105,35528.52517
1.086807751,35476.81554
1.088293432,35468.61276
1.073901392,35505.09122
1.074397669,35510.80785
1.078859505,35551.39614
1.079355783,35551.75604
1.080849273,35545.04655
1.08134555,35540.37945
1.08283208,35521.94964
1.086308323,35480.74645
1.088789709,35467.09295
1.083328358,35515.18789
1.089285986,35466.08618
1.085812046,35485.26478
1.083826937,35508.48421
1.089782264,35465.52542
1.085315768,35490.36399
1.084323214,35502.02899
1.090278541,35465.34656
1.084819491,35495.95834
1.090779989,35465.38059
1.091276264,35465.65209
1.091767372,35465.96625
1.09226365,35466.27756
1.092759927,35466.43548
1.093256204,35466.32285
1.093752481,35465.78728
1.094248759,35464.64989
1.094750126,35462.91027
1.095246402,35460.47932
1.09573759,35457.35836
1.096233868,35453.30493
1.096730145,35448.44067
1.097226422,35442.87092
1.097722699,35436.8093
1.098218977,35430.46182
1.098715254,35424.01907
1.099211531,35417.64748
1.099707808,35411.48811
1.100204086,35405.66754
1.100700363,35400.30145
1.10119664,35395.40824
1.101692917,35391.07455
1.102185122,35387.32901
1.102681401,35384.05146
1.103181749,35381.26835
1.103678026,35378.86916
1.104174304,35376.86882
1.104670581,35375.12828
1.105166858,35373.60456
1.105663135,35372.10442
1.106153596,35370.53948
1.106649875,35368.76557
1.107151967,35366.75274
1.107648244,35364.48228
1.108144522,35361.93227
1.108640799,35359.21483
1.109137076,35356.47904
1.109633353,35353.804
1.110129267,35351.34247
1.110625544,35349.16132
1.111122185,35347.33644
1.111618462,35345.83954
1.11211474,35344.6617
1.112611017,35343.73705
1.113107294,35342.99392
1.113603571,35342.39766
1.114104938,35341.84828
1.114601214,35341.33217
1.115092403,35340.81833
1.11558868,35340.27482
1.116084958,35339.72446
1.116581235,35339.20272
1.117077512,35338.73581
1.117573789,35338.37265
1.118076407,35338.10515
1.118572683,35337.99928
1.119062621,35338.0457
1.119558898,35338.23497
1.120055176,35338.55459
1.120551453,35338.97168
1.12104773,35339.45555
1.121544007,35339.94876
1.122040285,35340.42206
1.122536562,35340.83641
1.123032839,35341.16902
1.123529116,35341.4044
1.124025394,35341.56327
1.124521671,35341.68322
1.125017948,35341.80213
1.125514225,35341.95073
1.126010503,35342.14881
1.12650678,35342.38836
1.127003057,35342.67039
1.127499334,35342.82617
1.127995612,35342.78309
1.128491889,35342.37913
1.128988166,35341.33295
1.129478834,35339.71326
1.129975113,35337.27916
1.130476998,35333.70385
1.130973275,35328.73809
1.131469552,35322.48975
1.13196583,35314.89468
1.132462107,35305.91267
1.132958384,35295.54949
1.133450784,35283.87986
1.133947062,35270.70967
