Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.3725114,34515.17197
1.372312889,34511.91948
1.374496509,34543.59034
1.374297998,34541.13753
1.372709911,34518.36109
1.372114378,34508.60248
1.37469502,34545.9471
1.374099487,34538.58687
1.372908422,34521.4805
1.371915867,34505.22599
1.381843152,34549.26667
1.381642901,34551.37631
1.374893531,34548.19383
1.373900976,34535.94708
1.373106933,34524.53051
1.382041662,34547.03401
1.38144439,34553.3593
1.376680129,34563.55893
1.37687864,34564.6957
1.375092042,34550.345
1.373702465,34533.21377
1.373305443,34527.50382
1.382238434,34544.70404
1.38124588,34555.23864
1.378268216,34568.84988
1.378466727,34568.87172
1.376481618,34562.29891
1.377077151,34565.70232
1.375290552,34552.37495
1.373503954,34530.40076
1.382436945,34542.23984
1.381048901,34556.9716
1.379657792,34566.0827
1.379459281,34566.86581
1.37806817,34568.70021
1.378665238,34568.74321
1.377275661,34566.58918
1.376283107,34560.92807
1.375489063,34554.31218
1.382635456,34539.66213
1.38085039,34558.61343
1.379856473,34565.14046
1.379260771,34567.55043
1.378862555,34568.48306
1.377869659,34568.37721
1.377474172,34567.32608
1.376084596,34559.43722
1.375687574,34556.12404
1.380650347,34560.15147
1.382833967,34536.97349
1.380054984,34564.08419
1.379061066,34568.08259
1.377672683,34567.93265
1.375886085,34557.83817
1.380451836,34561.56682
1.383032478,34534.17057
1.380253325,34562.8798
1.383230989,34531.26393
1.383429499,34528.24187
1.38362801,34525.11123
1.383826521,34521.87272
1.384025032,34518.51881
1.384223543,34515.06277
1.384422054,34511.48796
1.384620565,34507.80434
1.384819076,34504.00821
1.385017587,34500.09603
1.385216098,34496.07227
1.385414608,34491.93295
1.385613119,34487.67767
1.38581163,34483.30324
1.386010141,34478.80987
1.386208652,34474.19092
1.386407163,34469.44619
1.386605674,34464.57397
1.386804185,34459.57467
1.387002696,34454.44436
1.387201207,34449.17071
1.387399718,34443.76006
1.387598228,34438.21203
