Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
1.3725114,0.054687722
1.372312889,0.054682559
1.374496509,0.054736121
1.374297998,0.054731614
1.372709911,0.054692842
1.372114378,0.054677347
1.37469502,0.05474053
1.374099487,0.054727023
1.372908422,0.054697909
1.371915867,0.054672093
1.381843152,0.054807516
1.381642901,0.054808407
1.374893531,0.054744835
1.373900976,0.054722349
1.373106933,0.054702925
1.382041662,0.054806518
1.38144439,0.054809152
1.376680129,0.05477849
1.37687864,0.05478166
1.375092042,0.054749034
1.373702465,0.054717592
1.373305443,0.054707879
1.382238434,0.054805264
1.38124588,0.054809736
1.378268216,0.054799694
1.378466727,0.054801567
1.376481618,0.054775211
1.377077151,0.054784681
1.375290552,0.054753115
1.373503954,0.05471277
1.382436945,0.054803896
1.381048901,0.05481019
1.379657792,0.054809132
1.379459281,0.054808299
1.37806817,0.05479763
1.378665238,0.054803271
1.377275661,0.054787599
1.376283107,0.054771813
1.375489063,0.054757092
1.382635456,0.054802363
1.38085039,0.05481045
1.379856473,0.054809807
1.379260771,0.054807328
1.378862555,0.054804771
1.377869659,0.05479534
1.377474172,0.054790348
1.376084596,0.05476831
1.375687574,0.05476094
1.380650347,0.054810627
1.382833967,0.054800684
1.380054984,0.054810264
1.379061066,0.054806133
1.377672683,0.05479296
1.375886085,0.054764674
1.380451836,0.054810641
1.383032478,0.054798849
1.380253325,0.054810558
1.383230989,0.05479688
1.383429499,0.054794755
1.38362801,0.054792488
1.383826521,0.054790077
1.384025032,0.054787512
1.384223543,0.05478482
1.384422054,0.05478197
1.384620565,0.05477898
1.384819076,0.054775845
1.385017587,0.054772557
1.385216098,0.054769128
1.385414608,0.054765554
1.385613119,0.054761836
1.38581163,0.054757969
1.386010141,0.054753957
1.386208652,0.054749789
1.386407163,0.054745464
1.386605674,0.054740984
1.386804185,0.054736355
1.387002696,0.054731568
1.387201207,0.0547266
1.387399718,0.054721467
1.387598228,0.054716166
1.387796739,0.05471069
1.38799525,0.054705025
1.388193761,0.054699145
1.388389946,0.054693336
1.388588457,0.054686867
1.388789294,0.054680537
1.388987805,0.054673841
1.389186316,0.054666968
1.389383863,0.054660014
1.389582374,0.054652635
1.389781848,0.054645191
1.389980359,0.054637459
1.39017887,0.054629531
1.390377781,0.054621326
1.390576292,0.054612995
1.390774403,0.054604357
1.390972914,0.054595521
1.391171425,0.054586491
1.391371699,0.054576946
1.391570209,0.054567699
1.391766957,0.054557889
1.391965468,0.054548002
1.392163979,0.05453794
1.392364368,0.054527359
1.392562879,0.054517172
1.392759512,0.05450649
1.392958023,0.054495788
1.393156534,0.054484958
1.393355045,0.054474048
1.393553555,0.054463097
1.393752066,0.054452126
1.393950577,0.054441188
1.394149088,0.05443029
1.394347599,0.054419476
1.39454611,0.054408769
1.394744621,0.054398202
1.394943132,0.054387788
1.395141643,0.054377547
1.395340154,0.05436752
1.395538664,0.054357679
1.395737175,0.054348085
1.395935686,0.054338732
1.396134197,0.054329644
1.396332708,0.054320843
1.396531219,0.054312317
1.39672973,0.054304074
1.396928241,0.054296135
1.397126752,0.054288488
1.397325263,0.054281152
1.397523774,0.054274131
1.397722284,0.054267403
1.397918716,0.054261164
1.398117227,0.054255004
1.398317817,0.054249253
1.398516328,0.054243847
1.398714839,0.054238717
1.398911254,0.054234059
1.399109765,0.054229569
1.399310372,0.054225422
1.399508883,0.054221633
1.399707393,0.054218078
1.399905171,0.054214877
1.400103682,0.054211872
1.400302926,0.054209149
1.400501437,0.054206634
1.400699948,0.054204374
1.400899089,0.054202348
1.4010976,0.054200503
1.401295481,0.054198898
1.401493992,0.054197421
1.401692502,0.05419615
1.401893007,0.054194992
1.402091517,0.054194003
1.402288035,0.054193188
1.402486546,0.054192503
1.402685057,0.05419194
1.402885585,0.05419149
1.403084095,0.054191123
1.40328059,0.054190893
1.403479101,0.054190711
1.403677611,0.054190603
1.403876122,0.05419053
1.404074633,0.054190508
1.404273144,0.054190504
1.404471655,0.054190529
1.404670166,0.054190549
1.404868677,0.05419059
1.405067188,0.054190622
1.405265699,0.054190644
1.40546421,0.054190643
1.40566272,0.054190633
1.405861231,0.054190578
1.406059742,0.054190505
1.406258253,0.05419038
1.406456764,0.054190247
1.406655275,0.054190086
1.406853786,0.054189831
1.407052297,0.054189524
1.407250808,0.054189178
1.407449319,0.05418874
1.40764783,0.054188243
1.40784634,0.054187644
1.408044851,0.054186928
1.408243362,0.054186102
1.408439933,0.054185212
1.408638444,0.054184117
1.408838895,0.054182971
1.409037406,0.054181654
1.409235917,0.054180191
1.409432562,0.05417868
1.409631073,0.054176889
1.409831449,0.05417505
1.41002996,0.054173017
1.410228471,0.054170842
1.410426479,0.054168524
1.41062499,0.054166019
1.410824004,0.054163396
1.411022515,0.054160591
1.411221026,0.054157659
1.411420397,0.05415451
1.411618908,0.054151324
1.411816558,0.054147913
1.412015069,0.054144425
1.41221358,0.054140809
1.412414315,0.054136967
1.412612825,0.054133239
1.412809113,0.054129309
1.413007624,0.054125312
1.413206135,0.054121279
1.413404646,0.054117169
1.413603157,0.054113029
1.413801667,0.054108865
1.414000178,0.054104667
1.414198689,0.054100462
1.4143972,0.054096297
1.303231095,0.054418197
1.303429606,0.054419495
1.303628117,0.054420895
1.303826628,0.054422345
1.304025139,0.054423876
1.30422365,0.054425468
1.30442216,0.054427136
1.304620671,0.054428862
1.304819182,0.054430657
1.305017693,0.054432521
1.305214519,0.054434366
1.30541303,0.054436419
1.305613226,0.054438411
1.305811737,0.054440494
1.306010248,0.054442634
1.306207317,0.054444749
1.306405828,0.054447035
1.30660578,0.054449269
1.310178977,0.054496436
1.309980466,0.05449357
1.312164086,0.054525812
1.311965575,0.054522854
1.306804291,0.054451597
1.310377487,0.054499313
1.309781955,0.054490731
1.312362597,0.054528763
1.311767064,0.054519895
1.307002802,0.054453945
1.308590889,0.054474196
1.308393663,0.054471503
1.310575998,0.054502222
1.309583444,0.054487914
1.312561107,0.054531699
1.311568553,0.054516925
1.307201234,0.054456336
1.324471762,0.054513808
1.325265805,0.054491431
1.325464316,0.05448569
1.324670272,0.054508338
1.314149195,0.05455427
1.314347706,0.054556883
1.308195152,0.054468942
1.3087894,0.054476875
1.309386523,0.054485071
1.310774509,0.054505138
1.31097302,0.054508069
1.311370042,0.054513973
1.312759618,0.054534619
1.311171531,0.054511012
1.307399745,0.05445877
1.322883674,0.054552965
1.323082185,0.054548625
1.324273251,0.054519181
1.325067294,0.054497127
1.325662827,0.054479958
1.324868783,0.054502769
1.313950684,0.054551581
1.314546216,0.054559457
1.307995357,0.054466305
1.308987911,0.054479571
1.309188012,0.054482394
1.312958129,0.054537528
1.307598335,0.054461247
1.320501544,0.054589014
1.320700054,0.054587191
1.322685163,0.054557118
1.323280696,0.0545441
1.32407474,0.05452443
1.325861338,0.054474253
1.313752173,0.054548854
1.314744727,0.054561956
1.31315664,0.054540403
1.307796846,0.054463762
1.320303033,0.054590605
1.320898565,0.054585139
1.322486653,0.054561069
1.323479207,0.054539401
1.323876229,0.054529561
1.326059849,0.054468572
1.316332815,0.05457974
1.316531325,0.054581662
1.317722542,0.054591141
1.317921053,0.054592223
1.313553662,0.054546068
1.314943238,0.054564389
1.313355151,0.054543252
1.320104522,0.054591958
1.321097076,0.054582876
1.322288142,0.054564804
1.323677718,0.054534553
1.326256015,0.054463147
1.316134304,0.05457773
1.316728625,0.054583482
1.31752388,0.054589857
1.318119413,0.054593188
1.315141749,0.054566766
1.31871646,0.054594946
1.318914971,0.054595176
1.321295587,0.05458039
1.319907739,0.054593125
1.329436279,0.054396579
1.329633045,0.054394282
1.322089631,0.054568339
1.328044958,0.054419348
1.32824385,0.054415399
1.326655381,0.05445221
1.326853892,0.054446997
1.326454526,0.054457553
1.315934247,0.054575659
1.316927136,0.054585251
