Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
2.116952098,2631.087626
2.116703959,2630.982651
2.116455821,2630.877212
2.116207682,2630.772641
2.115959543,2630.667211
2.115711405,2630.56338
2.115463266,2630.458974
2.115215127,2630.356553
2.114966989,2630.253942
2.11471885,2630.154109
2.114470712,2630.056274
2.114222573,2629.959741
2.113974434,2629.868593
2.113726296,2629.779755
2.113478157,2629.697725
2.113230018,2629.619184
2.11298188,2629.548172
2.112733741,2629.484011
2.112485603,2629.425838
2.112237464,2629.377282
2.111989325,2629.33543
2.111743399,2629.304549
2.111495261,2629.281517
2.111244909,2629.269546
2.110996771,2629.266576
2.110748632,2629.275202
2.110500494,2629.294725
2.110252355,2629.324701
2.110004216,2629.368139
2.109758115,2629.421687
2.109509977,2629.489279
2.1092598,2629.568657
2.109011662,2629.661317
2.108763523,2629.765192
2.108515385,2629.882705
2.108267246,2630.0121
2.108019107,2630.153834
2.107771635,2630.307237
2.107523496,2630.47341
2.107274691,2630.65175
2.107026553,2630.840383
2.106778414,2631.039344
2.106530275,2631.247847
2.106282137,2631.465119
2.106033998,2631.690411
2.1057838,2631.924926
2.105535661,2632.163047
2.105289582,2632.403398
2.105041444,2632.649827
2.104793305,2632.898329
2.104545166,2633.147966
2.104297028,2633.397476
2.104048889,2633.645223
2.103797873,2633.894932
2.103549735,2634.137149
2.103304473,2634.372502
2.103056335,2634.606412
2.102808196,2634.835347
2.102560057,2635.058953
2.102311919,2635.277456
2.10206378,2635.490776
2.101815642,2635.699167
2.101567503,2635.902683
2.101319364,2636.101512
2.101071226,2636.29627
2.100823087,2636.487312
2.100574948,2636.674968
2.10032681,2636.859465
2.100078671,2637.040973
2.099830533,2637.220062
2.099582394,2637.397003
2.099334255,2637.571825
2.099086117,2637.744694
2.098837978,2637.915673
2.098589839,2638.08464
2.098341701,2638.252134
2.098096659,2638.414897
2.09784852,2638.57937
2.097597285,2638.742006
2.097349146,2638.899449
2.097101008,2639.05445
2.096852869,2639.206307
2.09660473,2639.354461
2.096356592,2639.499301
2.096110876,2639.638122
2.095862738,2639.774979
2.095612176,2639.906468
2.095364037,2640.030632
2.095115899,2640.149012
2.09486776,2640.259387
2.094619621,2640.361426
2.094371483,2640.453126
2.094123041,2640.535192
2.093874903,2640.605055
2.093627067,2640.663778
2.093378928,2640.710814
2.09313079,2640.747703
2.092882651,2640.772942
2.092634512,2640.787792
2.092386374,2640.78858
2.092135206,2640.777406
2.091887067,2640.754112
2.091641958,2640.719141
2.091393819,2640.672592
2.091145681,2640.614425
2.090897542,2640.545029
2.090649403,2640.464712
2.090401265,2640.37431
2.090151046,2640.272921
2.089902907,2640.164323
2.089656849,2640.048035
2.08940871,2639.923964
2.089160572,2639.793474
2.088912433,2639.657507
2.088664294,2639.516556
2.088416156,2639.372177
2.088168017,2639.22433
2.087919878,2639.074925
2.08767174,2638.923644
2.087423601,2638.773067
2.087175463,2638.621352
2.086927324,2638.472585
2.086679185,2638.324096
2.086433547,2638.181418
2.086185408,2638.038333
2.085934769,2637.899792
2.085686631,2637.766657
2.085438492,2637.639671
2.085190353,2637.517398
2.084942215,2637.402336
2.084694076,2637.293077
2.084448449,2637.192987
2.084200311,2637.097778
2.08394966,2637.010299
2.083701522,2636.930872
2.083453383,2636.859058
2.083205244,2636.79476
2.082957106,2636.737853
2.082708967,2636.687863
2.082462282,2636.64501
2.082214144,2636.607569
2.081964551,2636.576567
2.081716413,2636.550878
2.081468274,2636.530752
2.081220135,2636.515834
2.080971997,2636.505515
2.080723858,2636.499014
2.080474447,2636.496033
2.080226309,2636.494964
2.079979442,2636.495527
2.079731304,2636.497174
2.079483165,2636.499809
2.079235026,2636.502827
2.078986888,2636.506818
2.078738749,2636.511312
2.078488208,2636.517522
2.07824007,2636.524435
2.077994333,2636.533464
2.077746195,2636.544535
2.077498056,2636.557889
2.077249917,2636.574052
2.258142977,2654.871453
