x [m],Heat flux [MW/m^2]
3.944197669999999906e-02,7.806103655999999669e-01
4.048075898999999728e-02,7.766933320000000140e-01
4.143133387000000334e-02,7.732751611999999497e-01
4.229638353000000212e-02,7.701786148000000498e-01
4.307962582000000179e-02,7.676401568999999814e-01
4.378556087999999763e-02,7.652288449999999909e-01
4.445404187000000229e-02,7.630684744000000297e-01
4.512252286000000001e-02,7.610417862999999672e-01
4.579100384999999773e-02,7.589566298000000044e-01
4.645948485000000322e-02,7.569306774999999821e-01
4.712796956000000342e-02,7.549522938999999599e-01
4.779645056000000197e-02,7.530143835999999480e-01
4.846493154999999969e-02,7.511164651999999720e-01
4.913341253999999741e-02,7.492668276999999710e-01
4.980189725999999845e-02,7.474632780000000087e-01
5.047037825000000311e-02,7.456973548999999979e-01
5.113885924000000083e-02,7.439717834000000307e-01
5.180734022999999855e-02,7.422811741000000518e-01
5.247582122999999710e-02,7.406090759000000245e-01
5.314430593999999730e-02,7.389533911000000233e-01
5.381278694000000279e-02,7.373171160000000501e-01
5.448126793000000051e-02,7.356970339999999720e-01
5.514974891999999823e-02,7.340921816000000044e-01
5.581823363999999926e-02,7.325127432000000383e-01
5.648671462999999698e-02,7.309664461999999530e-01
5.715519562000000164e-02,7.294482969000000150e-01
5.782367662000000019e-02,7.279547472999999824e-01
5.849215760999999791e-02,7.264903215000000358e-01
5.916064232999999895e-02,7.250554986999999674e-01
5.982912331999999667e-02,7.236405175000000245e-01
6.049760431000000133e-02,7.222406229000000177e-01
6.116608529999999905e-02,7.208603859000000114e-01
6.183456629999999760e-02,7.195049812999999572e-01
6.250304729000000226e-02,7.181672009999999773e-01
6.317152827999999998e-02,7.168442622999999791e-01
6.384001672000000349e-02,7.155384165999999491e-01
6.450849771000000121e-02,7.142518863000000273e-01
6.517697870999999976e-02,7.129852180000000317e-01
6.584545969999999748e-02,7.117306544999999485e-01
6.651394068999999520e-02,7.104867549000000171e-01
6.718242168000000680e-02,7.092616032999999875e-01
6.785090268000000535e-02,7.080635758000000113e-01
6.851938367000000307e-02,7.068926626000000546e-01
6.918786466000000079e-02,7.057409723999999995e-01
6.985635310000000431e-02,7.046018620999999760e-01
7.052483410000000286e-02,7.034749155999999726e-01
7.119331509000000058e-02,7.023599643000000281e-01
7.186179607999999830e-02,7.012529366999999958e-01
7.253027706999999602e-02,7.001481460999999795e-01
7.319875806999999457e-02,6.990437250000000047e-01
7.386723906000000617e-02,6.979461509000000063e-01
7.453572005000000389e-02,6.968654374999999623e-01
7.520420104000000161e-02,6.958052552000000279e-01
7.587268949000000595e-02,6.947616310999999989e-01
7.654117048000000367e-02,6.937274928000000118e-01
7.720965147000000139e-02,6.927002396000000450e-01
7.787813245999999912e-02,6.916842562999999666e-01
7.854661344999999684e-02,6.906839357999999818e-01
7.921509444999999539e-02,6.896976822999999479e-01
7.988357543999999311e-02,6.887203332000000344e-01
8.055205643000000471e-02,6.877473076000000241e-01
8.122053742000000243e-02,6.867782954000000162e-01
8.188902587000000677e-02,6.858183437999999521e-01
8.255750686000000449e-02,6.848733875000000415e-01
8.322598785000000221e-02,6.839444055000000189e-01
8.389446883999999993e-02,6.830285538000000489e-01
8.456294983999999848e-02,6.821230295000000332e-01
8.523143082999999620e-02,6.812257963000000194e-01
8.589991181999999392e-02,6.803369971999999599e-01
8.656839281000000552e-02,6.794587751999999758e-01
8.723687381000000407e-02,6.785918815999999465e-01
8.790536224999999371e-02,6.777326272999999457e-01
8.857384324000000531e-02,6.768772481000000507e-01
8.924232423000000303e-02,6.760247311000000536e-01
8.991080523000000158e-02,6.751759773000000076e-01
9.057928621999999930e-02,6.743339591000000466e-01
9.124776720999999702e-02,6.735034631999999855e-01
9.191624819999999474e-02,6.726871147999999856e-01
9.258472919000000634e-02,6.718824208000000464e-01
9.325321019000000489e-02,6.710842136000000346e-01
9.392169862999999452e-02,6.702893636000000210e-01
9.459017962000000612e-02,6.694965331000000131e-01
9.525866061000000384e-02,6.687062866999999855e-01
9.592714161000000239e-02,6.679218864999999505e-01
9.659562260000000011e-02,6.671477442000000035e-01
9.726410358999999783e-02,6.663849652000000123e-01
9.793258457999999556e-02,6.656305325000000384e-01
9.860106557999999410e-02,6.648807153000000358e-01
9.926954657000000570e-02,6.641340052999999966e-01
9.993803500999999534e-02,6.633901748999999626e-01
1.006065160000000069e-01,6.626497004000000413e-01
1.012749970000000055e-01,6.619150037000000042e-01
1.019434780000000040e-01,6.611896587000000158e-01
1.026119590000000026e-01,6.604743682999999477e-01
1.032804400000000011e-01,6.597659774999999893e-01
1.039489209999999997e-01,6.590603390999999478e-01
1.046174019999999982e-01,6.583562552999999706e-01
1.052858829000000024e-01,6.576543243000000372e-01
1.059543713999999970e-01,6.569553242000000237e-01
1.066228523999999955e-01,6.562612919000000433e-01
1.072913333999999941e-01,6.555760619999999594e-01
1.079598144000000065e-01,6.549026851999999455e-01
1.086282954000000051e-01,6.542404104000000276e-01
1.092967764000000036e-01,6.535857076000000099e-01
1.099652572999999939e-01,6.529350577000000433e-01
1.106337383000000063e-01,6.522872670999999567e-01
1.113022193000000049e-01,6.516421357999999664e-01
1.119707077999999995e-01,6.509993210000000197e-01
1.126391887999999980e-01,6.503590014000000252e-01
1.133076697999999966e-01,6.497228100999999922e-01
1.139761507999999951e-01,6.490932841000000009e-01
1.146446316999999993e-01,6.484707116000000271e-01
1.153131126999999978e-01,6.478528769000000409e-01
1.159815936999999963e-01,6.472372489000000062e-01
1.166500746999999949e-01,6.466229396999999546e-01
1.173185556999999934e-01,6.460108423000000544e-01
1.179870442000000019e-01,6.454021093999999792e-01
1.186555251000000061e-01,6.447969628999999925e-01
1.193240061000000046e-01,6.441952038999999575e-01
1.199924871000000032e-01,6.435993922999999617e-01
1.206609681000000017e-01,6.430105247999999829e-01
1.213294491000000003e-01,6.424299849000000284e-01
1.219979300999999988e-01,6.418547911999999966e-01
1.226664110999999974e-01,6.412820947999999799e-01
1.233348920999999959e-01,6.407106491999999820e-01
1.240033804999999961e-01,6.401409673000000300e-01
1.246718614999999947e-01,6.395740147999999792e-01
1.253403425000000071e-01,6.390100116000000385e-01
1.260088235000000056e-01,6.384487141000000365e-01
1.266773045000000042e-01,6.378907968999999456e-01
1.273457855000000027e-01,6.373384127000000232e-01
1.280142665000000013e-01,6.367935402000000078e-01
1.286827474999999998e-01,6.362556769999999640e-01
1.293512284999999984e-01,6.357222872000000136e-01
1.300197094999999969e-01,6.351908872000000539e-01
1.306881904999999955e-01,6.346605613000000368e-01
1.313566714999999940e-01,6.341317333999999528e-01
1.320251524000000121e-01,6.336050064999999565e-01
1.326936482999999944e-01,6.330805604000000475e-01
1.333621292999999930e-01,6.325581012000000003e-01
1.340306102999999915e-01,6.320375738000000299e-01
1.346990912999999901e-01,6.315204465999999517e-01
1.353675722999999886e-01,6.310086585999999942e-01
1.360360532999999872e-01,6.305034311999999641e-01
1.367045343000000135e-01,6.300033743999999825e-01
1.373730153000000120e-01,6.295063319000000490e-01
1.380414963000000106e-01,6.290103206999999585e-01
1.387099773000000091e-01,6.285151709999999836e-01
1.393784583000000077e-01,6.280214512999999776e-01
1.400469393000000062e-01,6.275297194000000189e-01
1.407154201999999965e-01,6.270403696999999887e-01
1.413839011999999951e-01,6.265533213999999740e-01
1.420523821999999936e-01,6.260682865000000152e-01
1.427208631999999922e-01,6.255860697999999775e-01
1.433893441999999907e-01,6.251084069000000243e-01
1.440578251999999893e-01,6.246367145000000232e-01
1.447263210999999994e-01,6.241712743999999757e-01
1.453948020999999979e-01,6.237101033999999933e-01
1.460632830999999965e-01,6.232511281000000514e-01
1.467317640999999950e-01,6.227927202999999912e-01
1.474002450999999936e-01,6.223351739000000382e-01
1.480687260999999921e-01,6.218787353000000406e-01
1.487372070999999907e-01,6.214251321000000550e-01
1.494056880000000087e-01,6.209719834000000382e-01
1.500741690000000073e-01,6.205202940999999806e-01
1.507426500000000058e-01,6.200718335999999553e-01
1.514111310000000044e-01,6.196233049999999576e-01
1.520796120000000029e-01,6.191788182999999890e-01
1.527480930000000015e-01,6.187394217999999668e-01
1.534165740000000000e-01,6.183039524000000231e-01
1.540850549999999985e-01,6.178739334999999722e-01
1.547535359999999971e-01,6.174467658000000192e-01
1.554220169999999956e-01,6.170204647000000486e-01
1.560904979999999942e-01,6.165943121000000415e-01
1.567589789999999927e-01,6.161690099000000087e-01
1.574274749000000029e-01,6.157451586000000088e-01
1.580959557999999932e-01,6.153232807999999832e-01
1.587644367999999917e-01,6.149032813000000486e-01
1.594329177999999902e-01,6.144849472000000201e-01
1.601013987999999888e-01,6.140678268999999467e-01
1.607698797999999873e-01,6.136520256999999923e-01
1.614383608000000137e-01,6.132381239999999956e-01
1.621068418000000122e-01,6.128274916000000516e-01
1.627753228000000107e-01,6.124213401000000445e-01
1.634438038000000093e-01,6.120199854000000217e-01
1.641122848000000078e-01,6.116220932999999471e-01
1.647807658000000064e-01,6.112259838000000389e-01
1.654492468000000049e-01,6.108302205000000207e-01
1.661177278000000035e-01,6.104344674999999665e-01
1.667862086999999938e-01,6.100400953000000293e-01
1.674546896999999923e-01,6.096455740999999762e-01
1.681231706999999909e-01,6.092526588000000132e-01
1.687916516999999894e-01,6.088635000000000019e-01
1.694601475999999995e-01,6.084753559000000145e-01
1.701286285999999981e-01,6.080886185999999638e-01
1.707971095999999966e-01,6.077032077999999782e-01
1.714655905999999952e-01,6.073193159999999979e-01
1.721340715999999937e-01,6.069374384000000289e-01
1.728025525999999923e-01,6.065589531999999728e-01
1.734710335999999908e-01,6.061845206000000541e-01
1.741395145999999894e-01,6.058144884999999702e-01
1.748079955999999879e-01,6.054471371999999851e-01
1.754764765999999865e-01,6.050807558999999891e-01
1.761449575000000045e-01,6.047147091000000252e-01
1.768134385000000031e-01,6.043486336000000181e-01
1.774819195000000016e-01,6.039828414000000256e-01
1.781504005000000002e-01,6.036180853999999485e-01
1.788188814999999987e-01,6.032546171999999540e-01
1.794873624999999973e-01,6.028926665999999601e-01
1.801558434999999958e-01,6.025319734999999843e-01
1.808243394000000059e-01,6.021726746000000130e-01
1.814928204000000045e-01,6.018144680000000468e-01
1.821613014000000030e-01,6.014573549999999713e-01
1.828297824000000016e-01,6.011013104000000329e-01
1.834982634000000001e-01,6.007468757999999687e-01
1.841667443999999987e-01,6.003949629999999482e-01
1.848352252999999890e-01,6.000467642000000268e-01
1.855037062999999875e-01,5.997027610999999814e-01
1.861721873000000138e-01,5.993626104999999482e-01
1.868406683000000124e-01,5.990250645000000373e-01
1.875091493000000109e-01,5.986886096000000324e-01
1.881776303000000095e-01,5.983522557999999547e-01
1.888461113000000080e-01,5.980157955999999553e-01
1.895145923000000066e-01,5.976793051000000023e-01
1.901830733000000051e-01,5.973431444000000257e-01
1.908515543000000036e-01,5.970081202999999448e-01
1.915200353000000022e-01,5.966744487999999791e-01
1.921885163000000007e-01,5.963419747999999521e-01
1.928570122000000109e-01,5.960106548000000393e-01
1.935254931000000012e-01,5.956803797999999928e-01
1.941939740999999997e-01,5.953499168000000452e-01
1.948624550999999983e-01,5.950214608999999655e-01
1.955309360999999968e-01,5.946944115000000197e-01
1.961994170999999954e-01,5.943673953000000454e-01
1.968678980999999939e-01,5.940435708000000314e-01
1.975363790999999924e-01,5.937233600000000333e-01
1.982048600999999910e-01,5.934067210000000259e-01
1.988733410999999895e-01,5.930929583999999810e-01
1.995418220999999881e-01,5.927808480999999796e-01
2.002103030999999866e-01,5.924689237000000386e-01
2.008787841000000129e-01,5.921564376000000296e-01
2.015472651000000115e-01,5.918434060999999691e-01
2.022157460000000018e-01,5.915299874999999652e-01
2.028842270000000003e-01,5.912169291000000104e-01
2.035527079999999989e-01,5.909041763000000280e-01
2.042211889999999974e-01,5.905932334000000283e-01
2.048896699999999960e-01,5.902816933000000210e-01
2.055581659000000061e-01,5.899719032000000363e-01
2.062266469000000046e-01,5.896660795999999483e-01
2.068951279000000032e-01,5.893615982000000031e-01
2.075636089000000017e-01,5.890593914999999736e-01
2.082320899000000003e-01,5.887599633000000221e-01
2.089005708999999988e-01,5.884631585999999803e-01
2.095690518999999974e-01,5.881690011000000329e-01
2.102375328999999959e-01,5.878773384000000046e-01
2.109060137999999862e-01,5.875881560000000281e-01
2.115744948000000125e-01,5.873011868999999940e-01
2.122429758000000111e-01,5.870156019000000169e-01
2.129114568000000096e-01,5.867301756999999673e-01
2.135799378000000082e-01,5.864438329000000172e-01
2.142484188000000067e-01,5.861559173999999484e-01
2.149168998000000053e-01,5.858667989000000409e-01
2.155853808000000038e-01,5.855768245000000372e-01
2.162538618000000024e-01,5.852870045000000410e-01
2.169223428000000009e-01,5.849979760000000306e-01
2.175908387000000110e-01,5.847103100999999636e-01
2.182593197000000096e-01,5.844239855999999733e-01
2.189278007000000081e-01,5.841390364999999862e-01
2.195962815999999984e-01,5.838552160000000102e-01
2.202647625999999970e-01,5.835724849000000214e-01
2.209332435999999955e-01,5.832906003000000172e-01
2.216017245999999941e-01,5.830096376000000191e-01
2.222702055999999926e-01,5.827294313999999975e-01
2.229386865999999912e-01,5.824499832999999738e-01
2.236071675999999897e-01,5.821711304000000142e-01
2.242756485999999883e-01,5.818931334000000399e-01
2.249441295999999868e-01,5.816162337000000404e-01
2.256126106000000131e-01,5.813411254000000472e-01
2.262810916000000117e-01,5.810682592999999452e-01
2.269495726000000102e-01,5.807981330999999470e-01
2.276180536000000088e-01,5.805304245000000307e-01
2.282865344999999990e-01,5.802646858000000130e-01
2.289550304000000092e-01,5.799997732999999656e-01
2.296235114000000077e-01,5.797349317000000113e-01
2.302919924000000063e-01,5.794693995999999903e-01
2.309604734000000048e-01,5.792033333999999645e-01
2.316289544000000034e-01,5.789368730999999713e-01
2.322974354000000019e-01,5.786711320999999852e-01
2.329659164000000005e-01,5.784063804000000308e-01
2.336343973999999990e-01,5.781455875000000022e-01
2.343028783999999975e-01,5.778828585999999934e-01
2.349713593999999961e-01,5.776350955000000287e-01
2.356398403999999946e-01,5.773832647000000096e-01
2.363083213999999932e-01,5.771368130999999790e-01
2.369768023000000112e-01,5.768926200999999754e-01
2.376452833000000098e-01,5.766520990000000291e-01
2.383137643000000083e-01,5.764078272999999530e-01
2.389822453000000069e-01,5.761691781000000123e-01
2.396507263000000054e-01,5.759057586000000395e-01
2.403192073000000040e-01,5.757045573000000305e-01
2.409876883000000025e-01,5.753510795999999816e-01
2.416561842000000127e-01,5.751782707999999467e-01
2.423246652000000112e-01,5.748988408999999855e-01
2.429931462000000097e-01,5.746367624999999535e-01
2.436616272000000083e-01,5.743795436999999948e-01
2.443301082000000068e-01,5.741241074999999805e-01
2.449985892000000054e-01,5.738731983000000536e-01
2.456670702000000039e-01,5.736260455999999675e-01
2.463355510999999942e-01,5.733789902000000493e-01
2.470040320999999928e-01,5.731340445000000505e-01
2.476725130999999913e-01,5.728904513000000476e-01
2.483409940999999899e-01,5.726482057999999764e-01
2.490094750999999884e-01,5.724055658000000157e-01
2.496779560999999870e-01,5.721647243999999910e-01
2.503464519999999971e-01,5.719257272000000114e-01
2.510149180999999841e-01,5.716861299000000063e-01
2.516834139999999942e-01,5.714476381999999965e-01
2.523518800999999812e-01,5.712103802000000341e-01
2.530203759999999913e-01,5.709743403999999467e-01
2.536888420999999783e-01,5.707377560999999933e-01
2.543573379999999884e-01,5.705037147000000530e-01
2.550258040000000226e-01,5.702712537999999887e-01
2.556942998999999772e-01,5.700363598000000032e-01
2.563627660000000197e-01,5.698009799000000042e-01
2.570312618999999743e-01,5.695639957000000475e-01
2.576997280000000168e-01,5.693248131000000489e-01
2.583682239000000269e-01,5.690830308000000004e-01
2.590367197999999815e-01,5.688397187999999494e-01
2.597051859000000240e-01,5.685948307000000534e-01
2.603736817999999786e-01,5.683519905999999677e-01
2.610421479000000211e-01,5.681137201999999498e-01
2.617106437999999757e-01,5.678790322000000224e-01
2.623791099000000182e-01,5.676495418000000459e-01
2.630476057999999728e-01,5.674262092999999840e-01
2.637160718000000070e-01,5.672061107000000435e-01
2.643845677000000172e-01,5.669913413999999596e-01
2.650530338000000041e-01,5.667797750999999939e-01
2.657215297000000143e-01,5.665669152000000208e-01
2.663899958000000012e-01,5.663539399999999446e-01
2.670584917000000114e-01,5.661399891999999712e-01
2.677269577999999983e-01,5.659247614000000315e-01
2.683954537000000085e-01,5.657085173000000466e-01
2.690639197999999954e-01,5.654915619000000504e-01
2.697324157000000056e-01,5.652743340000000449e-01
2.704008817999999925e-01,5.650572025000000220e-01
2.710693777000000027e-01,5.648395617000000479e-01
2.717378736000000128e-01,5.646233518000000062e-01
2.724063395999999915e-01,5.644080210999999903e-01
2.730748355000000016e-01,5.641913846999999649e-01
2.737433015999999886e-01,5.639753280000000535e-01
2.744117974999999987e-01,5.637577902999999502e-01
2.750802635999999857e-01,5.635412497999999770e-01
2.757487594999999958e-01,5.633258191000000137e-01
2.764172255999999828e-01,5.631094621000000133e-01
2.770857214999999929e-01,5.628942042000000257e-01
2.777541875999999799e-01,5.626803394999999597e-01
2.784226834999999900e-01,5.624679765000000220e-01
2.790911495999999770e-01,5.622572273000000509e-01
2.797596454999999871e-01,5.620478352000000122e-01
2.804281115999999741e-01,5.618395004999999776e-01
2.810966073999999759e-01,5.616319802000000472e-01
2.817650735000000184e-01,5.614248624000000021e-01
2.824335693999999730e-01,5.612177847000000552e-01
2.831020355000000155e-01,5.610092919000000400e-01
2.837705314000000256e-01,5.608020725000000262e-01
2.844390272999999802e-01,5.605960635000000192e-01
2.851074934000000227e-01,5.603892778000000297e-01
2.857759892999999773e-01,5.601852520000000224e-01
2.864444554000000198e-01,5.599824092999999836e-01
2.871129512999999744e-01,5.597844287000000030e-01
2.877814174000000169e-01,5.595913833000000226e-01
2.884499133000000270e-01,5.594002066000000051e-01
2.891183794000000140e-01,5.592105997999999856e-01
2.897868752000000159e-01,5.590229548999999798e-01
2.904553413000000028e-01,5.588356010999999679e-01
2.911238372000000130e-01,5.586467238000000224e-01
2.917923032999999999e-01,5.584555406000000222e-01
2.924607992000000101e-01,5.582604890000000264e-01
2.931292652999999970e-01,5.580621517999999615e-01
2.937977612000000072e-01,5.578610613000000162e-01
2.944662272999999941e-01,5.576575729999999620e-01
2.951347232000000043e-01,5.574530504000000386e-01
2.958032191000000144e-01,5.572463762999999570e-01
2.964716852000000014e-01,5.570413587000000444e-01
2.971401811000000115e-01,5.568387095000000286e-01
2.978086471999999985e-01,5.566359191999999956e-01
2.984771430000000003e-01,5.564349197000000302e-01
2.991456090999999873e-01,5.562360336999999655e-01
2.998141049999999974e-01,5.560394677000000119e-01
3.004825710999999844e-01,5.558440544999999622e-01
3.011510669999999945e-01,5.556497250999999915e-01
3.018195330999999815e-01,5.554568038999999624e-01
3.024880289999999916e-01,5.552651724999999594e-01
3.031564950999999786e-01,5.550750979999999890e-01
3.038249909999999887e-01,5.548862918000000422e-01
3.044934570999999757e-01,5.546986403000000454e-01
3.051619529999999858e-01,5.545120274999999488e-01
3.058304190999999728e-01,5.543262876000000228e-01
3.064989149999999829e-01,5.541410852999999470e-01
3.071673810000000171e-01,5.539560972999999500e-01
3.078358769000000272e-01,5.537709465000000275e-01
3.085043727999999819e-01,5.535856905999999578e-01
3.091728389000000243e-01,5.534006983000000490e-01
3.098413347999999790e-01,5.532154376000000262e-01
3.105098009000000214e-01,5.530294845000000015e-01
3.111782967999999761e-01,5.528433243000000497e-01
3.118467629000000185e-01,5.526571645000000199e-01
3.125152587999999731e-01,5.524693160000000436e-01
3.131837249000000156e-01,5.522827998999999544e-01
3.138522208000000258e-01,5.520970227999999480e-01
3.145206869000000127e-01,5.519098287999999464e-01
3.151891828000000229e-01,5.517239532000000057e-01
3.158576488000000015e-01,5.515400178999999570e-01
3.165261447000000117e-01,5.513579532000000283e-01
3.171946107999999986e-01,5.511788960000000293e-01
3.178631067000000088e-01,5.510004360000000379e-01
3.185315727999999957e-01,5.508253734000000401e-01
3.192000687000000059e-01,5.506540438999999454e-01
3.198685646000000160e-01,5.504816741000000402e-01
3.205370307000000030e-01,5.503094047000000044e-01
3.212055266000000131e-01,5.501370316999999455e-01
3.218739927000000001e-01,5.499629079000000198e-01
3.225424886000000102e-01,5.497875078999999721e-01
3.232109546999999972e-01,5.496106861999999760e-01
3.238794506000000073e-01,5.494327600999999728e-01
3.245479166999999943e-01,5.492540369999999728e-01
3.252164124999999961e-01,5.490754389999999985e-01
3.258848785999999831e-01,5.488978273000000296e-01
3.265533744999999932e-01,5.487219064999999674e-01
3.272218405999999802e-01,5.485480150999999527e-01
3.278903364999999903e-01,5.483747824000000382e-01
3.285588025999999773e-01,5.482048698000000497e-01
3.292272984999999874e-01,5.480372054000000048e-01
3.298957645999999744e-01,5.478690161000000503e-01
3.305642604999999845e-01,5.477015070999999846e-01
3.312327266000000270e-01,5.475354224999999797e-01
3.319012224999999816e-01,5.473668725000000457e-01
3.325697183999999917e-01,5.471995444999999680e-01
3.332381844999999787e-01,5.470339292000000464e-01
3.339066802999999806e-01,5.468659581999999464e-01
3.345751464000000230e-01,5.466973270999999635e-01
3.352436422999999777e-01,5.465301550000000175e-01
3.359121084000000201e-01,5.463637958000000516e-01
3.365806042999999748e-01,5.461963301000000159e-01
3.372490704000000172e-01,5.460292852999999447e-01
3.379175663000000274e-01,5.458630460000000184e-01
3.385860324000000143e-01,5.456961943000000481e-01
3.392545283000000245e-01,5.455298539999999807e-01
3.399229944000000114e-01,5.453651908000000104e-01
3.405914903000000216e-01,5.452001046000000128e-01
3.412599564000000085e-01,5.450353746999999638e-01
3.419284523000000187e-01,5.448715305000000342e-01
3.425969182999999973e-01,5.447087617000000437e-01
3.432654142000000075e-01,5.445459510000000281e-01
3.439338802999999944e-01,5.443844938999999883e-01
3.446023762000000046e-01,5.442242387000000292e-01
3.452708721000000147e-01,5.440634571000000363e-01
3.459393382000000017e-01,5.439027220000000051e-01
3.466078341000000118e-01,5.437419870999999905e-01
3.472763001999999988e-01,5.435811095999999454e-01
3.479447961000000089e-01,5.434200447999999462e-01
3.486132621999999959e-01,5.432591218000000222e-01
3.492817581000000060e-01,5.430962128999999861e-01
3.499502241999999930e-01,5.429345874000000016e-01
3.506187201000000031e-01,5.427748524000000074e-01
3.512871860999999818e-01,5.426137479000000541e-01
3.519556819999999919e-01,5.424533963000000014e-01
3.526241480999999789e-01,5.422939808000000195e-01
3.532926439999999890e-01,5.421353103999999590e-01
3.539611100999999760e-01,5.419775178000000304e-01
3.546296059999999861e-01,5.418200405999999969e-01
3.552980720999999731e-01,5.416641790999999762e-01
3.559665679999999832e-01,5.415083939000000512e-01
3.566350638999999934e-01,5.413537471999999573e-01
3.573035299999999803e-01,5.412000029000000323e-01
3.579720258999999905e-01,5.410473867999999742e-01
3.586404919999999774e-01,5.408952949999999982e-01
3.593089878999999875e-01,5.407436295999999976e-01
3.599774539000000217e-01,5.405922980999999794e-01
3.606459497999999764e-01,5.404411609999999477e-01
3.613144159000000188e-01,5.402890753000000323e-01
3.619829117999999735e-01,5.401374129999999552e-01
3.626513779000000159e-01,5.399861731999999748e-01
3.633198738000000261e-01,5.398337615999999617e-01
3.639883399000000130e-01,5.396811393999999540e-01
3.646568358000000232e-01,5.395286675999999559e-01
3.653253019000000101e-01,5.393765727999999537e-01
3.659937978000000203e-01,5.392248531000000122e-01
3.666622639000000072e-01,5.390743638999999643e-01
3.673307598000000174e-01,5.389221268999999648e-01
3.679992557000000275e-01,5.387716103999999895e-01
3.686677217000000062e-01,5.386238360999999752e-01
3.693362176000000163e-01,5.384746741000000503e-01
