x [m],Heat flux [MW/m^2]
3.944197669999999906e-02,7.803322163000000478e-01
4.048075898999999728e-02,7.764100015999999549e-01
4.143133387000000334e-02,7.729872326000000182e-01
4.229638353000000212e-02,7.698863105000000040e-01
4.307962582000000179e-02,7.673440366999999540e-01
4.378556087999999763e-02,7.649309409000000226e-01
4.445404187000000229e-02,7.627681267999999459e-01
4.512252286000000001e-02,7.607384267000000255e-01
4.579100384999999773e-02,7.586513386000000025e-01
4.645948485000000322e-02,7.566230213000000315e-01
4.712796956000000342e-02,7.546426902999999742e-01
4.779645056000000197e-02,7.527034057000000500e-01
4.846493154999999969e-02,7.508037247000000081e-01
4.913341253999999741e-02,7.489522043999999878e-01
4.980189725999999845e-02,7.471479008000000421e-01
5.047037825000000311e-02,7.453808345000000335e-01
5.113885924000000083e-02,7.436534227000000108e-01
5.180734022999999855e-02,7.419617381999999983e-01
5.247582122999999710e-02,7.402890645999999908e-01
5.314430593999999730e-02,7.386316527999999826e-01
5.381278694000000279e-02,7.369935400999999553e-01
5.448126793000000051e-02,7.353725755000000142e-01
5.514974891999999823e-02,7.337668619999999642e-01
5.581823363999999926e-02,7.321855468000000311e-01
5.648671462999999698e-02,7.306380026000000028e-01
5.715519562000000164e-02,7.291199363000000488e-01
5.782367662000000019e-02,7.276260391000000105e-01
5.849215760999999791e-02,7.261599318000000469e-01
5.916064232999999895e-02,7.247240240000000222e-01
5.982912331999999667e-02,7.233093630000000385e-01
6.049760431000000133e-02,7.219090306000000012e-01
6.116608529999999905e-02,7.205275546999999614e-01
6.183456629999999760e-02,7.191694013999999635e-01
6.250304729000000226e-02,7.178333596000000538e-01
6.317152827999999998e-02,7.165115340000000055e-01
6.384001672000000349e-02,7.152027013999999738e-01
6.450849771000000121e-02,7.139151673000000420e-01
6.517697870999999976e-02,7.126477059000000391e-01
6.584545969999999748e-02,7.113934319000000395e-01
6.651394068999999520e-02,7.101495676000000312e-01
6.718242168000000680e-02,7.089233436999999860e-01
6.785090268000000535e-02,7.077240217000000388e-01
6.851938367000000307e-02,7.065532258000000176e-01
6.918786466000000079e-02,7.054033224000000324e-01
6.985635310000000431e-02,7.042657283000000046e-01
7.052483410000000286e-02,7.031384533000000214e-01
7.119331509000000058e-02,7.020220771999999831e-01
7.186179607999999830e-02,7.009142261999999901e-01
7.253027706999999602e-02,6.998095954999999924e-01
7.319875806999999457e-02,6.987053880000000383e-01
7.386723906000000617e-02,6.976066252999999495e-01
7.453572005000000389e-02,6.965236364000000346e-01
7.520420104000000161e-02,6.954616582999999519e-01
7.587268949000000595e-02,6.944174134999999692e-01
7.654117048000000367e-02,6.933837447999999792e-01
7.720965147000000139e-02,6.923567390999999516e-01
7.787813245999999912e-02,6.913393544999999474e-01
7.854661344999999684e-02,6.903367624999999785e-01
7.921509444999999539e-02,6.893487973999999907e-01
7.988357543999999311e-02,6.883702823999999776e-01
8.055205643000000471e-02,6.873965206000000050e-01
8.122053742000000243e-02,6.864267843000000369e-01
8.188902587000000677e-02,6.854660699000000301e-01
8.255750686000000449e-02,6.845218145000000476e-01
8.322598785000000221e-02,6.835968972000000532e-01
8.389446883999999993e-02,6.826876061000000107e-01
8.456294983999999848e-02,6.817884897999999527e-01
8.523143082999999620e-02,6.808946073999999626e-01
8.589991181999999392e-02,6.800041535999999942e-01
8.656839281000000552e-02,6.791195303999999489e-01
8.723687381000000407e-02,6.782444869000000542e-01
8.790536224999999371e-02,6.773792274000000058e-01
8.857384324000000531e-02,6.765214781999999705e-01
8.924232423000000303e-02,6.756703763000000418e-01
8.991080523000000158e-02,6.748255436000000218e-01
9.057928621999999930e-02,6.739875253999999538e-01
9.124776720999999702e-02,6.731592506000000364e-01
9.191624819999999474e-02,6.723435627999999609e-01
9.258472919000000634e-02,6.715388506999999674e-01
9.325321019000000489e-02,6.707406256000000289e-01
9.392169862999999452e-02,6.699456699000000404e-01
9.459017962000000612e-02,6.691528225999999746e-01
9.525866061000000384e-02,6.683624729999999570e-01
9.592714161000000239e-02,6.675771096000000515e-01
9.659562260000000011e-02,6.668010766999999950e-01
9.726410358999999783e-02,6.660369001999999483e-01
9.793258457999999556e-02,6.652824810999999894e-01
9.860106557999999410e-02,6.645337247000000502e-01
9.926954657000000570e-02,6.637881862000000188e-01
9.993803500999999534e-02,6.630454287999999474e-01
1.006065160000000069e-01,6.623055205000000223e-01
1.012749970000000055e-01,6.615701586000000134e-01
1.019434780000000040e-01,6.608429821000000315e-01
1.026119590000000026e-01,6.601260450000000501e-01
1.032804400000000011e-01,6.594172687999999560e-01
1.039489209999999997e-01,6.587125614000000073e-01
1.046174019999999982e-01,6.580096336999999851e-01
1.052858829000000024e-01,6.573086086999999633e-01
1.059543713999999970e-01,6.566105810000000265e-01
1.066228523999999955e-01,6.559168504000000288e-01
1.072913333999999941e-01,6.552306091999999804e-01
1.079598144000000065e-01,6.545553919000000054e-01
1.086282954000000051e-01,6.538922879999999882e-01
1.092967764000000036e-01,6.532381269000000490e-01
1.099652572999999939e-01,6.525889889000000554e-01
1.106337383000000063e-01,6.519425425999999524e-01
1.113022193000000049e-01,6.512983681999999774e-01
1.119707077999999995e-01,6.506563512999999910e-01
1.126391887999999980e-01,6.500163800999999575e-01
1.133076697999999966e-01,6.493793664000000465e-01
1.139761507999999951e-01,6.487479402000000395e-01
1.146446316999999993e-01,6.481237779999999837e-01
1.153131126999999978e-01,6.475057333999999498e-01
1.159815936999999963e-01,6.468911089000000114e-01
1.166500746999999949e-01,6.462780750000000074e-01
1.173185556999999934e-01,6.456669565999999527e-01
1.179870442000000019e-01,6.450587716000000249e-01
1.186555251000000061e-01,6.444543059999999768e-01
1.193240061000000046e-01,6.438528741000000277e-01
1.199924871000000032e-01,6.432563530999999557e-01
1.206609681000000017e-01,6.426656885999999513e-01
1.213294491000000003e-01,6.420835074999999836e-01
1.219979300999999988e-01,6.415081128999999827e-01
1.226664110999999974e-01,6.409364975000000353e-01
1.233348920999999959e-01,6.403664560999999811e-01
1.240033804999999961e-01,6.397977634999999497e-01
1.246718614999999947e-01,6.392313921000000176e-01
1.253403425000000071e-01,6.386679637000000076e-01
1.260088235000000056e-01,6.381073661999999702e-01
1.266773045000000042e-01,6.375495544999999487e-01
1.273457855000000027e-01,6.369961068999999698e-01
1.280142665000000013e-01,6.364492784999999930e-01
1.286827474999999998e-01,6.359100575999999672e-01
1.293512284999999984e-01,6.353767294000000065e-01
1.300197094999999969e-01,6.348464705999999902e-01
1.306881904999999955e-01,6.343175269999999921e-01
1.313566714999999940e-01,6.337896900999999694e-01
1.320251524000000121e-01,6.332635685999999930e-01
1.326936482999999944e-01,6.327395972999999563e-01
1.333621292999999930e-01,6.322177320999999850e-01
1.340306102999999915e-01,6.316976694000000503e-01
1.346990912999999901e-01,6.311800823000000005e-01
1.353675722999999886e-01,6.306666791999999688e-01
1.360360532999999872e-01,6.301594880999999981e-01
1.367045343000000135e-01,6.296584538999999703e-01
1.373730153000000120e-01,6.291618869999999752e-01
1.380414963000000106e-01,6.286673043999999599e-01
1.387099773000000091e-01,6.281735695000000286e-01
1.393784583000000077e-01,6.276807174999999850e-01
1.400469393000000062e-01,6.271895502000000011e-01
1.407154201999999965e-01,6.267005835000000191e-01
1.413839011999999951e-01,6.262141481999999870e-01
1.420523821999999936e-01,6.257297206999999917e-01
1.427208631999999922e-01,6.252476424999999782e-01
1.433893441999999907e-01,6.247688491999999760e-01
1.440578251999999893e-01,6.242952339999999767e-01
1.447263210999999994e-01,6.238280028999999560e-01
1.453948020999999979e-01,6.233664781000000099e-01
1.460632830999999965e-01,6.229083965999999695e-01
1.467317640999999950e-01,6.224516065999999848e-01
1.474002450999999936e-01,6.219952708999999524e-01
1.480687260999999921e-01,6.215398088000000376e-01
1.487372070999999907e-01,6.210857292000000474e-01
1.494056880000000087e-01,6.206343201999999781e-01
1.500741690000000073e-01,6.201833642999999840e-01
1.507426500000000058e-01,6.197337670000000465e-01
1.514111310000000044e-01,6.192863490000000137e-01
1.520796120000000029e-01,6.188414961999999520e-01
1.527480930000000015e-01,6.184003847000000276e-01
1.534165740000000000e-01,6.179627304999999460e-01
1.540850549999999985e-01,6.175314036000000284e-01
1.547535359999999971e-01,6.171044876000000290e-01
1.554220169999999956e-01,6.166796585999999580e-01
1.560904979999999942e-01,6.162551773000000122e-01
1.567589789999999927e-01,6.158311104999999452e-01
1.574274749000000029e-01,6.154078544000000095e-01
1.580959557999999932e-01,6.149862529999999827e-01
1.587644367999999917e-01,6.145664236000000225e-01
1.594329177999999902e-01,6.141484654000000099e-01
1.601013987999999888e-01,6.137319244000000174e-01
1.607698797999999873e-01,6.133166463000000457e-01
1.614383608000000137e-01,6.129027514999999537e-01
1.621068418000000122e-01,6.124912085999999478e-01
1.627753228000000107e-01,6.120832403999999505e-01
1.634438038000000093e-01,6.116799321000000456e-01
1.641122848000000078e-01,6.112811596999999653e-01
1.647807658000000064e-01,6.108855306999999568e-01
1.654492468000000049e-01,6.104912429000000085e-01
1.661177278000000035e-01,6.100970528000000392e-01
1.667862086999999938e-01,6.097037854000000312e-01
1.674546896999999923e-01,6.093099159999999515e-01
1.681231706999999909e-01,6.089173033000000457e-01
1.687916516999999894e-01,6.085282977999999510e-01
1.694601475999999995e-01,6.081404521000000063e-01
1.701286285999999981e-01,6.077542052000000083e-01
1.707971095999999966e-01,6.073694259999999900e-01
1.714655905999999952e-01,6.069859681999999479e-01
1.721340715999999937e-01,6.066039452000000498e-01
1.728025525999999923e-01,6.062244073000000455e-01
1.734710335999999908e-01,6.058481204000000231e-01
1.741395145999999894e-01,6.054763430999999807e-01
1.748079955999999879e-01,6.051081580999999598e-01
1.754764765999999865e-01,6.047423146999999499e-01
1.761449575000000045e-01,6.043776929999999936e-01
1.768134385000000031e-01,6.040132188000000291e-01
1.774819195000000016e-01,6.036486434000000179e-01
1.781504005000000002e-01,6.032844921000000138e-01
1.788188814999999987e-01,6.029212546000000117e-01
1.794873624999999973e-01,6.025594407000000041e-01
1.801558434999999958e-01,6.021989291999999550e-01
1.808243394000000059e-01,6.018399021000000459e-01
1.814928204000000045e-01,6.014820561999999482e-01
1.821613014000000030e-01,6.011254827999999995e-01
1.828297824000000016e-01,6.007700189000000357e-01
1.834982634000000001e-01,6.004158456999999505e-01
1.841667443999999987e-01,6.000633846999999799e-01
1.848352252999999890e-01,5.997137478999999827e-01
1.855037062999999875e-01,5.993678271000000279e-01
1.861721873000000138e-01,5.990262163999999778e-01
1.868406683000000124e-01,5.986882377000000144e-01
1.875091493000000109e-01,5.983526311000000319e-01
1.881776303000000095e-01,5.980178220999999850e-01
1.888461113000000080e-01,5.976829394999999545e-01
1.895145923000000066e-01,5.973475795999999560e-01
1.901830733000000051e-01,5.970120635000000231e-01
1.908515543000000036e-01,5.966772033999999669e-01
1.915200353000000022e-01,5.963436084000000026e-01
1.921885163000000007e-01,5.960111674000000415e-01
1.928570122000000109e-01,5.956800516000000378e-01
1.935254931000000012e-01,5.953501501000000307e-01
1.941939740999999997e-01,5.950203132000000394e-01
1.948624550999999983e-01,5.946926064999999983e-01
1.955309360999999968e-01,5.943661320999999997e-01
1.961994170999999954e-01,5.940389710000000267e-01
1.968678980999999939e-01,5.937140792999999750e-01
1.975363790999999924e-01,5.933919721000000536e-01
1.982048600999999910e-01,5.930731576000000116e-01
1.988733410999999895e-01,5.927578989999999770e-01
1.995418220999999881e-01,5.924455861999999851e-01
2.002103030999999866e-01,5.921349875000000429e-01
2.008787841000000129e-01,5.918248054000000424e-01
2.015472651000000115e-01,5.915143086999999911e-01
2.022157460000000018e-01,5.912031628999999677e-01
2.028842270000000003e-01,5.908916293000000541e-01
2.035527079999999989e-01,5.905795794999999515e-01
2.042211889999999974e-01,5.902684449999999750e-01
2.048896699999999960e-01,5.899559885999999809e-01
2.055581659000000061e-01,5.896446853000000266e-01
2.062266469000000046e-01,5.893371578999999638e-01
2.068951279000000032e-01,5.890311435999999734e-01
2.075636089000000017e-01,5.887280109000000428e-01
2.082320899000000003e-01,5.884284561999999497e-01
2.089005708999999988e-01,5.881323167999999990e-01
2.095690518999999974e-01,5.878391358000000233e-01
2.102375328999999959e-01,5.875482075000000304e-01
2.109060137999999862e-01,5.872592456999999877e-01
2.115744948000000125e-01,5.869718318000000101e-01
2.122429758000000111e-01,5.866855712999999861e-01
2.129114568000000096e-01,5.863997455999999664e-01
2.135799378000000082e-01,5.861136246000000494e-01
2.142484188000000067e-01,5.858266623000000228e-01
2.149168998000000053e-01,5.855386832000000208e-01
2.155853808000000038e-01,5.852497263000000505e-01
2.162538618000000024e-01,5.849604970999999765e-01
2.169223428000000009e-01,5.846716749000000490e-01
2.175908387000000110e-01,5.843839862999999912e-01
2.182593197000000096e-01,5.840976391000000101e-01
2.189278007000000081e-01,5.838127807999999863e-01
2.195962815999999984e-01,5.835290881000000374e-01
2.202647625999999970e-01,5.832465589999999978e-01
2.209332435999999955e-01,5.829649501000000456e-01
2.216017245999999941e-01,5.826842986000000391e-01
2.222702055999999926e-01,5.824044762000000208e-01
2.229386865999999912e-01,5.821255576999999626e-01
2.236071675999999897e-01,5.818473052000000534e-01
2.242756485999999883e-01,5.815697575999999591e-01
2.249441295999999868e-01,5.812928640000000202e-01
2.256126106000000131e-01,5.810171024000000406e-01
2.262810916000000117e-01,5.807429296999999657e-01
2.269495726000000102e-01,5.804710678000000179e-01
2.276180536000000088e-01,5.802016701000000110e-01
2.282865344999999990e-01,5.799347224999999995e-01
2.289550304000000092e-01,5.796695103000000238e-01
2.296235114000000077e-01,5.794051624999999595e-01
2.302919924000000063e-01,5.791406593000000269e-01
2.309604734000000048e-01,5.788757235000000501e-01
2.316289544000000034e-01,5.786103513999999448e-01
2.322974354000000019e-01,5.783455499999999860e-01
2.329659164000000005e-01,5.780818035000000465e-01
2.336343973999999990e-01,5.778220454000000395e-01
2.343028783999999975e-01,5.775604864000000171e-01
2.349713593999999961e-01,5.773138161999999962e-01
2.356398403999999946e-01,5.770630370999999537e-01
2.363083213999999932e-01,5.768173865000000289e-01
2.369768023000000112e-01,5.765737807999999909e-01
2.376452833000000098e-01,5.763334959000000479e-01
2.383137643000000083e-01,5.760891819000000247e-01
2.389822453000000069e-01,5.758503522000000263e-01
2.396507263000000054e-01,5.755866498999999692e-01
2.403192073000000040e-01,5.753851330000000486e-01
2.409876883000000025e-01,5.750313071000000553e-01
2.416561842000000127e-01,5.748572972000000059e-01
2.423246652000000112e-01,5.745764343000000496e-01
2.429931462000000097e-01,5.743126588000000421e-01
2.436616272000000083e-01,5.740538199000000397e-01
2.443301082000000068e-01,5.737971782999999881e-01
2.449985892000000054e-01,5.735458122000000047e-01
2.456670702000000039e-01,5.732990123000000215e-01
2.463355510999999942e-01,5.730531797000000260e-01
2.470040320999999928e-01,5.728097847999999992e-01
2.476725130999999913e-01,5.725677339000000421e-01
2.483409940999999899e-01,5.723266232999999481e-01
2.490094750999999884e-01,5.720847139000000414e-01
2.496779560999999870e-01,5.718442019999999681e-01
2.503464519999999971e-01,5.716054667000000089e-01
2.510149180999999841e-01,5.713659322999999901e-01
2.516834139999999942e-01,5.711275032000000529e-01
2.523518800999999812e-01,5.708903075000000271e-01
2.530203759999999913e-01,5.706543949000000282e-01
2.536888420999999783e-01,5.704180675000000145e-01
2.543573379999999884e-01,5.701842816000000091e-01
2.550258040000000226e-01,5.699520747999999859e-01
2.556942998999999772e-01,5.697176274999999901e-01
2.563627660000000197e-01,5.694826275000000049e-01
2.570312618999999743e-01,5.692460854999999986e-01
2.576997280000000168e-01,5.690072147000000413e-01
2.583682239000000269e-01,5.687656785000000381e-01
2.590367197999999815e-01,5.685222286000000125e-01
2.597051859000000240e-01,5.682767578999999847e-01
2.603736817999999786e-01,5.680327036000000218e-01
2.610421479000000211e-01,5.677929720000000069e-01
2.617106437999999757e-01,5.675568302000000287e-01
2.623791099000000182e-01,5.673261453000000287e-01
2.630476057999999728e-01,5.671021269999999559e-01
2.637160718000000070e-01,5.668822233000000432e-01
2.643845677000000172e-01,5.666682730000000001e-01
2.650530338000000041e-01,5.664580202000000231e-01
2.657215297000000143e-01,5.662467782000000227e-01
2.663899958000000012e-01,5.660351647000000375e-01
2.670584917000000114e-01,5.658221973999999488e-01
2.677269577999999983e-01,5.656075162000000489e-01
2.683954537000000085e-01,5.653914465999999583e-01
2.690639197999999954e-01,5.651744804999999650e-01
2.697324157000000056e-01,5.649571809000000222e-01
2.704008817999999925e-01,5.647400390000000270e-01
2.710693777000000027e-01,5.645224487000000124e-01
2.717378736000000128e-01,5.643064108999999995e-01
2.724063395999999915e-01,5.640913119999999559e-01
2.730748355000000016e-01,5.638748458000000241e-01
2.737433015999999886e-01,5.636590792000000238e-01
2.744117974999999987e-01,5.634419505000000106e-01
2.750802635999999857e-01,5.632257571000000018e-01
2.757487594999999958e-01,5.630106118000000048e-01
2.764172255999999828e-01,5.627946583999999808e-01
2.770857214999999929e-01,5.625796830000000526e-01
2.777541875999999799e-01,5.623660993000000330e-01
2.784226834999999900e-01,5.621539566000000043e-01
2.790911495999999770e-01,5.619431306000000070e-01
2.797596454999999871e-01,5.617331895999999603e-01
2.804281115999999741e-01,5.615237781999999900e-01
2.810966073999999759e-01,5.613148338000000237e-01
2.817650735000000184e-01,5.611061810999999899e-01
2.824335693999999730e-01,5.608977514999999858e-01
2.831020355000000155e-01,5.606884966999999831e-01
2.837705314000000256e-01,5.604812760999999810e-01
2.844390272999999802e-01,5.602757886000000465e-01
2.851074934000000227e-01,5.600705652999999895e-01
2.857759892999999773e-01,5.598675162999999788e-01
2.864444554000000198e-01,5.596677802999999729e-01
2.871129512999999744e-01,5.594719711000000206e-01
2.877814174000000169e-01,5.592787327999999558e-01
2.884499133000000270e-01,5.590886816000000259e-01
2.891183794000000140e-01,5.588994522000000353e-01
2.897868752000000159e-01,5.587116127000000265e-01
2.904553413000000028e-01,5.585246911000000258e-01
2.911238372000000130e-01,5.583339734000000165e-01
2.917923032999999999e-01,5.581420910000000069e-01
2.924607992000000101e-01,5.579479818000000479e-01
2.931292652999999970e-01,5.577486097999999615e-01
2.937977612000000072e-01,5.575470515999999543e-01
2.944662272999999941e-01,5.573434344000000040e-01
2.951347232000000043e-01,5.571388953999999449e-01
2.958032191000000144e-01,5.569324284000000125e-01
2.964716852000000014e-01,5.567277843000000281e-01
2.971401811000000115e-01,5.565256737999999537e-01
2.978086471999999985e-01,5.563233087000000188e-01
2.984771430000000003e-01,5.561235628999999792e-01
2.991456090999999873e-01,5.559239365999999460e-01
2.998141049999999974e-01,5.557277357000000029e-01
3.004825710999999844e-01,5.555343907999999997e-01
3.011510669999999945e-01,5.553397611000000511e-01
3.018195330999999815e-01,5.551465957000000229e-01
3.024880289999999916e-01,5.549543388000000022e-01
3.031564950999999786e-01,5.547632599999999803e-01
3.038249909999999887e-01,5.545731820000000534e-01
3.044934570999999757e-01,5.543842099000000356e-01
3.051619529999999858e-01,5.541965531000000444e-01
3.058304190999999728e-01,5.540101520000000335e-01
3.064989149999999829e-01,5.538247226000000412e-01
3.071673810000000171e-01,5.536399927999999804e-01
3.078358769000000272e-01,5.534555284000000075e-01
3.085043727999999819e-01,5.532712238000000449e-01
3.091728389000000243e-01,5.530874459000000298e-01
3.098413347999999790e-01,5.529032876999999679e-01
3.105098009000000214e-01,5.527182726999999574e-01
3.111782967999999761e-01,5.525328341999999893e-01
3.118467629000000185e-01,5.523471279999999650e-01
3.125152587999999731e-01,5.521596783000000119e-01
3.131837249000000156e-01,5.519732953999999525e-01
3.138522208000000258e-01,5.517875984000000233e-01
3.145206869000000127e-01,5.516004841999999631e-01
3.151891828000000229e-01,5.514146355000000277e-01
3.158576488000000015e-01,5.512307270999999842e-01
3.165261447000000117e-01,5.510486369000000550e-01
3.171946107999999986e-01,5.508694501999999993e-01
3.178631067000000088e-01,5.506910171000000132e-01
3.185315727999999957e-01,5.505159294000000481e-01
3.192000687000000059e-01,5.503445232000000464e-01
3.198685646000000160e-01,5.501720771000000454e-01
3.205370307000000030e-01,5.499998347000000232e-01
3.212055266000000131e-01,5.498273342999999702e-01
3.218739927000000001e-01,5.496531863000000406e-01
3.225424886000000102e-01,5.494778135000000230e-01
3.232109546999999972e-01,5.493010699000000496e-01
3.238794506000000073e-01,5.491234256999999452e-01
3.245479166999999943e-01,5.489451360999999530e-01
3.252164124999999961e-01,5.487670715000000365e-01
3.258848785999999831e-01,5.485900415000000141e-01
3.265533744999999932e-01,5.484144977999999560e-01
3.272218405999999802e-01,5.482406788999999447e-01
3.278903364999999903e-01,5.480669639999999898e-01
3.285588025999999773e-01,5.478961690000000440e-01
3.292272984999999874e-01,5.477274249000000372e-01
3.298957645999999744e-01,5.475579097999999645e-01
3.305642604999999845e-01,5.473893303000000321e-01
3.312327266000000270e-01,5.472216307999999696e-01
3.319012224999999816e-01,5.470537626999999459e-01
3.325697183999999917e-01,5.468863684000000447e-01
3.332381844999999787e-01,5.467195465999999948e-01
3.339066802999999806e-01,5.465526998999999941e-01
3.345751464000000230e-01,5.463851884999999520e-01
3.352436422999999777e-01,5.462188359999999854e-01
3.359121084000000201e-01,5.460533423000000219e-01
3.365806042999999748e-01,5.458865913999999542e-01
3.372490704000000172e-01,5.457209934000000207e-01
3.379175663000000274e-01,5.455541416000000421e-01
3.385860324000000143e-01,5.453877534000000082e-01
3.392545283000000245e-01,5.452236282000000323e-01
3.399229944000000114e-01,5.450590323999999764e-01
3.405914903000000216e-01,5.448944501000000384e-01
3.412599564000000085e-01,5.447302220999999944e-01
3.419284523000000187e-01,5.445668779000000237e-01
3.425969182999999973e-01,5.444042210999999742e-01
3.432654142000000075e-01,5.442421961000000197e-01
3.439338802999999944e-01,5.440795997999999800e-01
3.446023762000000046e-01,5.439183534999999514e-01
3.452708721000000147e-01,5.437579728000000445e-01
3.459393382000000017e-01,5.435963949000000017e-01
3.466078341000000118e-01,5.434348682999999847e-01
3.472763001999999988e-01,5.432734399999999964e-01
3.479447961000000089e-01,5.431120638999999972e-01
3.486132621999999959e-01,5.429503096000000140e-01
3.492817581000000060e-01,5.427885594000000369e-01
3.499502241999999930e-01,5.426278992999999939e-01
3.506187201000000031e-01,5.424677593000000186e-01
3.512871860999999818e-01,5.423077566999999766e-01
3.519556819999999919e-01,5.421485027000000345e-01
3.526241480999999789e-01,5.419900399999999507e-01
3.532926439999999890e-01,5.418323189000000539e-01
3.539611100999999760e-01,5.416752852999999757e-01
3.546296059999999861e-01,5.415181914000000152e-01
3.552980720999999731e-01,5.413622002000000322e-01
3.559665679999999832e-01,5.412057752000000166e-01
3.566350638999999934e-01,5.410498887000000368e-01
3.573035299999999803e-01,5.408944930000000317e-01
3.579720258999999905e-01,5.407401855000000257e-01
3.586404919999999774e-01,5.405865008000000360e-01
3.593089878999999875e-01,5.404336163999999831e-01
3.599774539000000217e-01,5.402814375000000169e-01
3.606459497999999764e-01,5.401299602000000366e-01
3.613144159000000188e-01,5.399780387000000514e-01
3.619829117999999735e-01,5.398269964999999893e-01
3.626513779000000159e-01,5.396767389000000081e-01
3.633198738000000261e-01,5.395255333999999792e-01
3.639883399000000130e-01,5.393742035999999906e-01
3.646568358000000232e-01,5.392229741999999826e-01
3.653253019000000101e-01,5.390718459000000129e-01
3.659937978000000203e-01,5.389210439999999602e-01
3.666622639000000072e-01,5.387703874999999476e-01
3.673307598000000174e-01,5.386199183000000001e-01
3.679992557000000275e-01,5.384696365000000151e-01
3.686677217000000062e-01,5.383205720999999500e-01
3.693362176000000163e-01,5.381722274000000361e-01
