x [m],Heat flux [MW/m^2]
3.165261447000000117e-01,5.512258738999999963e-01
3.171946107999999986e-01,5.510467302999999539e-01
3.178631067000000088e-01,5.508683402999999812e-01
3.185315727999999957e-01,5.506933473999999773e-01
3.192000687000000059e-01,5.505220873999999709e-01
3.198685646000000160e-01,5.503498383999999577e-01
3.205370307000000030e-01,5.501778439000000187e-01
3.212055266000000131e-01,5.500056418000000003e-01
3.218739927000000001e-01,5.498318422000000316e-01
3.225424886000000102e-01,5.496567651000000554e-01
3.232109546999999972e-01,5.494802649000000150e-01
3.238794506000000073e-01,5.493027099999999718e-01
3.245479166999999943e-01,5.491243058000000454e-01
3.252164124999999961e-01,5.489458727999999565e-01
3.258848785999999831e-01,5.487683239999999740e-01
3.265533744999999932e-01,5.485922635000000103e-01
3.272218405999999802e-01,5.484180309999999725e-01
3.278903364999999903e-01,5.482442569000000043e-01
3.285588025999999773e-01,5.480736542999999905e-01
3.292272984999999874e-01,5.479054031000000213e-01
3.298957645999999744e-01,5.477366795000000455e-01
3.305642604999999845e-01,5.475688382000000187e-01
3.312327266000000270e-01,5.474027219999999527e-01
3.319012224999999816e-01,5.472342401999999995e-01
3.325697183999999917e-01,5.470672782000000067e-01
3.332381844999999787e-01,5.469022257000000220e-01
3.339066802999999806e-01,5.467348153000000099e-01
3.345751464000000230e-01,5.465667919000000152e-01
3.352436422999999777e-01,5.463999294000000395e-01
3.359121084000000201e-01,5.462337802000000186e-01
3.365806042999999748e-01,5.460663272000000346e-01
3.372490704000000172e-01,5.459000299999999806e-01
3.379175663000000274e-01,5.457323839000000065e-01
3.385860324000000143e-01,5.455652533000000526e-01
3.392545283000000245e-01,5.454003400000000390e-01
3.399229944000000114e-01,5.452349592999999883e-01
3.405914903000000216e-01,5.450696434999999784e-01
3.412599564000000085e-01,5.449048786000000311e-01
3.419284523000000187e-01,5.447410963000000050e-01
3.425969182999999973e-01,5.445783889999999960e-01
3.432654142000000075e-01,5.444163135999999792e-01
3.439338802999999944e-01,5.442540995000000326e-01
3.446023762000000046e-01,5.440933300000000417e-01
3.452708721000000147e-01,5.439336154999999673e-01
3.459393382000000017e-01,5.437727969000000217e-01
3.466078341000000118e-01,5.436120264999999563e-01
3.472763001999999988e-01,5.434512088999999824e-01
3.479447961000000089e-01,5.432902510999999546e-01
3.486132621999999959e-01,5.431286291000000377e-01
3.492817581000000060e-01,5.429667741999999464e-01
3.499502241999999930e-01,5.428057737000000493e-01
3.506187201000000031e-01,5.426450117000000128e-01
3.512871860999999818e-01,5.424842484999999881e-01
3.519556819999999919e-01,5.423241897999999672e-01
3.526241480999999789e-01,5.421648785999999554e-01
3.532926439999999890e-01,5.420064057000000268e-01
3.539611100999999760e-01,5.418487631999999721e-01
3.546296059999999861e-01,5.416912956999999640e-01
3.552980720999999731e-01,5.415352579000000111e-01
3.559665679999999832e-01,5.413791578000000104e-01
3.566350638999999934e-01,5.412240120000000321e-01
3.573035299999999803e-01,5.410696779000000456e-01
3.579720258999999905e-01,5.409165204000000449e-01
3.586404919999999774e-01,5.407639352999999982e-01
3.593089878999999875e-01,5.406120085000000186e-01
3.599774539000000217e-01,5.404605082000000227e-01
3.606459497999999764e-01,5.403093863000000274e-01
3.613144159000000188e-01,5.401575444999999753e-01
3.619829117999999735e-01,5.400062164000000164e-01
3.626513779000000159e-01,5.398553551000000450e-01
3.633198738000000261e-01,5.397034116000000159e-01
3.639883399000000130e-01,5.395511196000000176e-01
3.646568358000000232e-01,5.393989767000000324e-01
3.653253019000000101e-01,5.392470740999999457e-01
3.659937978000000203e-01,5.390955909000000323e-01
3.666622639000000072e-01,5.389444810000000308e-01
3.673307598000000174e-01,5.387936500000000128e-01
3.679992557000000275e-01,5.386432321999999884e-01
