x [m],Heat flux [MW/m^2]
9.860106557999999410e-02,5.905296337000000007e-01
9.926954657000000570e-02,5.899546809000000280e-01
9.993803500999999534e-02,5.893855183999999747e-01
1.006065160000000069e-01,5.888214967999999550e-01
1.012749970000000055e-01,5.882611682999999703e-01
1.019434780000000040e-01,5.877034066999999862e-01
1.026119590000000026e-01,5.871474370000000498e-01
1.032804400000000011e-01,5.865938644999999507e-01
1.039489209999999997e-01,5.860441133999999552e-01
1.046174019999999982e-01,5.855002427000000065e-01
1.052858829000000024e-01,5.849637882999999539e-01
1.059543713999999970e-01,5.844356237000000176e-01
1.066228523999999955e-01,5.839154379000000006e-01
1.072913333999999941e-01,5.834020423000000344e-01
1.079598144000000065e-01,5.828936650999999580e-01
1.086282954000000051e-01,5.823886166999999725e-01
1.092967764000000036e-01,5.818855507000000316e-01
1.099652572999999939e-01,5.813840930000000462e-01
1.106337383000000063e-01,5.808842891000000064e-01
1.113022193000000049e-01,5.803867029999999483e-01
1.119707077999999995e-01,5.798918853000000206e-01
1.126391887999999980e-01,5.794004103000000017e-01
1.133076697999999966e-01,5.789126560999999782e-01
1.139761507999999951e-01,5.784288112000000037e-01
1.146446316999999993e-01,5.779488468000000267e-01
1.153131126999999978e-01,5.774722939999999971e-01
1.159815936999999963e-01,5.769988482000000252e-01
1.166500746999999949e-01,5.765282081000000503e-01
1.173185556999999934e-01,5.760603255999999783e-01
1.179870442000000019e-01,5.755951540000000533e-01
1.186555251000000061e-01,5.751328561999999867e-01
1.193240061000000046e-01,5.746731070999999691e-01
1.199924871000000032e-01,5.742163460000000441e-01
1.206609681000000017e-01,5.737625232999999936e-01
1.213294491000000003e-01,5.733125778000000006e-01
1.219979300999999988e-01,5.728657346000000095e-01
1.226664110999999974e-01,5.724220777999999843e-01
1.233348920999999959e-01,5.719814215999999840e-01
1.240033804999999961e-01,5.715437173999999843e-01
1.246718614999999947e-01,5.711087852999999770e-01
1.253403425000000071e-01,5.706767125999999690e-01
1.260088235000000056e-01,5.702471916000000363e-01
1.266773045000000042e-01,5.698203776000000387e-01
1.273457855000000027e-01,5.693960982000000337e-01
1.280142665000000013e-01,5.689743782999999722e-01
1.286827474999999998e-01,5.685553704000000375e-01
1.293512284999999984e-01,5.681391605000000178e-01
1.300197094999999969e-01,5.677257052999999942e-01
1.306881904999999955e-01,5.673148359999999890e-01
1.313566714999999940e-01,5.669065131999999618e-01
1.320251524000000121e-01,5.665005105999999513e-01
1.326936482999999944e-01,5.660968839000000141e-01
1.333621292999999930e-01,5.656956977000000553e-01
1.340306102999999915e-01,5.652967208000000410e-01
1.346990912999999901e-01,5.649000526999999883e-01
1.353675722999999886e-01,5.645055275999999456e-01
1.360360532999999872e-01,5.641131838999999815e-01
1.367045343000000135e-01,5.637232222000000403e-01
1.373730153000000120e-01,5.633357370999999558e-01
1.380414963000000106e-01,5.629505639999999866e-01
1.387099773000000091e-01,5.625676781999999765e-01
1.393784583000000077e-01,5.621868053999999892e-01
1.400469393000000062e-01,5.618074404999999771e-01
1.407154201999999965e-01,5.614295074999999802e-01
1.413839011999999951e-01,5.610528150000000380e-01
1.420523821999999936e-01,5.606773373000000227e-01
1.427208631999999922e-01,5.603032390000000085e-01
1.433893441999999907e-01,5.599308425000000256e-01
1.440578251999999893e-01,5.595606364999999860e-01
1.447263210999999994e-01,5.591933404000000163e-01
1.453948020999999979e-01,5.588295316000000401e-01
1.460632830999999965e-01,5.584699616999999616e-01
1.467317640999999950e-01,5.581145653000000317e-01
1.474002450999999936e-01,5.577632929000000406e-01
1.480687260999999921e-01,5.574153561000000368e-01
1.487372070999999907e-01,5.570699393000000388e-01
1.494056880000000087e-01,5.567261168999999565e-01
1.500741690000000073e-01,5.563831586999999912e-01
1.507426500000000058e-01,5.560404437000000533e-01
1.514111310000000044e-01,5.556979206000000060e-01
1.520796120000000029e-01,5.553554718000000001e-01
1.527480930000000015e-01,5.550134272000000202e-01
1.534165740000000000e-01,5.546721521999999904e-01
1.540850549999999985e-01,5.543321791999999970e-01
1.547535359999999971e-01,5.539940191000000125e-01
1.554220169999999956e-01,5.536581861999999576e-01
1.560904979999999942e-01,5.533248034000000093e-01
1.567589789999999927e-01,5.529941614000000172e-01
1.574274749000000029e-01,5.526659572000000020e-01
1.580959557999999932e-01,5.523401132999999907e-01
1.587644367999999917e-01,5.520161258000000348e-01
1.594329177999999902e-01,5.516938732999999706e-01
1.601013987999999888e-01,5.513730705999999593e-01
1.607698797999999873e-01,5.510538078000000173e-01
1.614383608000000137e-01,5.507357022000000102e-01
1.621068418000000122e-01,5.504188974999999484e-01
1.627753228000000107e-01,5.501031696999999498e-01
1.634438038000000093e-01,5.497885104999999939e-01
1.641122848000000078e-01,5.494748012000000292e-01
1.647807658000000064e-01,5.491622357000000010e-01
1.654492468000000049e-01,5.488508452999999454e-01
1.661177278000000035e-01,5.485409687000000201e-01
1.667862086999999938e-01,5.482327315999999673e-01
1.674546896999999923e-01,5.479260696000000097e-01
1.681231706999999909e-01,5.476218441000000325e-01
1.687916516999999894e-01,5.473176808999999921e-01
1.694601475999999995e-01,5.470148914000000362e-01
1.701286285999999981e-01,5.467156490000000257e-01
1.707971095999999966e-01,5.464169571000000447e-01
1.714655905999999952e-01,5.461193435000000207e-01
1.721340715999999937e-01,5.458229354000000422e-01
1.728025525999999923e-01,5.455280097000000383e-01
1.734710335999999908e-01,5.452341644999999515e-01
1.741395145999999894e-01,5.449417230999999973e-01
1.748079955999999879e-01,5.446492478000000137e-01
1.754764765999999865e-01,5.443597090999999777e-01
1.761449575000000045e-01,5.440717563000000423e-01
1.768134385000000031e-01,5.437830388000000070e-01
1.774819195000000016e-01,5.434962616999999829e-01
1.781504005000000002e-01,5.432112210999999746e-01
1.788188814999999987e-01,5.429275245000000361e-01
1.794873624999999973e-01,5.426451601999999763e-01
1.801558434999999958e-01,5.423640184000000364e-01
1.808243394000000059e-01,5.420841344000000284e-01
1.814928204000000045e-01,5.418054455999999908e-01
1.821613014000000030e-01,5.415281235000000137e-01
1.828297824000000016e-01,5.412520594999999934e-01
1.834982634000000001e-01,5.409774681000000252e-01
1.841667443999999987e-01,5.407042407000000050e-01
1.848352252999999890e-01,5.404325438999999509e-01
1.855037062999999875e-01,5.401622249999999958e-01
1.861721873000000138e-01,5.398931828999999905e-01
1.868406683000000124e-01,5.396253130000000509e-01
1.875091493000000109e-01,5.393586052000000075e-01
1.881776303000000095e-01,5.390928689999999746e-01
1.888461113000000080e-01,5.388281840999999961e-01
1.895145923000000066e-01,5.385644497999999558e-01
1.901830733000000051e-01,5.383016582999999855e-01
1.908515543000000036e-01,5.380396675999999934e-01
1.915200353000000022e-01,5.377785148000000515e-01
1.921885163000000007e-01,5.375180598000000032e-01
1.928570122000000109e-01,5.372584260999999639e-01
1.935254931000000012e-01,5.369994324000000319e-01
1.941939740999999997e-01,5.367413718000000333e-01
1.948624550999999983e-01,5.364841479999999940e-01
1.955309360999999968e-01,5.362280501999999727e-01
1.961994170999999954e-01,5.359729805999999819e-01
1.968678980999999939e-01,5.357190985999999988e-01
1.975363790999999924e-01,5.354663076000000244e-01
1.982048600999999910e-01,5.352147204999999630e-01
1.988733410999999895e-01,5.349639940000000538e-01
1.995418220999999881e-01,5.347144927000000436e-01
2.002103030999999866e-01,5.344657909000000151e-01
2.008787841000000129e-01,5.342180855000000506e-01
2.015472651000000115e-01,5.339714501000000224e-01
2.022157460000000018e-01,5.337258317999999946e-01
2.028842270000000003e-01,5.334813440000000240e-01
2.035527079999999989e-01,5.332378119999999777e-01
2.042211889999999974e-01,5.329953894000000192e-01
2.048896699999999960e-01,5.327538222000000045e-01
2.055581659000000061e-01,5.325132642000000027e-01
2.062266469000000046e-01,5.322734236999999702e-01
2.068951279000000032e-01,5.320344946999999713e-01
2.075636089000000017e-01,5.317960690999999906e-01
2.082320899000000003e-01,5.315593336999999696e-01
2.089005708999999988e-01,5.313216212000000382e-01
2.095690518999999974e-01,5.310844005999999506e-01
2.102375328999999959e-01,5.308499850000000242e-01
2.109060137999999862e-01,5.306157239000000025e-01
2.115744948000000125e-01,5.303819664000000156e-01
2.122429758000000111e-01,5.301492146999999822e-01
2.129114568000000096e-01,5.299174196000000503e-01
2.135799378000000082e-01,5.296867278000000345e-01
2.142484188000000067e-01,5.294570123999999822e-01
2.149168998000000053e-01,5.292284573000000103e-01
2.155853808000000038e-01,5.290010125999999868e-01
