x [m],Heat flux [MW/m^2]
8.656839281000000552e-02,7.192150764000000418e-01
8.723687381000000407e-02,7.182717395000000060e-01
8.790536224999999371e-02,7.173326931000000295e-01
8.857384324000000531e-02,7.163986795000000241e-01
8.924232423000000303e-02,7.154721317000000136e-01
8.991080523000000158e-02,7.145553181999999559e-01
9.057928621999999930e-02,7.136497110999999727e-01
9.124776720999999702e-02,7.127552903999999634e-01
9.191624819999999474e-02,7.118701040999999563e-01
9.258472919000000634e-02,7.109918550999999587e-01
9.325321019000000489e-02,7.101198184000000468e-01
9.392169862999999452e-02,7.092543450999999610e-01
9.459017962000000612e-02,7.083960822000000546e-01
9.525866061000000384e-02,7.075453982999999614e-01
9.592714161000000239e-02,7.067025654999999906e-01
9.659562260000000011e-02,7.058670789000000001e-01
9.726410358999999783e-02,7.050373852000000330e-01
9.793258457999999556e-02,7.042129018999999657e-01
9.860106557999999410e-02,7.033944027999999848e-01
9.926954657000000570e-02,7.025829322000000099e-01
9.993803500999999534e-02,7.017791759000000518e-01
1.006065160000000069e-01,7.009831441999999635e-01
1.012749970000000055e-01,7.001946027000000017e-01
1.019434780000000040e-01,6.994122694000000084e-01
1.026119590000000026e-01,6.986343320000000245e-01
1.032804400000000011e-01,6.978598252000000057e-01
1.039489209999999997e-01,6.970893982000000433e-01
1.046174019999999982e-01,6.963245522000000021e-01
1.052858829000000024e-01,6.955659656999999552e-01
1.059543713999999970e-01,6.948136762000000077e-01
1.066228523999999955e-01,6.940678751000000091e-01
1.072913333999999941e-01,6.933289033999999740e-01
1.079598144000000065e-01,6.925965575000000429e-01
1.086282954000000051e-01,6.918702586999999626e-01
1.092967764000000036e-01,6.911498205999999644e-01
1.099652572999999939e-01,6.904364886999999618e-01
1.106337383000000063e-01,6.897310303000000475e-01
1.113022193000000049e-01,6.890330067000000058e-01
1.119707077999999995e-01,6.883411039000000287e-01
1.126391887999999980e-01,6.876540396000000444e-01
1.133076697999999966e-01,6.869712175000000087e-01
1.139761507999999951e-01,6.862918381999999484e-01
1.146446316999999993e-01,6.856147354999999610e-01
1.153131126999999978e-01,6.849394178000000055e-01
1.159815936999999963e-01,6.842668268999999581e-01
1.166500746999999949e-01,6.835985449000000491e-01
1.173185556999999934e-01,6.829355547000000026e-01
1.179870442000000019e-01,6.822778363999999485e-01
1.186555251000000061e-01,6.816253007000000474e-01
1.193240061000000046e-01,6.809777220999999603e-01
1.199924871000000032e-01,6.803357751999999925e-01
1.206609681000000017e-01,6.796979283999999844e-01
1.213294491000000003e-01,6.790641820999999689e-01
1.219979300999999988e-01,6.784333851999999609e-01
1.226664110999999974e-01,6.778060285000000462e-01
1.233348920999999959e-01,6.771830607000000057e-01
1.240033804999999961e-01,6.765650771000000230e-01
1.246718614999999947e-01,6.759521303000000092e-01
1.253403425000000071e-01,6.753438098999999806e-01
1.260088235000000056e-01,6.747398457000000072e-01
1.266773045000000042e-01,6.741402990999999512e-01
1.273457855000000027e-01,6.735455546999999932e-01
1.280142665000000013e-01,6.729552145999999624e-01
1.286827474999999998e-01,6.723680545000000341e-01
1.293512284999999984e-01,6.717833861999999989e-01
1.300197094999999969e-01,6.712014892000000010e-01
1.306881904999999955e-01,6.706234587999999608e-01
1.313566714999999940e-01,6.700497390999999858e-01
1.320251524000000121e-01,6.694802648000000023e-01
1.326936482999999944e-01,6.689144338000000412e-01
1.333621292999999930e-01,6.683518763000000362e-01
1.340306102999999915e-01,6.677926324999999830e-01
1.346990912999999901e-01,6.672370547999999513e-01
1.353675722999999886e-01,6.666851165999999607e-01
1.360360532999999872e-01,6.661360078000000406e-01
1.367045343000000135e-01,6.655886264999999469e-01
1.373730153000000120e-01,6.650430403000000545e-01
1.380414963000000106e-01,6.645000288000000310e-01
1.387099773000000091e-01,6.639606587999999920e-01
1.393784583000000077e-01,6.634253956000000230e-01
1.400469393000000062e-01,6.628940466999999614e-01
1.407154201999999965e-01,6.623662783999999526e-01
1.413839011999999951e-01,6.618418215000000382e-01
1.420523821999999936e-01,6.613205988000000479e-01
1.427208631999999922e-01,6.608028844000000124e-01
1.433893441999999907e-01,6.602887294999999490e-01
1.440578251999999893e-01,6.597776681999999449e-01
1.447263210999999994e-01,6.592690021999999539e-01
1.453948020999999979e-01,6.587619871000000016e-01
1.460632830999999965e-01,6.582570819999999934e-01
1.467317640999999950e-01,6.577550174999999832e-01
1.474002450999999936e-01,6.572566802999999513e-01
1.480687260999999921e-01,6.567621590000000120e-01
1.487372070999999907e-01,6.562712080999999475e-01
1.494056880000000087e-01,6.557840835999999562e-01
1.500741690000000073e-01,6.552981745000000524e-01
1.507426500000000058e-01,6.548145332999999457e-01
1.514111310000000044e-01,6.543351216999999664e-01
1.520796120000000029e-01,6.538575208000000361e-01
1.527480930000000015e-01,6.533815173000000476e-01
1.534165740000000000e-01,6.529092177999999969e-01
1.540850549999999985e-01,6.524385094000000329e-01
1.547535359999999971e-01,6.519672629999999636e-01
1.554220169999999956e-01,6.514986480000000135e-01
1.560904979999999942e-01,6.510330282999999829e-01
1.567589789999999927e-01,6.505710762999999952e-01
1.574274749000000029e-01,6.501127198999999690e-01
1.580959557999999932e-01,6.496575728000000272e-01
1.587644367999999917e-01,6.492051532000000513e-01
1.594329177999999902e-01,6.487551925000000219e-01
1.601013987999999888e-01,6.483071191999999483e-01
1.607698797999999873e-01,6.478610369999999730e-01
1.614383608000000137e-01,6.474169991999999541e-01
1.621068418000000122e-01,6.469754634000000060e-01
1.627753228000000107e-01,6.465361210000000192e-01
1.634438038000000093e-01,6.460986148999999790e-01
1.641122848000000078e-01,6.456621441000000017e-01
1.647807658000000064e-01,6.452265187000000290e-01
1.654492468000000049e-01,6.447921547999999614e-01
1.661177278000000035e-01,6.443603531999999579e-01
1.667862086999999938e-01,6.439314565999999518e-01
1.674546896999999923e-01,6.435064890999999676e-01
1.681231706999999909e-01,6.430825309000000045e-01
1.687916516999999894e-01,6.426610608999999696e-01
1.694601475999999995e-01,6.422435387999999579e-01
1.701286285999999981e-01,6.418273663000000351e-01
1.707971095999999966e-01,6.414127958999999990e-01
1.714655905999999952e-01,6.410003122999999858e-01
1.721340715999999937e-01,6.405900138000000243e-01
1.728025525999999923e-01,6.401821354000000186e-01
1.734710335999999908e-01,6.397763897999999561e-01
1.741395145999999894e-01,6.393721566000000189e-01
1.748079955999999879e-01,6.389690668999999934e-01
1.754764765999999865e-01,6.385666573999999596e-01
1.761449575000000045e-01,6.381650873999999973e-01
1.768134385000000031e-01,6.377658163999999630e-01
1.774819195000000016e-01,6.373689842999999966e-01
1.781504005000000002e-01,6.369748157000000299e-01
1.788188814999999987e-01,6.365827988000000159e-01
1.794873624999999973e-01,6.361926530000000524e-01
1.801558434999999958e-01,6.358040169999999991e-01
1.808243394000000059e-01,6.354169846999999649e-01
1.814928204000000045e-01,6.350315648000000035e-01
1.821613014000000030e-01,6.346475770999999710e-01
1.828297824000000016e-01,6.342649418000000372e-01
1.834982634000000001e-01,6.338841133000000516e-01
1.841667443999999987e-01,6.335053671000000497e-01
1.848352252999999890e-01,6.331291015000000133e-01
1.855037062999999875e-01,6.327548705000000107e-01
1.861721873000000138e-01,6.323823152999999975e-01
1.868406683000000124e-01,6.320108250000000538e-01
1.875091493000000109e-01,6.316405385000000150e-01
1.881776303000000095e-01,6.312716004999999742e-01
1.888461113000000080e-01,6.309045833999999964e-01
1.895145923000000066e-01,6.305398413999999674e-01
1.901830733000000051e-01,6.301770640999999618e-01
1.908515543000000036e-01,6.298159102000000509e-01
1.915200353000000022e-01,6.294562509000000139e-01
1.921885163000000007e-01,6.290978381999999813e-01
1.928570122000000109e-01,6.287400765999999752e-01
1.935254931000000012e-01,6.283851622999999664e-01
1.941939740999999997e-01,6.280317212999999565e-01
1.948624550999999983e-01,6.276777289999999621e-01
1.955309360999999968e-01,6.273257006000000358e-01
1.961994170999999954e-01,6.269754732000000219e-01
1.968678980999999939e-01,6.266272548000000331e-01
1.975363790999999924e-01,6.262809330999999924e-01
1.982048600999999910e-01,6.259361056000000145e-01
1.988733410999999895e-01,6.255923916000000196e-01
1.995418220999999881e-01,6.252494563999999588e-01
2.002103030999999866e-01,6.249071193999999885e-01
2.008787841000000129e-01,6.245654487999999782e-01
2.015472651000000115e-01,6.242249047000000273e-01
2.022157460000000018e-01,6.238856237000000027e-01
2.028842270000000003e-01,6.235479347000000283e-01
2.035527079999999989e-01,6.232116036000000525e-01
2.042211889999999974e-01,6.228766324000000187e-01
2.048896699999999960e-01,6.225427908999999760e-01
2.055581659000000061e-01,6.222109273999999468e-01
2.062266469000000046e-01,6.218794851000000179e-01
2.068951279000000032e-01,6.215505113999999498e-01
2.075636089000000017e-01,6.212246844000000046e-01
2.082320899000000003e-01,6.208996868999999696e-01
2.089005708999999988e-01,6.205764062999999942e-01
2.095690518999999974e-01,6.202557077000000474e-01
2.102375328999999959e-01,6.199377880999999979e-01
2.109060137999999862e-01,6.196228702999999616e-01
2.115744948000000125e-01,6.193103260000000221e-01
2.122429758000000111e-01,6.189992903000000046e-01
2.129114568000000096e-01,6.186887650000000294e-01
2.135799378000000082e-01,6.183779853999999965e-01
2.142484188000000067e-01,6.180664002000000323e-01
2.149168998000000053e-01,6.177541461000000123e-01
2.155853808000000038e-01,6.174416754999999535e-01
2.162538618000000024e-01,6.171296151999999813e-01
2.169223428000000009e-01,6.168182907999999465e-01
2.175908387000000110e-01,6.165079745999999528e-01
2.182593197000000096e-01,6.161986064000000152e-01
2.189278007000000081e-01,6.158903792000000044e-01
2.195962815999999984e-01,6.155831941999999612e-01
2.202647625999999970e-01,6.152773177000000482e-01
2.209332435999999955e-01,6.149728744000000358e-01
2.216017245999999941e-01,6.146700132000000316e-01
2.222702055999999926e-01,6.143686328999999890e-01
2.229386865999999912e-01,6.140685845000000143e-01
2.236071675999999897e-01,6.137695108999999816e-01
2.242756485999999883e-01,6.134714528000000389e-01
2.249441295999999868e-01,6.131745723000000536e-01
2.256126106000000131e-01,6.128792009000000318e-01
2.262810916000000117e-01,6.125853129999999647e-01
2.269495726000000102e-01,6.122925799999999752e-01
2.276180536000000088e-01,6.120005803000000411e-01
2.282865344999999990e-01,6.117091023999999821e-01
2.289550304000000092e-01,6.114179854000000303e-01
2.296235114000000077e-01,6.111273099999999792e-01
2.302919924000000063e-01,6.108370604999999731e-01
2.309604734000000048e-01,6.105475311000000405e-01
2.316289544000000034e-01,6.102589180999999918e-01
2.322974354000000019e-01,6.099715095000000087e-01
2.329659164000000005e-01,6.096856381999999908e-01
2.336343973999999990e-01,6.094014438999999506e-01
2.343028783999999975e-01,6.091208048999999791e-01
2.349713593999999961e-01,6.088386390000000148e-01
2.356398403999999946e-01,6.085691832999999829e-01
2.363083213999999932e-01,6.082979361000000473e-01
2.369768023000000112e-01,6.080299917999999471e-01
2.376452833000000098e-01,6.077665156999999541e-01
2.383137643000000083e-01,6.075050320999999531e-01
2.389822453000000069e-01,6.072426315000000185e-01
2.396507263000000054e-01,6.069838612000000300e-01
2.403192073000000040e-01,6.067042233999999645e-01
2.409876883000000025e-01,6.064828724999999920e-01
2.416561842000000127e-01,6.061136500999999566e-01
2.423246652000000112e-01,6.059276768000000368e-01
2.429931462000000097e-01,6.056294724999999879e-01
2.436616272000000083e-01,6.053489378999999948e-01
2.443301082000000068e-01,6.050716681000000152e-01
2.449985892000000054e-01,6.047955351999999563e-01
2.456670702000000039e-01,6.045201368000000519e-01
2.463355510999999942e-01,6.042486764000000177e-01
2.470040320999999928e-01,6.039801956000000471e-01
2.476725130999999913e-01,6.037121916000000033e-01
2.483409940999999899e-01,6.034468665000000120e-01
2.490094750999999884e-01,6.031841221999999503e-01
2.496779560999999870e-01,6.029220287000000011e-01
2.503464519999999971e-01,6.026628151999999794e-01
2.510149180999999841e-01,6.024058100000000415e-01
2.516834139999999942e-01,6.021481627000000447e-01
2.523518800999999812e-01,6.018919834999999496e-01
2.530203759999999913e-01,6.016373163999999552e-01
2.536888420999999783e-01,6.013842892999999856e-01
2.543573379999999884e-01,6.011316826999999474e-01
2.550258040000000226e-01,6.008810112000000370e-01
2.556942998999999772e-01,6.006314935000000022e-01
2.563627660000000197e-01,6.003809841999999675e-01
2.570312618999999743e-01,6.001297206000000273e-01
2.576997280000000168e-01,5.998769760000000062e-01
2.583682239000000269e-01,5.996223414000000362e-01
2.590367197999999815e-01,5.993656673999999684e-01
2.597051859000000240e-01,5.991082514000000137e-01
2.603736817999999786e-01,5.988485034999999623e-01
2.610421479000000211e-01,5.985904386000000521e-01
2.617106437999999757e-01,5.983358026999999746e-01
2.623791099000000182e-01,5.980811777000000218e-01
2.630476057999999728e-01,5.978294442999999569e-01
2.637160718000000070e-01,5.975819051999999854e-01
2.643845677000000172e-01,5.973377074000000286e-01
2.650530338000000041e-01,5.970977336999999663e-01
2.657215297000000143e-01,5.968618367000000369e-01
2.663899958000000012e-01,5.966278593999999602e-01
2.670584917000000114e-01,5.963959197000000545e-01
2.677269577999999983e-01,5.961653851999999532e-01
2.683954537000000085e-01,5.959355148999999630e-01
2.690639197999999954e-01,5.957055502000000446e-01
2.697324157000000056e-01,5.954751324999999484e-01
2.704008817999999925e-01,5.952437763000000270e-01
2.710693777000000027e-01,5.950113138999999496e-01
2.717378736000000128e-01,5.947779195000000296e-01
2.724063395999999915e-01,5.945431228999999984e-01
2.730748355000000016e-01,5.943092338000000030e-01
2.737433015999999886e-01,5.940761932000000467e-01
2.744117974999999987e-01,5.938424132999999827e-01
2.750802635999999857e-01,5.936097095000000268e-01
2.757487594999999958e-01,5.933766958999999730e-01
2.764172255999999828e-01,5.931455942000000148e-01
2.770857214999999929e-01,5.929156594000000169e-01
2.777541875999999799e-01,5.926844517999999562e-01
2.784226834999999900e-01,5.924539388999999767e-01
2.790911495999999770e-01,5.922244195000000433e-01
2.797596454999999871e-01,5.919959302999999728e-01
2.804281115999999741e-01,5.917690608000000241e-01
2.810966073999999759e-01,5.915437994000000144e-01
2.817650735000000184e-01,5.913199662000000467e-01
2.824335693999999730e-01,5.910971266000000224e-01
2.831020355000000155e-01,5.908746973999999819e-01
2.837705314000000256e-01,5.906523844000000079e-01
2.844390272999999802e-01,5.904288580000000008e-01
2.851074934000000227e-01,5.902066621999999541e-01
2.857759892999999773e-01,5.899851012000000283e-01
2.864444554000000198e-01,5.897622091999999983e-01
2.871129512999999744e-01,5.895410529000000288e-01
2.877814174000000169e-01,5.893201129999999788e-01
2.884499133000000270e-01,5.891031760999999589e-01
2.891183794000000140e-01,5.888903857999999714e-01
2.897868752000000159e-01,5.886793825999999674e-01
2.904553413000000028e-01,5.884704815000000311e-01
2.911238372000000130e-01,5.882648669000000163e-01
2.917923032999999999e-01,5.880618368000000151e-01
2.924607992000000101e-01,5.878569729999999494e-01
2.931292652999999970e-01,5.876526423000000277e-01
2.937977612000000072e-01,5.874468791000000412e-01
2.944662272999999941e-01,5.872368313000000395e-01
2.951347232000000043e-01,5.870247184000000340e-01
2.958032191000000144e-01,5.868102056999999760e-01
2.964716852000000014e-01,5.865939850000000400e-01
2.971401811000000115e-01,5.863749555999999696e-01
2.978086471999999985e-01,5.861569716000000208e-01
2.984771430000000003e-01,5.859404003999999500e-01
2.991456090999999873e-01,5.857228637000000404e-01
2.998141049999999974e-01,5.855074544999999686e-01
3.004825710999999844e-01,5.852927352000000250e-01
3.011510669999999945e-01,5.850814868000000502e-01
3.018195330999999815e-01,5.848732546999999560e-01
3.024880289999999916e-01,5.846648503000000385e-01
3.031564950999999786e-01,5.844588976000000269e-01
3.038249909999999887e-01,5.842545518999999743e-01
3.044934570999999757e-01,5.840511033999999935e-01
3.051619529999999858e-01,5.838480590000000303e-01
3.058304190999999728e-01,5.836450438000000407e-01
3.064989149999999829e-01,5.834418837000000524e-01
3.071673810000000171e-01,5.832388548000000394e-01
3.078358769000000272e-01,5.830361708000000309e-01
3.085043727999999819e-01,5.828339426999999962e-01
3.091728389000000243e-01,5.826320486999999604e-01
3.098413347999999790e-01,5.824301191999999849e-01
3.105098009000000214e-01,5.822298042000000340e-01
3.111782967999999761e-01,5.820303025999999935e-01
3.118467629000000185e-01,5.818300607999999929e-01
3.125152587999999731e-01,5.816306227999999967e-01
3.131837249000000156e-01,5.814317781000000185e-01
3.138522208000000258e-01,5.812330903000000326e-01
3.145206869000000127e-01,5.810327776999999472e-01
3.151891828000000229e-01,5.808342062000000361e-01
3.158576488000000015e-01,5.806363237999999649e-01
3.165261447000000117e-01,5.804368180000000210e-01
3.171946107999999986e-01,5.802386739999999543e-01
3.178631067000000088e-01,5.800420912999999512e-01
3.185315727999999957e-01,5.798472210999999765e-01
3.192000687000000059e-01,5.796540933999999590e-01
3.198685646000000160e-01,5.794644593000000121e-01
3.205370307000000030e-01,5.792773173999999914e-01
3.212055266000000131e-01,5.790915771000000323e-01
3.218739927000000001e-01,5.789078350999999900e-01
3.225424886000000102e-01,5.787253157999999731e-01
3.232109546999999972e-01,5.785433469999999856e-01
3.238794506000000073e-01,5.783617264000000535e-01
3.245479166999999943e-01,5.781795759000000201e-01
3.252164124999999961e-01,5.779963450999999752e-01
3.258848785999999831e-01,5.778116855999999579e-01
3.265533744999999932e-01,5.776252572000000196e-01
3.272218405999999802e-01,5.774373130000000076e-01
3.278903364999999903e-01,5.772481696000000273e-01
3.285588025999999773e-01,5.770580356000000188e-01
3.292272984999999874e-01,5.768660688000000203e-01
3.298957645999999744e-01,5.766752256999999604e-01
3.305642604999999845e-01,5.764849043999999978e-01
3.312327266000000270e-01,5.762936551999999768e-01
3.319012224999999816e-01,5.761040277000000209e-01
3.325697183999999917e-01,5.759163996999999702e-01
3.332381844999999787e-01,5.757317064000000428e-01
3.339066802999999806e-01,5.755468618000000314e-01
3.345751464000000230e-01,5.753659708999999678e-01
3.352436422999999777e-01,5.751883598000000486e-01
3.359121084000000201e-01,5.750098322000000151e-01
3.365806042999999748e-01,5.748311300999999762e-01
3.372490704000000172e-01,5.746545130000000334e-01
3.379175663000000274e-01,5.744785900000000112e-01
3.385860324000000143e-01,5.743012630999999590e-01
3.392545283000000245e-01,5.741226868000000039e-01
3.399229944000000114e-01,5.739446715999999560e-01
3.405914903000000216e-01,5.737680296999999596e-01
3.412599564000000085e-01,5.735906272999999889e-01
3.419284523000000187e-01,5.734130969999999827e-01
3.425969182999999973e-01,5.732357335000000109e-01
3.432654142000000075e-01,5.730590080999999891e-01
3.439338802999999944e-01,5.728829215999999835e-01
3.446023762000000046e-01,5.727075662999999706e-01
3.452708721000000147e-01,5.725319851000000293e-01
3.459393382000000017e-01,5.723578901000000441e-01
3.466078341000000118e-01,5.721848956999999736e-01
3.472763001999999988e-01,5.720114253000000426e-01
3.479447961000000089e-01,5.718387207999999777e-01
3.486132621999999959e-01,5.716665794999999939e-01
3.492817581000000060e-01,5.714949552000000432e-01
3.499502241999999930e-01,5.713244588000000457e-01
3.506187201000000031e-01,5.711521188999999499e-01
3.512871860999999818e-01,5.709817006999999833e-01
3.519556819999999919e-01,5.708136671000000328e-01
3.526241480999999789e-01,5.706437400999999632e-01
3.532926439999999890e-01,5.704742730999999845e-01
3.539611100999999760e-01,5.703053487999999449e-01
3.546296059999999861e-01,5.701362692000000454e-01
3.552980720999999731e-01,5.699677329000000237e-01
3.559665679999999832e-01,5.697986266000000244e-01
3.566350638999999934e-01,5.696299648999999521e-01
3.573035299999999803e-01,5.694613331000000223e-01
3.579720258999999905e-01,5.692926848999999567e-01
3.586404919999999774e-01,5.691236556000000002e-01
3.593089878999999875e-01,5.689547914999999456e-01
3.599774539000000217e-01,5.687860496000000099e-01
3.606459497999999764e-01,5.686174293000000324e-01
3.613144159000000188e-01,5.684494367000000326e-01
3.619829117999999735e-01,5.682824260000000072e-01
3.626513779000000159e-01,5.681165322000000240e-01
3.633198738000000261e-01,5.679509759999999963e-01
3.639883399000000130e-01,5.677871211999999668e-01
3.646568358000000232e-01,5.676245884999999713e-01
3.653253019000000101e-01,5.674614744999999516e-01
3.659937978000000203e-01,5.672988208999999449e-01
3.666622639000000072e-01,5.671365388000000340e-01
3.673307598000000174e-01,5.669745738000000479e-01
3.679992557000000275e-01,5.668128827999999730e-01
3.686677217000000062e-01,5.666512404000000336e-01
3.693362176000000163e-01,5.664896498000000502e-01
