x [m],Pressure [kPa]
1.754764765999999865e-01,1.540066606999999976e+01
1.761449575000000045e-01,1.540050897999999968e+01
1.768134385000000031e-01,1.540035589000000016e+01
1.774819195000000016e-01,1.540020703000000069e+01
1.781504005000000002e-01,1.540006791999999969e+01
1.788188814999999987e-01,1.539993429999999996e+01
1.794873624999999973e-01,1.539980596000000013e+01
1.801558434999999958e-01,1.539968005999999967e+01
1.808243394000000059e-01,1.539955645999999945e+01
1.814928204000000045e-01,1.539943245000000083e+01
1.821613014000000030e-01,1.539931209999999950e+01
1.828297824000000016e-01,1.539919274000000016e+01
1.834982634000000001e-01,1.539907980000000087e+01
1.841667443999999987e-01,1.539897200000000055e+01
1.848352252999999890e-01,1.539887054999999982e+01
1.855037062999999875e-01,1.539877270000000031e+01
1.861721873000000138e-01,1.539867689000000084e+01
1.868406683000000124e-01,1.539858043000000087e+01
1.875091493000000109e-01,1.539848042000000028e+01
1.881776303000000095e-01,1.539837844999999916e+01
1.888461113000000080e-01,1.539827434999999944e+01
1.895145923000000066e-01,1.539816970999999945e+01
1.901830733000000051e-01,1.539806435999999934e+01
1.908515543000000036e-01,1.539795572999999962e+01
1.915200353000000022e-01,1.539784640999999965e+01
1.921885163000000007e-01,1.539772980999999952e+01
1.928570122000000109e-01,1.539760990999999990e+01
1.935254931000000012e-01,1.539748417999999930e+01
1.941939740999999997e-01,1.539735388999999977e+01
1.948624550999999983e-01,1.539722055999999917e+01
1.955309360999999968e-01,1.539708674000000066e+01
1.961994170999999954e-01,1.539695256999999984e+01
1.968678980999999939e-01,1.539681925000000007e+01
1.975363790999999924e-01,1.539668943999999939e+01
1.982048600999999910e-01,1.539655798999999980e+01
1.988733410999999895e-01,1.539642742000000020e+01
1.995418220999999881e-01,1.539629762999999940e+01
2.002103030999999866e-01,1.539616481999999920e+01
2.008787841000000129e-01,1.539602909000000075e+01
2.015472651000000115e-01,1.539589546999999925e+01
2.022157460000000018e-01,1.539576407999999930e+01
2.028842270000000003e-01,1.539563861000000067e+01
2.035527079999999989e-01,1.539551533999999933e+01
2.042211889999999974e-01,1.539539788999999992e+01
2.048896699999999960e-01,1.539528130000000061e+01
2.055581659000000061e-01,1.539516788999999974e+01
2.062266469000000046e-01,1.539505403000000072e+01
2.068951279000000032e-01,1.539493833999999950e+01
2.075636089000000017e-01,1.539482096000000055e+01
2.082320899000000003e-01,1.539470299000000075e+01
2.089005708999999988e-01,1.539458089000000030e+01
2.095690518999999974e-01,1.539445946000000021e+01
2.102375328999999959e-01,1.539433522000000032e+01
2.109060137999999862e-01,1.539421411000000006e+01
2.115744948000000125e-01,1.539409385000000086e+01
2.122429758000000111e-01,1.539397673999999938e+01
2.129114568000000096e-01,1.539386166000000067e+01
2.135799378000000082e-01,1.539375208000000050e+01
2.142484188000000067e-01,1.539364450000000062e+01
2.149168998000000053e-01,1.539354355999999946e+01
2.155853808000000038e-01,1.539344812999999945e+01
2.162538618000000024e-01,1.539336164000000018e+01
2.169223428000000009e-01,1.539327935999999930e+01
2.175908387000000110e-01,1.539320350000000026e+01
2.182593197000000096e-01,1.539313530000000085e+01
2.189278007000000081e-01,1.539306627000000027e+01
2.195962815999999984e-01,1.539298946000000079e+01
2.202647625999999970e-01,1.539291066000000008e+01
2.209332435999999955e-01,1.539282299000000087e+01
2.216017245999999941e-01,1.539272640000000081e+01
2.222702055999999926e-01,1.539262109000000045e+01
2.229386865999999912e-01,1.539250584000000011e+01
2.236071675999999897e-01,1.539238203999999932e+01
2.242756485999999883e-01,1.539225427000000046e+01
2.249441295999999868e-01,1.539212387000000071e+01
2.256126106000000131e-01,1.539199531000000043e+01
2.262810916000000117e-01,1.539187103999999984e+01
2.269495726000000102e-01,1.539175316000000038e+01
2.276180536000000088e-01,1.539163719000000086e+01
2.282865344999999990e-01,1.539151954000000089e+01
2.289550304000000092e-01,1.539139126999999974e+01
2.296235114000000077e-01,1.539124445000000030e+01
2.302919924000000063e-01,1.539107257000000040e+01
2.309604734000000048e-01,1.539087568999999966e+01
2.316289544000000034e-01,1.539065420000000017e+01
2.322974354000000019e-01,1.539041935999999922e+01
2.329659164000000005e-01,1.539018034999999962e+01
2.336343973999999990e-01,1.538995487999999945e+01
2.343028783999999975e-01,1.538975186999999956e+01
2.349713593999999961e-01,1.538959533000000057e+01
2.356398403999999946e-01,1.538946624000000085e+01
2.363083213999999932e-01,1.538942478000000058e+01
2.369768023000000112e-01,1.538942203000000042e+01
2.376452833000000098e-01,1.538947398000000000e+01
2.383137643000000083e-01,1.538957590000000053e+01
2.389822453000000069e-01,1.538970328999999992e+01
2.396507263000000054e-01,1.538987348999999938e+01
2.403192073000000040e-01,1.538997338000000070e+01
2.409876883000000025e-01,1.539023470999999965e+01
2.416561842000000127e-01,1.539009300999999930e+01
2.423246652000000112e-01,1.539030531999999951e+01
2.429931462000000097e-01,1.539026482000000051e+01
2.436616272000000083e-01,1.539017231999999957e+01
2.443301082000000068e-01,1.539003978000000039e+01
2.449985892000000054e-01,1.538986769000000088e+01
2.456670702000000039e-01,1.538967107000000034e+01
2.463355510999999942e-01,1.538946291000000066e+01
2.470040320999999928e-01,1.538925264000000048e+01
2.476725130999999913e-01,1.538905512000000009e+01
2.483409940999999899e-01,1.538888060999999929e+01
2.490094750999999884e-01,1.538872693000000069e+01
2.496779560999999870e-01,1.538859487000000037e+01
2.503464519999999971e-01,1.538848123000000001e+01
2.510149180999999841e-01,1.538838057000000070e+01
2.516834139999999942e-01,1.538828774000000088e+01
2.523518800999999812e-01,1.538820564000000068e+01
2.530203759999999913e-01,1.538811993999999927e+01
2.536888420999999783e-01,1.538803462000000088e+01
2.543573379999999884e-01,1.538794975999999970e+01
2.550258040000000226e-01,1.538786538999999998e+01
2.556942998999999772e-01,1.538778139999999972e+01
2.563627660000000197e-01,1.538769182000000058e+01
2.570312618999999743e-01,1.538760070999999918e+01
2.576997280000000168e-01,1.538751401999999935e+01
2.583682239000000269e-01,1.538742577000000011e+01
2.590367197999999815e-01,1.538733603999999922e+01
2.597051859000000240e-01,1.538724769999999964e+01
2.603736817999999786e-01,1.538715889000000026e+01
2.610421479000000211e-01,1.538707246000000062e+01
2.617106437999999757e-01,1.538698551999999964e+01
2.623791099000000182e-01,1.538689998999999986e+01
2.630476057999999728e-01,1.538681887999999987e+01
2.637160718000000070e-01,1.538673320000000011e+01
2.643845677000000172e-01,1.538664310000000057e+01
2.650530338000000041e-01,1.538655639000000086e+01
2.657215297000000143e-01,1.538647096000000047e+01
2.663899958000000012e-01,1.538637926000000000e+01
2.670584917000000114e-01,1.538628706000000079e+01
2.677269577999999983e-01,1.538619820999999988e+01
2.683954537000000085e-01,1.538611163000000026e+01
2.690639197999999954e-01,1.538602367000000015e+01
2.697324157000000056e-01,1.538593614999999915e+01
2.704008817999999925e-01,1.538584905999999997e+01
2.710693777000000027e-01,1.538576227000000074e+01
2.717378736000000128e-01,1.538567222000000001e+01
2.724063395999999915e-01,1.538558163999999984e+01
2.730748355000000016e-01,1.538549150999999959e+01
2.737433015999999886e-01,1.538540453000000063e+01
2.744117974999999987e-01,1.538531715999999960e+01
2.750802635999999857e-01,1.538523305999999913e+01
2.757487594999999958e-01,1.538514935999999977e+01
2.764172255999999828e-01,1.538506970999999979e+01
2.770857214999999929e-01,1.538498962000000070e+01
2.777541875999999799e-01,1.538490336999999997e+01
2.784226834999999900e-01,1.538481379999999987e+01
2.790911495999999770e-01,1.538472173999999981e+01
2.797596454999999871e-01,1.538462278000000083e+01
2.804281115999999741e-01,1.538451689000000044e+01
2.810966073999999759e-01,1.538440596000000049e+01
2.817650735000000184e-01,1.538429541000000000e+01
2.824335693999999730e-01,1.538418182999999928e+01
2.831020355000000155e-01,1.538406971999999939e+01
2.837705314000000256e-01,1.538396088000000006e+01
2.844390272999999802e-01,1.538385974000000012e+01
2.851074934000000227e-01,1.538376103000000050e+01
2.857759892999999773e-01,1.538366642999999989e+01
2.864444554000000198e-01,1.538357951000000057e+01
2.871129512999999744e-01,1.538350375999999997e+01
2.877814174000000169e-01,1.538342849000000001e+01
2.884499133000000270e-01,1.538336076000000041e+01
2.891183794000000140e-01,1.538330237999999994e+01
2.897868752000000159e-01,1.538324771999999996e+01
2.904553413000000028e-01,1.538319519999999940e+01
2.911238372000000130e-01,1.538314118999999991e+01
2.917923032999999999e-01,1.538308201999999980e+01
2.924607992000000101e-01,1.538301769000000085e+01
2.931292652999999970e-01,1.538293602000000071e+01
2.937977612000000072e-01,1.538284231999999996e+01
2.944662272999999941e-01,1.538274730999999917e+01
2.951347232000000043e-01,1.538265784000000025e+01
2.958032191000000144e-01,1.538258476000000030e+01
2.964716852000000014e-01,1.538254535999999995e+01
2.971401811000000115e-01,1.538254814000000081e+01
2.978086471999999985e-01,1.538259797000000084e+01
2.984771430000000003e-01,1.538268777999999948e+01
2.991456090999999873e-01,1.538281023000000047e+01
2.998141049999999974e-01,1.538294428999999930e+01
3.004825710999999844e-01,1.538307413999999973e+01
3.011510669999999945e-01,1.538316556999999918e+01
3.018195330999999815e-01,1.538320829000000067e+01
3.024880289999999916e-01,1.538318721999999994e+01
3.031564950999999786e-01,1.538309231000000032e+01
3.038249909999999887e-01,1.538292945000000067e+01
3.044934570999999757e-01,1.538271431999999983e+01
3.051619529999999858e-01,1.538245923999999931e+01
3.058304190999999728e-01,1.538218475000000041e+01
3.064989149999999829e-01,1.538190816000000005e+01
3.071673810000000171e-01,1.538164294000000076e+01
3.078358769000000272e-01,1.538140253999999985e+01
3.085043727999999819e-01,1.538119174000000022e+01
3.091728389000000243e-01,1.538100887000000050e+01
3.098413347999999790e-01,1.538085534000000010e+01
3.105098009000000214e-01,1.538072091999999991e+01
3.111782967999999761e-01,1.538060866000000004e+01
3.118467629000000185e-01,1.538051038999999953e+01
3.125152587999999731e-01,1.538041750000000008e+01
3.131837249000000156e-01,1.538033156000000012e+01
3.138522208000000258e-01,1.538025436999999940e+01
3.145206869000000127e-01,1.538018244999999951e+01
3.151891828000000229e-01,1.538011254000000072e+01
3.158576488000000015e-01,1.538004772000000031e+01
3.165261447000000117e-01,1.537997997999999988e+01
3.171946107999999986e-01,1.537991421000000081e+01
3.178631067000000088e-01,1.537985358999999974e+01
3.185315727999999957e-01,1.537979314999999936e+01
3.192000687000000059e-01,1.537973466000000045e+01
3.198685646000000160e-01,1.537967807000000064e+01
3.205370307000000030e-01,1.537962658000000005e+01
3.212055266000000131e-01,1.537958491999999922e+01
3.218739927000000001e-01,1.537955001000000088e+01
3.225424886000000102e-01,1.537952974000000061e+01
3.232109546999999972e-01,1.537951280000000054e+01
3.238794506000000073e-01,1.537950543000000003e+01
3.245479166999999943e-01,1.537950144000000030e+01
3.252164124999999961e-01,1.537949584000000058e+01
3.258848785999999831e-01,1.537947907999999941e+01
3.265533744999999932e-01,1.537944796000000025e+01
3.272218405999999802e-01,1.537939481999999991e+01
3.278903364999999903e-01,1.537931649000000078e+01
3.285588025999999773e-01,1.537921472999999928e+01
3.292272984999999874e-01,1.537909274999999987e+01
3.298957645999999744e-01,1.537895716999999962e+01
3.305642604999999845e-01,1.537881269999999923e+01
3.312327266000000270e-01,1.537867666000000000e+01
3.319012224999999816e-01,1.537855672000000062e+01
3.325697183999999917e-01,1.537844993999999943e+01
3.332381844999999787e-01,1.537837163999999923e+01
3.339066802999999806e-01,1.537832328000000004e+01
3.345751464000000230e-01,1.537830143999999954e+01
3.352436422999999777e-01,1.537830149999999918e+01
3.359121084000000201e-01,1.537831702999999983e+01
3.365806042999999748e-01,1.537834179999999940e+01
3.372490704000000172e-01,1.537837256000000075e+01
3.379175663000000274e-01,1.537839248000000048e+01
3.385860324000000143e-01,1.537840004999999977e+01
3.392545283000000245e-01,1.537839534000000086e+01
3.399229944000000114e-01,1.537837062000000010e+01
3.405914903000000216e-01,1.537832475000000088e+01
3.412599564000000085e-01,1.537825918999999963e+01
3.419284523000000187e-01,1.537816502000000085e+01
3.425969182999999973e-01,1.537806048000000025e+01
3.432654142000000075e-01,1.537793974999999946e+01
3.439338802999999944e-01,1.537780288999999989e+01
3.446023762000000046e-01,1.537766352000000047e+01
3.452708721000000147e-01,1.537752908999999946e+01
3.459393382000000017e-01,1.537739833000000012e+01
3.466078341000000118e-01,1.537728304000000001e+01
3.472763001999999988e-01,1.537718470999999987e+01
3.479447961000000089e-01,1.537711056000000021e+01
3.486132621999999959e-01,1.537706217000000031e+01
3.492817581000000060e-01,1.537703330999999984e+01
3.499502241999999930e-01,1.537702690000000061e+01
3.506187201000000031e-01,1.537704266999999980e+01
3.512871860999999818e-01,1.537706733999999997e+01
3.519556819999999919e-01,1.537709487999999958e+01
3.526241480999999789e-01,1.537711642000000012e+01
3.532926439999999890e-01,1.537712744999999970e+01
3.539611100999999760e-01,1.537712237999999942e+01
3.546296059999999861e-01,1.537708800000000053e+01
3.552980720999999731e-01,1.537702737999999947e+01
3.559665679999999832e-01,1.537694349999999943e+01
3.566350638999999934e-01,1.537683816999999920e+01
3.573035299999999803e-01,1.537671721000000069e+01
3.579720258999999905e-01,1.537658215999999989e+01
3.586404919999999774e-01,1.537644174000000064e+01
3.593089878999999875e-01,1.537629901999999937e+01
3.599774539000000217e-01,1.537615828000000029e+01
3.606459497999999764e-01,1.537602812999999990e+01
3.613144159000000188e-01,1.537591137999999980e+01
3.619829117999999735e-01,1.537581091999999927e+01
3.626513779000000159e-01,1.537572806000000014e+01
3.633198738000000261e-01,1.537566555000000079e+01
3.639883399000000130e-01,1.537562465000000067e+01
3.646568358000000232e-01,1.537560251999999927e+01
3.653253019000000101e-01,1.537559612000000087e+01
3.659937978000000203e-01,1.537560114000000056e+01
3.666622639000000072e-01,1.537561593000000038e+01
3.673307598000000174e-01,1.537562231999999973e+01
3.679992557000000275e-01,1.537562158999999973e+01
3.686677217000000062e-01,1.537560816999999957e+01
