# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0007386280051418e-07 -1.0000000000000000e+00 6.6374154391380616e+03 7.7061887839226545e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4960005786550761e+02 1.4597793169402645e-01 3.2382993158132187e-02 -1.8486547832967549e+03 -1.4025748664566106e+02 0.0000000000000000e+00 1.3781637229905450e+06 1.3781637229905450e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0022152857478605e-07 -1.0000000000000000e+00 7.1215436629863498e+03 8.2682725532466611e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4871022582339771e+02 1.5645732188593101e-01 2.6498002751437814e-02 -1.1506698432067847e+03 -8.1548101565916937e+01 0.0000000000000000e+00 8.5832048786827060e+05 8.5832048786827060e+05 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0036907230685838e-07 -1.0000000000000000e+00 7.1600000497289820e+03 8.3129212842028094e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4837020942029159e+02 1.5738016282428777e-01 2.3374597071603630e-02 -8.8796407072580428e+02 -6.2949338452891624e+01 0.0000000000000000e+00 6.5901165133509121e+05 6.5901165133509121e+05 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0051649396624198e-07 -1.0000000000000000e+00 7.1628898998252216e+03 8.3162764652372143e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4819998631999829e+02 1.5759789145180952e-01 2.1588043445451940e-02 -7.5489498323876580e+02 -5.3443348637445752e+01 0.0000000000000000e+00 5.5892168009629240e+05 5.5892168009629240e+05 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0066379352247628e-07 -1.0000000000000000e+00 7.1286985745072152e+03 8.2765795666342706e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4810055883527247e+02 1.5703060728715842e-01 2.0397560632193345e-02 -6.7518770477775013e+02 -4.7756585182930863e+01 0.0000000000000000e+00 5.0024845134015422e+05 5.0024845134015422e+05 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0081097094599804e-07 -1.0000000000000000e+00 7.1816035391301057e+03 8.3380034218576066e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4804475294165138e+02 1.5840189027814813e-01 1.9792067379713472e-02 -6.2918316663946314e+02 -4.4360429757061624e+01 0.0000000000000000e+00 4.6706930011350603e+05 4.6706930011350603e+05 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0095802620670327e-07 -1.0000000000000000e+00 7.1656787407924721e+03 8.3195143723983733e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4800299435488387e+02 1.5826220449120521e-01 1.9270207579803737e-02 -5.9603181605294139e+02 -4.1946770426770271e+01 0.0000000000000000e+00 4.4212936426141748e+05 4.4212936426141748e+05 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0110495927474674e-07 -1.0000000000000000e+00 7.1508596697821558e+03 8.3023090972645500e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4797244895581633e+02 1.5815088223620666e-01 1.8864696384276944e-02 -5.7073761986260570e+02 -4.0085130867142482e+01 0.0000000000000000e+00 4.2375821827468637e+05 4.2375821827468637e+05 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0125177012072861e-07 -1.0000000000000000e+00 7.1750962125172673e+03 8.3304482691303139e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4795399445802963e+02 1.5890890140985600e-01 1.8654012675231185e-02 -5.5457210651521746e+02 -3.8832064556502871e+01 0.0000000000000000e+00 4.1243482784473751e+05 4.1243482784473751e+05 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0139845871587708e-07 -1.0000000000000000e+00 7.1536882435576535e+03 8.3055931351107740e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4793392474526075e+02 1.5865515390883497e-01 1.8379311077546791e-02 -5.3841404650229583e+02 -3.7626262196940885e+01 0.0000000000000000e+00 4.0021107510535431e+05 4.0021107510535431e+05 0.0000000000000000e+00
