# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0007038424109293e-07 -1.0000000000000000e+00 1.3973043439345587e+04 1.6223018073362039e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5231966856580357e+02 3.0969166044655660e-01 6.0580799352783904e-02 -3.0751721714821279e+03 -2.0965375595927168e+02 0.0000000000000000e+00 2.9542595049802200e+06 2.9542595049802200e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0021108022166574e-07 -1.0000000000000000e+00 1.5355597555917437e+04 1.7828194534589489e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5068553048060073e+02 3.3923164423177232e-01 5.2303588437746559e-02 -2.0804774574802505e+03 -1.3484398274596143e+02 0.0000000000000000e+00 2.0052818187326735e+06 2.0052818187326735e+06 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0035162880995880e-07 -1.0000000000000000e+00 1.5642000673305378e+04 1.8160715003005737e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4995033077481901e+02 3.4531797050453300e-01 4.6989208947376314e-02 -1.6438007403963989e+03 -1.0678697408762588e+02 0.0000000000000000e+00 1.5764984392734822e+06 1.5764984392734822e+06 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0049202997449359e-07 -1.0000000000000000e+00 1.5665264650595132e+04 1.8187725004489541e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4962460424457180e+02 3.4599306070362201e-01 4.4146498678794929e-02 -1.4447272316016188e+03 -9.3841722731241504e+01 0.0000000000000000e+00 1.3855242880664663e+06 1.3855242880664663e+06 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0063228368414165e-07 -1.0000000000000000e+00 1.5803583235308892e+04 1.8348315995953479e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4946455049914971e+02 3.4937519655716970e-01 4.2854482610435181e-02 -1.3457409429548886e+03 -8.7178287727577754e+01 0.0000000000000000e+00 1.2908517155338442e+06 1.2908517155338442e+06 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0077238990783623e-07 -1.0000000000000000e+00 1.5701692020142460e+04 1.8230018000793216e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4933747015113039e+02 3.4747953299767942e-01 4.1520644805621738e-02 -1.2679429313237385e+03 -8.2051467502784874e+01 0.0000000000000000e+00 1.2154764074014677e+06 1.2154764074014677e+06 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0091234861440874e-07 -1.0000000000000000e+00 1.5800211294340903e+04 1.8344401096561413e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4927253831269280e+02 3.5008031770562048e-01 4.0984117923642281e-02 -1.2242975035923021e+03 -7.8955293321523669e+01 0.0000000000000000e+00 1.1761966051905986e+06 1.1761966051905986e+06 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0105215977362059e-07 -1.0000000000000000e+00 1.5741397134664478e+04 1.8276116532819664e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4919700694619979e+02 3.4918488287876442e-01 4.0186077225937880e-02 -1.1782231133277628e+03 -7.5836660336654973e+01 0.0000000000000000e+00 1.1309018301388959e+06 1.1309018301388959e+06 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0119182335512145e-07 -1.0000000000000000e+00 1.5722758767650907e+04 1.8254476969024441e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4913756449578750e+02 3.4919401855381099e-01 3.9554290662676538e-02 -1.1396797042222479e+03 -7.3174539944901312e+01 0.0000000000000000e+00 1.0950051354884591e+06 1.0950051354884591e+06 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0133133932942015e-07 -1.0000000000000000e+00 1.5782846860599566e+04 1.8324240597981256e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4909900280129642e+02 3.5097305751372687e-01 3.9225156784818194e-02 -1.1134675111194806e+03 -7.1255616702566414e+01 0.0000000000000000e+00 1.0712202482748155e+06 1.0712202482748155e+06 0.0000000000000000e+00
1.0980928000000001e-02 1.3482884227864105e-03 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.4206328095213593e-06 1.0147070766509141e-07 -1.0000000000000000e+00 1.5752256313038406e+04 1.8288724283435112e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4905318948077121e+02 3.5072854619620741e-01 3.8735741879073825e-02 -1.0849883087381022e+03 -6.9261652392002873e+01 0.0000000000000000e+00 1.0433329730157264e+06 1.0433329730157264e+06 0.0000000000000000e+00
1.2026730666666669e-02 1.4766968440041639e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.5559311723329147e-06 1.0160992833373809e-07 -1.0000000000000000e+00 1.5730709454282107e+04 1.8263707895234146e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4901159981680757e+02 3.5068756098750931e-01 3.8282813188845549e-02 -1.0583206931119253e+03 -6.7377020078471588e+01 0.0000000000000000e+00 1.0179501595758916e+06 1.0179501595758916e+06 0.0000000000000000e+00
1.3072533333333334e-02 1.6051052652219172e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.6912295351444724e-06 1.0174900130520593e-07 -1.0000000000000000e+00 1.5726507751262130e+04 1.8258829623415421e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4897858210653806e+02 3.5104053486798131e-01 3.7935792491889511e-02 -1.0366710106909961e+03 -6.5808843743209479e+01 0.0000000000000000e+00 9.9755087604636408e+05 9.9755087604636408e+05 0.0000000000000000e+00
