# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0009125559770168e-07 -1.0000000000000000e+00 1.4421774689534117e+04 1.6744005159209943e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5248440223681979e+02 3.1985326829611394e-01 6.2914774854058594e-02 -3.2094111710455600e+03 -2.5602508932127029e+02 0.0000000000000000e+00 3.0766479098401465e+06 3.0766479098401465e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0027377034038844e-07 -1.0000000000000000e+00 1.5476830393938313e+04 1.7968948589411904e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5063283388473968e+02 3.4207236898207727e-01 5.2415362342475465e-02 -2.0686627856584946e+03 -1.5901606013682908e+02 0.0000000000000000e+00 1.9915304327604887e+06 1.9915304327604887e+06 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0045628979125093e-07 -1.0000000000000000e+00 1.5692081564920947e+04 1.8218860045876048e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4991344864091758e+02 3.4674832415808154e-01 4.7009286479622645e-02 -1.6351512551753065e+03 -1.2587914488528793e+02 0.0000000000000000e+00 1.5676980741749096e+06 1.5676980741749096e+06 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0063881392482140e-07 -1.0000000000000000e+00 1.5622774262719469e+04 1.8138392707381665e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4958324952709251e+02 3.4551772193052416e-01 4.3955458262782007e-02 -1.4307400853743725e+03 -1.1019200877920997e+02 0.0000000000000000e+00 1.3720213294423486e+06 1.3720213294423486e+06 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0082134271534293e-07 -1.0000000000000000e+00 1.5793760687148593e+04 1.8336911796358543e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4943597441720908e+02 3.4978540872752156e-01 4.2789503015138820e-02 -1.3363302435032545e+03 -1.0269863811075675e+02 0.0000000000000000e+00 1.2835874882743277e+06 1.2835874882743277e+06 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0100387613800068e-07 -1.0000000000000000e+00 1.5737880155933601e+04 1.8272033241318975e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4932469232803004e+02 3.4906765220917918e-01 4.1654825444670779e-02 -1.2663112085643997e+03 -9.7229443838800279e+01 0.0000000000000000e+00 1.2163938788048646e+06 1.2163938788048646e+06 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0118641416751323e-07 -1.0000000000000000e+00 1.5791930602572131e+04 1.8334787026956043e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4925666185563540e+02 3.5083117387425011e-01 4.1041966571099070e-02 -1.2207140592121375e+03 -9.3539261806833593e+01 0.0000000000000000e+00 1.1745757412287595e+06 1.1745757412287595e+06 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0136895677888199e-07 -1.0000000000000000e+00 1.5785829190897128e+04 1.8327703150611835e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4919322009067827e+02 3.5126447070156741e-01 4.0418727358090697e-02 -1.1801288170555449e+03 -9.0278032347749416e+01 0.0000000000000000e+00 1.1355614775921665e+06 1.1355614775921665e+06 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0155150394750763e-07 -1.0000000000000000e+00 1.5738352804521533e+04 1.8272581996972506e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4913108171097304e+02 3.5077626174229881e-01 3.9740516896574041e-02 -1.1401975869155797e+03 -8.7099290532766815e+01 0.0000000000000000e+00 1.0974416200682165e+06 1.0974416200682165e+06 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0173405564906440e-07 -1.0000000000000000e+00 1.5788651170911227e+04 1.8330979532952599e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4909219436545288e+02 3.5249062537667619e-01 3.9394723754812878e-02 -1.1128818683679081e+03 -8.4823373783206478e+01 0.0000000000000000e+00 1.0729064287254335e+06 1.0729064287254335e+06 0.0000000000000000e+00
1.0980928000000001e-02 1.3482884227864105e-03 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.4206328095213593e-06 1.0191661185878180e-07 -1.0000000000000000e+00 1.5766849658028774e+04 1.8305667485576951e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4904719821315376e+02 3.5259009309294759e-01 3.8929339537012012e-02 -1.0843617446994622e+03 -8.2507650010904428e+01 0.0000000000000000e+00 1.0449271644812606e+06 1.0449271644812606e+06 0.0000000000000000e+00
1.2026730666666669e-02 1.4766968440041639e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.5559311723329147e-06 1.0209917255290503e-07 -1.0000000000000000e+00 1.5726012030594793e+04 1.8258254080558173e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4900509069933372e+02 3.5226430076916332e-01 3.8455953403952942e-02 -1.0571174169243379e+03 -8.0302212734070295e+01 0.0000000000000000e+00 1.0187146896454267e+06 1.0187146896454267e+06 0.0000000000000000e+00
1.3072533333333334e-02 1.6051052652219172e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.6912295351444724e-06 1.0228173770654737e-07 -1.0000000000000000e+00 1.5757676547118366e+04 1.8295017297252950e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4897708744919862e+02 3.5357637459601648e-01 3.8195605669924054e-02 -1.0370578275575253e+03 -7.8606299364877614e+01 0.0000000000000000e+00 1.0007129297987478e+06 1.0007129297987478e+06 0.0000000000000000e+00
1.4118336000000002e-02 1.7335136864396706e-03 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.8265278979560333e-06 1.0246430729716811e-07 -1.0000000000000000e+00 1.5754579184600920e+04 1.8291421189624829e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4894792212702112e+02 3.5410827656868160e-01 3.7907909637167711e-02 -1.0180684653400673e+03 -7.7017910550069544e+01 0.0000000000000000e+00 9.8210493421741202e+05 9.8210493421741202e+05 0.0000000000000000e+00
1.5164138666666670e-02 1.8619221076574240e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.9618262607675880e-06 1.0264688130045471e-07 -1.0000000000000000e+00 1.5726901545766752e+04 1.8259286827702620e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4891844306223260e+02 3.5408611598529738e-01 3.7582200457120303e-02 -9.9885746820191014e+02 -7.5428048710968611e+01 0.0000000000000000e+00 9.6338483556234173e+05 9.6338483556234173e+05 0.0000000000000000e+00
1.6209941333333335e-02 1.9903305288751774e-03 0.0000000000000000e+00 -1.2186934340514771e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0971246235791425e-06 1.0282945969268161e-07 -1.0000000000000000e+00 1.5723720776367383e+04 1.8255593882806459e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4889428550457637e+02 3.5461963492599907e-01 3.7330361354042919e-02 -9.8222897229354055e+02 -7.4022034785393785e+01 0.0000000000000000e+00 9.4777884616134898e+05 9.4777884616134898e+05 0.0000000000000000e+00
1.7255744000000003e-02 2.1187389500929308e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.2324229863907072e-06 1.0301204245115531e-07 -1.0000000000000000e+00 1.5716957627277079e+04 1.8247741714422305e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4887180435545071e+02 3.5507361128271397e-01 3.7097912282043718e-02 -9.6702592742930847e+02 -7.2731347428711672e+01 0.0000000000000000e+00 9.3318590325861517e+05 9.3318590325861517e+05 0.0000000000000000e+00
1.8301546666666668e-02 2.2471473713106841e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.3677213492022575e-06 1.0319462955140669e-07 -1.0000000000000000e+00 1.5708188302338909e+04 1.8237560330704386e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4885108706696047e+02 3.5548339651112881e-01 3.6881435830147594e-02 -9.5293633994911102e+02 -7.1528245115837677e+01 0.0000000000000000e+00 9.1965144077604823e+05 9.1965144077604823e+05 0.0000000000000000e+00
1.9347349333333333e-02 2.3755557925284375e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.5030197120138235e-06 1.0337722097172656e-07 -1.0000000000000000e+00 1.5701590106098523e+04 1.8229899676293340e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4883214091586410e+02 3.5594346809066180e-01 3.6685240944219502e-02 -9.3990266896330263e+02 -7.0406742251032696e+01 0.0000000000000000e+00 9.0717407448935078e+05 9.0717407448935078e+05 0.0000000000000000e+00
2.0393152000000001e-02 2.5039642137461909e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.6383180748253725e-06 1.0355981668841335e-07 -1.0000000000000000e+00 1.5692834444674618e+04 1.8219734156223152e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4881427916291506e+02 3.5635509000061300e-01 3.6497611781946569e-02 -9.2756282625453287e+02 -6.9341567029803286e+01 0.0000000000000000e+00 8.9535785387425404e+05 8.9535785387425404e+05 0.0000000000000000e+00
2.1438954666666669e-02 2.6323726349639438e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.7736164376369389e-06 1.0374241668005212e-07 -1.0000000000000000e+00 1.5687791517155336e+04 1.8213879203818326e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4879782380374667e+02 3.5685187397722057e-01 3.6327614263620286e-02 -9.1601491365471770e+02 -6.8337970213355902e+01 0.0000000000000000e+00 8.8438208276141784e+05 8.8438208276141784e+05 0.0000000000000000e+00
2.2484757333333334e-02 2.7607810561816977e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.9089148004484973e-06 1.0392502092324421e-07 -1.0000000000000000e+00 1.5689070148864324e+04 1.8215363724024258e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4878347347570889e+02 3.5749442141719118e-01 3.6189058776452641e-02 -9.0578583593644385e+02 -6.7432015244336014e+01 0.0000000000000000e+00 8.7463741639845027e+05 8.7463741639845027e+05 0.0000000000000000e+00
2.3530560000000002e-02 2.8891894773994510e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.0442131632600455e-06 1.0410762939524750e-07 -1.0000000000000000e+00 1.5680592798419300e+04 1.8205521329267466e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4876927746791370e+02 3.5791450678038889e-01 3.6045042652308387e-02 -8.9593566309811467e+02 -6.6561113959960068e+01 0.0000000000000000e+00 8.6501463920215855e+05 8.6501463920215855e+05 0.0000000000000000e+00
2.4576362666666671e-02 3.0175978986172044e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.1795115260716136e-06 1.0429024207423531e-07 -1.0000000000000000e+00 1.5668269698373362e+04 1.8191213932626718e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4875530973267371e+02 3.5824619607379793e-01 3.5896382227215452e-02 -8.8615804699242574e+02 -6.5699675085926572e+01 0.0000000000000000e+00 8.5555559230258060e+05 8.5555559230258060e+05 0.0000000000000000e+00
2.5622165333333335e-02 3.1460063198349578e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3148098888831715e-06 1.0447285893852743e-07 -1.0000000000000000e+00 1.5666250738193079e+04 1.8188869874395144e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4874318613867740e+02 3.5881478419378771e-01 3.5775396310383921e-02 -8.7724342290850882e+02 -6.4900728429173995e+01 0.0000000000000000e+00 8.4716955501023843e+05 8.4716955501023843e+05 0.0000000000000000e+00
2.6667968000000004e-02 3.2744147410527112e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.4501082516947180e-06 1.0465547996454936e-07 -1.0000000000000000e+00 1.5665477886352215e+04 1.8187972576005085e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4873189008656766e+02 3.5941262680185954e-01 3.5667794766160339e-02 -8.6898687226119398e+02 -6.4152495692378196e+01 0.0000000000000000e+00 8.3927809571155370e+05 8.3927809571155370e+05 0.0000000000000000e+00
2.7713770666666672e-02 3.4028231622704646e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.5854066145062873e-06 1.0483810513271646e-07 -1.0000000000000000e+00 1.5658940675663373e+04 1.8180382727192632e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4872076347495357e+02 3.5987807911703268e-01 3.5557533390833389e-02 -8.6098544196613761e+02 -6.3427555317604458e+01 0.0000000000000000e+00 8.3151018196453899e+05 8.3151018196453899e+05 0.0000000000000000e+00
2.8759573333333337e-02 3.5312315834882179e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.7207049773178457e-06 1.0502073442091371e-07 -1.0000000000000000e+00 1.5651910081257221e+04 1.8172220048774537e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4871028905889654e+02 3.6033230718498310e-01 3.5452824112248496e-02 -8.5334068988162903e+02 -6.2730977870844512e+01 0.0000000000000000e+00 8.2413535281749640e+05 8.2413535281749640e+05 0.0000000000000000e+00
2.9805376000000005e-02 3.6596400047059713e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.8560033401293909e-06 1.0520336780695621e-07 -1.0000000000000000e+00 1.5649674470917553e+04 1.8169624454829461e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4870093887684391e+02 3.6089769895582186e-01 3.5365186796786893e-02 -8.4631216832992516e+02 -6.2079890015420503e+01 0.0000000000000000e+00 8.1741563023733103e+05 8.1741563023733103e+05 0.0000000000000000e+00
3.0851178666666673e-02 3.7880484259237247e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.9913017029409620e-06 1.0538600526989471e-07 -1.0000000000000000e+00 1.5645031828307163e+04 1.8164234242217336e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4869184676380155e+02 3.6140755882337100e-01 3.5279218342455482e-02 -8.3954473392959471e+02 -6.1450772042484445e+01 0.0000000000000000e+00 8.1086386730466795e+05 8.1086386730466795e+05 0.0000000000000000e+00
3.1896981333333338e-02 3.9164568471414781e-03 0.0000000000000000e+00 -1.2186934340514771e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.1266000657525059e-06 1.0556864678807050e-07 -1.0000000000000000e+00 1.5639249368017116e+04 1.8157520675613101e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4868292209258266e+02 3.6189083231504443e-01 3.5192800182731764e-02 -8.3286588128028245e+02 -6.0830904513250388e+01 0.0000000000000000e+00 8.0442871027331846e+05 8.0442871027331846e+05 0.0000000000000000e+00
3.2942784000000003e-02 4.0448652683592315e-03 0.0000000000000000e+00 -1.2186934340514771e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.2618984285640634e-06 1.0575129234144363e-07 -1.0000000000000000e+00 1.5638628317547211e+04 1.8156799622032935e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4867493036277727e+02 3.6249423949819204e-01 3.5120464905489014e-02 -8.2662543711726300e+02 -6.0242934347592282e+01 0.0000000000000000e+00 7.9853558017339988e+05 7.9853558017339988e+05 0.0000000000000000e+00
3.3988586666666668e-02 4.1732736895769848e-03 0.0000000000000000e+00 -1.2186934340514691e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.3971967913756497e-06 1.0593394190862237e-07 -1.0000000000000000e+00 1.5639846764247512e+04 1.8158214266088557e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4866753327709085e+02 3.6314091313252056e-01 3.5058624877348211e-02 -8.2082454661722875e+02 -5.9688040954387503e+01 0.0000000000000000e+00 7.9299342250262911e+05 7.9299342250262911e+05 0.0000000000000000e+00
3.5034389333333339e-02 4.3016821107947382e-03 0.0000000000000000e+00 -1.2186934340514771e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.5324951541871784e-06 1.0611659546979161e-07 -1.0000000000000000e+00 1.5636302535341574e+04 1.8154099336521012e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4866009027058061e+02 3.6367684967431846e-01 3.4993160906966733e-02 -8.1514337214737645e+02 -5.9145176748666401e+01 0.0000000000000000e+00 7.8744525161355885e+05 7.8744525161355885e+05 0.0000000000000000e+00
3.6080192000000004e-02 4.4300905320124907e-03 0.0000000000000000e+00 -1.2186934340514689e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.6677935169987351e-06 1.0629925300268168e-07 -1.0000000000000000e+00 1.5628816340267402e+04 1.8145407695468280e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4865263108065915e+02 3.6412063588738369e-01 3.4922921424133439e-02 -8.0948332932577557e+02 -5.8606440518563900e+01 0.0000000000000000e+00 7.8190797208295972e+05 7.8190797208295972e+05 0.0000000000000000e+00
3.7125994666666669e-02 4.5584989532302441e-03 0.0000000000000000e+00 -1.2186934340514771e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.8030918798102926e-06 1.0648191448680282e-07 -1.0000000000000000e+00 1.5624337193196194e+04 1.8140207304858685e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4864586304776810e+02 3.6463471695129684e-01 3.4862029714395393e-02 -8.0413749531449696e+02 -5.8090931624113509e+01 0.0000000000000000e+00 7.7677202026026149e+05 7.7677202026026149e+05 0.0000000000000000e+00
