# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 5.0045627798857631e-08 -1.0000000000000000e+00 1.4490740433311266e+04 1.6824075940682584e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4980797946258701e+02 1.5947127851083129e-01 3.1512460069872593e-02 -3.1981048229695662e+03 -3.3414192868372498e+02 0.0000000000000000e+00 3.0752755522651887e+06 3.0752755522651887e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 5.0136885170194284e-08 -1.0000000000000000e+00 1.5531153397082106e+04 1.8032018819288920e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4890535914929666e+02 1.7079090661251853e-01 2.6246358860862837e-02 -2.0630880723626196e+03 -2.0868505324538305e+02 0.0000000000000000e+00 1.9924753013304465e+06 1.9924753013304465e+06 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 5.0228144895625465e-08 -1.0000000000000000e+00 1.5712352575736391e+04 1.8242395145888568e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4855397763511087e+02 1.7292366947054333e-01 2.3519812378706161e-02 -1.6316639015264720e+03 -1.6502916309038153e+02 0.0000000000000000e+00 1.5694616967176553e+06 1.5694616967176553e+06 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 5.0319406962356820e-08 -1.0000000000000000e+00 1.5684009311517395e+04 1.8209487977906244e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4839426997787746e+02 1.7284612771247546e-01 2.2046054745567634e-02 -1.4309781992000198e+03 -1.4470245731968731e+02 0.0000000000000000e+00 1.3761754738394616e+06 1.3761754738394616e+06 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 5.0410671357563893e-08 -1.0000000000000000e+00 1.5785763843192510e+04 1.8327627280455294e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4831805014061217e+02 1.7424491326516517e-01 2.1373244676062286e-02 -1.3314761001741704e+03 -1.3452881894232885e+02 0.0000000000000000e+00 1.2829034780184603e+06 1.2829034780184603e+06 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 5.0501938068945615e-08 -1.0000000000000000e+00 1.5844657618425414e+04 1.8396004279650874e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4827123268917387e+02 1.7518807981384216e-01 2.0957205955835018e-02 -1.2707919606678270e+03 -1.2829148685227133e+02 0.0000000000000000e+00 1.2248898260786911e+06 1.2248898260786911e+06 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 5.0593207083756615e-08 -1.0000000000000000e+00 1.5775305915534302e+04 1.8315485390956027e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4822853130057672e+02 1.7471508199053279e-01 2.0490040179992900e-02 -1.2157151305380619e+03 -1.2268176304876630e+02 0.0000000000000000e+00 1.1719645750874293e+06 1.1719645750874293e+06 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 5.0684478389442395e-08 -1.0000000000000000e+00 1.5830218193094026e+04 1.8379239781699019e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4820215380335691e+02 1.7562623076292447e-01 2.0247321941052089e-02 -1.1787212092487446e+03 -1.1882970995574462e+02 0.0000000000000000e+00 1.1385605226015029e+06 1.1385605226015029e+06 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 5.0775751973970656e-08 -1.0000000000000000e+00 1.5813390695586755e+04 1.8359702678177162e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4817368086316327e+02 1.7574110350034980e-01 1.9952472211303012e-02 -1.1417508811242035e+03 -1.1502701320510636e+02 0.0000000000000000e+00 1.1027969024900561e+06 1.1027969024900561e+06 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 5.0867027824857459e-08 -1.0000000000000000e+00 1.5799184271190803e+04 1.8343208699557986e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4814988422138555e+02 1.7588683224564228e-01 1.9700539417561547e-02 -1.1101144100911649e+03 -1.1175671444477811e+02 0.0000000000000000e+00 1.0726805514574696e+06 1.0726805514574696e+06 0.0000000000000000e+00
