# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0007386280051418e-07 -1.0000000000000000e+00 1.4391111464677640e+04 1.6708404464687412e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5252283560045265e+02 3.1915253676764194e-01 6.2851070438599582e-02 -3.2131753179583820e+03 -2.2517611548506363e+02 0.0000000000000000e+00 3.0767128645327450e+06 3.0767128645327450e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0022152857478605e-07 -1.0000000000000000e+00 1.5459013461075278e+04 1.7948262729162232e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5065637950205036e+02 3.4152349593632952e-01 5.2370567145963491e-02 -2.0711043922323352e+03 -1.3909930924130757e+02 0.0000000000000000e+00 1.9916442213363922e+06 1.9916442213363922e+06 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0036907230685838e-07 -1.0000000000000000e+00 1.5675148335825894e+04 1.8199200185599948e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4993072119555910e+02 3.4609050653199014e-01 4.6953026979772119e-02 -1.6369798688761562e+03 -1.1014706760513286e+02 0.0000000000000000e+00 1.5676217261837113e+06 1.5676217261837113e+06 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0051649396624198e-07 -1.0000000000000000e+00 1.5608677591065471e+04 1.8122026154167273e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4959760788515587e+02 3.4480054178977071e-01 4.3891225176864473e-02 -1.4323244566553653e+03 -9.6418460621848311e+01 0.0000000000000000e+00 1.3719841726853130e+06 1.3719841726853130e+06 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0066379352247628e-07 -1.0000000000000000e+00 1.5787481710280221e+04 1.8329621762826478e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4944933169106321e+02 3.4911331489475489e-01 4.2729819286133910e-02 -1.3382437058243647e+03 -8.9819618597332379e+01 0.0000000000000000e+00 1.2839363829598634e+06 1.2839363829598634e+06 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0081097094599804e-07 -1.0000000000000000e+00 1.5717026580509488e+04 1.8247821770677797e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4933416476194429e+02 3.4794875919691315e-01 4.1541390884039263e-02 -1.2668085179924808e+03 -8.4922516797731902e+01 0.0000000000000000e+00 1.2152827177696985e+06 1.2152827177696985e+06 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0095802620670327e-07 -1.0000000000000000e+00 1.5782760072700979e+04 1.8324139835276737e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4926677635188810e+02 3.4984617245989441e-01 4.0943606072021868e-02 -1.2219345724914162e+03 -8.1680489186226367e+01 0.0000000000000000e+00 1.1744525615787040e+06 1.1744525615787040e+06 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0110495927474674e-07 -1.0000000000000000e+00 1.5767595843888352e+04 1.8306533824162283e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4920107728889445e+02 3.4995286896494993e-01 4.0284954785859389e-02 -1.1806469693085451e+03 -7.8746275065831469e+01 0.0000000000000000e+00 1.1347084140058965e+06 1.1347084140058965e+06 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0125177012072861e-07 -1.0000000000000000e+00 1.5731292191137460e+04 1.8264384465845082e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4913923628216918e+02 3.4959219258498064e-01 3.9617595849272776e-02 -1.1411830312697487e+03 -7.5954683282103190e+01 0.0000000000000000e+00 1.0973063657604652e+06 1.0973063657604652e+06 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0139845871587708e-07 -1.0000000000000000e+00 1.5786848280159682e+04 1.8328886336193168e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4910011296466706e+02 3.5129569159285867e-01 3.9275101694521954e-02 -1.1143741429537495e+03 -7.3944816994092150e+01 0.0000000000000000e+00 1.0730982384369739e+06 1.0730982384369739e+06 0.0000000000000000e+00
1.0980928000000001e-02 1.3482884227864105e-03 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.4206328095213593e-06 1.0154502503077940e-07 -1.0000000000000000e+00 1.5749536355569217e+04 1.8285566351566299e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4905261733140208e+02 3.5092424032945857e-01 3.8763995479110053e-02 -1.0850026863343978e+03 -7.1833536218190801e+01 0.0000000000000000e+00 1.0441417252740809e+06 1.0441417252740809e+06 0.0000000000000000e+00
1.2026730666666669e-02 1.4766968440041639e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.5559311723329147e-06 1.0169146903707572e-07 -1.0000000000000000e+00 1.5709369825962465e+04 1.8238932106236486e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4900942642964844e+02 3.5049069080754586e-01 3.8273771997287639e-02 -1.0573965748814708e+03 -6.9844821773454527e+01 0.0000000000000000e+00 1.0177454013351913e+06 1.0177454013351913e+06 0.0000000000000000e+00
1.3072533333333334e-02 1.6051052652219172e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.6912295351444724e-06 1.0183779070532416e-07 -1.0000000000000000e+00 1.5750902969423552e+04 1.8287153021024130e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4898209079941120e+02 3.5189541698628329e-01 3.8025257983917440e-02 -1.0379820998031273e+03 -6.8353328048669212e+01 0.0000000000000000e+00 1.0005224883941327e+06 1.0005224883941327e+06 0.0000000000000000e+00
1.4118336000000002e-02 1.7335136864396706e-03 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.8265278979560333e-06 1.0198399000780529e-07 -1.0000000000000000e+00 1.5743434322756892e+04 1.8278481754067671e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4895189460996829e+02 3.5220302516594976e-01 3.7719194210946098e-02 -1.0189084060684760e+03 -6.6922165879248624e+01 0.0000000000000000e+00 9.8170867287071305e+05 9.8170867287071305e+05 0.0000000000000000e+00
1.5164138666666670e-02 1.8619221076574240e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.9618262607675880e-06 1.0213006691741470e-07 -1.0000000000000000e+00 1.5713809607246187e+04 1.8244086792280384e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4892137695201973e+02 3.5201301927408024e-01 3.7375375118639420e-02 -9.9944946439783143e+02 -6.5480921383980075e+01 0.0000000000000000e+00 9.6276848442179093e+05 9.6276848442179093e+05 0.0000000000000000e+00
1.6209941333333335e-02 1.9903305288751774e-03 0.0000000000000000e+00 -1.2186934340514771e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0971246235791425e-06 1.0227602140445284e-07 -1.0000000000000000e+00 1.5714736998934484e+04 1.8245163514913190e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4889708063639233e+02 3.5251233907563806e-01 3.7119857681304484e-02 -9.8297275822659071e+02 -6.4220543277464117e+01 0.0000000000000000e+00 9.4743918944121955e+05 9.4743918944121955e+05 0.0000000000000000e+00
1.7255744000000003e-02 2.1187389500929308e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.2324229863907072e-06 1.0242185344158907e-07 -1.0000000000000000e+00 1.5710329587997203e+04 1.8240046411570415e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4887426385051612e+02 3.5289288745998865e-01 3.6882165770109700e-02 -9.6794566408408195e+02 -6.3065180591777946e+01 0.0000000000000000e+00 9.3299840674775350e+05 9.3299840674775350e+05 0.0000000000000000e+00
1.8301546666666668e-02 2.2471473713106841e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.3677213492022575e-06 1.0256756300121963e-07 -1.0000000000000000e+00 1.5700678617153029e+04 1.8228841417103020e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4885286696129788e+02 3.5315617352745710e-01 3.6653186266437272e-02 -9.5384696522246441e+02 -6.1976194350611962e+01 0.0000000000000000e+00 9.1940974118421087e+05 9.1940974118421087e+05 0.0000000000000000e+00
1.9347349333333333e-02 2.3755557925284375e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.5030197120138235e-06 1.0271315005554968e-07 -1.0000000000000000e+00 1.5690186389572471e+04 1.8216659704621549e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4883289306625051e+02 3.5340087988527430e-01 3.6436475668222890e-02 -9.4057040694797263e+02 -6.0944206797162664e+01 0.0000000000000000e+00 9.0667132319775946e+05 9.0667132319775946e+05 0.0000000000000000e+00
2.0393152000000001e-02 2.5039642137461909e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.6383180748253725e-06 1.0285861457910844e-07 -1.0000000000000000e+00 1.5682213517008391e+04 1.8207403020044194e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4881446752646337e+02 3.5370285705838500e-01 3.6236797442162481e-02 -9.2814269198437989e+02 -5.9971396189353570e+01 0.0000000000000000e+00 8.9485075819320220e+05 8.9485075819320220e+05 0.0000000000000000e+00
2.1438954666666669e-02 2.6323726349639438e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.7736164376369389e-06 1.0300395654401108e-07 -1.0000000000000000e+00 1.5681114579341518e+04 1.8206127128667449e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4879795176328480e+02 3.5416105801845182e-01 3.6064967802220113e-02 -9.1684379808189180e+02 -5.9071795782142019e+01 0.0000000000000000e+00 8.8414860110797104e+05 8.8414860110797104e+05 0.0000000000000000e+00
2.2484757333333334e-02 2.7607810561816977e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.9089148004484973e-06 1.0314917592172319e-07 -1.0000000000000000e+00 1.5677871976068356e+04 1.8202362393251459e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4878261441313748e+02 3.5457143941574393e-01 3.5906851507895292e-02 -9.0646311788066544e+02 -5.8235863488157918e+01 0.0000000000000000e+00 8.7414563595216139e+05 8.7414563595216139e+05 0.0000000000000000e+00
2.3530560000000002e-02 2.8891894773994510e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.0442131632600455e-06 1.0329427268822116e-07 -1.0000000000000000e+00 1.5668155995091756e+04 1.8191081920556443e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4876769523735783e+02 3.5483497926726310e-01 3.5746388051149873e-02 -8.9642330479926704e+02 -5.7427630241661248e+01 0.0000000000000000e+00 8.6440931493270223e+05 8.6440931493270223e+05 0.0000000000000000e+00
2.4576362666666671e-02 3.0175978986172044e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.1795115260716136e-06 1.0343924681621500e-07 -1.0000000000000000e+00 1.5661499973491707e+04 1.8183354129600734e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4875382675508428e+02 3.5516791899389200e-01 3.5597601916080572e-02 -8.8687355034876055e+02 -5.6652573686036206e+01 0.0000000000000000e+00 8.5529602721014526e+05 8.5529602721014526e+05 0.0000000000000000e+00
2.5622165333333335e-02 3.1460063198349578e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3148098888831715e-06 1.0358409827894688e-07 -1.0000000000000000e+00 1.5659848437369257e+04 1.8181436658973837e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4874125101685109e+02 3.5561495025257350e-01 3.5467908385625163e-02 -8.7806536209512456e+02 -5.5925966733951739e+01 0.0000000000000000e+00 8.4693911702567758e+05 8.4693911702567758e+05 0.0000000000000000e+00
2.6667968000000004e-02 3.2744147410527112e-03 0.0000000000000000e+00 -1.2186934340514730e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.4501082516947180e-06 1.0372882704912906e-07 -1.0000000000000000e+00 1.5655459657510901e+04 1.8176341186733219e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4872909946015966e+02 3.5599961145013914e-01 3.5341926682401242e-02 -8.6966144905192607e+02 -5.5229175127985457e+01 0.0000000000000000e+00 8.3884617666391865e+05 8.3884617666391865e+05 0.0000000000000000e+00
2.7713770666666672e-02 3.4028231622704646e-03 0.0000000000000000e+00 -1.2186934340514773e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.5854066145062873e-06 1.0387343310387182e-07 -1.0000000000000000e+00 1.5648035893712609e+04 1.8167722029797592e-01 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4871738163038896e+02 3.5631488037776787e-01 3.5217433793128063e-02 -8.6156135290346140e+02 -5.4555587396696424e+01 0.0000000000000000e+00 8.3102142578908452e+05 8.3102142578908452e+05 0.0000000000000000e+00
