2.032619066074984118e-02 1.301541857506784072e+04
2.061070285102298977e-02 9.546286617965652113e+03
2.090299852281619908e-02 6.901993061046889125e+03
2.120033962721607976e-02 5.003513250799650450e+03
2.149999999999999828e-02 4.566254857902546064e+03
2.179776384549239956e-02 4.758242196990998309e+03
2.209585974756762133e-02 4.612497606512789389e+03
2.239428798658021913e-02 4.465678821630970560e+03
2.269304884289660013e-02 4.330680007216289596e+03
2.299214259689413842e-02 4.207924843491424326e+03
2.329156952896055052e-02 4.096076133003465657e+03
2.359132991949374966e-02 3.993493477026847813e+03
2.389142404890011104e-02 3.898585623475537886e+03
2.419185219759430877e-02 3.809973441043351158e+03
2.449261464599991958e-02 3.726573838375662035e+03
2.479371167454619967e-02 3.647603865766760009e+03
2.509514356366939966e-02 3.572542440007699042e+03
2.539691059381189026e-02 3.501057925694577079e+03
2.569901304542043102e-02 3.432946308792074888e+03
2.600145119894635079e-02 3.368068213269399166e+03
2.630422533484487110e-02 3.306318077990446000e+03
2.660733573357395090e-02 3.247599395589791129e+03
2.691078267559384937e-02 3.191816090879451167e+03
2.721456644136692124e-02 3.138868513653444097e+03
2.751868731135595145e-02 3.088653311440205925e+03
2.782314556602442923e-02 3.041062425676961993e+03
2.812794148583453932e-02 2.995983966154401060e+03
2.843307535124873012e-02 2.953302998403179117e+03
2.873854744272625120e-02 2.912902692814157035e+03
2.904435804072523150e-02 2.874665838700629138e+03
2.935050742569906071e-02 2.838475960123767891e+03
2.965699587809825927e-02 2.804219657758493213e+03
2.996382367836892061e-02 2.771787429352158142e+03
3.027099110695087927e-02 2.741073796015833068e+03
3.057849844427869973e-02 2.711978708971434116e+03
3.088634597077989999e-02 2.684406520712600923e+03
3.119453396687484059e-02 2.658266346359648196e+03
3.150306271297560745e-02 2.633476998487714809e+03
3.181193248948537000e-02 2.609973062074010159e+03
3.212114357679773241e-02 2.587678802265584181e+03
3.243069625529616806e-02 2.566517852940710782e+03
3.274059080535318689e-02 2.546417142934380990e+03
3.305082750732928065e-02 2.527308286532716011e+03
3.336140664157317276e-02 2.509127473367083894e+03
3.367232848841981985e-02 2.491815177060122096e+03
3.398359332819027995e-02 2.475316656309345944e+03
3.429520144119162228e-02 2.459580745546662001e+03
3.460715310771508846e-02 2.444560385397096070e+03
3.491944860803580797e-02 2.430211612726577187e+03
3.523208822241267330e-02 2.416493852163092015e+03
3.554507223108648029e-02 2.403369138839644165e+03
3.585840091428028897e-02 2.390802949530025217e+03
3.617207455219788315e-02 2.378763545506771152e+03
3.648609342502297237e-02 2.367222093866880186e+03
3.680045781291980261e-02 2.356151930082280160e+03
3.711516799603070682e-02 2.345528462552431847e+03
3.743022425447597307e-02 2.335328718321388806e+03
3.774562686835369885e-02 2.325532007798678023e+03
3.806137611773836860e-02 2.316118930731537148e+03
3.837747228268000715e-02 2.307071913413742095e+03
3.869391564320417976e-02 2.298374058237622194e+03
3.901070647931047936e-02 2.290009921268208927e+03
3.932784507097222826e-02 2.281965306887245788e+03
3.964533169813529156e-02 2.274227252736971877e+03
3.996316664071789676e-02 2.266783952647032038e+03
4.028135017860957900e-02 2.259624017923143128e+03
4.059988259167036234e-02 2.252737124889064035e+03
4.091876415972978825e-02 2.246113622685864812e+03
4.123799516258710302e-02 2.239744773119130059e+03
4.155757588000878744e-02 2.233622504344998106e+03
4.187750659172965323e-02 2.227738872250124132e+03
4.219778757745089315e-02 2.222086596595036099e+03
4.251841911683974795e-02 2.216658767761876788e+03
4.283940148952838228e-02 2.211448859143704794e+03
4.316073497511384305e-02 2.206450841141077035e+03
4.348241985315647040e-02 2.201658572965794974e+03
4.380445640317937733e-02 2.197066378237866957e+03
4.412684490466828313e-02 2.192669221741320143e+03
4.444958563706925825e-02 2.188462037246672026e+03
4.477267887978975125e-02 2.184439841864355003e+03
4.509612491219638919e-02 2.180597782943264065e+03
4.541992401361508169e-02 2.176930963917001918e+03
4.574407646332991767e-02 2.173434656893603915e+03
4.606858254058175672e-02 2.170104404597191206e+03
4.639344252456849976e-02 2.166935831548963961e+03
4.671865669444395103e-02 2.163924619111382981e+03
4.704422532931668011e-02 2.161066647446481966e+03
4.737014870824909907e-02 2.158357873577112969e+03
4.769642711025749715e-02 2.155794231844044134e+03
4.802306081431086116e-02 2.153371852199139084e+03
4.835005009932918235e-02 2.151087036505583001e+03
4.867739524418437241e-02 2.148936140203953073e+03
4.900509652769757807e-02 2.146915512567213227e+03
4.933315422863990968e-02 2.145021631804041135e+03
4.966156862573099795e-02 2.143251117035591051e+03
4.999033999763786290e-02 2.141600643268304793e+03
5.031946862297487222e-02 2.140066947967497981e+03
5.064895478030192327e-02 2.138646901632081153e+03
5.097879874812497741e-02 2.137337448684510946e+03
5.130900080489370768e-02 2.136135564585179964e+03
5.163956122900185963e-02 2.135038269092593964e+03
5.197048029878603703e-02 2.134042725428082122e+03
5.230175829252439734e-02 2.133146192974510086e+03
5.263339548843679744e-02 2.132345996132150049e+03
5.296539216468298256e-02 2.131639464751763171e+03
5.329774859936269038e-02 2.131023999033080145e+03
5.363046507051426326e-02 2.130497090614125227e+03
5.396354185611328125e-02 2.130056319626336972e+03
5.429697923407311722e-02 2.129699318044299162e+03
5.463077748224275110e-02 2.129423744036771950e+03
5.496493687840706133e-02 2.129227341992082074e+03
5.529945770028465296e-02 2.129107915384935040e+03
5.563434022552844749e-02 2.129063315212014913e+03
5.596958473172423953e-02 2.129091442506028216e+03
5.630519149638917031e-02 2.129190222763354996e+03
5.664116079697206763e-02 2.129357655905445881e+03
5.697749291085150297e-02 2.129591809443179955e+03
5.731418811533602747e-02 2.129890798730365077e+03
5.765124668766238858e-02 2.130252786689728964e+03
5.798866890499539128e-02 2.130675950774063949e+03
5.832645504442573320e-02 2.131158490634603822e+03
5.866460538297171845e-02 2.131698670814781963e+03
5.900312019757528170e-02 2.132294811587953063e+03
5.934199976510345920e-02 2.132945277198622989e+03
5.968124436234630709e-02 2.133648476410411149e+03
6.002085426601633245e-02 2.134402843925235175e+03
6.036082975274857654e-02 2.135206836698575898e+03
6.070117109909772823e-02 2.136058951649682058e+03
6.104187858153910240e-02 2.136957721485809998e+03
6.138295247646678721e-02 2.137901712248575222e+03
6.172439306019328331e-02 2.138889529969405885e+03
6.206620060894824098e-02 2.139919819488631219e+03
6.240837539887748170e-02 2.140991248756589812e+03
6.275091770604299124e-02 2.142102512108786868e+03
6.309382780642093513e-02 2.143252339320632927e+03
6.343710597590125622e-02 2.144439493219706037e+03
6.378075249028705707e-02 2.145662765031237996e+03
6.412476762529309426e-02 2.146920971923318120e+03
6.446915165654590330e-02 2.148212956593887156e+03
6.481390485958141157e-02 2.149537583236322007e+03
6.515902750984524372e-02 2.150893737310565939e+03
6.550451988269143100e-02 2.152280332897380049e+03
6.585038225338189777e-02 2.153696313788491807e+03
6.619661489708417168e-02 2.155140650086921141e+03
6.654321808887289635e-02 2.156612335310449907e+03
6.689019210372636193e-02 2.158110385167704862e+03
6.723753721652769855e-02 2.159633837935810789e+03
6.758525370206219796e-02 2.161181753758617106e+03
6.793334183501814616e-02 2.162753210710084204e+03
6.828180188998411726e-02 2.164347304913254902e+03
6.863063414144984775e-02 2.165963152918005107e+03
6.897983886380390506e-02 2.167599891178925191e+03
6.932941633133340997e-02 2.169256674453557025e+03
6.967936681822292644e-02 2.170932676124979935e+03
7.002969059855403133e-02 2.172627089389367029e+03
7.038038794630387118e-02 2.174339127121435013e+03
7.073145913534412133e-02 2.176068021195076199e+03
7.108290443944023651e-02 2.177813020964435964e+03
7.143472413225114559e-02 2.179573391193197949e+03
7.178691848732737801e-02 2.181348411956242217e+03
7.213948777811045321e-02 2.183137379584689825e+03
7.249243227793240874e-02 2.184939606862184064e+03
7.284575226001441250e-02 2.186754422565636105e+03
7.319944799746529174e-02 2.188581170926986033e+03
7.355351976328192154e-02 2.190419211219775207e+03
7.390796783034746242e-02 2.192267917458033025e+03
7.426279247143036111e-02 2.194126678185058154e+03
7.461799395918339295e-02 2.195994896387353037e+03
7.497357256614292642e-02 2.197871989362492059e+03
7.532952856472881209e-02 2.199757388140791136e+03
7.568586222724131563e-02 2.201650536865833146e+03
7.604257382586231129e-02 2.203550892628260954e+03
7.639966363265293658e-02 2.205457925413772955e+03
7.675713191955335635e-02 2.207371118089056836e+03
7.711497895838158312e-02 2.209289966395046122e+03
7.747320502083271387e-02 2.211213978689892883e+03
7.783181037847719530e-02 2.213142676175286852e+03
7.819079530276076828e-02 2.215075592639387196e+03
7.855016006500394055e-02 2.217012273960991024e+03
7.890990493639904457e-02 2.218952277680442876e+03
7.927003018801112577e-02 2.220895172682060092e+03
7.963053609077616612e-02 2.222840538959198966e+03
7.999142291550064010e-02 2.224787967403708080e+03
8.035269093285968278e-02 2.226737059528832106e+03
8.071434041339686782e-02 2.228687427138186194e+03
8.107637162752338866e-02 2.230638692053324121e+03
8.143878484551624053e-02 2.232590485932193133e+03
8.180158033751713798e-02 2.234542450120442027e+03
8.216475837353325040e-02 2.236494235481548003e+03
8.252831922343439874e-02 2.238445502189988019e+03
8.289226315695251424e-02 2.240395919510304793e+03
8.325659044368141637e-02 2.242345165577447915e+03
8.362130135307525858e-02 2.244292927184773816e+03
8.398639615444652984e-02 2.246238899585952822e+03
8.435187511696734530e-02 2.248182786303461853e+03
8.471773850966654584e-02 2.250124298958503005e+03
8.508398660142962866e-02 2.252063157108495034e+03
8.545061966099688766e-02 2.253999088100858899e+03
8.581763795696366326e-02 2.255931826931760952e+03
8.618504175777830234e-02 2.257861116111795127e+03
8.655283133174135335e-02 2.259786705537561829e+03
8.692100694700516383e-02 2.261708352365083101e+03
8.728956887157240940e-02 2.263625820882623884e+03
8.765851737329469207e-02 2.265538882381125859e+03
8.802785271987222104e-02 2.267447315035803967e+03
8.839757517885238336e-02 2.269350903797536830e+03
