"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Skin Friction Coefficient","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Skin Friction Coefficient"
1.8343222008872966,310.9641213434239,2.395673182670277,2072.994680222915
1.8345703395159898,310.95307577592786,2.3958647677115756,2071.1017679271727
1.8348178723073993,310.94139423635716,2.3960563527544374,2103.846288448266
1.835066010991768,310.92949245798224,2.3962479377979125,2095.1370117861475
1.8353147553988938,310.9171967512489,2.3964395228419417,2108.867191775721
1.835562894026529,310.90489578576165,2.396631107887721,2098.5272656951875
1.8358110326509856,310.89247807916536,2.396822692931977,2115.632707848069
1.83605917127968,310.8803956980065,2.3970142779767722,2099.072326067925
1.8363073099083742,310.8685537030436,2.39720586302099,2112.8311441788196
1.8365554485370694,310.8568801167916,2.397397448062319,2090.3875128099853
1.8368057075887312,310.8453908421,2.3975890331036527,2083.8349824688453
1.8370538460222414,310.8346959828694,2.39778061814499,2090.9008150395343
1.8372998644189162,310.8242818646705,2.39797220318789,2072.679937581153
1.837548003047611,310.81412658109736,2.398163788231403,2057.9804733356023
1.8377961416763062,310.8043101076247,2.39835537326976,2069.194576752895
1.838044280300764,310.7954890500615,2.398546958313344,2049.895873869714
1.8382924189294596,310.78669065784834,2.3996964685559465,2045.491423817589
1.8385405575581544,310.7785478587636,2.3998916853725194,2052.2589784153843
1.8387916100982067,310.77067725713755,2.3987385433594897,2056.5630062432733
1.8390397484669019,310.76346778811944,2.3995048835145716,2046.3817015589796
1.8392849734421226,310.75623333335955,2.400083269228952,2045.0144976448648
1.8395331120687,310.74964530368635,2.3989301283950786,2057.054380426224
1.8397812506931583,310.74323101716044,2.399313298478909,2045.6022817336427
1.8400293893218547,310.7366411881753,2.4002712236848165,2051.164600835146
1.84027752795055,310.73048509196633,2.3991217134374834,2058.8974337359177
1.840525666574048,310.72416616609047,2.40046280873016,2051.1887056097553
1.8407738052043332,310.71774360496477,2.4019994399565108,2093.2814011242117
1.8410219438361097,310.71123107879316,2.401807856193198,2084.41059902727
1.8412700824632173,310.70446909600577,2.400654393770634,2060.115234691619
1.8415182210897953,310.6975750679607,2.402187074107102,2086.068436272946
1.841766359718492,310.69018295076006,2.4016123189786978,2084.5807030486053
1.8420144983429512,310.68269559423806,2.400845978811972,2059.613537252813
1.8422626369716484,310.674562503619,2.402761829229236,2106.4032436104494
1.8425107756002328,310.666006525317,2.4029534142717153,2089.6583472332827
1.8427589142268115,310.6571334323434,2.4023786591473515,2094.016782660619
1.8430070528577394,310.6477623374093,2.4014207339372855,2069.0930130411184
1.8432551914843178,310.6379250367482,2.4010375638544126,2053.82787736221
1.843503330110897,310.62731416596057,2.4039113394816214,2051.8653582991155
1.843999607364055,310.60539919235964,2.4037197544319926,2065.366170968282
1.8442477459927522,310.59369297603297,2.4025702441935723,2094.071695619383
1.8437514687353571,310.61662229000797,2.403144999318926,2067.5679081433045
1.8464786308921313,310.46978037297725,2.4012291488958772,2062.946996560314
1.8462328550138634,310.4847919842693,2.4041029245386394,2046.8162655654892
1.844492824378155,310.58178418616393,2.403528169390401,2078.1709703874703
1.8467267697303664,310.4538627794963,2.403336584354661,2078.739363663184
1.8459847163851646,310.4997828575884,2.4042945095877486,2029.0787233143872
1.8447409632834024,310.5688577166992,2.4044860946282967,2037.9331712970602
1.8469772708999594,310.43799260998367,2.406593530110539,2069.776540787512
1.8457365777607038,310.5143331387779,2.406785115153091,2073.6574397579434
1.8449921618788463,310.55616340002024,2.4046776796697076,2023.5062160598022
1.8472254095265397,310.42154430167966,2.4052524347952415,2008.7259363547635
1.8454884391320052,310.5287007586452,2.405444019836726,2025.1043374616315
