"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Absolute Pressure (Pa)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Absolute Pressure (Pa)"
0.7472004539547615,3129.2273176745034,2.353130913345087,9221.29517040637
0.7470019427678712,3129.432313638322,2.353284086402811,9369.846553842573
0.7468050373958162,3129.6308540990235,2.3534389370782276,9413.719203796047
0.7466065264943629,3129.8276824950726,2.3535921096384236,9559.091368106472
0.7464080155939701,3130.019976279754,2.353745282198071,9789.45339998792
0.7462077216564931,3130.2097562484787,2.3538984547571715,10025.086426913056
0.7460092104398084,3130.3932708374987,2.3540516273173733,10323.514866810254
0.7458124828917355,3130.568958576582,2.3542047998786777,10638.293015701644
0.7456139719892266,3130.741311298892,2.354357972438884,10978.788536188209
0.7454154610888364,3130.9073415564844,2.354511144996893,11335.811890345749
0.745216950186329,3131.06720215283,2.3546643175571047,11708.957160451444
0.7450184392838213,3131.220512328555,2.3548174901173176,12095.273278805975
0.7448199283834335,3131.3672916961973,2.359565839476216,27192.428301388947
0.7446214174809274,3131.506805070611,2.354970662677533,12492.970925026017
0.7444229065805408,3131.638997035656,2.3594126669181343,26684.97631176667
0.7432318411697586,3132.270639836293,2.355123835237751,12900.703065362015
0.7434303520727902,3132.1849263703807,2.3592594943600558,26177.265132423352
0.7442243956801546,3131.763750728135,2.355277007797971,13319.517050806353
0.7396608983559831,3132.4670484939893,2.3591063217975803,25668.97777770906
0.7394623878567641,3132.4102615810184,2.355430180360392,13749.442388409267
0.743033330271495,3132.34840371171,2.3589531492373057,25160.619621685542
0.7436288629774112,3132.0913688236633,2.355583352918417,14190.369529068626
0.7440258847797692,3131.8808066879433,2.358799976677034,24651.904574683143
0.7392616231474024,3132.3473110332507,2.355736525476445,14641.17429226065
0.7398571558538115,3132.5173514490834,2.3586468041167636,24141.57136644501
0.7428348193711137,3132.418124899337,2.355889698038873,15100.901826820756
0.7438273738793844,3131.9899675780434,2.3584936315586953,23629.54442452151
0.7390631122459732,3132.279820428798,2.3577277687573885,21066.64084938527
0.7400556667541838,3132.5625186234633,2.3578809413165462,21578.34475817517
0.7416437539651292,3132.668418213392,2.3566555608378494,17526.773761803284
0.741445243062633,3132.6818199293552,2.3568087333958925,18024.02127874134
0.7426363084691434,3132.479977263173,2.356042870596904,15570.386042790762
0.7380705577420165,3131.8759967192755,2.35834045899843,23116.318054381183
0.7382690686434419,3131.964472602056,2.3575745961976837,20555.806728186886
0.7388646013456044,3132.2074321541145,2.3580341138768057,22090.177575704696
0.7402541776556156,3132.6012967241927,2.35650238827981,17028.311933925306
0.7418422648670958,3132.646843004113,2.3569623032190483,18537.602571094965
0.7412467321596081,3132.687476440129,2.3561960431549385,16049.071917673915
0.742437797568763,3132.533720658802,2.356349215717373,16535.590793786898
0.7378720468416504,3131.7842968750147,2.3581872864370665,22603.219413675895
0.7384684701606526,3132.049803989674,2.3574214236371565,20047.45903865643
0.7386669809014491,3132.1309221265415,2.3571138763075665,19025.172959664113
0.7404526885562539,3132.633350481054,2.357266652189588,19537.44757817346
0.7420407757674743,3132.6171371162623,2.4530089814927463,80051.33830713372
0.7410482212592318,3132.6855818066556,2.4531621497592546,80044.43701025467
0.7422392866678534,3132.5794697156316,2.4546938324215226,79985.05528145382
0.7354879940028229,3130.5708736815654,2.4548470006845955,80017.36533741205
0.735291405123183,3130.472777801253,2.452855813226179,80026.7476760793
0.7376730634531713,3131.6896464280776,2.45331531802429,80064.37918946796
0.740651199456628,3132.6582426617006,2.454540664155114,80091.31773626916
0.7408497103588568,3132.6759800076406,2.4550001689476133,80013.13550272226
0.7356865052510627,3130.6726754854376,2.4534684862905753,80045.0350392546
0.7350928942217668,3130.3738286842413,2.454387495887175,79998.81188357148
0.7319167198029074,3129.14512190255,2.4551533372150094,79935.41637602657
0.7317182088999137,3129.094236165394,2.4536216545570873,80024.70488685595
0.7374745524659034,3131.592453062819,2.454231372892138,80049.08640409136
0.7358869378295536,3130.775461725042,2.4553065054825183,79901.84172221259
0.734894383321411,3130.2778083372277,2.453774822822352,80089.70552206752
0.7321152307053724,3129.19862478071,2.454078203947825,80088.03320246615
0.7315196979995684,3129.047155361564,2.455459673746639,79847.754044001
0.7372765141352605,3131.493905818508,2.4539279910875385,80062.3468933471
0.7360854487299131,3130.877992008498,2.45714452469359,79072.8786371304
0.7346958724199962,3130.182714954628,2.4572976929599006,79031.34850779337
0.7335048070115214,3129.6669618870897,2.4580577212524553,78589.50979036973
0.733306296111171,3129.5910971692074,2.458211201212568,78448.24628223102
0.7323137416073081,3129.2566349011063,2.45607234682432,79656.64239856171
0.7313211870992246,3129.002047032814,2.4562255150961563,79615.95352326751
0.7299336460049686,3128.783686044898,2.455612842015138,79911.1186316529
0.7297330998880199,3128.761544974388,2.45699135642824,79362.23384162714
0.7370780032338378,3131.393118928549,2.45745086122615,78997.03846045512
0.7362839596313322,3130.9817768933954,2.457906495334736,78671.80698134113
0.7344973615196415,3130.0908950070916,2.458366313075608,78383.67854235714
0.7337033179139921,3129.7464506442525,2.455919178552597,79772.9180781283
0.7331077852092317,3129.517653226106,2.456378683364772,79573.69599080652
0.7325122525076556,3129.31673562314,2.4557660102839223,79751.96134011501
0.7311226761972918,3128.961549273133,2.4568381881617087,79348.40915155366
0.7301321565385159,3128.80621843628,2.458523039091019,78301.37104554511
0.7295345889866219,3128.744866321874,2.4576040294914403,78844.98067986342
0.7368794923334755,3131.291372024001,2.4577571977567945,78766.44849186573
0.7364806347725216,3131.0838861523343,2.4589825438797783,77937.8089248451
0.7342988506192875,3130.000301858982,2.4591357121428796,77882.07772411313
0.7339018288175219,3129.828029892587,2.456531851630055,79503.49669076261
0.7329092743088823,3129.4475373622504,2.456685019895401,79379.87238314298
0.7327107634080038,3129.3810598543514,2.458676207353864,78134.59240971466
0.7309241652969489,3128.923472891387,2.4588293756169635,78078.59348927307
0.7303286325953947,3128.830478930042,2.4592888804059267,77779.6614503348
0.7293360780862848,3128.7332264044303,2.4594420486734068,77700.41566629338
0.7366791460026821,3131.187838771872,2.459595216942217,77573.10388616832
0.7341003397178748,3129.9133024132516,2.460969903619742,76879.88268829677
0.730725654396077,3128.889546892144,2.4611192471445116,76900.07030130389
0.7305271434957356,3128.858279521308,2.459748385210918,77510.27079449531
0.7291395903996813,3128.72210330325,2.4608205630867355,76902.80539392668
0.7249667774841074,3129.154921132188,2.461272419703564,76665.82568888884
