"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Wall Shear Stress[i] (Pa)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Wall Shear Stress[i] (Pa)"
1.8343222008872966,154.3231209689692,2.395673182670277,794.0030277002547
1.8345703395159898,154.3176393512135,2.3958647677115756,793.2780002267947
1.8348178723073993,154.31184211764125,2.3960563527544374,805.8198792213636
1.835066010991768,154.3059355854799,2.3962479377979125,802.4840327252366
1.8353147553988938,154.2998335572821,2.3964395228419417,807.7429967686445
1.835562894026529,154.29372891929978,2.396631107887721,803.7825753093075
1.8358110326509856,154.28756634585568,2.396822692931977,810.3343397642399
1.83605917127968,154.28157018539497,2.3970142779767722,803.9913455447286
1.8363073099083742,154.2756933221285,2.39720586302099,809.2612786235271
1.8365554485370694,154.2699000355756,2.397397448062319,800.6648690760878
1.8368057075887312,154.26419821788213,2.3975890331036527,798.1551043488687
1.8370538460222414,154.25889064719976,2.39778061814499,800.861475236838
1.8372998644189162,154.25372240073008,2.39797220318789,793.8824742740289
1.837548003047611,154.2486826069113,2.398163788231403,788.2522528224589
1.8377961416763062,154.24381095543143,2.39835537326976,792.5475036276086
1.838044280300764,154.2394333020593,2.398546958313344,785.1556715753542
1.8382924189294596,154.23506689689364,2.3996964685559465,783.4686693316511
1.8385405575581544,154.231025844948,2.3998916853725194,786.0607931277277
1.8387916100982067,154.22711987726962,2.3987385433594897,787.7093314282562
1.8390397484669019,154.22354201190416,2.3995048835145716,783.8096654896601
1.8392849734421226,154.21995174678972,2.400083269228952,783.2859960094762
1.8395331120687,154.21668228503972,2.3989301283950786,787.8975386593665
1.8397812506931583,154.21349904733725,2.399313298478909,783.511130376871
1.8400293893218547,154.21022869263584,2.4002712236848165,785.641622196106
1.84027752795055,154.20717358783702,2.3991217134374834,788.6034690327099
1.840525666574048,154.20403767505462,2.40046280873016,785.6508548603508
1.8407738052043332,154.20085033089103,2.4019994399565108,801.7732926074555
1.8410219438361097,154.19761833949758,2.401807856193198,798.3755782821229
1.8412700824632173,154.19426254950065,2.400654393770634,789.0699138604788
1.8415182210897953,154.19084122899957,2.402187074107102,799.0105667860631
1.841766359718492,154.1871727202554,2.4016123189786978,798.440731901682
1.8420144983429512,154.18345694680744,2.400845978811972,788.8777525925507
1.8422626369716484,154.17942071291023,2.402761829229236,806.7992498680472
1.8425107756002328,154.1751746112413,2.4029534142717153,800.3855824573608
1.8427589142268115,154.17077113409604,2.4023786591473515,802.0549600779024
1.8430070528577394,154.16612051199172,2.4014207339372855,792.5086024676245
1.8432551914843178,154.16123852453526,2.4010375638544126,786.6617162881788
1.843503330110897,154.15597263505396,2.4039113394816214,785.9100278769536
1.843999607364055,154.1450968236976,2.4037197544319926,791.0811391381874
1.8442477459927522,154.13928734371268,2.4025702441935723,802.0759929607623
1.8437514687353571,154.1506665448855,2.403144999318926,791.9244534023114
1.8464786308921313,154.07779285506498,2.4012291488958772,790.1545415820839
1.8462328550138634,154.08524271357035,2.4041029245386394,783.9761131604245
1.844492824378155,154.13337733193478,2.403528169390401,795.9856618579036
1.8467267697303664,154.06989338198395,2.403336584354661,796.203369113719
1.8459847163851646,154.09268228038363,2.4042945095877486,777.1822403230492
1.8447409632834024,154.12696227317628,2.4044860946282967,780.5736906598721
1.8469772708999594,154.06201744415017,2.406593530110539,792.7704087842891
1.8457365777607038,154.09990319318257,2.406785115153091,794.256879329352
1.8449921618788463,154.1206624255938,2.4046776796697076,775.0478462146738
1.8472254095265397,154.0538545915945,2.4052524347952415,769.3866706464336
1.8454884391320052,154.1070334560863,2.405444019836726,775.6599622242759
1.8452403005054254,154.1137359889777,2.406401945074803,789.4286493587911
1.8484664661626038,154.01135317032015,2.4069767001946634,797.2875813134472
1.8487146047608942,154.0024839448224,2.404869264712221,774.9596269753979
1.8474735481531201,154.04568795229412,2.40506084975376,775.3273615250803
1.849954934427403,153.95769381869445,2.405635604878136,783.66139322317
1.8494586571784786,153.97564695746806,2.4087009655714757,810.9330200375289
1.849706795807178,153.96682282128592,2.4085093805288906,808.8140774346815
1.84821796403498,154.02010249478542,2.40621036002851,780.1923993961445
1.84896237991896,153.99363420669835,2.4071682852304717,797.0681011831981
1.8477216867775814,154.03727197546482,2.405827189923511,776.9139770297622
1.8502030730561037,153.94862387642084,2.4088956894618594,804.2108842381059
1.8492105185455412,153.98475915005503,2.408317795487408,812.5160336658469
1.8479698254062809,154.0287235519194,2.4060187749750743,779.700744334984
1.8504543014439738,153.93917173548758,2.4073598702719927,800.788830865125
1.8507024397943703,153.9302949208659,2.409087273502048,804.8269844547646
1.850947488940086,153.92093573163308,2.4081262104467887,807.7213334575766
1.851195627566668,153.9114759150798,2.4075514553144823,803.5928168110638
1.8514437661953684,153.90208529365532,2.41081153512948,805.153543777301
1.8516919048283067,153.892412321685,2.4110031191778956,801.9703003121903
1.851940043457007,153.88265924253898,2.4092757206962916,809.8830927539757
1.8521881820772332,153.87271578408996,2.407934625402752,807.9878098166475
1.8524384228138586,153.8625792623543,2.4077430403579068,800.6281484834719
1.8526865612569776,153.85246638030773,2.4106168159902133,800.5020507578897
1.8529325979612183,153.84220536018938,2.4111915711284637,803.762200467615
1.853180736587801,153.83167805318342,2.409467305737754,803.521073829253
1.85342887522074,153.82123657138092,2.4104252309475918,806.9410982630045
1.8536770138494412,153.81056301643687,2.4113831561737586,807.006764249169
1.853925152469668,153.80004456491434,2.4096588907756855,808.7362614595853
1.8541732910976998,153.78931561821508,2.410233645911785,797.6624293877637
1.8544214297290498,153.77865561848665,2.4115747412174353,808.4570568926127
1.8546695683563033,153.76776351889865,2.4098504758158215,807.8415846221948
1.8549177069823568,153.757123143578,2.410042060865422,802.8842955084723
1.8551658456089404,153.746370883647,2.411766326263314,805.6532286762161
1.8554139842376427,153.73580974910456,2.4132990066215267,823.1480122511933
1.8556621228705825,153.725178512918,2.4131074215744426,822.5190953009012
1.8559102614992844,153.71473884094496,2.4119579113072382,812.777597490738
1.8561584001245666,153.70428112017245,2.413490591659527,821.3414669271157
1.8564065387522097,153.69403076713044,2.4129203654615714,821.7309965892999
1.856654677377977,153.6838013798712,2.412149496347928,813.395462096247
1.8569028160035017,153.67374111858092,2.4127287818457104,819.1181333887528
1.8571509546300862,153.6637839575556,2.4136821766997314,823.0939768613785
1.8573990932630269,153.6539766785593,2.4123410813894797,813.8113085090455
1.8576472318917296,153.64430830678467,2.4125326664321336,814.8784883920337
1.8578953705119579,153.63480367597472,2.4138737617494006,824.9084708342324
1.8581410337075213,153.6257042979233,2.4140653467958324,821.9004958121399
1.8583891725597597,153.61621477560155,2.4142569318317073,825.69179714104
1.8586397863991277,153.60728997012697,2.414448516874397,830.9422683575258
1.858887925024653,153.598111621656,2.415023272014359,824.4308845691006
1.8591360636512382,153.58936144354288,2.4152148570582144,830.3076351799805
1.8593842022799418,153.58056160149172,2.414640101918583,821.6619009804366
1.8596323409128834,153.57190714100503,2.4148316869637565,832.3811751228686
1.859880479541587,153.56330361807804,2.415406442101959,831.4998257817005
1.8601272247472806,153.5549354894942,2.4155980271458266,829.9926636756114
1.8603753634988316,153.54633341716658,2.4157896121896982,829.8380022266732
1.8606248954202842,153.53789456607976,2.4159811972325334,828.9692583272904
1.8608730340458106,153.529532189207,2.416172782274273,833.9746774066097
1.8611211726723966,153.52121056472288,2.4163643673169948,830.0895991482405
1.8613693113053387,153.51273984558,2.416555952360197,826.3687391004948
1.861617449934043,153.5044447869982,2.416747537408373,831.3868057755199
1.861865588562748,153.4960743289613,2.4169391224600276,830.0882601366969
1.862115060026283,153.4876842698892,2.4171307075066557,825.0650685248496
1.8623631985323583,153.47944928444014,2.4173222925447235,824.6029084022039
1.8626100044446257,153.47111269174812,2.4175138775886262,828.1344875779587
1.8628581430733309,153.46286918804623,2.4177054626325294,826.7168293098673
1.863106281702036,153.4547085249116,2.4178970476751394,817.4459458604744
1.863354420326504,153.4464583603612,2.418088632716895,822.0513008733087
1.8636025589552099,153.43849366316408,2.4182802177542,815.621703542215
1.8638506975839149,153.43042211091102,2.418471802797704,820.4382363472535
1.8641012751338901,153.42239622342544,2.418663387845275,816.0350818954229
1.8643494135461827,153.41476489090596,2.4188549728852884,810.5321006901939
1.8645951134657952,153.40715589979155,2.4190465579211686,817.6414774057566
1.864843252094501,153.39957642997123,2.4192381429649794,810.0221627141067
1.8650913907189695,153.39216668816923,2.419429728008913,813.1200206505614
1.8653395293476762,153.38487563549208,2.4196213130528506,811.7855114144858
1.8655876679763819,153.37766693648283,2.419816385413763,810.5944796061749
1.8658358066050884,153.37058360029164,2.42000796937833,810.1853155562939
1.8660864012153944,153.36352571055883,2.42019606819762,809.2776180400713
1.8663345396221687,153.3566657818381,2.4203876532449926,808.4057088382217
1.8665802224869705,153.34995275558734,2.420579238286747,804.6748753785153
1.866828361115677,153.34318600671546,2.420770823328504,807.1748718748131
1.867076499744384,153.3366806651426,2.420962408370265,810.6352358716684
1.8673246383688535,153.3301758442197,2.4211539934083977,808.1877297933222
1.867572776997561,153.32374993507355,2.421345578452365,801.4296661869461
1.8678209156285368,153.31739234088516,2.4215371634963327,801.2716181924676
1.8680690542530065,153.31132814966455,2.4217324608096846,803.7190599950161
1.8683171928794449,153.3051754808474,2.421924044710742,806.1711756092526
1.8685653315081523,153.29920837162697,2.422111918636469,799.1199731122001
1.8688134701368597,153.29343521148962,2.4223035036828944,801.8873877169037
1.8690616087613297,153.28787668709285,2.4224950887246806,805.8087433593519
1.8693097473900377,153.2824403008741,2.4226866737664703,797.7509593548657
1.8695578860187452,153.27741533498875,2.4228782588082627,801.5971662920313
1.8698039004616596,153.2723225445932,2.423069843851617,799.4667126262934
1.8700520392782778,153.26765966079032,2.423261428895585,797.9738921230839
1.870302301900632,153.26278215026525,2.423453013940106,794.7890789317061
1.87055044052934,153.25841557008158,2.4236445989825857,801.1397224309859
1.8707985791580486,153.25413863091669,2.423836184029816,799.3265224527541
1.871046717786757,153.25026659115477,2.4240277690846006,798.6986930047888
1.871294856411228,153.24683133159093,2.424219354132533,793.1938795874133
1.871542995039937,153.24364300430128,2.4244109391743507,798.3373570703969
1.8717879833342443,153.2409914663246,2.4246025242161715,795.4346364909903
1.872036122237107,153.23886201532926,2.424794109257995,797.8957308653415
1.8722874109218255,153.23669780108494,2.4249856942956707,798.8002465773077
1.8725355495505343,153.2354747859036,2.4251772793396715,793.5229462326259
1.8727836881792435,153.2343421220974,2.425368864384222,802.9782807323207
