"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Absolute Pressure (Pa)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Absolute Pressure (Pa)"
1.8343222008872966,3110.0649152372634,2.395673182670277,82182.76555244993
1.8345703395159898,3109.9743419585925,2.3958647677115756,81901.24945168625
1.8348178723073993,3109.8879880524905,2.3960563527544374,81509.58544407057
1.835066010991768,3109.80562237395,2.3962479377979125,81175.77985277543
1.8353147553988938,3109.728037112397,2.3964395228419417,80591.56829686598
1.835562894026529,3109.6556932220533,2.396631107887721,80139.58066971556
1.8358110326509856,3109.588589088763,2.396822692931977,79617.92345436008
1.83605917127968,3109.526598591977,2.3970142779767722,79229.70763108104
1.8363073099083742,3109.4692162595966,2.39720586302099,78816.07935453743
1.8365554485370694,3109.416896649419,2.397397448062319,78577.40913004489
1.8368057075887312,3109.368467206079,2.3975890331036527,78315.30500538742
1.8370538460222414,3109.324194478806,2.39778061814499,78191.58309986311
1.8372998644189162,3109.283986610979,2.39797220318789,78163.75424756171
1.837548003047611,3109.2460676073015,2.398163788231403,78132.59606946554
1.8377961416763062,3109.2115250135284,2.39835537326976,78090.48479782254
1.838044280300764,3109.177970448688,2.398546958313344,78294.16240585841
1.8382924189294596,3109.1458024532594,2.3996964685559465,78967.28690392696
1.8385405575581544,3109.1137046214,2.3998916853725194,79095.27693295367
1.8387916100982067,3109.080935864319,2.3987385433594897,78337.69516275568
1.8390397484669019,3109.047205227455,2.3995048835145716,78824.50675443003
1.8392849734421226,3109.012987999354,2.400083269228952,79271.34718615381
1.8395331120687,3108.974894899584,2.3989301283950786,78470.99898263974
1.8397812506931583,3108.933846174752,2.399313298478909,78732.56585947497
1.8400293893218547,3108.889712666406,2.4002712236848165,79388.74230817026
1.84027752795055,3108.841202914064,2.3991217134374834,78580.54121878078
1.840525666574048,3108.7881772929973,2.40046280873016,79546.25559226974
1.8407738052043332,3108.7305745356975,2.4019994399565108,79063.87525780876
1.8410219438361097,3108.6678621801916,2.401807856193198,79317.54375315258
1.8412700824632173,3108.5999739854933,2.400654393770634,79656.58799611963
1.8415182210897953,3108.526517554919,2.402187074107102,78820.37736488035
1.841766359718492,3108.448227832779,2.4016123189786978,79487.9440862705
1.8420144983429512,3108.3642157830327,2.400845978811972,79761.1504286307
1.8422626369716484,3108.2752860379746,2.402761829229236,77846.38651861252
1.8425107756002328,3108.1814369170406,2.4029534142717153,77647.94365964002
1.8427589142268115,3108.0825560826,2.4023786591473515,78437.64850816804
1.8430070528577394,3107.9790026105393,2.4014207339372855,79819.65719290425
1.8432551914843178,3107.870891081397,2.4010375638544126,79808.2222851052
1.843503330110897,3107.758977361774,2.4039113394816214,77565.38299831707
1.843999607364055,3107.522117149807,2.4037197544319926,77398.90644277653
1.8442477459927522,3107.397871193595,2.4025702441935723,78138.55101874514
1.8437514687353571,3107.642588998504,2.403144999318926,77464.90019476674
1.8464786308921313,3106.143909442573,2.4012291488958772,79783.122990503
1.8462328550138634,3106.2920155765723,2.4041029245386394,77784.9766661221
1.844492824378155,3107.272158767675,2.403528169390401,77280.54685544442
1.8467267697303664,3105.9921530347906,2.403336584354661,77299.67313700797
1.8459847163851646,3106.439905415989,2.4042945095877486,78179.65020876772
1.8447409632834024,3107.141256492571,2.4044860946282967,78526.20119547487
1.8469772708999594,3105.836709219865,2.406593530110539,83197.2505782194
1.8457365777607038,3106.585153509147,2.406785115153091,83325.95916848636
1.8449921618788463,3107.0046693946856,2.4046776796697076,79072.77636725071
1.8472254095265397,3105.6813944151377,2.4052524347952415,80628.64113586611
1.8454884391320052,3106.7278888662354,2.405444019836726,81062.50711238576
1.8452403005054254,3106.8679650024196,2.406401945074803,82948.44724343323
1.8484664661626038,3104.8860769837274,2.4069767001946634,83405.86107010028
1.8487146047608942,3104.7243390093113,2.404869264712221,79537.84808752518
1.8474735481531201,3105.5245053867484,2.40506084975376,80098.01047304647
1.849954934427403,3103.898221450924,2.405635604878136,81603.24300923214
1.8494586571784786,3104.233080319943,2.4087009655714757,82699.53780965308
1.849706795807178,3104.0663434059175,2.4085093805288906,82811.319749178
1.84821796403498,3105.0473244663617,2.40621036002851,82730.49809106255
1.84896237991896,3104.561946434825,2.4071682852304717,83451.5208211287
1.8477216867775814,3105.366353681063,2.405827189923511,82085.99001781429
1.8502030730561037,3103.728833888098,2.4088956894618594,82696.48958848514
1.8492105185455412,3104.398121643457,2.408317795487408,82875.4592015476
1.8479698254062809,3105.207344089837,2.4060187749750743,82410.0578957041
1.8504543014439738,3103.5552057709156,2.4073598702719927,83407.12147210672
1.8507024397943703,3103.3810168038303,2.409087273502048,82607.13194538445
1.850947488940086,3103.2083854844086,2.4081262104467887,82967.50120593219
1.851195627566668,3103.031401822152,2.4075514553144823,83377.14905276163
1.8514437661953684,3102.852444468786,2.41081153512948,84071.07139415709
1.8516919048283067,3102.6724184521377,2.4110031191778956,84331.66248622318
1.851940043457007,3102.4912934770787,2.4092757206962916,82603.47886428755
1.8521881820772332,3102.3098299649114,2.407934625402752,83051.0817329118
1.8524384228138586,3102.125858546694,2.4077430403579068,83392.77205615643
1.8526865612569776,3101.94373391046,2.4106168159902133,83904.70569790462
1.8529325979612183,3101.7640277814535,2.4111915711284637,84481.61138479806
1.853180736587801,3101.5835096549677,2.409467305737754,82774.90786315096
1.85342887522074,3101.4042360325852,2.4104252309475918,83556.65314473386
1.8536770138494412,3101.22651692948,2.4113831561737586,84652.90337219286
1.853925152469668,3101.0503287899464,2.4096588907756855,82803.02827959917
1.8541732910976998,3100.8762297674025,2.410233645911785,83414.76324469731
1.8544214297290498,3100.7046112953008,2.4115747412174353,84804.66859649382
1.8546695683563033,3100.5360323006844,2.4098504758158215,83050.07611951318
1.8549177069823568,3100.3699726844247,2.410042060865422,83218.14328697328
1.8551658456089404,3100.206678136509,2.411766326263314,84901.23629437842
1.8554139842376427,3100.046357307411,2.4132990066215267,84679.08342009629
1.8556621228705825,3099.889210689641,2.4131074215744426,84788.85563592384
1.8559102614992844,3099.7348224844145,2.4119579113072382,84923.78225411962
1.8561584001245666,3099.5838711344963,2.413490591659527,84574.55137519432
1.8564065387522097,3099.435782028411,2.4129203654615714,84855.83248035608
1.856654677377977,3099.290633253887,2.412149496347928,85014.79610681045
1.8569028160035017,3099.1483024874146,2.4127287818457104,84908.78929652226
1.8571509546300862,3099.008940116995,2.4136821766997314,84408.32792518681
1.8573990932630269,3098.87191169384,2.4123410813894797,85015.66848666908
1.8576472318917296,3098.7370958869287,2.4125326664321336,85019.92969337298
1.8578953705119579,3098.604439438147,2.4138737617494006,84277.72206922971
1.8581410337075213,3098.4747454316503,2.4140653467958324,84137.21433146758
1.8583891725597597,3098.345998416742,2.4142569318317073,83900.48331364103
1.8586397863991277,3098.216237658275,2.414448516874397,83745.45261210187
1.858887925024653,3098.0902790016553,2.415023272014359,83107.46480276287
1.8591360636512382,3097.9648309763293,2.4152148570582144,82714.15545747228
1.8593842022799418,3097.8403012596946,2.414640101918583,83615.1792829143
1.8596323409128834,3097.716602830609,2.4148316869637565,83244.97533566818
1.859880479541587,3097.593694159497,2.415406442101959,82475.32233132115
1.8601272247472806,3097.472188761396,2.4155980271458266,82167.32962895796
1.8603753634988316,3097.350981262859,2.4157896121896982,81818.97619514847
1.8606248954202842,3097.2296949007014,2.4159811972325334,81474.37003702293
1.8608730340458106,3097.1097898139114,2.416172782274273,81109.1679337116
1.8611211726723966,3096.9908606961494,2.4163643673169948,80794.36203282017
1.8613693113053387,3096.873624929309,2.416555952360197,80402.35831283587
1.861617449934043,3096.7574390288687,2.416747537408373,80030.71596286414
1.861865588562748,3096.6428966759627,2.4169391224600276,79732.11860310199
1.862115060026283,3096.529820426164,2.4171307075066557,79408.56891930882
1.8623631985323583,3096.419345151531,2.4173222925447235,79081.10625345804
1.8626100044446257,3096.3122420174286,2.4175138775886262,78795.30715108177
1.8628581430733309,3096.2068275366923,2.4177054626325294,78571.66517803524
1.863106281702036,3096.1039908838916,2.4178970476751394,78370.55161732697
1.863354420326504,3096.004651826681,2.418088632716895,78081.57652705368
1.8636025589552099,3095.90782023695,2.4182802177542,77941.80444377556
1.8638506975839149,3095.81433948981,2.418471802797704,77722.86214350442
1.8641012751338901,3095.7229106779987,2.418663387845275,77629.50220389383
1.8643494135461827,3095.635412848795,2.4188549728852884,77464.44582010774
1.8645951134657952,3095.5518226460417,2.4190465579211686,77313.32207161948
1.864843252094501,3095.4703986636214,2.4192381429649794,77268.48889150577
1.8650913907189695,3095.392124839494,2.419429728008913,77083.13265228676
1.8653395293476762,3095.317020839779,2.4196213130528506,77022.24932437365
1.8655876679763819,3095.244706284328,2.419816385413763,76919.79367460065
1.8658358066050884,3095.176484782972,2.42000796937833,76829.620846146
1.8660864012153944,3095.110076971151,2.42019606819762,76745.76825402507
1.8663345396221687,3095.0484827377336,2.4203876532449926,76665.8809848954
1.8665802224869705,3094.9908233634173,2.420579238286747,76590.41254686378
1.866828361115677,3094.9372836610005,2.420770823328504,76474.52490587227
1.867076499744384,3094.88726989038,2.420962408370265,76415.51474866248
1.8673246383688535,3094.8424970919436,2.4211539934083977,76379.49148930295
1.867572776997561,3094.802410792164,2.421345578452365,76348.80914794399
1.8678209156285368,3094.768546481955,2.4215371634963327,76234.19279254907
1.8680690542530065,3094.739306666492,2.4217324608096846,76190.83458543711
1.8683171928794449,3094.7171443079146,2.421924044710742,76182.98912051629
1.8685653315081523,3094.7008933023026,2.422111918636469,76196.9483646071
1.8688134701368597,3094.692419834,2.4223035036828944,76126.60779980077
1.8690616087613297,3094.6901882574466,2.4224950887246806,76167.89795965844
1.8693097473900377,3094.696793685957,2.4226866737664703,76239.3009933726
1.8695578860187452,3094.709848551031,2.4228782588082627,76225.96919215843
1.8698039004616596,3094.7317642359953,2.423069843851617,76362.67904370418
1.8700520392782778,3094.761066974203,2.423261428895585,76414.8848340497
1.870302301900632,3094.801131813814,2.423453013940106,76485.12166522276
1.87055044052934,3094.8514849922176,2.4236445989825857,76521.87023026514
1.8707985791580486,3094.9117331118255,2.423836184029816,76720.85151517004
1.871046717786757,3094.9841072264785,2.4240277690846006,76819.6444796669
1.871294856411228,3095.0659320993213,2.424219354132533,76959.50001758285
1.871542995039937,3095.1599497966113,2.4244109391743507,77011.91909250148
1.8717879833342443,3095.2615541148916,2.4246025242161715,77198.09409263894
1.872036122237107,3095.37574450985,2.424794109257995,77287.04483181603
1.8722874109218255,3095.5044412972366,2.4249856942956707,77434.66163649794
1.8725355495505343,3095.6399628279146,2.4251772793396715,77552.08325765304
1.8727836881792435,3095.788759346084,2.425368864384222,77593.76295918919
1.8730318268037152,3095.946835276628,2.4255604494270506,77824.03093297969
1.8732799654324248,3096.1166312635437,2.425752034477536,77873.06899366091
1.8735281040611338,3096.296502221527,2.4259436195263264,77938.01783085802
1.8737758186024318,3096.486699915685,2.4261352045710654,78080.80908527547
1.8740239572685773,3096.687341409686,2.4263267896129137,78085.61926184474
1.874272519943025,3096.8974962737834,2.4265183746547656,78248.93908777903
1.8745206585717349,3097.116259294824,2.42670995969662,78311.3264327632
1.8747687971962073,3097.343411284745,2.426901544740038,78333.41285331397
1.8750169358249174,3097.5779717343494,2.4270931297840677,78334.53054443665
1.875265074453627,3097.8193140318017,2.4272847148286507,78503.29196372013
1.8755132130823375,3098.065939621768,2.427476299873375,78530.37694288799
1.8757636538814895,3098.32035342918,2.427667884915562,78546.92500320378
1.876011792302954,3098.5785966998483,2.4278594699568075,78524.51975659182
1.876257628964231,3098.835717140129,2.428051054998487,78629.49237790155
1.8765057675929413,3099.0978069304792,2.428242640040366,78661.79142389268
1.8767539062216518,3099.3608276587397,2.428434225082248,78615.03183538649
1.8770020448461249,3099.6243947728153,2.4286258101241334,78719.3704387061
1.8772501834748363,3099.887385772214,2.428817395161871,78706.57267024647
1.8774983221035468,3100.1485343770923,2.429008980205933,78702.015489525
1.8777494843791906,3100.410980097489,2.429200565250545,78790.1428484988
1.8779976227415536,3100.668465162415,2.429392150294673,78754.23405246234
1.878242737985443,3100.918006743493,2.4295837353413634,78789.80835401009
1.8784908766141541,3101.166823407146,2.4297753203774963,78762.32243863841
1.8787390152386276,3101.410165062818,2.4299669054147333,78805.73897453591
1.8789871538673395,3101.6480873977525,2.430158490456703,78805.40877238632
1.8792352924960507,3101.880029480272,2.430350075498615,78806.36745919548
1.879483431118288,3102.1055467585975,2.430541660540531,78746.4435550692
1.8797315697480594,3102.324520225099,2.4307361397782046,78771.98478876197
1.879979708379008,3102.536679710577,2.430927723947747,78696.96549090723
1.8802278470066607,3102.741510436236,2.431116415679537,78649.3015850416
1.8804759856353725,3102.938873748672,2.4313080007283188,78640.88366838248
1.8807241242640844,3103.1292148601224,2.4314995857693305,78471.51363587874
1.8809722628885595,3103.3124954093173,2.431691170811204,78416.63133480662
1.881220401517272,3103.487999616956,2.4318827558541796,78277.66839109431
1.8814685401510043,3103.6558697467976,2.4320743408961794,78249.13760743954
1.8817166787765385,3103.8172275192687,2.432265925938121,78088.99635744451
1.8819648174002312,3103.9707495559023,2.432457510980066,77955.40981418059
1.8822129560278846,3104.116026000583,2.4326533864868325,77850.22592914084
1.8824610946565974,3104.255436605809,2.4328449702317596,77711.67319251307
1.8827092332810726,3104.387818622487,2.4330322660996675,77612.50500037121
1.8829573719097858,3104.5121643555544,2.4332238511508444,77417.9099929402
1.8832055105384986,3104.6306255483987,2.433415436197594,77326.18808009414
1.883450698681974,3104.7407291055038,2.4336070212337866,77239.10338847972
