"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Skin Friction Coefficient","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Skin Friction Coefficient"
1.8212949313878901,308.1935858038237,2.41761528079591,1959.1900447324815
1.8207986541328174,308.2095193136919,2.41723213987336,1957.0795532410991
1.8203023768819833,308.22951448676315,2.416848998944267,1955.1553078026734
1.8163321588584247,308.4675901313701,2.4164658580152234,1953.6578150690082
1.8168284361092453,308.43182031214707,2.4160827170928316,1951.996469609055
1.8118685711940126,308.83906358603934,2.4156995761682953,1951.2793012311054
1.8123619408349738,308.79335120344285,2.4153164352416123,1951.8709395260928
1.8198110996059658,308.250870774435,2.4149363156519534,1952.5901918600948
1.8158409048200965,308.5042739496193,2.4145531766267534,1956.1901795255112
1.817324713355829,308.3970848768976,2.414167012461884,1960.859087690867
1.8113722944742667,308.88558270669506,2.4137838715343154,1966.424070841635
1.8128582180857808,308.7486159536437,2.4134007306079,1972.2123351299626
1.815344628476258,308.5416716649228,2.4130175896826396,1978.9969397991717
1.8193148232643646,308.2761245980932,2.4126344487563336,1985.840247815126
1.8178209906108918,308.36410540178264,2.4122513078300822,1991.4339947686872
1.8108731090740906,308.93347435733375,2.411868166903885,1994.0799259789287
1.813354495340827,308.7049027559498,2.411485025977743,1993.291802034106
1.8148433270974988,308.58130019539436,2.4111019695017015,1984.7951391677611
1.8188135451210186,308.30337152459754,2.410718828629322,1975.005238262454
1.8183172678659527,308.332558176919,2.410335603199648,1956.9209979226055
1.8103768318190516,308.9809525238562,2.4099524622737265,1940.2580347446437
1.8138507725873987,308.6625035762909,2.409569321347861,1925.0910285357847
1.8143470498424497,308.62115132462117,2.409186180422051,1910.2716706773765
1.8098805545640178,309.02848389516515,2.408803039496297,1900.4389290970948
1.8093842773089825,309.0755532095527,2.408419898570599,1900.6354110285304
1.8069028910507883,309.2837369559894,2.408036757644958,1907.6935220181451
1.808888000062426,309.1217666615737,2.4076536167193727,1911.8128703094947
1.806406613795766,309.3155407539593,2.4072676233890347,1932.152946868877
1.8073966236787442,309.24846543973285,2.406884480633934,1944.158721063229
1.8083917228095137,309.1664049021457,2.4065041939429577,1950.6463065812868
1.8059103365407425,309.34267698443847,2.4061210530176,1958.4102790162085
1.8078929014015865,309.20892082903043,2.4057379120922993,1964.3910367097014
1.805414059294198,309.36545291348426,2.4053547711670555,1966.5777088696884
1.8049177820391795,309.38452669193805,2.4049716302440687,1965.434727118326
1.8044215047862813,309.39997134777315,2.404588489318942,1961.6068562499092
1.803920423350089,309.4117467780877,2.4042053483916725,1960.2677195512847
1.803424145220109,309.4208273216703,2.4038222074666606,1947.3504661697823
1.8029326730275985,309.42710855388145,2.4034355887704413,1938.6353022912667
1.8024363957725873,309.4307717593244,2.403052445593111,1934.5517187760074
1.8019401185260546,309.4335419505079,2.402672784691975,1930.9130716897464
1.801443841271048,309.43540389040265,2.4022896437693952,1928.4275304979803
