"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Wall Y+","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Wall Y+","Region: Body 1.PreSlipWall: Position[X] (m)","Region: Body 1.PreSlipWall: Wall Y+"
2.1304661701054686,0.1213587542635644,2.44072962190587,0.7056972541526186,null,null
2.130168391064769,0.1213672331095019,2.44095931589911,0.7056545219086771,null,null
2.1298706120219504,0.12137571352247789,2.4411919781452482,0.7057151391075804,null,null
2.12957283298337,0.12138421848308083,2.4414219098204444,0.7056208574471968,null,null
2.129275053944789,0.12139272908846532,2.4416488752615146,0.7059341501851498,null,null
2.128977274906208,0.12140129037504158,2.441878569252578,0.7057945933111802,null,null
2.1286794958676274,0.12140983425747713,2.442108263248046,0.7059969389492416,null,null
2.1283817168248094,0.12141832581218871,2.442337957250021,0.705956992300466,null,null
2.128083937781992,0.12142677827747332,2.442567949654682,0.7058969885109232,null,null
2.1277861587391746,0.12143509863064152,2.4427979419518016,0.7059772674587135,null,null
2.127488379696357,0.1214433105178612,2.443027635947291,0.7059163491212667,null,null
2.1271906006535395,0.12145137912793859,2.4432596678082454,0.7062092999940344,null,null
2.1268928216107224,0.12145918140640632,2.443489599708379,0.7059793598050338,null,null
2.1265950425679057,0.1214667945285867,2.443717195303252,0.7062172030581182,null,null
2.1262972635335635,0.12147416427609448,2.4439468892987657,0.706063534566973,null,null
2.125998012391588,0.12148117633856184,2.444176583297583,0.705955878266264,null,null
2.1224261360023817,0.121535529458749,2.4444062772932336,0.7059654019599395,null,null
2.1221283569595664,0.12153723724072263,2.444636269694398,0.7061581037176708,null,null
2.1257030870271585,0.12148797710979832,2.4448662619937935,0.7057783800794097,null,null
2.122723915045196,0.12153346231953349,2.445095955993733,0.7056397725167098,null,null
2.1218305779167514,0.12153854796739588,2.445328416787228,0.7055096213781449,null,null
2.125406780494684,0.12149427679460544,2.4455583485361863,0.7055204042781711,null,null
2.1140883228544634,0.12147023238652876,2.445785515354245,0.7050687151291611,null,null
2.114386101897275,0.12147461039643204,2.446015209354205,0.7050111653620442,null,null
2.1230216940880116,0.12153086622428558,2.446244903346475,0.7045074487355952,null,null
2.1215327988739365,0.1215394074574912,2.4464745973384385,0.7043900730852412,null,null
2.117959450391952,0.12152202443988223,2.4467045897460045,0.704159068037628,null,null
2.117661671351258,0.12151880873446241,2.4469345820494337,0.7038164105619257,null,null
2.1099194162890202,0.12140511612733013,2.4471642760428254,0.7032345139131667,null,null
2.1102171953318294,0.12141013348026322,2.447395691833117,0.7030251526828117,null,null
2.125106147370772,0.12150038941938725,2.447625623958114,0.7025383632011399,null,null
2.1137905438201265,0.12146577641433418,2.447853835405685,0.7019790832498437,null,null
2.114683880940086,0.12147898324260983,2.448083529396899,0.7014593113380775,null,null
2.1233194731265894,0.12152792708396848,2.4483132233925184,0.7010009766749054,null,null
2.1212350198395966,0.12153987566092445,2.4485429173889757,0.7005743686014246,null,null
2.1182572294326465,0.12152503743214871,2.4487729097930457,0.6999538895670396,null,null
2.1173638923084455,0.12151537779262787,2.4490029020967246,0.6993752367755997,null,null
2.1096216372462115,0.1214000235185193,2.449232596094564,0.6989042044294625,null,null
2.110514974374639,0.12141508210776124,2.449462966885067,0.6985705765618236,null,null
2.112301648616667,0.12144334354774251,2.449692899371641,0.6979938872258082,null,null
2.1120038695759757,0.12143883410966606,2.449922155448774,0.697514525574949,null,null
2.1248083683300747,0.12150604613916313,2.4501518494444365,0.6970859701221371,null,null
2.1134904039175955,0.12146133235539736,2.4503815434434024,0.6966903269842643,null,null
2.1149816599828974,0.12148337566096214,2.450611237442031,0.6965702519301441,null,null
2.1236172521651677,0.12152448422308768,2.4508412298426063,0.6961457290344545,null,null
2.1209372408052576,0.12153993576368759,2.4510712221400586,0.6960381614870842,null,null
2.118555008473341,0.12152783203467027,2.4513009161401453,0.6960049137176464,null,null
2.11706611326987,0.12151183917993583,2.451530241938627,0.6958611682233964,null,null
2.109323858203402,0.12139487187539683,2.451759936066003,0.6957471333080567,null,null
2.1108127534132106,0.12141997543959694,2.451990296544103,0.6956721309590558,null,null
2.1125994276563,0.12144793482401718,2.452220288840272,0.6960537859993002,null,null
2.111706090535284,0.12143418700599418,2.4524499828348882,0.6960760512810586,null,null
2.1245105892893776,0.12151136761961667,2.452679676833705,0.6964685136568319,null,null
2.113193322573597,0.12145683002461155,2.4529096095586445,0.6969139181689771,null,null
2.1152794390257093,0.12148761447793716,2.453139542197021,0.6972335919162473,null,null
2.120639461762443,0.12153953154787175,2.453369236190558,0.6978329804312882,null,null
2.123915031207984,0.12152055795721405,2.4535975169959414,0.6986562605512691,null,null
2.1188527875140357,0.12153038216744953,2.453827211480124,0.699268799622097,null,null
2.116768334231295,0.1215080492598314,2.454058616587822,0.7000242618297496,null,null
2.112897904684757,0.121452435509073,2.4542886088886777,0.7010502320544038,null,null
2.109026079160593,0.12138969765096601,2.4545183028866395,0.7021356852127467,null,null
2.111110532451783,0.12142475113262813,2.4547479968848966,0.7031788056738741,null,null
2.1114083114945927,0.12142950929999094,2.454977929606393,0.7042315399331731,null,null
2.1072360195928908,0.12135992860402847,2.455207862245617,0.7052075072295375,null,null
2.1069378608888547,0.1213555296492542,2.4554375562435995,0.7063070349532918,null,null
2.103963835475238,0.12133101773007358,2.455664792059159,0.7076514870557012,null,null
2.103666056436669,0.12133087801228944,2.455894486894628,0.7088271405152313,null,null
2.1242128102486806,0.1215161880387273,2.4561269366319696,0.7098657847222895,null,null
2.1155772180685206,0.1214919297030755,2.456356928937509,0.7111554388243039,null,null
2.1197433076453835,0.12153638604321128,2.456586622937716,0.7122062715736334,null,null
2.120043903676815,0.121537806010362,2.456816316932804,0.7133882731742422,null,null
2.120341682719629,0.12153883362798582,2.4570462496519587,0.7143523941723552,null,null
2.119152342345716,0.12153270201672377,2.457276182290235,0.7156071156534222,null,null
2.116470555188483,0.1215042069853163,2.457505876290464,0.716534911473136,null,null
2.1087283001262587,0.12138453323661748,2.4577334657841376,0.7175586495363934,null,null
2.107537183963501,0.12136448253161762,2.457963160501806,0.7185267097450324,null,null
2.10664346746118,0.12135150664411462,2.458195256694133,0.71923679307809,null,null
2.1042616145180446,0.12133163213711912,2.4584252489911558,0.720053192157354,null,null
2.1033682773981006,0.1213312385389282,2.458654942987012,0.7209811099970191,null,null
2.097710475618708,0.12142693911413256,2.458884636988519,0.7213104889597759,null,null
2.0974126965759052,0.12143558298713646,2.459114569711931,0.7219018885807849,null,null
2.115874997111333,0.12149609877239037,2.4593445023484657,0.7226161572591132,null,null
2.1194473039670645,0.12153465982183706,2.459574196344343,0.7231292938427729,null,null
2.1161727761499076,0.12150019890615121,2.459801155754416,0.7234445214249988,null,null
2.1084305210919254,0.12137936140021985,2.460030850678256,0.7237867927926711,null,null
2.107834963006309,0.12136934713321072,2.46026357673912,0.724055852451037,null,null
2.106346067800214,0.12134776447847652,2.4604935690408207,0.7242955297116954,null,null
2.108132742049117,0.12137434088482164,2.4607232630389206,0.7241360982948309,null,null
2.1045593935566136,0.12133268391666296,2.4609529570349267,0.724494067062251,null,null
2.103070498355294,0.12133210508771222,2.4611828897559995,0.7244414496511367,null,null
2.10009503215737,0.1213670951189682,2.4614128223983127,0.7242537641394098,null,null
2.1003926655722065,0.12136138230110445,2.4616425163942335,0.7239658436818515,null,null
2.098008254661512,0.12141839696648427,2.46187018819642,0.7237278463553665,null,null
2.0971149175331023,0.12144437946462656,2.462099882875429,0.7233317025192016,null,null
2.106048288760055,0.12134426935603675,2.4623318967845167,0.7230995499995688,null,null
2.104857172595183,0.12133418770412077,2.462561889090893,0.7224001615348409,null,null
2.1027727193124885,0.12133334762357711,2.4627915830912364,0.7217763625241514,null,null
2.1057505097193667,0.12134116565920487,2.463021277087501,0.7209053238536542,null,null
2.099794928903505,0.12137327686872404,2.4632512098062347,0.7203230459858561,null,null
2.100685598107443,0.12135619661436915,2.4634811424441656,0.7194991807344541,null,null
2.0983060337000787,0.1214101206099418,2.4637108364445304,0.7185599797396216,null,null
2.0968171384902994,0.12145333858722974,2.4639381262370206,0.7176675358314082,null,null
2.1051549516379904,0.12133608605018605,2.4641678210458258,0.7163824937151249,null,null
2.1024749402696825,0.12133511695384874,2.464400216847913,0.7152304453477255,null,null
2.1054527306786786,0.12133844063634654,2.464630209145764,0.7139431050545573,null,null
2.0994971498628194,0.12137992818687056,2.4648599031417553,0.712682468074122,null,null
2.1009835227833755,0.12135141275476415,2.465089597141052,0.7112915691325931,null,null
2.098603812738645,0.12140205601095504,2.4653195298640473,0.709980330237409,null,null
2.0965193594474965,0.12146231036923902,2.465549462503613,0.7085869002695201,null,null
2.1021771612268765,0.12133731064227023,2.465779156499624,0.7071287297396617,null,null
2.099199370822134,0.12138695905732402,2.4660088504972877,0.7055684090338188,null,null
2.101283824106935,0.12134713145180734,2.4662385444946295,0.7042382613622304,null,null
2.098901591781449,0.12139430502789689,2.466468536895436,0.7029417523062248,null,null
2.0962215804131676,0.12147131720737996,2.466698529196636,0.7016345287384569,null,null
2.101879382184071,0.12134013995136135,2.4669282231948695,0.7003374351215218,null,null
2.1015816031412657,0.12134335149573541,2.4671579171923264,0.6990027036361348,null,null
2.09592380137884,0.12148027866143853,2.467387849912985,0.6976085163143994,null,null
2.0950304642504336,0.12150690657661758,2.4676177825502603,0.6964689740007878,null,null
2.0947326852076316,0.12151553782192062,2.467847476546315,0.6954056203755433,null,null
