"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Boundary Heat Flux (W/m^2)"
1.768193265328085,166716.8686933769,2.3766192019703145,1712576.5107833901
1.7676969880788187,166738.5660683047,2.3762360610499744,1708637.9880714398
1.7672007108239336,166759.43997460604,2.375852920127505,1703416.3223562613
1.7667044335775273,166779.58931935765,2.375469779207308,1697321.9822588246
1.7662081563226473,166799.0237847753,2.3750886242952842,1690932.9732969366
1.765711879067769,166817.68060008436,2.37470548476112,1685114.4542112174
1.7652215751253402,166835.47570712958,2.3743203564471544,1680965.506669348
1.7647252989987672,166852.7832721742,2.373937215529449,1678580.6967299785
1.7642230473116216,166869.92652220838,2.3735540746096198,1676424.057239334
1.763726770056749,166886.32775536552,2.37317093369206,1674877.3780466644
1.7632304928018816,166902.3926033834,2.3727877927745795,1671899.112276568
1.762734215547013,166918.08779643197,2.372404651850573,1668360.4976546457
1.7622379383006233,166933.45054337475,2.37202151092884,1664427.0274363812
1.7617416610457597,166948.4781230986,2.3716383700137786,1660771.0278017782
1.7612498663458898,166962.91537152324,2.3712542783245825,1658382.9150765846
1.7607535899332782,166976.9437951604,2.37087113673038,1656957.3462093836
1.7602528292896549,166990.57522442285,2.3704889472558555,1656825.0702178953
1.7597565520348004,167003.28451721184,2.37010580634,1656290.6609293893
1.7592602747799446,167015.27803860977,2.3697226654165218,1655095.8155250503
1.758763997525094,167026.2776503088,2.369339524494218,1653079.290971458
1.758267720270242,167036.2379543176,2.368956383579687,1651073.7126351288
1.7577714430217506,167045.26156883314,2.3685732426608395,1649841.4733936032
1.7572741965656566,167053.36707461253,2.353247605985966,270676.4856014773
1.756777919121937,167060.62510017678,2.35363074690153,353873.29649770446
1.756282611250859,167066.9916023072,2.354013887817181,431608.3589634355
1.7557863340129676,167072.36550351232,2.3543970287329197,503278.70229098573
1.75529005675813,167076.54243821092,2.354780169648745,591757.872516606
1.754793779494817,167079.36254838482,2.355163310564657,647218.5812015962
1.7542975022442182,167080.83609147277,2.3555464514795554,693344.3999236375
1.7538012249957409,167080.78487145714,2.3559295923956407,744294.2817160897
1.7533010917386431,167078.96868774015,2.3563127333129104,794718.0509474687
1.7528048137581242,167075.54774037097,2.3566988131184825,848926.7488653623
1.7523123932460813,167070.66093611997,2.357081951879464,900698.5487175854
1.7518161159912566,167064.26008234825,2.357462156061934,944656.5203396305
1.7513198387279572,167056.14547326136,2.3578452969784447,1001630.4743714854
1.750823561473135,167046.79083768558,2.3582284378928398,1039241.8177005341
1.7503272842225512,167036.19513744302,2.3586115788095205,1085838.4132263921
1.7498310069740888,167024.5345716048,2.3589947197284826,1172725.746430263
1.7493304377955758,167011.96439269744,2.3593778606431295,1215622.6639523339
1.7488341597224806,166998.60647100024,2.359761001560061,1277656.329484093
1.7483421752075254,166985.0121595012,2.360144142479273,1251186.8521339037
1.7478458979696638,166970.72534614895,2.360530814469634,1337138.4665951561
1.7473496207148564,166956.23683493305,2.360913952820932,1366200.6179127535
1.7468533434515736,166941.63781982195,2.3612935652264113,1404790.5112379678
1.7463570662010053,166927.02218694706,2.3616767061481507,1445459.4607894681
1.7458607889525581,166912.54654546734,2.362059847063375,1484257.9670896279
1.745364511706971,166898.37484464608,2.3624429879764817,1517425.18352718
1.744868234454291,166884.5346087087,2.36282612889627,1543417.434114037
1.7443719572029894,166871.10694441665,2.363205165396393,1562256.366177502
1.7438756799481951,166858.13110625185,2.363588309264682,1578436.945987517
1.7433794026849256,166845.5305104861,2.3639755516495153,1592938.820487761
1.7428831254301336,166833.45202894136,2.364358692571821,1603430.9355139034
1.7423868481795803,166821.80452977307,2.36474183348541,1613960.4511799635
1.7418954378917508,166810.83306813613,2.3651249744034812,1622353.3110546777
1.7413991615658408,166800.31162736285,2.3655081153260262,1629871.7935277112
1.74089801641946,166790.15284144413,2.3658912562398533,1635977.6952357003
1.7404017391646762,166780.67018179037,2.3662743971537616,1641175.965977598
1.7399054619268453,166771.61622293945,2.366657538076546,1645180.3844821276
1.739409184672068,166762.8837500317,2.367036788709991,1648432.3555049505
1.7389129074088159,166754.28929756302,2.367419932394985,1649492.3607114134
1.7384166301582782,166745.66781460587,2.367806960823367,1650080.8856103234
1.7379251570846959,166736.968279914,2.368190101737666,1649330.3751673307
1.7374288807404847,166727.8831829382,2.488496353008479,1615372.483212742
1.7369277983982025,166718.13977929018,2.488879493940943,1614710.9653517967
1.7364315211434371,166707.99731119163,2.4892626348767384,1613932.008691365
1.7359352438886702,166697.34118409082,2.489645775811465,1613220.1005182024
1.7354389666423826,166686.06360116787,2.4900289167451257,1612543.266966735
1.7349426893876214,166674.33108537924,2.490414213905564,1611661.802466602
1.734446412137099,166662.00819978304,2.4907973536977286,1610919.5820544753
1.733952679036224,166649.3284621099,2.4911783395495988,1609787.364954195
1.7334564022712649,166636.06155434996,2.4915614804844872,1609010.957149163
2.013847112872599,161823.95388388727,2.4919446214194076,1608129.0218908368
2.013354228409621,161833.41899112053,2.4923277623543596,1607235.216385576
2.012857951153989,161843.9914224455,2.492710903289343,1606454.6050484683
2.012361673906835,161855.2599459961,2.4930940442243585,1605556.3822563319
2.011865396651207,161867.37444656063,2.4934771851594055,1604935.0089281006
2.011369119399817,161879.8667473765,2.493860326094484,1604061.3213133374
2.0108728421484283,161892.551920034,2.4942465267914353,1603078.2764823213
2.010371249484375,161905.41765083373,2.4946296661178917,1602538.6625320222
2.009874971349566,161918.01567145716,2.495009748899909,1602119.1303452933
2.0093840103815572,161929.98211427685,2.495392889835113,1601475.6486378955
2.008887733125938,161941.5090965852,2.495776030770348,1600867.272149723
2.003924960595221,162017.23862690385,2.496159171705614,1600278.7366218166
2.0044212378508295,162012.7729847459,2.496542312640911,1599949.18858374
2.0069026241140593,161979.7981337523,2.4969254535751397,1599548.359369401
2.0083914558703166,161952.19507841673,2.4973085945104994,1599197.6562330648
2.007398901367557,161971.33247487433,2.4976917354469887,1598889.8069777004
2.0034286833396138,162020.7201391952,2.498074876382409,1598629.1892397087
2.0049175150979637,162007.40384183638,2.4984580173156608,1598572.8222188633
2.0064063468589386,161987.60077167582,2.498841158251144,1598339.4348268658
2.007895178623174,161962.1368057346,2.4992242991888554,1598330.2429315979
2.0029324060871856,162023.17332106456,2.499607440122198,1598303.438169551
2.005413792353576,162001.41210395657,2.5001701507654412,1598185.9188178377
2.0059100696096803,161994.80434868205,2.500812194075689,1598417.736581698
1.9974733562978515,161988.57234855276,2.5013188625977163,1598290.3025086438
1.9979696335534423,161994.59173055552,2.501759445314695,1598454.4739334024
1.9915180292562702,161968.18484337162,2.50214256177392,1598485.3052449906
1.9910218731543332,161970.95244209096,2.502475707307319,1598444.36065723
2.0009472970700726,162022.2457453413,2.5027653996788013,1598470.060467437
2.000451019814472,162019.33472291846,2.5030173065380072,1598484.7863361314
2.0024361288368833,162024.57334094774,2.5032363563198046,1598121.3897899473
1.9969770790422596,161982.67245944962,2.503426834651504,1599866.7735928195
1.9984698945995518,162000.51848027296,2.503592468177229,1595629.5370183922
1.9935031382701092,161960.48281887174,2.5037364974777425,1604348.5158720603
1.9939994155256926,161960.57303171605,2.5038617404580843,1553319.837667467
1.992014306511847,161965.47405578848,2.50397064748197,1582604.6558947219
1.9905255959188957,161973.50367118884,2.504065349305024,1557481.929180218
2.001443574325672,162024.11993934773,2.504147698764818,2180938.3232839797
1.9999547425673487,162015.55787421018,2.4881132120738503,1615850.7073978204
2.0019398515781024,162024.8980121212,2.4877300711370527,1616288.1462009968
1.9964808017951454,161977.0168583719,2.487346930202487,1616657.8273885464
1.9989661711957551,162006.00721271988,2.4869630073252136,1617016.8423807323
1.994501266677366,161961.76186531782,2.4865798659727893,1617139.5903776838
1.9930068610145302,161961.4340188317,2.486197507403386,1617559.3708846485
1.9925105837589494,161963.1192851849,2.4858143664711543,1617653.1216540672
1.990029197498022,161975.66459853575,2.485431225532355,1617759.976797224
1.9994584653117515,162011.08128789812,2.485048084595788,1617847.4165279316
1.995984524539557,161971.86421064753,2.484664943663653,1618069.796495786
1.9949975430000595,161964.0983905755,2.4842818027293534,1618124.96281535
1.9895329202424517,161977.39427816495,2.483898661792886,1618240.3428110052
1.9954882472839701,161967.4005873343,2.4835155208630497,1618565.9256302472
1.9890366429868802,161978.69194481242,2.4831286609850802,1618826.2297347924
1.9885403657397867,161979.7282184381,2.482745518042777,1618960.3906905884
1.988044088484219,161980.456910491,2.4823660980605498,1619391.4792748624
1.9875478112286524,161981.02262159996,2.48198295713085,1619753.141212603
1.9870462033204512,161981.57165824343,2.4815998161923876,1620129.78599039
1.9865499251856011,161982.3601756813,2.481216675253957,1620539.5113756154
1.9860589794704364,161983.36788422707,2.480833534324357,1620996.027649968
1.9855627022148736,161984.98596425727,2.4804503933903965,1621510.9965655776
1.9850664249677892,161987.15139991604,2.4800672524520677,1621925.2084265063
1.9845701477122304,161990.3068069946,2.4796841115225705,1622447.9577171402
1.984073870456673,161994.53381529357,2.4792969706085812,1622921.9088077508
1.9835775932011166,162000.53221162595,2.4789138275064335,1623445.989459945
1.983077420961521,162007.98022428062,2.478534688729893,1623660.5177690834
1.982581143056003,162017.77028675843,2.4781515477917364,1624146.2367345486
1.9820887614429301,162029.50465632696,2.477768406862412,1624412.9495821437
1.9815924841873807,162043.77993371338,2.477385265933125,1624804.175698338
1.9810962069318296,162060.75519866496,2.4770021249950753,1625085.087172526
1.980599929684757,162080.1725880485,2.4766226146238783,1625316.8539909627
1.98010365242921,162101.90750337392,2.4762394756780375,1625616.1366318595
1.9796073751736643,162125.94061855413,2.4758527021943295,1625663.650126583
1.979111097922577,162151.74239794724,2.4754695612575177,1626054.7262331666
1.9786148206755088,162179.42339345068,2.4750864203284397,1626220.2209365563
1.9781185434155104,162208.22943495307,2.4747032793939012,1626345.6540286615
1.9776222661599685,162238.3364419667,2.4743201384582947,1626726.5295724403
1.9771259889129047,162269.12818825245,2.4739369975293233,1627070.0109656136
1.9766297116573668,162300.57394195907,2.4735538565981887,1627277.9803360999
1.9761334344018302,162332.4082268197,2.4731707156604927,1627566.255515215
1.9756371571462952,162364.48531355616,2.4727906806357614,1627971.7512571272
1.9751408798848185,162396.68356730975,2.4724075414176823,1628340.3022554843
1.9746446026292845,162428.91523537133,2.4720212928652106,1628765.8294531405
1.974148325388171,162461.18382026814,2.4716381519298576,1629101.912055171
1.9736520481326425,162493.52602006588,2.4712550109967384,1629660.055763456
1.9731557708771126,162525.97829256952,2.470871870065856,1629974.8889439218
1.9726594936300605,162558.71814646944,2.470488729130612,1630510.7045540204
1.9721632163745342,162591.90325974207,2.4701055881976015,1630794.6783464625
1.9716724006670687,162625.40071771108,2.469722447266829,1631256.1832339177
1.971176124328199,162659.9996198211,2.469339306333893,1631589.915247826
1.970674384616438,162696.58309336752,2.4689563343078373,1631929.573999134
1.9701781073609188,162733.64674667548,2.4685731934687856,1632181.589458499
1.9696818301053978,162772.1554035321,2.4681898835353064,1632499.042348572
1.9691855528583553,162811.78226633556,2.467806742601419,1632957.7504225168
1.9686892756028385,162852.65762469918,2.467423601668667,1633044.4117775112
1.968192998347323,162894.70325526968,2.4670404607370533,1633244.055896596
1.967700355631751,162937.44316263683,2.4666573198043764,1633475.6663789721
1.9672040789959568,162981.2119516544,2.4662741788717373,1633561.0321191065
1.9667041665892597,163026.34355443064,2.4658910379391354,1633728.595347357
1.9662078893337482,163071.540788983,2.4655078970065714,1633787.6929392712
1.9657116120782407,163117.37607928086,2.465121988005275,1633725.6977019021
1.9652153348227317,163163.4942529695,2.464738845522488,1634070.4994402127
1.9647190575714641,163209.87488766946,2.4643584742091056,1634314.4510668498
1.9642227803138403,163256.33660882618,2.463975333277792,1634456.2883579172
1.963724685794592,163302.97471905593,2.463592192345418,1634613.229898641
1.963228408234968,163349.204566692,2.4632090514119813,1634943.3064859528
1.962733948562164,163394.75687771756,2.462825910479683,1635349.969406479
1.962237671306666,163439.86700809374,2.462442769547423,1635606.3204528308
1.9617413940426922,163484.11385194305,2.4620596286152012,1635811.7772605643
1.9612451167956693,163527.23259254452,2.4616764876830186,1636428.0441153245
1.960748839544412,163569.00230975356,2.4612899196881415,1636801.7646873128
1.9602525622867986,163609.28385017067,2.460906776820395,1637216.9627410285
1.9597519186092973,163648.17803011928,2.460527064886702,1637903.9065245092
1.9592556406270896,163684.80531809945,2.460143923956873,1638207.3666264182
1.9587637305351562,163718.45372682717,2.4597607830248855,1638807.6474117693
1.9582674532796662,163749.8929683352,2.4593776420907356,1639325.230258054
1.95777117602418,163778.59452492092,2.4589945011588252,1639808.1319288872
1.9572748987686925,163804.2996450197,2.4586155639039946,1640329.0343187721
1.956778621517446,163826.93194703385,2.458232425360575,1641053.1832093382
1.9562823442598434,163846.28587848134,2.457845078367728,1641868.7687768862
1.9557806587226625,163862.64716085605,2.4574619374387265,1642624.1900663022
1.9552818398968643,163875.50370500237,2.457078796502616,1643391.8826869056
1.9547909714255807,163885.25823650975,2.4566956555725907,1644391.3939774698
1.954297235252755,163892.00433992874,2.456312514643159,1645271.0879273014
1.9538009579888032,163896.32837703545,2.455929373707168,1646002.3018714916
1.953304680741802,163897.92304794956,2.4555462327734157,1646608.2252710098
1.9528084034905666,163897.47636049334,2.4551630918463005,1647185.1096910955
1.9523121262329746,163894.8841873752,2.454784007636425,1647764.1778410021
1.9518158489819326,163890.42362553254,2.454400869025323,1648320.908027674
1.951319571737056,163884.16697624605,2.454013669052006,1648588.0661703255
1.950823294481397,163876.25496641733,2.4536305281239565,1648812.1795519423
1.9503270172259282,163866.74649338145,2.4532473871882488,1649169.638976423
1.949830739970464,163855.80422745645,2.4528642462580774,1649246.2771642227
1.9493344627149982,163843.39459953457,2.4524811053312505,1649319.737134613
1.9488381854637737,163829.6138230525,2.4520979643956666,1649470.4858250152
1.9483464653291718,163814.52959206048,2.451714823460122,1649396.8184655085
1.9478501888434911,163798.14105215203,2.4513316825334153,1649486.0886397278
1.9473493536931543,163780.01633361727,2.4509496613480715,1649472.8512303121
1.9468530764546461,163761.15767009836,2.4505665210686893,1649427.4627193427
1.9463567991991917,163741.27244364377,2.450182259749152,1649504.6080442443
1.9458605219352614,163720.7956201611,2.449799118814914,1649523.9578526523
1.9453642446882817,163700.05299079232,2.449415977888416,1649528.4313521134
1.9448679674370681,163679.32047615852,2.4490328369608623,1649525.0440726625
1.9443759836746495,163659.15417185146,2.448649696025653,1649652.8087071832
1.9438797071541667,163639.6587006552,2.448266555094881,1649899.544478125
1.9433791356834316,163621.00228576455,2.4478834141685537,1649848.401411091
1.9428828584279862,163603.8217385104,2.447500273233472,1650090.6164204981
1.9423865811725396,163588.14811740723,2.44711531509147,1650366.6061864793
1.9418903039170972,163573.8857065551,2.446732173105678,1650647.788166738
1.941394026653179,163561.13331602607,2.4463508504416738,1651102.7538458537
1.9408977494019752,163549.89629212208,2.4459677095089583,1651551.412037543
1.9404031682688339,163540.21961569134,2.445584568582886,1652000.5044161677
1.9399068912984196,163531.7903414201,2.445201427654658,1652558.966643013
1.9394089176398976,163524.90872454178,2.4448182867220742,1653439.7259972347
1.9389126404014116,163519.34796826728,2.444435145791731,1654420.5540020783
1.938416363145979,163515.19867015444,2.444052004863633,1655321.6596313855
1.9379200858820707,163512.14403268974,2.443668863933379,1656654.3253376028
1.9374238086308764,163510.21572114713,2.4432809688718606,1657893.3432216477
1.936927531379684,163509.2407253934,2.4428978251451476,1659390.81549571
1.9364274984448004,163508.91735237837,2.442519441142878,1660605.335922137
1.9359312205517905,163509.26106339693,2.4421363002106,1661969.0097226594
1.935438699613403,163510.12899068184,2.4417531592805637,1663455.5350033175
1.9349424223579774,163511.44823474903,2.4413700183527722,1664691.284993345
1.9344461451110297,163513.01116153318,2.4409868774228256,1665927.010337024
1.9339498678556082,163514.73070158996,2.440603736492924,1666968.2643669667
1.9334535906044248,163516.44519035518,2.440220595563067,1667954.9994454198
1.9329573133532436,163517.87853483204,2.4398374546332544,1668882.5162882796
1.9324555014848352,163518.94957023486,2.439454313702937,1669813.1143018883
1.9319592232774108,163519.5429129796,2.4390711727732137,1670539.2362073427
1.9314684815869951,163519.54418233223,2.4386880318440856,1671565.9382715756
1.9309722043485316,163518.95035932492,2.438304890914453,1672399.9862803034
1.9304759270931213,163517.72804449964,2.4379217499848655,1673546.6104571568
1.9299796498292354,163516.22299882118,2.437538609055323,1674584.3635950796
1.9294833725780631,163514.5318553457,2.4371554681258267,1675786.2269404056
1.9289870953268935,163512.96347726602,2.4367753344296976,1677161.9028193522
1.928490818072071,163511.74727907684,2.436392195296164,1678347.5397967324
1.9279945408209034,163511.26087351423,2.4360060453376127,1679691.5714483382
1.9274982635606799,163511.43935525138,2.435622904409399,1680756.4397028945
1.9270019863052765,163512.56048061606,2.435239763480133,1681634.4739908995
1.9265057090583515,163514.5984576121,2.4348566225498125,1682507.6360179894
1.9260094318029524,163517.31670145504,2.434473481620638,1683095.5696885977
1.9255131545517916,163520.6171319289,2.434090340691511,1683276.8513985109
1.925016877300633,163524.10369093716,2.4337071997624298,1683350.6866357736
1.9245206000415485,163527.449556618,2.4333240588333953,1682976.878585877
1.9240243227819174,163530.2430573292,2.4329429884582106,1682718.48616755
1.9235280455344521,163532.02755635232,2.4325598487769504,1681977.934184393
1.923031768296011,163532.69317470677,2.4321746360465757,1681226.5480299722
1.9225354910406234,163532.32116039284,2.4317914951199286,1680321.9120335616
1.9220392137767601,163530.92795097549,2.4314083541911318,1679362.8556882972
1.921542936525611,163528.74839395843,2.431025213260181,1678678.4837792143
1.9210505101947695,163526.16257131286,2.430642072333677,1678018.8851833316
1.920554233598514,163523.46077083517,2.4302589314050227,1677601.2562359972
1.9200541047636974,163520.93364653736,2.429875790474216,1677241.5342320027
1.9195578275083183,163518.9236051822,2.429492649550054,1677192.2331266114
1.9190615502529378,163517.6775714783,2.4291086422565447,1677975.6503332574
1.9185652730060354,163517.23315284867,2.428725500796861,1678919.0480540153
1.918068995750659,163517.97545992583,2.428343226764667,1680521.48354813
1.917572718499521,163519.865049663,2.427960085839602,1682698.5048733903
1.9170816507452988,163523.3510532286,2.4275769449068876,1685339.3412814457
1.9165853743934176,163528.08407407813,2.42719380397532,1688121.0836376408
1.9160838867376437,163534.68754387088,2.4268106630514983,1690859.7170213042
1.915587609482273,163542.35121704917,2.4264275221233316,1693467.6412571827
1.8217912086344887,164880.67280059215,2.4260443811908114,1695523.5043368228
1.8222874858895666,164881.3856662186,2.4256612402671376,1697731.2843023008
1.825761426658196,164911.42657977622,2.4252742960854112,1697400.6037250254
1.8262577039132841,164918.0582288513,2.4248911528190455,1697587.7456185976
1.8227837631425683,164883.26175810955,2.4245118174832228,1697039.2219406944
1.8252651494031071,164905.14573413786,2.4241286765597505,1696070.5607476383
1.8267498208924633,164925.01245990116,2.423745535627532,1695368.2797768358
1.8232800403934117,164886.06352578383,2.423362394704155,1694767.5028444892
1.8247688721564965,164899.3991388483,2.4229792537808366,1694515.1353500998
1.8272460989051094,164932.20330195874,2.4225961128531632,1695725.8892195327
1.835686971722161,165054.16384977382,2.422212971929943,1696809.9163363734
1.8361832489730463,165065.1559997741,2.421829830997977,1699002.5298087308
1.823776317654804,164889.79289568402,2.4214426393179016,1701658.2668189462
1.824272594905649,164894.25951465126,2.421059495885857,1704257.6559456438
1.8277465356785634,164939.55481300782,2.4206804082155755,1707199.7469638614
1.8312144189305384,164986.49800591916,2.4202972672838112,1709749.3622715697
1.8317167537024284,164992.6834034128,2.4199141263608954,1711261.4368715947
1.835190088720151,165044.18575179018,2.4195309854380342,1712344.9917593747
1.8366795262366458,165077.13713506237,2.4191478445064276,1712224.4663833082
1.8282428129294215,164946.83679681085,2.418768283133816,1711787.4367252868
1.8307181405849915,164980.34778341185,2.418385144442714,1710835.812252082
1.8322130309532998,164998.87089302763,2.417998421725112,1709922.1727279695
1.8346938113515643,165035.00198439136,null,null
1.83717580349177,165090.28162167035,null,null
1.8287390901802825,164954.00338014588,null,null
1.8302279219371111,164974.16593069956,null,null
