Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
2.13046617,3090.680158
2.130168391,3090.887308
2.129870612,3091.09498
2.129572833,3091.303677
2.129275054,3091.513801
2.128977275,3091.725385
2.128679496,3091.938456
2.128381717,3092.153179
2.128083938,3092.369302
2.127786159,3092.586212
2.12748838,3092.802867
2.127190601,3093.018615
2.126892822,3093.232842
2.126595043,3093.444378
2.126297264,3093.651911
2.125998012,3093.856368
2.122426136,3095.629372
2.122128357,3095.701747
2.125703087,3094.051079
2.122723915,3095.544367
2.121830578,3095.761656
2.12540678,3094.242813
2.114088323,3093.837766
2.114386102,3093.986587
2.123021694,3095.446677
2.121532799,3095.809803
2.11795945,3095.476273
2.117661671,3095.384374
2.109919416,3091.633145
2.110217195,3091.801457
2.125106147,3094.428196
2.113790544,3093.687741
2.114683881,3094.133624
2.123319473,3095.335501
2.12123502,3095.845009
2.118257229,3095.560056
2.117363892,3095.285184
2.109621637,3091.462004
2.110514974,3091.967086
2.112301649,3092.921415
2.11200387,3092.76536
2.124808368,3094.603407
2.113490404,3093.534717
2.11498166,3094.278039
2.123617252,3095.211867
2.120937241,3095.86973
2.118555008,3095.63525
2.117066113,3095.178534
2.109323858,3091.287946
2.110812753,3092.130368
2.112599428,3093.075893
2.111706091,3092.608755
2.124510589,3094.770712
2.113193323,3093.382665
2.115279439,3094.420068
2.120639462,3095.879751
2.123915031,3095.076061
2.118852788,3095.70146
2.116768334,3095.065688
2.112897905,3093.23023
2.109026079,3091.11046
2.111110532,3092.29149
2.111408311,3092.450895
2.10723602,3089.999879
2.106937861,3089.816709
2.103963835,3088.327894
2.103666056,3088.22942
2.12421281,3094.928704
2.115577218,3094.55802
2.119743308,3095.839436
2.120043904,3095.864563
2.120341683,3095.877997
2.119152342,3095.757574
2.116470555,3094.946487
2.1087283,3090.93004
2.107537184,3090.189851
2.106643467,3089.638633
2.104261615,3088.434948
2.103368277,3088.14607
2.097710476,3089.143441
2.097412697,3089.32834
2.115874997,3094.692323
2.119447304,3095.803819
2.116172776,3094.821876
2.108430521,3090.746979
2.107834963,3090.375906
2.106346068,3089.463212
2.108132742,3090.561732
2.104559394,3088.554634
2.103070498,3088.072863
2.100095032,3088.097281
2.100392666,3088.028819
2.098008255,3088.968031
2.097114918,3089.521842
2.106048289,3089.292587
2.104857173,3088.683713
2.102772719,3088.015207
2.10575051,3089.128868
2.099794929,3088.180128
2.100685598,3087.976954
2.098306034,3088.804263
2.096817138,3089.722616
2.105154952,3088.823699
2.10247494,3087.967422
2.105452731,3088.971736
2.09949715,3088.277286
2.100983523,3087.939894
2.098603813,3088.652467
2.096519359,3089.930366
2.102177161,3087.93528
2.099199371,3088.388095
2.101283824,3087.915838
2.098901592,3088.514252
2.09622158,3090.143399
2.101879382,3087.912977
2.101581603,3087.90831
2.095923801,3090.360531
2.095030464,3091.026825
2.094732685,3091.25021
2.095626022,3090.580789
2.095328243,3090.803402
2.094433416,3091.474155
2.094138476,3091.691974
2.093842188,3091.908262
2.093541569,3092.123523
2.09324379,3092.331088
2.092946011,3092.533553
2.092648232,3092.72885
2.092350453,3092.916085
2.092052674,3093.095252
2.091754895,3093.265534
2.091457116,3093.426456
2.091159337,3093.57811
2.090861558,3093.720399
2.090563779,3093.853217
2.090266,3093.976899
2.089968221,3094.09219
2.089670442,3094.199739
2.089372662,3094.300616
2.089074883,3094.3951
2.088777104,3094.483995
2.088479325,3094.567718
2.088178711,3094.648667
2.087882693,3094.724661
2.087587749,3094.797973
2.087288209,3094.870463
2.08699043,3094.941186
2.086692651,3095.010741
2.086394872,3095.07982
2.086097093,3095.148226
2.085799314,3095.216036
2.085501535,3095.283768
2.085203756,3095.351308
2.084905977,3095.418535
2.084608198,3095.485295
2.084310419,3095.551665
2.08401264,3095.617694
2.083714861,3095.682634
2.083417082,3095.746777
2.083119303,3095.810373
2.082821524,3095.872743
2.082523745,3095.934473
2.082225965,3095.994849
2.081925812,3096.054862
2.081628716,3096.112861
2.081333312,3096.168444
2.081034849,3096.22221
2.08073707,3096.272371
2.080439291,3096.318352
2.080141512,3096.359174
2.079843733,3096.39405
2.079545954,3096.42163
2.079248175,3096.440908
2.078950396,3096.451205
2.078652617,3096.452557
2.078354838,3096.445624
2.078057059,3096.430323
2.07775928,3096.407111
2.077461501,3096.376052
2.077163722,3096.33748
2.076865943,3096.292361
2.076568164,3096.24069
2.076270385,3096.183364
2.075972606,3096.120568
2.075671427,3096.051945
2.075373254,3095.980328
2.075078875,3095.905602
2.074781489,3095.827881
2.07448371,3095.747968
2.074185931,3095.66712
2.073888152,3095.584999
2.073590373,3095.504354
2.073292594,3095.423808
2.072994815,3095.346307
