"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Boundary Heat Flux (W/m^2)"
0.7472004539547615,193988.2956662625,2.353130913345087,215040.75059805624
0.7470019427678712,194011.4724302087,2.353284086402811,258632.11356636323
0.7468050373958162,194034.1282700915,2.3534389370782276,304943.0943390932
0.7466065264943629,194056.68915060163,2.3535921096384236,340114.53052335046
0.7464080155939701,194078.8711398989,2.353745282198071,368088.72708451934
0.7462077216564931,194100.9164546728,2.3538984547571715,391734.7769711986
0.7460092104398084,194122.39589582942,2.3540516273173733,414783.48330267146
0.7458124828917355,194143.18786927126,2.3542047998786777,437291.524943253
0.7456139719892266,194163.79822546802,2.354357972438884,459692.6246346589
0.7454154610888364,194183.927042488,2.354511144996893,481691.1219798941
0.745216950186329,194203.55827912875,2.3546643175571047,503639.93116016313
0.7450184392838213,194222.72438526154,2.3548174901173176,525701.8302480038
0.7448199283834335,194241.34575044177,2.359565839476216,1245918.9840994626
0.7446214174809274,194259.46759591624,2.354970662677533,547720.8778099306
0.7444229065805408,194277.06001219898,2.3594126669181343,1225913.6178614348
0.7432318411697586,194371.23190291412,2.355123835237751,570107.8979968578
0.7434303520727902,194356.91047647595,2.3592594943600558,1205773.8961425498
0.7442243956801546,194294.1118647661,2.355277007797971,593072.1073429026
0.7396608983559831,194538.78397767618,2.3591063217975803,1185470.3237254135
0.7394623878567641,194543.8291963432,2.355430180360392,616776.1546574477
0.743033330271495,194385.02859727293,2.3589531492373057,1164904.6642361376
0.7436288629774112,194342.02592663467,2.355583352918417,640907.8337746393
0.7440258847797692,194310.63243713602,2.358799976677034,1143847.8012582473
0.7392616231474024,194548.62712211534,2.355736525476445,665386.2095689289
0.7398571558538115,194533.46203319728,2.3586468041167636,1122275.3367087655
0.7428348193711137,194398.26458171755,2.355889698038873,690107.1146355383
0.7438273738793844,194326.60630463436,2.3584936315586953,1099990.2777502611
0.7390631122459732,194553.0616772417,2.3577277687573885,986599.5702506993
0.7400556667541838,194527.7048398573,2.3578809413165462,1009618.2519136872
0.7416437539651292,194466.12315046787,2.3566555608378494,819435.9053226132
0.741445243062633,194475.53201288544,2.3568087333958925,844802.5367066525
0.7426363084691434,194410.9434271101,2.356042870596904,715387.6836708691
0.7380705577420165,194571.5739924945,2.35834045899843,1077471.486320356
0.7382690686434419,194568.29309732653,2.3575745961976837,963354.0878610387
0.7388646013456044,194557.22625728324,2.3580341138768057,1032332.4750826359
