Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Skin Friction Coefficient
1.214347853,979.7039499
1.213851576,979.884853
1.213355298,980.084534
1.212859021,980.2983563
1.212362744,980.5237031
1.211862953,980.7558085
1.211366675,980.9938558
1.210873912,981.2282793
1.210377635,981.4597747
1.209881358,981.6893256
1.20938508,981.911271
1.208888803,982.1194788
1.208392526,982.3152672
1.20789086,982.49692
1.207394582,982.6675642
1.206903694,982.8190374
1.206407417,982.9616648
1.20591114,983.087637
1.205414862,983.2017782
1.204918585,983.3063189
1.204422308,983.395992
1.203926031,983.4727788
1.203429753,983.5399393
1.202933476,983.5976841
1.202437199,983.6489151
1.201940922,983.6895729
1.201444644,983.7253111
1.200948367,983.7584069
1.20045209,983.7814959
1.199955813,983.8026638
1.199459535,983.8189199
1.198963258,983.829465
1.198466981,983.8372357
1.197970704,983.839204
1.197474426,983.8375523
1.196978149,983.8352661
1.196485811,983.8295956
1.195989535,983.8219379
1.195489317,983.812169
1.19499304,983.8044713
1.194496763,983.7979961
1.194000486,983.7931886
1.193504208,983.7916096
1.193007931,983.7950501
1.192517105,983.8040462
1.19202083,983.8220134
1.191519099,983.847748
1.191022822,983.8835307
1.190526545,983.9307837
1.190030268,983.9882989
1.18953399,984.0542749
1.189037713,984.1287166
1.188541436,984.2100212
1.188045159,984.2983259
1.187548881,984.3882711
1.187052604,984.4809017
1.186556327,984.5741051
1.18606005,984.6668597
1.185563772,984.7566124
1.185067495,984.8424547
1.184565766,984.9247335
1.184069488,985.0029912
1.183578663,985.0749115
1.183082386,985.1457335
1.182586109,985.2132773
1.182089832,985.2783021
1.181593554,985.3404178
1.181097277,985.403508
1.180597061,985.4673005
1.180100783,985.5292382
1.179608445,985.5907714
1.179112168,985.6514605
1.178615891,985.7098861
1.178119614,985.768894
1.177623336,985.8250025
1.177127059,985.8780456
1.176630782,985.9291532
1.176134505,985.9776168
1.175638227,986.0226395
1.17514195,986.0647343
1.174645673,986.1067175
1.174149396,986.1484987
1.173653118,986.1874111
1.173156841,986.2273436
1.172660564,986.2685206
1.172164287,986.3086413
1.171668009,986.3507906
1.171171732,986.3918812
1.170675455,986.4348799
1.170179178,986.4787766
1.1696829,986.522742
1.169192011,986.5700699
1.06695351,998.3975581
1.067454169,998.2663191
1.067950445,998.1445144
1.068442342,998.0301968
1.070427451,997.6701363
1.070923728,997.6060377
1.068938619,997.9248081
1.069931174,997.7432191
1.071420005,997.5570821
1.069434896,997.8295423
1.071916283,997.5179889
1.07241256,997.4926431
1.075886501,997.3983523
1.076382778,997.3712736
1.072908837,997.4723483
1.076879055,997.3386249
1.075390223,997.4176887
1.087304027,995.7555951
1.087797155,995.7036678
1.077375332,997.2976991
1.073405114,997.4601664
1.074893946,997.4318212
1.078367887,997.1975273
1.07787161,997.2499167
1.079856719,997.0087535
1.080352996,996.9371098
1.081841828,996.6971186
1.082338105,996.6088417
1.086807751,995.8182007
1.088293432,995.6598561
1.073901392,997.4514796
1.074397669,997.4429999
1.078859505,997.1402338
1.079355783,997.0772164
1.080849273,996.86164
1.08134555,996.7814816
1.08283208,996.5169826
1.086308323,995.8890862
1.088789709,995.6276969
1.083328358,996.4236718
1.089285986,995.606163
1.085812046,995.9686208
1.083826937,996.3291073
1.089782264,995.5909272
1.085315768,996.0531896
1.084323214,996.234758
1.090278541,995.5828246
1.084819491,996.1424729
1.090779989,995.5746948
1.091276264,995.5669388
1.091767372,995.5545312
1.09226365,995.5335277
1.092759927,995.5008316
1.093256204,995.4555169
1.093752481,995.3953321
1.094248759,995.3147799
1.094750126,995.2116665
1.095246402,995.0903746
1.09573759,994.9495858
1.096233868,994.791149
1.096730145,994.6185407
1.097226422,994.4323903
1.097722699,994.2363114
1.098218977,994.0359233
1.098715254,993.8347011
1.099211531,993.6350481
1.099707808,993.4400874
1.100204086,993.2541629
1.100700363,993.0814382
1.10119664,992.9235287
1.101692917,992.7816432
1.102185122,992.6563665
1.102681401,992.5494293
1.103181749,992.4575962
1.103678026,992.3835969
1.104174304,992.3287681
1.104670581,992.2854545
1.105166858,992.2613102
1.105663135,992.244229
1.106153596,992.2418304
1.106649875,992.2465608
1.107151967,992.2574483
1.107648244,992.2697244
1.108144522,992.2836731
1.108640799,992.2973657
1.109137076,992.3110096
1.109633353,992.3212346
1.110129267,992.3344802
1.110625544,992.3470298
1.111122185,992.3618849
1.111618462,992.3792473
1.11211474,992.3981664
1.112611017,992.4180412
1.113107294,992.4386239
1.113603571,992.4565703
1.114104938,992.4719561
1.114601214,992.4843262
1.115092403,992.4941207
1.11558868,992.4996022
1.116084958,992.5009198
1.116581235,992.4999597
1.117077512,992.4977266
1.117573789,992.4921374
1.118076407,992.4851254
1.118572683,992.4806343
1.119062621,992.4748951
1.119558898,992.469594
1.120055176,992.4656712
1.120551453,992.4622005
1.12104773,992.4586875
1.121544007,992.4519779
1.122040285,992.4435784
1.122536562,992.4330054
1.123032839,992.4185106
1.123529116,992.3990662
1.124025394,992.3758901
1.124521671,992.3502857
1.125017948,992.3219571
1.125514225,992.2905556
1.126010503,992.2579504
1.12650678,992.2245338
1.127003057,992.1904071
1.127499334,992.1521066
1.127995612,992.1091572
1.128491889,992.0610563
1.128988166,992.0061456
1.129478834,991.9418619
1.129975113,991.8657238
1.130476998,991.7762281
1.130973275,991.6728389
1.131469552,991.5555139
1.13196583,991.4247437
1.132462107,991.2802828
1.132958384,991.1224671
1.133450784,990.9548137
1.133947062,990.7719413
1.134447216,990.5812813
1.134943493,990.3834595
1.13543977,990.1805388
1.135936048,989.9760348
1.136432325,989.7706398
1.136928602,989.5701756
1.137426455,989.3734761
1.137922731,989.1848744
1.138417434,989.0078378
1.138913711,988.8452568
1.139409988,988.697395
1.139906266,988.5665019
1.140402543,988.450035
1.14089882,988.351419
1.141399319,988.2740892
1.141895595,988.2103472
1.142387652,988.1698195
1.142883929,988.1429326
1.143380206,988.1345912
1.143876484,988.1413356
1.144372761,988.1633544
1.144869038,988.1934732
1.145369829,988.2339432
1.145866105,988.2745872
1.14635787,988.3166627
1.146854147,988.3582431
1.147350424,988.395471
1.147846702,988.4254977
1.148342979,988.4464594
1.148839256,988.4613928
1.149335533,988.465413
1.149831811,988.4587924
1.150328088,988.4416755
1.150824365,988.4134642
1.151320642,988.374496
1.15181692,988.3247324
1.152310631,988.2700155
1.152801448,988.2105112
1.153300291,988.144831
1.153802028,988.077369
1.154298306,988.010803
1.154794583,987.9451123
1.15529086,987.8837024
1.155787137,987.8263671
1.156283415,987.7717217
1.156775252,987.7224705
1.15727153,987.6758744
1.157772246,987.6332517
1.158268524,987.5948948
1.158764801,987.55908
1.159261078,987.5256065
1.159757355,987.4942128
1.160253633,987.464012
1.160747971,987.4310775
1.161244249,987.3980184
1.161742464,987.3607947
1.162238742,987.3197364
1.162735019,987.2752502
1.163231296,987.225791
1.163727573,987.1731744
1.164223851,987.1196542
1.164723642,987.0623609
1.165219918,987.0048762
1.165712682,986.9466039
1.16620896,986.890331
1.166705237,986.8328032
1.167201514,986.776813
1.167697791,986.7213717
1.168194069,986.669193
1.168695736,986.6185793
0.965712952,1013.325328
0.966209229,1013.242496
0.966705506,1013.159098
0.967201784,1013.075627
0.967698061,1012.990638
0.968194338,1012.903551
0.968690615,1012.812498
0.969186893,1012.718388
0.96968317,1012.624951
0.970179447,1012.531784
0.972660833,1012.13166
0.973157111,1012.077379
0.970675724,1012.440127
0.97364734,1012.031356
0.972164556,1012.197707
0.971172002,1012.354369
0.974143619,1011.999549
0.971668279,1012.272403
0.974645942,1011.976504
0.97514222,1011.963943
0.975638497,1011.962674
0.97811528,1012.031143
0.97861616,1012.052831
0.976134774,1011.967957
0.977619001,1012.010542
0.979112438,1012.074995
0.976631051,1011.979034
0.977127329,1011.99313
0.979608715,1012.096163
0.980104992,1012.117284
0.980601269,1012.139761
0.983082655,1012.233507
0.983578933,1012.246055
0.981097547,1012.161746
0.982586378,1012.218691
0.98407521,1012.253749
0.981594672,1012.181665
0.984571487,1012.255268
0.982090949,1012.200403
0.987549151,1012.191191
0.988045428,1012.173776
0.985067764,1012.254388
0.987052873,1012.208095
0.988541705,1012.154731
0.985570343,1012.24802
0.986556596,1012.221853
0.989037982,1012.131837
0.986066618,1012.234672
0.989538509,1012.10704
0.990034784,1012.079896
0.990526814,1012.049701
0.991023091,1012.016648
0.991519369,1011.981076
0.992015646,1011.941525
0.992511923,1011.895245
0.9930082,1011.843733
0.993504478,1011.787314
0.994000755,1011.72377
0.994497032,1011.652484
0.994993309,1011.577249
0.995489587,1011.49812
0.995985864,1011.418614
0.996482141,1011.339426
0.996978418,1011.261983
0.997474696,1011.186376
0.997970973,1011.111098
0.99846725,1011.0354
0.998963527,1010.961709
0.999459805,1010.889512
0.999956082,1010.821222
1.000452359,1010.758625
1.000943758,1010.70541
1.001440037,1010.658204
1.001941191,1010.622051
1.002437468,1010.59688
1.002933745,1010.58119
1.003430023,1010.579696
1.0039263,1010.58998
1.004422577,1010.613049
1.004916188,1010.641656
1.005412466,1010.679849
1.005911409,1010.720635
1.006407686,1010.762456
1.006903963,1010.801561
1.007400241,1010.837396
1.007896518,1010.867094
1.008392795,1010.889005
1.008891859,1010.902401
1.009388136,1010.904457
1.009881627,1010.899948
1.010377904,1010.887123
1.010874181,1010.867516
1.011370459,1010.842545
1.011866736,1010.811909
1.012363013,1010.771339
1.012864242,1010.7265
1.013360517,1010.680072
1.013851845,1010.629841
1.014348122,1010.577593
1.014844399,1010.5222
1.015340676,1010.465584
1.015836954,1010.40713
1.016333231,1010.347283
1.016834465,1010.284451
1.017330741,1010.222619
1.017822063,1010.161204
1.01831834,1010.096708
1.018814617,1010.03125
1.019310894,1009.967582
1.019807172,1009.902494
1.020303449,1009.834688
1.020799726,1009.767401
1.021296003,1009.701327
1.021792281,1009.635325
1.022288558,1009.569701
1.022784835,1009.503848
1.023281112,1009.437448
1.02377739,1009.36997
1.024269462,1009.301773
1.024765741,1009.232836
1.025266221,1009.16221
1.025762499,1009.090933
1.026258776,1009.016162
1.026755053,1008.937571
1.02725133,1008.853416
1.027747608,1008.764027
1.028237705,1008.668266
1.028733984,1008.561127
1.029236439,1008.445254
1.029732717,1008.322737
