Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.117124096,487108.3936
1.117421875,487117.1586
1.109977399,487199.3609
1.110275178,487182.3533
1.115039642,487067.5229
1.115339809,487070.5308
1.116826317,487099.7794
1.117719654,487127.2214
1.10967784,487217.2622
1.110572957,487166.3352
1.113252968,487073.6629
1.112955189,487079.1961
1.114741863,487065.5137
1.115635534,487074.7565
1.116528538,487092.3269
1.118017433,487137.8543
1.120101886,487225.6713
1.120399665,487239.9253
1.129035257,487388.2117
1.129333036,487373.6399
1.10938137,487235.7319
1.110870736,487151.4374
1.113550747,487069.8169
1.11265741,487086.1712
1.114444084,487065.1614
1.115930926,487079.6404
1.116230759,487085.2906
1.118315212,487148.6593
1.119804107,487211.7997
1.120697444,487254.6708
1.128735489,487402.4326
1.129630815,487358.8075
1.106106271,487453.1318
1.10640405,487435.5982
1.109085371,487254.9842
1.111168515,487137.4628
1.113848526,487066.6909
1.112359631,487093.8705
1.114146305,487065.1159
1.118612991,487160.4279
1.119506328,487198.2522
1.120995223,487269.838
1.128438346,487414.9701
1.129928594,487343.5177
1.106701829,487417.3259
1.108786283,487274.8823
1.111466294,487124.7698
1.112061852,487102.9855
1.11891077,487172.6185
1.119208549,487185.2634
1.121293002,487284.8746
1.128142556,487426.6447
1.130226373,487328.3204
1.133501943,487162.9077
1.133799722,487146.1028
1.107892946,487336.7635
1.107595166,487357.3368
1.106999608,487397.8424
1.108488504,487295.42
1.111764073,487113.4935
1.121592721,487300.6674
1.123079677,487377.3478
1.123377456,487391.3706
1.130524153,487312.7312
1.127844141,487437.594
1.133204164,487179.1373
1.134097501,487127.5338
1.108190725,487315.9127
1.107297387,487377.9862
1.121889791,487315.9653
1.122781897,487362.4846
1.123675235,487404.7273
1.123973014,487417.2315
1.124270793,487428.393
1.126355246,487464.6577
1.126653025,487462.9306
1.130821932,487297.8302
1.127546362,487446.3192
1.132906385,487194.7776
1.134395527,487107.7673
1.122185631,487331.8613
1.122484118,487347.3922
1.124568572,487438.816
1.126057467,487464.9895
1.126950804,487459.1331
1.127248583,487453.6453
1.131119711,487282.6779
1.132608606,487209.6148
1.134690515,487086.2912
1.124866351,487447.2152
1.125461909,487459.6134
1.125759688,487462.9249
1.13141749,487267.5695
1.132310827,487224.2805
1.134988048,487062.401
1.12516413,487453.8988
1.131715269,487253.15
1.132013048,487238.7137
1.135288617,487036.3727
1.135586396,487007.1893
1.135884175,486975.7449
1.136181954,486941.8721
1.136479733,486904.7687
1.136777512,486864.4732
1.137075291,486820.6529
1.13737307,486773.3924
1.137670849,486721.9161
1.137968629,486668.0265
1.138266408,486609.1695
1.138564187,486547.1539
1.138861966,486482.0793
1.139159745,486412.6686
1.139457524,486341.1894
1.139755303,486267.2216
1.140053082,486191.4122
1.140350861,486114.8044
1.140649964,486037.1592
1.140945977,485961.2174
1.141242432,485885.5831
1.141541977,485811.4444
1.141839756,485740.3521
1.142137535,485672.3794
1.142435314,485608.0013
1.142733093,485548.1493
1.143030872,485493.6659
1.143328651,485444.5937
1.14362643,485400.8928
1.143924209,485363.9919
1.144221988,485332.2958
1.144519767,485307.3227
1.144817546,485288.4128
1.145115325,485274.4384
1.145413105,485266.687
1.145710884,485263.7669
1.146008663,485265.9208
1.146306442,485272.2764
1.146604221,485281.9706
1.146904402,485294.1203
1.147200145,485308.3005
1.147495522,485323.8309
1.147795337,485340.2236
1.148093116,485355.7635
1.148390895,485371.0044
1.148688674,485385.2184
1.148986453,485396.982
1.149284232,485406.7762
1.149582011,485413.8707
1.14987979,485418.2318
1.150177569,485418.8769
1.150475348,485416.6173
1.150773127,485410.8516
1.151070906,485401.5536
1.151368685,485388.5794
1.151666464,485371.8669
1.151964243,485351.5093
1.152262022,485327.8038
1.152559801,485300.7394
1.15285758,485269.7233
1.153157312,485235.8048
1.1534544,485199.1844
1.153750227,485159.537
1.154048697,485117.2394
1.154346476,485072.6175
1.154644255,485025.9519
1.154942034,484977.1834
1.155239813,484927.2883
1.155537592,484875.9137
1.155835371,484823.7117
1.15613315,484770.9365
1.156430929,484717.589
1.156728708,484664.7178
1.157026487,484611.8342
1.157324266,484559.7551
1.157622045,484508.4868
1.157919824,484458.5314
1.158217603,484410.3111
1.158515382,484362.9588
1.158813161,484318.3302
1.15911094,484275.9884
1.159408719,484234.8353
1.159707153,484197.1599
1.160002954,484162.0182
1.16030008,484129.0255
1.160599836,484098.7114
1.160897615,484071.4952
1.161195394,484046.515
1.161493173,484024.2267
1.161790952,484004.6278
1.162088731,483987.0097
1.16238651,483972.034
1.162684289,483958.8941
1.162982068,483948.3435
1.163279847,483938.6036
1.163577626,483931.5048
1.163875405,483925.287
1.164173184,483920.1907
1.164470963,483916.35
1.164768742,483913.2985
1.165066521,483910.5177
1.1653643,483908.6668
1.165662079,483906.7592
1.165960119,483904.4296
1.166255122,483902.8852
1.16655264,483900.4155
1.166853195,483896.9903
1.167150974,483892.9485
1.167448753,483887.5053
