Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
1.760798724,0.296921632
1.760600214,0.296922424
1.760401703,0.296924274
1.760203192,0.296926589
1.760004681,0.296928064
1.75980617,0.296930293
1.745711896,0.297418451
1.745910407,0.297413301
1.756629996,0.297007599
1.756431485,0.29701501
1.759607659,0.296932805
1.75325531,0.297155867
1.753453821,0.297146929
1.746108918,0.297407924
1.745513385,0.297423535
1.756828506,0.297000258
1.756232974,0.297022919
1.758019572,0.296963187
1.758218083,0.296957968
1.759409148,0.296935363
1.753056799,0.297164948
1.753653974,0.297137841
1.755240419,0.297065333
1.755041908,0.297074018
1.746307429,0.297402887
1.745314874,0.297428599
1.743331177,0.297481097
1.743528276,0.297475562
1.757027017,0.296993112
1.756034463,0.297031155
1.757821061,0.296968477
1.758416594,0.296953374
1.759210637,0.296938457
1.752858567,0.297173793
1.753852485,0.297128703
1.75543893,0.297056539
1.754845202,0.297082904
1.74650594,0.297397635
1.745116363,0.297433279
1.743132666,0.297486848
1.743726787,0.297470141
1.74888807,0.297327655
1.749086581,0.297321057
1.750476158,0.297271956
1.750672221,0.297264656
1.757225528,0.296986635
1.755835952,0.297039342
1.75762255,0.29697382
1.758615105,0.296949261
1.759012126,0.296941703
1.752660056,0.297182649
1.754049354,0.297119462
1.755637441,0.297048091
1.754646692,0.297092074
1.74670445,0.29739199
1.744917852,0.297438839
1.743925298,0.297464632
1.742932743,0.297492671
1.748689559,0.297334105
1.749285092,0.297314392
1.750277647,0.297279618
1.750870732,0.297256989
1.757424039,0.296980401
1.758813615,0.296945622
1.754247865,0.297110599
1.752461267,0.2971913
1.754446376,0.297101399
1.746902961,0.297386998
1.744719341,0.297444185
1.744125475,0.297459531
1.742734232,0.297498967
1.748491049,0.297340185
1.749483603,0.297307639
1.750079136,0.297286494
1.75107169,0.297248887
1.752262756,0.297199963
1.747101472,0.297381415
1.74452083,0.297449002
1.744323986,0.297453904
1.742535721,0.297505698
1.748292538,0.297346384
1.749682114,0.29730096
1.749880625,0.297293699
1.751270201,0.297241534
1.752064245,0.297208532
1.747299983,0.297375709
1.742337259,0.29751177
1.740947634,0.297563207
1.74114483,0.297555086
1.735190818,0.297807329
1.734992307,0.297810483
1.748094027,0.297352613
1.751468712,0.297233223
1.75186465,0.297216877
1.747498494,0.297370123
1.742138748,0.297518446
1.739359547,0.297633873
1.739558058,0.297624409
1.740749123,0.297571149
1.741343341,0.297547287
1.735389329,0.297802984
1.734793796,0.29781332
1.747895516,0.297358735
1.751666139,0.297224871
1.747697005,0.29736442
1.737969971,0.297701681
1.738168482,0.297691619
1.741940189,0.297525286
1.739161036,0.297643421
