Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.214347853,474749.847
1.213851576,474822.1141
1.213355298,474909.7316
1.212859021,475008.6945
1.212362744,475118.9638
1.211862953,475238.762
1.211366675,475366.1697
1.210873912,475497.5699
1.210377635,475632.0738
1.209881358,475768.4916
1.20938508,475904.7418
1.208888803,476037.3729
1.208392526,476165.6538
1.20789086,476288.8415
1.207394582,476404.1766
1.206903694,476510.0566
1.206407417,476609.9039
1.20591114,476700.5218
1.205414862,476783.4774
1.204918585,476859.8213
1.204422308,476928.2994
1.203926031,476987.7892
1.203429753,477039.7322
1.202933476,477084.1494
1.202437199,477122.9696
1.201940922,477155.4233
1.201444644,477182.3454
1.200948367,477206.4895
1.20045209,477224.8405
1.199955813,477240.2112
1.199459535,477252.3016
1.198963258,477260.6222
1.198466981,477266.0532
1.197970704,477267.8974
1.197474426,477266.5476
1.196978149,477263.2915
1.196485811,477257.2858
1.195989535,477249.2049
1.195489317,477238.813
1.19499304,477227.8203
1.194496763,477215.7428
1.194000486,477203.693
1.193504208,477191.4819
1.193007931,477181.0723
1.192517105,477172.0167
1.19202083,477166.3118
1.191519099,477163.7014
1.191022822,477166.0364
1.190526545,477174.4647
1.190030268,477188.6344
1.18953399,477209.8352
1.189037713,477236.2653
1.188541436,477269.2634
1.188045159,477307.5482
1.187548881,477349.2836
1.187052604,477394.6626
1.186556327,477442.3945
1.18606005,477491.7805
1.185563772,477541.3967
1.185067495,477590.4518
1.184565766,477638.5777
1.184069488,477684.5128
1.183578663,477726.982
1.183082386,477768.2825
1.182586109,477807.1961
1.182089832,477844.4022
1.181593554,477879.5751
1.181097277,477913.9849
1.180597061,477948.2505
1.180100783,477981.3831
1.179608445,478013.8943
1.179112168,478046.4539
1.178615891,478078.0688
1.178119614,478109.5772
1.177623336,478140.1381
1.177127059,478169.5125
1.176630782,478197.6673
1.176134505,478224.4693
1.175638227,478249.501
1.17514195,478272.6894
1.174645673,478294.4867
1.174149396,478315.4169
1.173653118,478334.7034
1.173156841,478353.3218
1.172660564,478372.1571
1.172164287,478390.1707
1.171668009,478408.8643
1.171171732,478427.1427
1.170675455,478445.8755
1.170179178,478465.1525
1.1696829,478484.4208
1.169192011,478504.7911
1.06695351,483967.7365
1.067454169,483913.5374
1.067950445,483865.0591
1.068442342,483822.6774
1.070427451,483715.1483
1.070923728,483705.4486
1.068938619,483785.7498
1.069931174,483732.0144
1.071420005,483701.627
1.069434896,483755.5946
1.071916283,483703.5218
1.07241256,483708.3156
1.075886501,483715.0739
1.076382778,483700.2627
1.072908837,483714.9834
1.076879055,483681.3593
1.075390223,483724.7579
1.087304027,482893.6025
1.087797155,482882.5605
1.077375332,483657.7828
1.073405114,483721.5781
1.074893946,483729.6937
1.078367887,483600.4575
1.07787161,483630.5781
1.079856719,483492.7956
1.080352996,483451.9779
