Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.760798724,460045.3335
1.760600214,460048.1311
1.760401703,460052.293
1.760203192,460058.4598
1.760004681,460062.2616
1.75980617,460067.5117
1.745711896,461156.4434
1.745910407,461143.9715
1.756629996,460227.97
1.756431485,460243.0436
1.759607659,460073.4132
1.75325531,460542.9498
1.753453821,460523.5651
1.746108918,461130.8423
1.745513385,461168.9001
1.756828506,460212.507
1.756232974,460259.2243
1.758019572,460137.1711
1.758218083,460126.575
1.759409148,460079.1479
1.753056799,460563.0867
1.753653974,460503.4638
1.755240419,460348.0126
1.755041908,460366.4116
1.746307429,461118.4803
1.745314874,461181.8041
1.743331177,461306.9092
1.743528276,461294.1218
1.757027017,460198.2617
1.756034463,460276.5315
1.757821061,460148.2152
1.758416594,460117.2775
1.759210637,460085.9245
1.752858567,460582.5425
1.753852485,460483.3743
1.75543893,460329.1912
1.754845202,460385.1928
1.74650594,461105.3484
1.745116363,461193.0148
1.743132666,461320.5197
1.743726787,461281.143
1.74888807,460935.6924
1.749086581,460920.1889
1.750476158,460804.9889
1.750672221,460788.1791
1.757225528,460184.982
1.755835952,460293.0036
1.75762255,460158.818
1.758615105,460108.7786
1.759012126,460092.5425
1.752660056,460602.2692
1.754049354,460463.7724
1.755637441,460311.6737
1.754646692,460404.7374
1.74670445,461091.9708
1.744917852,461206.0076
1.743925298,461268.3172
1.742932743,461333.7636
1.748689559,460951.3592
1.749285092,460904.5734
1.750277647,460822.8064
1.750870732,460770.7064
1.757424039,460172.0198
1.758813615,460100.9641
1.754247865,460444.4059
1.752461267,460621.6727
1.754446376,460424.4764
1.746902961,461079.377
1.744719341,461219.081
1.744125475,461256.0261
1.742734232,461347.6317
1.748491049,460965.9877
1.749483603,460888.3951
1.750079136,460839.1144
1.75107169,460751.8184
1.752262756,460640.8713
1.747101472,461065.6201
1.74452083,461231.0144
1.744323986,461242.6096
1.742535721,461363.283
1.748292538,460980.7964
1.749682114,460872.7167
1.749880625,460855.5952
1.751270201,460735.4184
1.752064245,460660.174
1.747299983,461051.7535
1.742337259,461377.0014
1.740947634,461492.6247
1.74114483,461474.2205
1.735190818,462101.5896
1.734992307,462115.3695
1.748094027,460995.5281
1.751468712,460715.7884
1.75186465,460679.3617
1.747498494,461038.3699
1.742138748,461392.3648
1.739359547,461651.9828
1.739558058,461630.492
1.740749123,461510.5367
1.741343341,461457.206
1.735389329,462085.3827
1.734793796,462128.5579
1.747895516,461010.4059
1.751666139,460697.4151
1.747697005,461024.2085
1.737969971,461811.0746
1.738168482,461786.4839
1.741940189,461407.5729
1.739161036,461674.0727
1.739756569,461609.5146
