Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
1.214347853,15375.68641
1.213851576,15377.06889
1.213355298,15378.87996
1.212859021,15381.06318
1.212362744,15383.60459
1.211862953,15386.47272
1.211366675,15389.57433
1.210873912,15392.82895
1.210377635,15396.23027
1.209881358,15399.69188
1.20938508,15403.14276
1.208888803,15406.52037
1.208392526,15409.77052
1.20789086,15412.86893
1.207394582,15415.69785
1.206903694,15418.26725
1.206407417,15420.62364
1.20591114,15422.70916
1.205414862,15424.53699
1.204918585,15426.08974
1.204422308,15427.37967
1.203926031,15428.41154
1.203429753,15429.19613
1.202933476,15429.75173
1.202437199,15430.09583
1.201940922,15430.23933
1.201444644,15430.22418
1.200948367,15430.0605
1.20045209,15429.76121
1.199955813,15429.33997
1.199459535,15428.80772
1.198963258,15428.17829
1.198466981,15427.44915
1.197970704,15426.61811
1.197474426,15425.69656
1.196978149,15424.68842
1.196485811,15423.61051
1.195989535,15422.46152
1.195489317,15421.24016
1.19499304,15419.98967
1.194496763,15418.696
1.194000486,15417.39772
1.193504208,15416.09318
1.193007931,15414.83075
1.192517105,15413.61148
1.19202083,15412.47796
1.191519099,15411.43151
1.191022822,15410.55118
1.190526545,15409.83592
1.190030268,15409.30739
1.18953399,15408.99586
1.189037713,15408.84165
1.188541436,15408.90211
1.188045159,15409.12833
1.187548881,15409.49846
1.187052604,15409.98478
1.186556327,15410.55849
1.18606005,15411.18676
1.185563772,15411.84072
1.185067495,15412.4894
1.184565766,15413.10679
1.184069488,15413.65555
1.183578663,15414.13177
1.183082386,15414.54447
1.182586109,15414.88685
1.182089832,15415.15996
1.181593554,15415.37994
1.181097277,15415.55526
1.180597061,15415.69537
1.180100783,15415.81192
1.179608445,15415.91048
1.179112168,15415.99799
1.178615891,15416.07534
1.178119614,15416.12683
1.177623336,15416.15695
1.177127059,15416.16199
1.176630782,15416.12715
1.176134505,15416.04603
1.175638227,15415.91401
1.17514195,15415.73027
1.174645673,15415.49379
1.174149396,15415.20779
1.173653118,15414.8879
1.173156841,15414.54476
1.172660564,15414.18441
1.172164287,15413.82379
1.171668009,15413.45896
1.171171732,15413.10069
1.170675455,15412.74754
1.170179178,15412.40146
1.1696829,15412.07489
1.169192011,15411.7666
1.06695351,15385.29927
1.067454169,15384.55931
1.067950445,15383.99846
1.068442342,15383.63553
1.070427451,15384.21065
1.070923728,15384.90375
1.068938619,15383.45107
1.069931174,15383.76297
1.071420005,15385.75052
1.069434896,15383.50451
1.071916283,15386.78267
1.07241256,15387.86947
1.075886501,15394.36773
1.076382778,15394.8138
1.072908837,15389.0264
1.076879055,15395.12574
1.075390223,15393.78344
1.087304027,15391.05897
1.087797155,15391.72657
1.077375332,15395.32371
1.073405114,15390.14135
1.074893946,15393.0616
1.078367887,15395.41054
1.07787161,15395.41391
1.079856719,15394.90672
1.080352996,15394.57768
1.081841828,15393.20807
1.082338105,15392.66286
1.086807751,15390.56365
1.088293432,15392.57326
