Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
2.116952098,15386.82573
2.116703959,15386.32617
2.116455821,15385.80491
2.116207682,15385.25409
2.115959543,15384.68276
2.115711405,15384.10155
2.115463266,15383.50199
2.115215127,15382.89235
2.114966989,15382.26363
2.11471885,15381.63557
2.114470712,15380.99826
2.114222573,15380.35362
2.113974434,15379.72758
2.113726296,15379.10468
2.113478157,15378.4803
2.113230018,15377.87968
2.11298188,15377.27999
2.112733741,15376.71829
2.112485603,15376.1639
2.112237464,15375.6439
2.111989325,15375.14152
2.111743399,15374.68046
2.111495261,15374.23756
2.111244909,15373.83107
2.110996771,15373.45111
2.110748632,15373.11876
2.110500494,15372.83235
2.110252355,15372.59772
2.110004216,15372.42591
2.109758115,15372.30414
2.109509977,15372.24972
2.1092598,15372.23183
2.109011662,15372.27446
2.108763523,15372.37052
2.108515385,15372.51731
2.108267246,15372.72628
2.108019107,15372.9821
2.107771635,15373.28856
2.107523496,15373.64598
2.107274691,15374.05089
2.107026553,15374.50551
2.106778414,15374.99567
2.106530275,15375.52975
2.106282137,15376.09452
2.106033998,15376.68794
2.1057838,15377.30935
2.105535661,15377.94909
2.105289582,15378.58984
2.105041444,15379.24854
2.104793305,15379.90739
2.104545166,15380.57802
2.104297028,15381.23948
2.104048889,15381.88575
2.103797873,15382.546
2.103549735,15383.17193
2.103304473,15383.79252
2.103056335,15384.39828
2.102808196,15385.00827
2.102560057,15385.5853
2.102311919,15386.16938
2.10206378,15386.73681
2.101815642,15387.30652
2.101567503,15387.86606
2.101319364,15388.41815
2.101071226,15388.96916
2.100823087,15389.52647
2.100574948,15390.08881
2.10032681,15390.64902
2.100078671,15391.21379
2.099830533,15391.78564
2.099582394,15392.37001
2.099334255,15392.96588
2.099086117,15393.55584
2.098837978,15394.16265
2.098589839,15394.77178
2.098341701,15395.39293
2.098096659,15395.99812
2.09784852,15396.63158
2.097597285,15397.25839
2.097349146,15397.88354
2.097101008,15398.49677
2.096852869,15399.11071
2.09660473,15399.71186
2.096356592,15400.30267
2.096110876,15400.88339
2.095862738,15401.44348
2.095612176,15401.99707
2.095364037,15402.51084
2.095115899,15402.99983
2.09486776,15403.46714
2.094619621,15403.87473
2.094371483,15404.25124
2.094123041,15404.56896
2.093874903,15404.84222
2.093627067,15405.05802
2.093378928,15405.21267
2.09313079,15405.33211
2.092882651,15405.40077
2.092634512,15405.42345
2.092386374,15405.39714
2.092135206,15405.31555
2.091887067,15405.19337
2.091641958,15405.00829
2.091393819,15404.78629
2.091145681,15404.52144
2.090897542,15404.20825
2.090649403,15403.85978
2.090401265,15403.48126
2.090151046,15403.04618
2.089902907,15402.596
2.089656849,15402.12597
2.08940871,15401.61706
2.089160572,15401.0972
2.088912433,15400.56047
2.088664294,15400.00684
2.088416156,15399.45202
2.088168017,15398.87906
2.087919878,15398.31764
2.08767174,15397.74485
2.087423601,15397.18641
2.087175463,15396.62313
2.086927324,15396.08316
2.086679185,15395.54203
2.086433547,15395.03526
2.086185408,15394.52328
2.085934769,15394.03917
2.085686631,15393.58441
2.085438492,15393.13877
2.085190353,15392.72483
2.084942215,15392.33716
2.084694076,15391.97243
2.084448449,15391.64474
2.084200311,15391.33867
2.08394966,15391.0535
2.083701522,15390.80723
2.083453383,15390.57562
2.083205244,15390.36998
2.082957106,15390.1941
2.082708967,15390.03338
2.082462282,15389.89569
2.082214144,15389.76334
2.081964551,15389.65098
2.081716413,15389.55851
2.081468274,15389.45223
2.081220135,15389.3698
2.080971997,15389.27835
2.080723858,15389.19421
2.080474447,15389.09857
2.080226309,15389.00713
2.079979442,15388.91489
2.079731304,15388.81362
2.079483165,15388.71135
2.079235026,15388.60869
2.078986888,15388.4953
2.078738749,15388.38908
2.078488208,15388.28205
2.07824007,15388.17694
2.077994333,15388.08025
2.077746195,15387.99448
2.077498056,15387.90422
2.077249917,15387.8391
2.258142977,15419.48603
2.258391116,15419.43242
2.260376225,15419.33943
2.260624363,15419.36564
2.262609472,15419.81016
2.262361334,15419.74532
2.257894838,15419.54759
2.258639254,15419.39116
2.260128086,15419.3232
2.260872502,15419.41073
2.255909729,15420.45149
2.256157868,15420.2844
2.25218765,15425.22737
2.251942661,15425.63384
2.264594581,15420.24169
2.262857611,15419.87437
2.262113195,15419.68388
2.2576467,15419.60549
2.258887393,15419.36113
2.259879947,15419.3145
2.261120641,15419.44894
2.257398561,15419.68966
2.255661591,15420.64262
2.256406007,15420.13587
2.257150423,15419.78074
2.252435789,15424.79979
2.251694523,15426.05367
2.264346443,15420.2006
2.26310575,15419.92957
2.261865056,15419.61828
2.259135532,15419.33883
2.25962937,15419.31197
2.261367446,15419.50304
2.255413452,15420.8486
2.256654145,15419.99603
2.256902284,15419.89335
2.252683927,15424.38098
2.251443234,15426.48662
2.264098304,15420.16279
2.263355282,15419.99745
