Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
2.116952098,450127.6917
2.116703959,450117.2639
2.116455821,450106.5857
2.116207682,450096.1413
2.115959543,450085.7429
2.115711405,450072.5887
2.115463266,450060.264
2.115215127,450047.2109
2.114966989,450034.428
2.11471885,450021.4164
2.114470712,450007.6417
2.114222573,449995.6642
2.113974434,449980.2837
2.113726296,449967.9723
2.113478157,449955.8158
2.113230018,449942.8335
2.11298188,449932.8798
2.112733741,449919.8209
2.112485603,449910.6611
2.112237464,449900.2051
2.111989325,449891.3818
2.111743399,449883.4292
2.111495261,449876.3872
2.111244909,449869.9416
2.110996771,449865.08
2.110748632,449861.5638
2.110500494,449858.4698
2.110252355,449858.8861
2.110004216,449859.8619
2.109758115,449863.5885
2.109509977,449867.0893
2.1092598,449875.7669
2.109011662,449881.0603
2.108763523,449891.1217
2.108515385,449902.8403
2.108267246,449914.2019
2.108019107,449928.7389
2.107771635,449944.9678
2.107523496,449962.1382
2.107274691,449981.1392
2.107026553,450000.2705
2.106778414,450022.5102
2.106530275,450043.3296
2.106282137,450067.0168
2.106033998,450090.6759
2.1057838,450115.3426
2.105535661,450139.3166
2.105289582,450165.1626
2.105041444,450189.8544
2.104793305,450215.8786
2.104545166,450240.0961
2.104297028,450265.0662
2.104048889,450290.855
2.103797873,450314.3116
2.103549735,450340.2354
2.103304473,450362.6012
2.103056335,450387.0331
2.102808196,450408.4718
2.102560057,450433.7572
2.102311919,450455.2351
2.10206378,450478.4248
2.101815642,450499.5536
2.101567503,450522.0478
2.101319364,450544.7025
2.101071226,450567.5043
2.100823087,450589.0462
2.100574948,450611.7814
2.10032681,450634.3524
2.100078671,450657.6699
2.099830533,450680.9477
2.099582394,450703.8593
2.099334255,450726.9867
2.099086117,450752.2813
2.098837978,450774.9055
2.098589839,450800.4337
2.098341701,450824.0423
2.098096659,450849.6278
2.09784852,450872.8867
2.097597285,450898.2216
2.097349146,450921.8543
2.097101008,450947.4063
2.096852869,450970.3972
2.09660473,450995.0185
2.096356592,451018.7806
2.096110876,451040.3286
2.095862738,451063.8555
2.095612176,451084.0435
2.095364037,451106.6224
2.095115899,451126.2741
2.09486776,451143.652
2.094619621,451163.6949
2.094371483,451178.6149
2.094123041,451194.0598
2.093874903,451206.2902
2.093627067,451217.642
2.093378928,451229.1338
2.09313079,451236.9273
2.092882651,451245.2704
2.092634512,451250.275
2.092386374,451254.0884
2.092135206,451257.0102
2.091887067,451256.9015
2.091641958,451258.5461
2.091393819,451256.5523
2.091145681,451253.4173
2.090897542,451249.9589
2.090649403,451243.8044
2.090401265,451236.4104
2.090151046,451230.5024
2.089902907,451222.0974
2.089656849,451212.0098
2.08940871,451204.4855
2.089160572,451193.4846
2.088912433,451182.6937
2.088664294,451172.7006
2.088416156,451160.7063
2.088168017,451150.6847
2.087919878,451137.9991
2.08767174,451128.7909
2.087423601,451116.512
2.087175463,451106.876
2.086927324,451095.429
2.086679185,451086.9302
2.086433547,451076.539
2.086185408,451069.0472
2.085934769,451059.5582
2.085686631,451051.388
2.085438492,451046.0318
2.085190353,451038.8739
2.084942215,451033.9513
2.084694076,451030.0525
2.084448449,451025.8417
2.084200311,451022.8929
2.08394966,451021.3702
2.083701522,451018.4678
2.083453383,451019.4986
2.083205244,451019.0449
2.082957106,451019.5992
2.082708967,451021.5186
2.082462282,451022.4142
2.082214144,451026.2006
2.081964551,451027.8498
2.081716413,451029.6161
2.081468274,451034.7707
2.081220135,451035.8645
2.080971997,451039.7134
2.080723858,451042.4823
2.080474447,451046.0606
2.080226309,451047.9564
2.079979442,451051.0291
2.079731304,451053.2954
2.079483165,451055.6976
2.079235026,451057.5751
2.078986888,451060.7583
2.078738749,451062.7105
2.078488208,451065.2078
2.07824007,451068.0783
2.077994333,451070.6885
2.077746195,451073.0556
2.077498056,451077.2943
2.077249917,451079.3734
2.258142977,447659.9855
2.258391116,447652.7185
2.260376225,447601.6652
2.260624363,447596.923
2.262609472,447561.6056
2.262361334,447565.5714
2.257894838,447667.0375
2.258639254,447645.6043
2.260128086,447606.5218
2.260872502,447590.5554
2.255909729,447745.0985
2.256157868,447733.9128
2.25218765,447982.294
2.251942661,448001.8859
2.264594581,447528.561
2.262857611,447557.1938
2.262113195,447568.9575
2.2576467,447677.2032
2.258887393,447638.4653
2.259879947,447612.5963
2.261120641,447586.8222
2.257398561,447684.4681
2.255661591,447756.1355
2.256406007,447722.2086
2.257150423,447693.2566
2.252435789,447964.3119
2.251694523,448022.0458
2.264346443,447532.686
2.26310575,447554.2529
2.261865056,447573.7715
2.259135532,447631.0862
2.25962937,447618.9324
2.261367446,447581.4351
2.255413452,447769.1955
2.256654145,447713.5198
2.256902284,447701.3482
2.252683927,447946.17
2.251443234,448038.7413
2.264098304,447536.6828
2.263355282,447549.4703
2.261615585,447578.6688
2.259381231,447625.4663
2.255165314,447783.103
2.252932066,447927.26
2.251195095,448056.9706
2.263850165,447542.1988
2.26360342,447545.1785
2.248713709,448217.8001
2.248465571,448230.9865
2.254917175,447795.1128
2.253180204,447908.6652
2.250946957,448076.4978
2.238788164,448198.3918
2.248961848,448205.8678
2.248217432,448242.608
2.254669036,447811.7123
2.253428343,447893.9014
2.250698818,448093.2328
2.239036303,448211.9528
2.238540025,448185.5179
2.245733022,448321.7842
2.245487907,448325.7549
2.249209986,448189.9864
2.247966991,448254.1533
2.254420898,447825.8961
2.253678606,447873.1559
2.25045068,448111.0472
2.241021412,448293.6266
2.24126955,448300.4621
2.239284441,448223.3944
2.238294068,448172.1507
2.245981161,448317.0854
2.245239768,448330.4621
2.249458125,448176.0877
2.247718853,448265.0288
2.254172759,447842.4008
2.253926744,447856.8332
2.250202541,448127.8474
2.243254659,448334.6324
2.243502798,448336.9148
2.240773273,448284.2408
2.241517689,448306.665
2.23953258,448235.6073
2.238045929,448157.5006
2.246232323,448312.2574
2.24499163,448331.445
2.249706688,448160.0713
2.247473016,448273.8483
2.249954826,448144.8365
2.243006521,448332.4981
2.243750937,448337.269
2.240525134,448276.521
2.241765828,448311.9505
2.239780719,448246.9836
2.23779561,448143.7793
2.246480462,448304.5602
2.244743491,448334.4423
2.247224877,448284.0499
2.242758382,448329.7619
2.243999075,448335.6064
2.240279946,448267.169
2.242013966,448318.7458
2.240031808,448257.8603
2.237547471,448128.7673
2.244495353,448336.1545
2.2467286,448299.3684
2.246976739,448290.668
2.242510243,448326.299
2.244247214,448337.7109
2.242262105,448322.335
2.237299332,448115.0866
2.237051194,448099.3289
2.236803055,448084.2498
2.236554916,448069.6144
2.236306233,448056.0925
2.236058094,448041.1409
2.235810501,448027.2335
2.235562362,448013.0004
2.235314223,448001.1746
2.235066085,447986.0169
2.234817946,447975.0086
2.234569807,447962.4638
2.234319704,447950.6729
2.234071565,447939.3931
2.233825392,447927.4698
2.233577253,447917.166
2.233329114,447906.8704
2.233080976,447894.0191
2.232832837,447884.7167
2.232584698,447872.8822
2.232334392,447863.0801
2.232086253,447850.816
2.231840283,447839.8492
2.231592144,447826.2845
2.231344005,447814.8562
2.231095867,447801.0619
2.230847728,447788.5535
2.230599589,447772.59
2.230351451,447756.79
2.230103312,447742.6843
2.229855173,447725.1777
2.229607035,447708.0085
2.229358896,447691.6683
2.229110758,447673.0637
2.228862619,447653.3906
2.228616892,447635.6709
2.228368753,447616.6465
2.228118203,447595.3398
2.227870064,447577.2803
2.227621926,447555.7451
2.227373787,447536.8915
2.227125649,447517.1495
2.22687751,447496.3229
2.226631737,447477.9509
2.226383599,447456.2924
2.226133094,447437.8118
2.225884955,447418.2101
2.225636817,447398.9772
2.225388678,447380.7261
2.22514054,447360.6107
2.224892401,447342.0525
2.224645474,447325.0388
2.224397335,447306.9664
2.224147985,447287.5527
2.223899846,447271.116
2.223651708,447253.1811
2.223403569,447237.2335
2.223155431,447221.5583
2.222907292,447205.35
2.222657639,447190.1386
2.2224095,447175.7436
2.222162876,447160.91
2.221914737,447150.0454
2.221666599,447136.454
2.22141846,447126.0583
2.221170322,447115.0091
2.220922183,447105.3249
2.220671496,447096.5251
2.220423357,447088.0024
2.220177767,447081.1803
2.219929628,447076.3029
2.21968149,447069.2461
2.219433351,447066.5917
2.219185212,447061.0658
2.218937074,447059.5554
2.218688935,447059.6587
2.218440797,447058.1374
2.218192658,447056.336
2.217944519,447059.3305
2.217696381,447058.8951
2.217448242,447062.5384
2.217200103,447065.9033
2.216951965,447068.6347
2.216703826,447074.3208
2.216455688,447077.7827
2.216207549,447084.1353
2.21595941,447089.7103
2.215711272,447095.4431
2.215463133,447100.8123
2.215214994,447107.5445
2.214968914,447114.289
2.214720775,447119.6014
2.214470579,447126.9446
2.21422244,447132.3087
2.213974301,447137.8519
2.213726163,447145.0593
2.213478024,447150.5781
2.213229885,447155.7075
2.212984715,447160.9833
2.212736577,447166.1951
2.21248547,447171.6705
2.212237331,447177.5184
2.211989192,447180.4613
2.211741054,447185.1999
2.211492915,447189.6302
2.211244776,447193.8663
2.21099688,447199.1515
2.210748741,447203.1005
2.210500361,447207.1977
2.210252222,447211.5787
2.210004083,447217.7529
2.209755945,447222.4256
2.209507806,447226.4377
2.209259667,447233.6939
2.209009045,447240.6497
2.208760906,447246.5887
2.208515251,447254.9489
2.208267113,447262.9458
2.208018974,447272.5049
2.207770836,447281.5342
2.207522697,447292.8256
2.207274558,447304.1043
2.207023287,447316.8669
2.206775148,447328.882
2.206530142,447343.9209
2.206282004,447357.3742
2.206033865,447373.5836
2.205785727,447387.9572
2.205537588,447405.3251
2.205289449,447422.3195
2.205041311,447440.0493
2.204793172,447459.1627
2.204545033,447478.984
2.204296895,447496.8079
2.204048756,447518.0573
2.203800618,447539.5673
2.203552479,447559.7292
2.20330434,447582.5303
2.203056202,447605.9739
2.202808063,447628.565
2.202559924,447652.8354
2.202311786,447678.1819
2.202063647,447702.6409
2.201815509,447728.5489
2.20156737,447755.7992
2.201322072,447781.1157
2.201073933,447809.6445
2.200822954,447837.1169
2.200574815,447865.9123
2.200326677,447894.7476
2.200078538,447922.4517
2.1998304,447952.8286
2.199582261,447981.2609
2.199336121,448011.2524
2.199087983,448040.374
2.198837845,448071.2548
2.198589706,448101.2087
2.198341568,448130.9356
2.198093429,448162.0064
2.19784529,448191.5973
2.197597152,448223.3005
2.197348286,448252.7937
2.197100148,448286.1532
2.196852736,448314.7733
2.196604597,448347.6353
2.196356459,448378.7942
2.19610832,448409.8687
2.195860181,448443.7544
2.195612043,448474.7089
2.19536183,448507.3796
2.195113692,448539.781
2.194867627,448572.1321
2.117197944,450136.7536
2.117446082,450143.4068
2.117696514,450152.5975
2.117944652,450159.101
2.118192791,450165.3555
2.11844093,450171.6585
2.118689068,450177.2732
2.118937207,450180.3485
2.119184255,450186.4468
2.119432394,450188.8604
2.119681623,450193.3573
2.119929761,450196.0018
2.1201779,450198.8293
2.120426039,450201.6247
2.120674177,450203.5452
2.120922316,450204.5522
2.12117209,450208.7121
2.121420229,450208.4817
2.121666732,450211.0902
2.12191487,450211.3787
2.122163009,450213.9161
2.122411148,450214.6213
2.122659286,450216.7838
2.122907425,450217.609
2.123158185,450220.0643
