# x(m), P(Pa)
0.000000000000000000e+00,1.364320000000000073e+04
2.481370000000000103e-03,1.435260000000000036e+04
5.069009999999999662e-03,1.526550000000000000e+04
7.767490000000000158e-03,1.542550000000000000e+04
1.058160000000000003e-02,1.542020000000000073e+04
1.351620000000000078e-02,1.545789999999999964e+04
1.657640000000000155e-02,1.548929999999999927e+04
1.976779999999999857e-02,1.550139999999999964e+04
2.309589999999999907e-02,1.550289999999999964e+04
2.656649999999999984e-02,1.549960000000000036e+04
3.018569999999999934e-02,1.549470000000000073e+04
3.395999999999999713e-02,1.548970000000000073e+04
3.789599999999999913e-02,1.548470000000000073e+04
4.200050000000000311e-02,1.547939999999999964e+04
4.628079999999999694e-02,1.547429999999999927e+04
5.074449999999999794e-02,1.546960000000000036e+04
5.539929999999999854e-02,1.546520000000000073e+04
6.025359999999999744e-02,1.546079999999999927e+04
6.531570000000000431e-02,1.545660000000000036e+04
7.059469999999999634e-02,1.545289999999999964e+04
7.609979999999999523e-02,1.544939999999999964e+04
8.184059999999999946e-02,1.544570000000000073e+04
8.782739999999999991e-02,1.544189999999999964e+04
9.407060000000000421e-02,1.543839999999999964e+04
1.005810000000000037e-01,1.543529999999999927e+04
1.073709999999999942e-01,1.543239999999999964e+04
1.144509999999999972e-01,1.542950000000000000e+04
1.218339999999999979e-01,1.542660000000000036e+04
1.218339999999999979e-01,1.542660000000000036e+04
1.295340000000000102e-01,1.542379999999999927e+04
1.375639999999999918e-01,1.542100000000000000e+04
1.459370000000000112e-01,1.541829999999999927e+04
1.546690000000000009e-01,1.541570000000000073e+04
1.637760000000000049e-01,1.541339999999999964e+04
1.732720000000000093e-01,1.541110000000000036e+04
1.831750000000000045e-01,1.540850000000000000e+04
1.935020000000000073e-01,1.540589999999999964e+04
2.042710000000000081e-01,1.540339999999999964e+04
2.155019999999999991e-01,1.540110000000000036e+04
2.269650000000000001e-01,1.539900000000000000e+04
2.384280000000000010e-01,1.539700000000000000e+04
2.498910000000000020e-01,1.539500000000000000e+04
2.613530000000000020e-01,1.539329999999999927e+04
2.728160000000000029e-01,1.539170000000000073e+04
2.842790000000000039e-01,1.539029999999999927e+04
2.957420000000000049e-01,1.538910000000000036e+04
3.072050000000000058e-01,1.538820000000000073e+04
3.186669999999999781e-01,1.538750000000000000e+04
3.301299999999999790e-01,1.538679999999999927e+04
3.415929999999999800e-01,1.538600000000000000e+04
3.415929999999999800e-01,1.538600000000000000e+04
3.530559999999999810e-01,1.538539999999999964e+04
3.645189999999999819e-01,1.538470000000000073e+04
3.759819999999999829e-01,1.538410000000000036e+04
3.874440000000000106e-01,1.538329999999999927e+04
3.989070000000000116e-01,1.538239999999999964e+04
4.103700000000000125e-01,1.538139999999999964e+04
4.218330000000000135e-01,1.538039999999999964e+04
4.332960000000000145e-01,1.537970000000000073e+04
4.447579999999999867e-01,1.537920000000000073e+04
4.562209999999999877e-01,1.537870000000000073e+04
4.676839999999999886e-01,1.537789999999999964e+04
4.791469999999999896e-01,1.537689999999999964e+04
4.906099999999999905e-01,1.537589999999999964e+04
5.020729999999999915e-01,1.537510000000000036e+04
5.135349999999999637e-01,1.537439999999999964e+04
5.249979999999999647e-01,1.537389999999999964e+04
5.364609999999999657e-01,1.537350000000000000e+04
5.479239999999999666e-01,1.537289999999999964e+04
5.593869999999999676e-01,1.537250000000000000e+04
5.708490000000000508e-01,1.537220000000000073e+04
5.708490000000000508e-01,1.537220000000000073e+04
5.823120000000000518e-01,1.537220000000000073e+04
5.937750000000000528e-01,1.537239999999999964e+04
6.052380000000000537e-01,1.537250000000000000e+04
6.167010000000000547e-01,1.537229999999999927e+04
6.281639999999999446e-01,1.537179999999999927e+04
6.396260000000000279e-01,1.537100000000000000e+04
6.510890000000000288e-01,1.536989999999999964e+04
6.625520000000000298e-01,1.536889999999999964e+04
6.740150000000000308e-01,1.536810000000000036e+04
6.854780000000000317e-01,1.536750000000000000e+04
6.969410000000000327e-01,1.536700000000000000e+04
7.084030000000000049e-01,1.536660000000000036e+04
7.198660000000000059e-01,1.536620000000000073e+04
7.313290000000000068e-01,1.536579999999999927e+04
7.427920000000000078e-01,1.536529999999999927e+04
7.542550000000000088e-01,1.536489999999999964e+04
7.657169999999999810e-01,1.536439999999999964e+04
7.771799999999999820e-01,1.536389999999999964e+04
7.886429999999999829e-01,1.536350000000000000e+04
8.001059999999999839e-01,1.536300000000000000e+04
8.115689999999999849e-01,1.536260000000000036e+04
8.230319999999999858e-01,1.536220000000000073e+04
8.344939999999999580e-01,1.536179999999999927e+04
8.344939999999999580e-01,1.536179999999999927e+04
8.459569999999999590e-01,1.536139999999999964e+04
8.574199999999999600e-01,1.536100000000000000e+04
8.688829999999999609e-01,1.536060000000000036e+04
8.803459999999999619e-01,1.536020000000000073e+04
8.918089999999999629e-01,1.535979999999999927e+04
9.032710000000000461e-01,1.535939999999999964e+04
9.147340000000000471e-01,1.535910000000000036e+04
9.261970000000000480e-01,1.535870000000000073e+04
9.376600000000000490e-01,1.535829999999999927e+04
9.491230000000000500e-01,1.535789999999999964e+04
9.605850000000000222e-01,1.535750000000000000e+04
9.720480000000000231e-01,1.535720000000000073e+04
9.835110000000000241e-01,1.535679999999999927e+04
9.949740000000000251e-01,1.535639999999999964e+04
1.006440000000000001e+00,1.535610000000000036e+04
1.017900000000000027e+00,1.535570000000000073e+04
1.029360000000000053e+00,1.535529999999999927e+04
1.040829999999999922e+00,1.535500000000000000e+04
1.052289999999999948e+00,1.535460000000000036e+04
1.063749999999999973e+00,1.535429999999999927e+04
1.075209999999999999e+00,1.535400000000000000e+04
1.086680000000000090e+00,1.535360000000000036e+04
1.098139999999999894e+00,1.535339999999999964e+04
1.098139999999999894e+00,1.535339999999999964e+04
1.109599999999999920e+00,1.535310000000000036e+04
1.121059999999999945e+00,1.535279999999999927e+04
1.132530000000000037e+00,1.535260000000000036e+04
1.143990000000000062e+00,1.535239999999999964e+04
1.155450000000000088e+00,1.535210000000000036e+04
1.166919999999999957e+00,1.535189999999999964e+04
1.178379999999999983e+00,1.535170000000000073e+04
1.189840000000000009e+00,1.535139999999999964e+04
1.201300000000000034e+00,1.535120000000000073e+04
1.212769999999999904e+00,1.535100000000000000e+04
1.224229999999999929e+00,1.535070000000000073e+04
1.235689999999999955e+00,1.535039999999999964e+04
1.247160000000000046e+00,1.535020000000000073e+04
1.258620000000000072e+00,1.535000000000000000e+04
1.270080000000000098e+00,1.534970000000000073e+04
1.281539999999999901e+00,1.534939999999999964e+04
1.293009999999999993e+00,1.534910000000000036e+04
1.304470000000000018e+00,1.534879999999999927e+04
1.315930000000000044e+00,1.534839999999999964e+04
1.327399999999999913e+00,1.534810000000000036e+04
1.338859999999999939e+00,1.534770000000000073e+04
1.350319999999999965e+00,1.534739999999999964e+04
1.361779999999999990e+00,1.534710000000000036e+04
1.373250000000000082e+00,1.534689999999999964e+04
1.373250000000000082e+00,1.534689999999999964e+04
1.384710000000000107e+00,1.534679999999999927e+04
1.396169999999999911e+00,1.534670000000000073e+04
1.407640000000000002e+00,1.534660000000000036e+04
1.419100000000000028e+00,1.534650000000000000e+04
1.430560000000000054e+00,1.534639999999999964e+04
1.442020000000000080e+00,1.534620000000000073e+04
1.453489999999999949e+00,1.534589999999999964e+04
1.464949999999999974e+00,1.534560000000000036e+04
1.476410000000000000e+00,1.534520000000000073e+04
1.487880000000000091e+00,1.534479999999999927e+04
1.499339999999999895e+00,1.534450000000000000e+04
1.510799999999999921e+00,1.534420000000000073e+04
1.522259999999999946e+00,1.534410000000000036e+04
1.533730000000000038e+00,1.534400000000000000e+04
1.545190000000000063e+00,1.534389999999999964e+04
1.556650000000000089e+00,1.534389999999999964e+04
1.568109999999999893e+00,1.534389999999999964e+04
1.579579999999999984e+00,1.534370000000000073e+04
1.591040000000000010e+00,1.534339999999999964e+04
1.602500000000000036e+00,1.534310000000000036e+04
1.613969999999999905e+00,1.534270000000000073e+04
1.625429999999999930e+00,1.534239999999999964e+04
1.636889999999999956e+00,1.534210000000000036e+04
1.648349999999999982e+00,1.534189999999999964e+04
1.648349999999999982e+00,1.534189999999999964e+04
1.659820000000000073e+00,1.534179999999999927e+04
1.671280000000000099e+00,1.534189999999999964e+04
1.671280000000000099e+00,1.534189999999999964e+04
1.682739999999999903e+00,1.534179999999999927e+04
1.694209999999999994e+00,1.534170000000000073e+04
1.705670000000000019e+00,1.534139999999999964e+04
1.717130000000000045e+00,1.534120000000000073e+04
1.728590000000000071e+00,1.534089999999999964e+04
1.740059999999999940e+00,1.534060000000000036e+04
1.751519999999999966e+00,1.534029999999999927e+04
1.762979999999999992e+00,1.534020000000000073e+04
1.774450000000000083e+00,1.534020000000000073e+04
1.785910000000000108e+00,1.534010000000000036e+04
1.797369999999999912e+00,1.533989999999999964e+04
1.808829999999999938e+00,1.533970000000000073e+04
1.820300000000000029e+00,1.533950000000000000e+04
1.831760000000000055e+00,1.533929999999999927e+04
1.843220000000000081e+00,1.533910000000000036e+04
1.854689999999999950e+00,1.533889999999999964e+04
1.866149999999999975e+00,1.533879999999999927e+04
1.877610000000000001e+00,1.533870000000000073e+04
1.889070000000000027e+00,1.533860000000000036e+04
1.900539999999999896e+00,1.533839999999999964e+04
1.911999999999999922e+00,1.533820000000000073e+04
1.923459999999999948e+00,1.533800000000000000e+04
1.934930000000000039e+00,1.533779999999999927e+04
1.946390000000000065e+00,1.533770000000000073e+04
1.957850000000000090e+00,1.533760000000000036e+04
1.957850000000000090e+00,1.533760000000000036e+04
1.969309999999999894e+00,1.533739999999999964e+04
1.980779999999999985e+00,1.533720000000000073e+04
1.992240000000000011e+00,1.533710000000000036e+04
2.003699999999999815e+00,1.533689999999999964e+04
2.015159999999999840e+00,1.533679999999999927e+04
2.026629999999999932e+00,1.533670000000000073e+04
2.038089999999999957e+00,1.533639999999999964e+04
2.049549999999999983e+00,1.533620000000000073e+04
2.061020000000000074e+00,1.533610000000000036e+04
2.072480000000000100e+00,1.533600000000000000e+04
2.083940000000000126e+00,1.533589999999999964e+04
2.095470000000000166e+00,1.533570000000000073e+04
2.106529999999999792e+00,1.533550000000000000e+04
2.117129999999999956e+00,1.533539999999999964e+04
2.127289999999999903e+00,1.533529999999999927e+04
2.137039999999999829e+00,1.533520000000000073e+04
2.137039999999999829e+00,1.533520000000000073e+04
2.146389999999999798e+00,1.533520000000000073e+04
2.155359999999999943e+00,1.533510000000000036e+04
2.163949999999999818e+00,1.533489999999999964e+04
2.172190000000000065e+00,1.533479999999999927e+04
2.180099999999999927e+00,1.533460000000000036e+04
2.187679999999999847e+00,1.533450000000000000e+04
2.194949999999999957e+00,1.533450000000000000e+04
2.201919999999999877e+00,1.533450000000000000e+04
2.208600000000000119e+00,1.533439999999999964e+04
2.215009999999999923e+00,1.533439999999999964e+04
2.221159999999999801e+00,1.533429999999999927e+04
2.227050000000000196e+00,1.533420000000000073e+04
2.232699999999999907e+00,1.533410000000000036e+04
2.238119999999999887e+00,1.533400000000000000e+04
2.243320000000000203e+00,1.533400000000000000e+04
2.248299999999999965e+00,1.533389999999999964e+04
2.253080000000000194e+00,1.533379999999999927e+04
2.257660000000000000e+00,1.533379999999999927e+04
2.262049999999999894e+00,1.533370000000000073e+04
2.266270000000000007e+00,1.533370000000000073e+04
2.270309999999999828e+00,1.533370000000000073e+04
2.274179999999999868e+00,1.533370000000000073e+04
2.277899999999999814e+00,1.533370000000000073e+04
2.281460000000000043e+00,1.533360000000000036e+04
2.284879999999999800e+00,1.533360000000000036e+04
2.288149999999999906e+00,1.533350000000000000e+04
2.291300000000000114e+00,1.533350000000000000e+04
2.294309999999999850e+00,1.533350000000000000e+04
2.297200000000000131e+00,1.533339999999999964e+04
2.299970000000000070e+00,1.533339999999999964e+04
2.299970000000000070e+00,1.533339999999999964e+04
2.302620000000000111e+00,1.533329999999999927e+04
2.305169999999999941e+00,1.533329999999999927e+04
2.307609999999999939e+00,1.533320000000000073e+04
2.309959999999999791e+00,1.533320000000000073e+04
2.312199999999999811e+00,1.533320000000000073e+04
2.314360000000000195e+00,1.533310000000000036e+04
2.316419999999999924e+00,1.533310000000000036e+04
2.318400000000000016e+00,1.533300000000000000e+04
2.320300000000000029e+00,1.533300000000000000e+04
2.322119999999999962e+00,1.533310000000000036e+04
2.323869999999999880e+00,1.533329999999999927e+04
2.325540000000000163e+00,1.532550000000000000e+04
2.327150000000000052e+00,1.534050000000000000e+04
2.328689999999999927e+00,1.558329999999999927e+04
2.330169999999999852e+00,1.765700000000000000e+04
2.331580000000000208e+00,2.496500000000000000e+04
2.332939999999999792e+00,3.477230000000000291e+04
2.334239999999999871e+00,4.169119999999999709e+04
2.335490000000000066e+00,4.574069999999999709e+04
2.336689999999999934e+00,4.901250000000000000e+04
2.337839999999999918e+00,5.172290000000000146e+04
2.338940000000000019e+00,5.344200000000000000e+04
2.339989999999999792e+00,5.471509999999999854e+04
2.341009999999999813e+00,5.568690000000000146e+04
2.341979999999999951e+00,5.647350000000000000e+04
2.342909999999999826e+00,5.712669999999999709e+04
2.343799999999999883e+00,5.767180000000000291e+04
2.344660000000000188e+00,5.811990000000000146e+04
2.345479999999999787e+00,5.847830000000000291e+04
2.346260000000000012e+00,5.875590000000000146e+04
2.347020000000000106e+00,5.896669999999999709e+04
2.347739999999999938e+00,5.913230000000000291e+04
2.348440000000000083e+00,5.928280000000000291e+04
2.348440000000000083e+00,5.928280000000000291e+04
2.349099999999999966e+00,5.945890000000000146e+04
2.349740000000000162e+00,5.971250000000000000e+04
2.350350000000000161e+00,6.012159999999999854e+04
2.350940000000000030e+00,6.077500000000000000e+04
2.351500000000000146e+00,6.170909999999999854e+04
2.352040000000000131e+00,6.306840000000000146e+04
2.352559999999999985e+00,6.545640000000000146e+04
2.353060000000000151e+00,6.497630000000000291e+04
2.353429999999999911e+00,6.289759999999999854e+04
2.353810000000000180e+00,6.241759999999999854e+04
2.354190000000000005e+00,6.191519999999999709e+04
2.354569999999999830e+00,6.190609999999999854e+04
2.354950000000000099e+00,6.231319999999999709e+04
2.355319999999999858e+00,6.302519999999999709e+04
2.355700000000000127e+00,6.395880000000000291e+04
2.356079999999999952e+00,6.506269999999999709e+04
2.356460000000000221e+00,6.631860000000000582e+04
2.356829999999999981e+00,6.770839999999999418e+04
2.357209999999999805e+00,6.921789999999999418e+04
2.357590000000000074e+00,7.083600000000000000e+04
2.357969999999999899e+00,7.255400000000000000e+04
2.358350000000000168e+00,7.436400000000000000e+04
2.358719999999999928e+00,7.625969999999999709e+04
2.359100000000000197e+00,7.823519999999999709e+04
2.359480000000000022e+00,8.028560000000000582e+04
2.359859999999999847e+00,8.240660000000000582e+04
2.360230000000000050e+00,8.459439999999999418e+04
2.360609999999999875e+00,8.684569999999999709e+04
2.360990000000000144e+00,8.915780000000000291e+04
2.361369999999999969e+00,9.152830000000000291e+04
2.361749999999999794e+00,9.395519999999999709e+04
2.362119999999999997e+00,9.643680000000000291e+04
2.362499999999999822e+00,9.897160000000000582e+04
2.362880000000000091e+00,1.015580000000000000e+05
2.363259999999999916e+00,1.041960000000000000e+05
2.363640000000000185e+00,1.068840000000000000e+05
2.364009999999999945e+00,1.096220000000000000e+05
2.364390000000000214e+00,1.124080000000000000e+05
2.364770000000000039e+00,1.152430000000000000e+05
2.364770000000000039e+00,1.152430000000000000e+05
2.365149999999999864e+00,1.181240000000000000e+05
2.365520000000000067e+00,1.210520000000000000e+05
2.365899999999999892e+00,1.240260000000000000e+05
2.366280000000000161e+00,1.270440000000000000e+05
2.366659999999999986e+00,1.301050000000000000e+05
2.367039999999999811e+00,1.332060000000000000e+05
2.367410000000000014e+00,1.363470000000000000e+05
2.367789999999999839e+00,1.395250000000000000e+05
2.368170000000000108e+00,1.427370000000000000e+05
2.368549999999999933e+00,1.459810000000000000e+05
2.368920000000000137e+00,1.492530000000000000e+05
2.369299999999999962e+00,1.525520000000000000e+05
2.369679999999999787e+00,1.558740000000000000e+05
2.370060000000000056e+00,1.592150000000000000e+05
2.370439999999999880e+00,1.625720000000000000e+05
2.370810000000000084e+00,1.659410000000000000e+05
2.371189999999999909e+00,1.693200000000000000e+05
2.371570000000000178e+00,1.727060000000000000e+05
2.371950000000000003e+00,1.760930000000000000e+05
2.372320000000000206e+00,1.794790000000000000e+05
2.372700000000000031e+00,1.828610000000000000e+05
2.373079999999999856e+00,1.862340000000000000e+05
2.373460000000000125e+00,1.895930000000000000e+05
2.373839999999999950e+00,1.929330000000000000e+05
2.374210000000000154e+00,1.962500000000000000e+05
2.374589999999999979e+00,1.995350000000000000e+05
2.374969999999999803e+00,2.027830000000000000e+05
2.375350000000000072e+00,2.059860000000000000e+05
2.375729999999999897e+00,2.091360000000000000e+05
2.376100000000000101e+00,2.122250000000000000e+05
2.376479999999999926e+00,2.152440000000000000e+05
2.376860000000000195e+00,2.181850000000000000e+05
2.377240000000000020e+00,2.210390000000000000e+05
2.377609999999999779e+00,2.237990000000000000e+05
2.377990000000000048e+00,2.264580000000000000e+05
2.378369999999999873e+00,2.290090000000000000e+05
2.378750000000000142e+00,2.314440000000000000e+05
2.379129999999999967e+00,2.337600000000000000e+05
2.379500000000000171e+00,2.359490000000000000e+05
2.379500000000000171e+00,2.359490000000000000e+05
2.379879999999999995e+00,2.380100000000000000e+05
2.380259999999999820e+00,2.399370000000000000e+05
2.380640000000000089e+00,2.417310000000000000e+05
2.381019999999999914e+00,2.433910000000000000e+05
2.381390000000000118e+00,2.449180000000000000e+05
2.381769999999999943e+00,2.463150000000000000e+05
2.382150000000000212e+00,2.475840000000000000e+05
2.382530000000000037e+00,2.487320000000000000e+05
2.382899999999999796e+00,2.497610000000000000e+05
2.383280000000000065e+00,2.506790000000000000e+05
2.383659999999999890e+00,2.514920000000000000e+05
2.384040000000000159e+00,2.522090000000000000e+05
2.384419999999999984e+00,2.528360000000000000e+05
2.384790000000000187e+00,2.533840000000000000e+05
2.385170000000000012e+00,2.538620000000000000e+05
2.385549999999999837e+00,2.542780000000000000e+05
2.385930000000000106e+00,2.546390000000000000e+05
2.386299999999999866e+00,2.549500000000000000e+05
2.386680000000000135e+00,2.552160000000000000e+05
2.387059999999999960e+00,2.554360000000000000e+05
2.387439999999999785e+00,2.556120000000000000e+05
2.387820000000000054e+00,2.557430000000000000e+05
2.388189999999999813e+00,2.558270000000000000e+05
2.388570000000000082e+00,2.558650000000000000e+05
2.388949999999999907e+00,2.558600000000000000e+05
2.389330000000000176e+00,2.558140000000000000e+05
2.389699999999999935e+00,2.557330000000000000e+05
2.390080000000000204e+00,2.556240000000000000e+05
2.390460000000000029e+00,2.554900000000000000e+05
2.390839999999999854e+00,2.553370000000000000e+05
2.391220000000000123e+00,2.551690000000000000e+05
2.391589999999999883e+00,2.549870000000000000e+05
2.391970000000000152e+00,2.547920000000000000e+05
2.392349999999999977e+00,2.545870000000000000e+05
2.392729999999999801e+00,2.543700000000000000e+05
2.393110000000000070e+00,2.541430000000000000e+05
2.393479999999999830e+00,2.539070000000000000e+05
2.393860000000000099e+00,2.536640000000000000e+05
2.394239999999999924e+00,2.534150000000000000e+05
2.394239999999999924e+00,2.534150000000000000e+05
2.394620000000000193e+00,2.531610000000000000e+05
2.394989999999999952e+00,2.529040000000000000e+05
2.395370000000000221e+00,2.526450000000000000e+05
2.395750000000000046e+00,2.523850000000000000e+05
2.396129999999999871e+00,2.521240000000000000e+05
2.396510000000000140e+00,2.518640000000000000e+05
2.396879999999999900e+00,2.516050000000000000e+05
2.397260000000000169e+00,2.513470000000000000e+05
2.397639999999999993e+00,2.510910000000000000e+05
2.398019999999999818e+00,2.508380000000000000e+05
2.398400000000000087e+00,2.505870000000000000e+05
2.398769999999999847e+00,2.503410000000000000e+05
2.399150000000000116e+00,2.500990000000000000e+05
2.399529999999999941e+00,2.498640000000000000e+05
2.399910000000000210e+00,2.496360000000000000e+05
2.400279999999999969e+00,2.494170000000000000e+05
2.400659999999999794e+00,2.492060000000000000e+05
2.401040000000000063e+00,2.490020000000000000e+05
2.401419999999999888e+00,2.488030000000000000e+05
2.401800000000000157e+00,2.486090000000000000e+05
2.402169999999999916e+00,2.484170000000000000e+05
2.402550000000000185e+00,2.482290000000000000e+05
2.402930000000000010e+00,2.480430000000000000e+05
2.403309999999999835e+00,2.478620000000000000e+05
2.403680000000000039e+00,2.476840000000000000e+05
2.404059999999999864e+00,2.475120000000000000e+05
2.404440000000000133e+00,2.473440000000000000e+05
2.404819999999999958e+00,2.471820000000000000e+05
2.405199999999999783e+00,2.470250000000000000e+05
2.405569999999999986e+00,2.468740000000000000e+05
2.405949999999999811e+00,2.467280000000000000e+05
2.406330000000000080e+00,2.465880000000000000e+05
2.406709999999999905e+00,2.464540000000000000e+05
2.407080000000000108e+00,2.463260000000000000e+05
2.407459999999999933e+00,2.462050000000000000e+05
2.407840000000000202e+00,2.460910000000000000e+05
2.408220000000000027e+00,2.459830000000000000e+05
2.408599999999999852e+00,2.458800000000000000e+05
2.408970000000000056e+00,2.457830000000000000e+05
2.409349999999999881e+00,2.456910000000000000e+05
2.409730000000000150e+00,2.456020000000000000e+05
2.410109999999999975e+00,2.455160000000000000e+05
2.410489999999999799e+00,2.454330000000000000e+05
2.410860000000000003e+00,2.453530000000000000e+05
2.411239999999999828e+00,2.452760000000000000e+05
2.411620000000000097e+00,2.452010000000000000e+05
2.411999999999999922e+00,2.451290000000000000e+05
2.412370000000000125e+00,2.450590000000000000e+05
2.412749999999999950e+00,2.449920000000000000e+05
2.413130000000000219e+00,2.449260000000000000e+05
2.413130000000000219e+00,2.449260000000000000e+05
2.413510000000000044e+00,2.448630000000000000e+05
2.413889999999999869e+00,2.448020000000000000e+05
2.414260000000000073e+00,2.447440000000000000e+05
2.414639999999999898e+00,2.446890000000000000e+05
2.415020000000000167e+00,2.446380000000000000e+05
2.415399999999999991e+00,2.445900000000000000e+05
2.415770000000000195e+00,2.445450000000000000e+05
2.416150000000000020e+00,2.445020000000000000e+05
2.416529999999999845e+00,2.444620000000000000e+05
2.416910000000000114e+00,2.444220000000000000e+05
2.417289999999999939e+00,2.443830000000000000e+05
2.417660000000000142e+00,2.443440000000000000e+05
2.418039999999999967e+00,2.443050000000000000e+05
2.418419999999999792e+00,2.442650000000000000e+05
2.418800000000000061e+00,2.442260000000000000e+05
2.419179999999999886e+00,2.441860000000000000e+05
2.419550000000000090e+00,2.441470000000000000e+05
2.419929999999999914e+00,2.441080000000000000e+05
2.420310000000000183e+00,2.440700000000000000e+05
2.420690000000000008e+00,2.440330000000000000e+05
2.421060000000000212e+00,2.439970000000000000e+05
2.421440000000000037e+00,2.439630000000000000e+05
2.421819999999999862e+00,2.439310000000000000e+05
2.422200000000000131e+00,2.439020000000000000e+05
2.422579999999999956e+00,2.438750000000000000e+05
2.422950000000000159e+00,2.438490000000000000e+05
2.423329999999999984e+00,2.438260000000000000e+05
2.423709999999999809e+00,2.438030000000000000e+05
2.424090000000000078e+00,2.437800000000000000e+05
2.424459999999999837e+00,2.437560000000000000e+05
2.424840000000000106e+00,2.437310000000000000e+05
2.425219999999999931e+00,2.437050000000000000e+05
2.425600000000000200e+00,2.436780000000000000e+05
2.425980000000000025e+00,2.436500000000000000e+05
