Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
2.116952098,0.265025765
2.116703959,0.265026807
2.116455821,0.265027665
2.116207682,0.265027951
2.115959543,0.265028121
2.115711405,0.265027196
2.115463266,0.265026153
2.115215127,0.26502408
2.114966989,0.265022009
2.11471885,0.265019596
2.114470712,0.265016048
2.114222573,0.26501262
2.113974434,0.265007905
2.113726296,0.265003689
2.113478157,0.264998713
2.113230018,0.264993366
2.11298188,0.264988318
2.112733741,0.264981988
2.112485603,0.264976308
2.112237464,0.26497008
2.111989325,0.264963631
2.111743399,0.264957552
2.111495261,0.264951094
2.111244909,0.26494458
2.110996771,0.264938188
2.110748632,0.264932171
2.110500494,0.264925507
2.110252355,0.264919827
2.110004216,0.264914032
2.109758115,0.264908713
2.109509977,0.264903337
2.1092598,0.26489904
2.109011662,0.264893941
2.108763523,0.26489066
2.108515385,0.264887195
2.108267246,0.264883588
2.108019107,0.264881471
2.107771635,0.264880215
2.107523496,0.264878981
2.107274691,0.264877946
2.107026553,0.264877692
2.106778414,0.264878706
2.106530275,0.264879567
2.106282137,0.26488177
2.106033998,0.264884274
2.1057838,0.264887084
2.105535661,0.26489032
2.105289582,0.264894236
2.105041444,0.264898173
2.104793305,0.264902537
2.104545166,0.264906529
2.104297028,0.264911065
2.104048889,0.26491576
2.103797873,0.264919551
2.103549735,0.264924281
2.103304473,0.264928091
2.103056335,0.264932432
2.102808196,0.264935552
2.102560057,0.264939807
2.102311919,0.26494328
2.10206378,0.26494679
2.101815642,0.264949747
2.101567503,0.264952834
2.101319364,0.264956234
2.101071226,0.264959603
2.100823087,0.264962283
2.100574948,0.264965467
2.10032681,0.2649684
2.100078671,0.264972061
2.099830533,0.264975458
2.099582394,0.264978735
2.099334255,0.264982306
2.099086117,0.264986699
2.098837978,0.264990637
2.098589839,0.26499547
2.098341701,0.26499976
2.098096659,0.265005248
2.09784852,0.265010124
2.097597285,0.265015973
2.097349146,0.265021643
2.097101008,0.265028219
2.096852869,0.265034378
2.09660473,0.265041439
2.096356592,0.265048572
2.096110876,0.265055548
2.095862738,0.265062987
