Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
1.117124096,15445.10078
1.117421875,15445.43503
1.109977399,15432.99589
1.110275178,15433.58891
1.115039642,15442.39159
1.115339809,15442.82197
1.116826317,15444.7525
1.117719654,15445.75233
1.10967784,15432.41918
1.110572957,15434.19391
1.113252968,15439.48659
1.112955189,15438.94396
1.114741863,15441.95019
1.115635534,15443.2295
1.116528538,15444.39013
1.118017433,15446.05155
1.120101886,15447.51682
1.120399665,15447.62921
1.129035257,15442.36915
1.129333036,15442.34975
1.10938137,15431.87312
1.110870736,15434.80528
1.113550747,15440.013
1.11265741,15438.38453
1.114444084,15441.49083
1.115930926,15443.62774
1.116230759,15444.01655
1.118315212,15446.33148
1.119804107,15447.38009
1.120697444,15447.71703
1.128735489,15442.42477
1.129630815,15442.36475
1.106106271,15428.85671
1.10640405,15428.88736
1.109085371,15431.36117
1.111168515,15435.41845
1.113848526,15440.52429
1.112359631,15437.81316
1.114146305,15441.01662
1.118612991,15446.5881
1.119506328,15447.21914
1.120995223,15447.77877
1.128438346,15442.52175
1.129928594,15442.40901
1.106701829,15428.95777
1.108786283,15430.88283
1.111466294,15436.02899
1.112061852,15437.2291
1.11891077,15446.82278
1.119208549,15447.0329
1.121293002,15447.81468
1.128142556,15442.66176
1.130226373,15442.47476
1.133501943,15441.63659
1.133799722,15441.17626
1.107892946,15429.73825
1.107595166,15429.46372
1.106999608,15429.07501
1.108488504,15430.45169
1.111764073,15436.63373
1.121592721,15447.82442
1.123079677,15447.43236
1.123377456,15447.26062
1.130524153,15442.55441
1.127844141,15442.8435
1.133204164,15442.0163
1.134097501,15440.62617
1.108190725,15430.06979
1.107297387,15429.2416
1.121889791,15447.80738
1.122781897,15447.57366
1.123675235,15447.05772
1.123973014,15446.82412
1.124270793,15446.56203
1.126355246,15444.25794
1.126653025,15443.92592
1.130821932,15442.63469
1.127546362,15443.06569
1.132906385,15442.29781
1.134395527,15439.98501
1.122185631,15447.76014
1.122484118,15447.6817
1.124568572,15446.27211
1.126057467,15444.6001
1.126950804,15443.61297
1.127248583,15443.32415
1.131119711,15442.70412
1.132608606,15442.51624
1.134690515,15439.26061
1.124866351,15445.96316
1.125461909,15445.29459
1.125759688,15444.94797
1.13141749,15442.75098
1.132310827,15442.65254
1.134988048,15438.43941
1.12516413,15445.63591
1.131715269,15442.76379
1.132013048,15442.7416
1.135288617,15437.52063
1.135586396,15436.52737
1.135884175,15435.45665
1.136181954,15434.31856
1.136479733,15433.1263
1.136777512,15431.89004
1.137075291,15430.62192
1.13737307,15429.33544
1.137670849,15428.04666
1.137968629,15426.77017
1.138266408,15425.52545
1.138564187,15424.32325
1.138861966,15423.18119
1.139159745,15422.11461
1.139457524,15421.13425
1.139755303,15420.25592
1.140053082,15419.49147
1.140350861,15418.85082
1.140649964,15418.34648
1.140945977,15417.9882
1.141242432,15417.78383
1.141541977,15417.70837
1.141839756,15417.79043
1.142137535,15417.9968
1.142435314,15418.34496
1.142733093,15418.82763
1.143030872,15419.39951
1.143328651,15420.06901
1.14362643,15420.79564
1.143924209,15421.54111
1.144221988,15422.31625
1.144519767,15423.04494
1.144817546,15423.74784
1.145115325,15424.37214
1.145413105,15424.93031
1.145710884,15425.38576
1.146008663,15425.7286
1.146306442,15425.94746
1.146604221,15426.03855
1.146904402,15426.00781
1.147200145,15425.82475
1.147495522,15425.50583
1.147795337,15425.02276
1.148093116,15424.42157
