Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
2.116952098,265797.2893
2.116703959,265801.6201
2.116455821,265805.7
2.116207682,265809.2525
2.115959543,265812.7141
2.115711405,265814.9614
2.115463266,265817.0059
2.115215127,265817.7118
2.114966989,265818.3062
2.11471885,265818.4626
2.114470712,265817.3032
2.114222573,265816.2456
2.113974434,265813.3319
2.113726296,265810.8376
2.113478157,265807.4984
2.113230018,265803.2799
2.11298188,265799.5972
2.112733741,265793.9362
2.112485603,265789.1699
2.112237464,265783.321
2.111989325,265777.3028
2.111743399,265771.334
2.111495261,265764.8574
2.111244909,265758.1918
2.110996771,265751.5566
2.110748632,265745.0533
2.110500494,265737.8018
2.110252355,265731.4995
2.110004216,265724.843
2.109758115,265718.8839
2.109509977,265712.1564
2.1092598,265707.2071
2.109011662,265700.9791
2.108763523,265696.5875
2.108515385,265692.324
2.108267246,265687.5583
2.108019107,265684.3835
2.107771635,265682.3809
2.107523496,265680.5517
2.107274691,265678.8858
2.107026553,265677.7773
2.106778414,265678.717
2.106530275,265679.331
2.106282137,265681.4403
2.106033998,265684.2856
2.1057838,265687.9804
2.105535661,265691.7667
2.105289582,265696.9259
2.105041444,265702.2718
2.104793305,265708.385
2.104545166,265714.0366
2.104297028,265720.4406
2.104048889,265727.6028
2.103797873,265733.4738
2.103549735,265740.5413
2.103304473,265746.7012
2.103056335,265753.7369
2.102808196,265758.8419
2.102560057,265765.5752
2.102311919,265771.2783
2.10206378,265777.4301
2.101815642,265782.3671
2.101567503,265787.4214
2.101319364,265792.7942
2.101071226,265798.2787
2.100823087,265802.8081
2.100574948,265807.535
2.10032681,265812.1461
2.100078671,265817.4306
2.099830533,265822.5896
2.099582394,265827.3305
2.099334255,265832.1204
2.099086117,265838.2483
2.098837978,265843.6092
2.098589839,265850.1056
2.098341701,265855.7646
2.098096659,265862.9902
2.09784852,265869.7117
2.097597285,265877.4253
2.097349146,265884.7931
2.097101008,265893.5861
2.096852869,265901.8676
2.09660473,265911.2509
2.096356592,265920.8945
2.096110876,265930.2103
2.095862738,265940.8235
2.095612176,265950.9068
2.095364037,265962.3893
2.095115899,265973.5155
2.09486776,265984.2924
2.094619621,265996.9018
2.094371483,266008.1958
2.094123041,266020.3725
2.093874903,266032.0322
2.093627067,266043.7359
2.093378928,266056.0041
2.09313079,266067.0835
2.092882651,266078.801
2.092634512,266089.5991
2.092386374,266099.7814
2.092135206,266110.146
2.091887067,266119.2269
2.091641958,266128.3675
2.091393819,266135.9454
2.091145681,266142.8135
2.090897542,266148.8815
2.090649403,266153.5807
2.090401265,266157.3509
2.090151046,266161.1359
2.089902907,266163.2279
2.089656849,266163.8295
2.08940871,266165.1783
2.089160572,266164.3883
2.088912433,266163.19
2.088664294,266161.7824
2.088416156,266158.9707
2.088168017,266156.5748
2.087919878,266152.7186
2.08767174,266149.8555
2.087423601,266145.5152
2.087175463,266141.9357
2.086927324,266137.1927
2.086679185,266133.383
2.086433547,266128.8467
2.086185408,266125.1457
2.085934769,266120.3982
2.085686631,266115.9353
2.085438492,266112.7014
2.085190353,266108.793
2.084942215,266105.6677
2.084694076,266102.6712
2.084448449,266099.8444
2.084200311,266098.2018
2.08394966,266096.9144
2.083701522,266094.5016
2.083453383,266094.5381
2.083205244,266094.8153
2.082957106,266095.2318
2.082708967,266096.0203
2.082462282,266097.3059
2.082214144,266100.2467
2.081964551,266102.3138
2.081716413,266104.7672
2.081468274,266108.9223
2.081220135,266111.6658
2.080971997,266115.6516
2.080723858,266119.5357
2.080474447,266123.791
2.080226309,266127.5255
2.079979442,266131.9683
2.079731304,266135.8872
2.079483165,266139.8749
2.079235026,266143.4878
2.078986888,266147.6341
2.078738749,266151.084
2.078488208,266154.6588
2.07824007,266158.2467
2.077994333,266161.6182
2.077746195,266164.6656
2.077498056,266168.4326
2.077249917,266171.2155
2.258142977,263854.509
2.258391116,263857.8881
2.260376225,263894.1586
2.260624363,263899.9607
2.262609472,263947.3919
2.262361334,263941.5744
2.257894838,263851.4953
2.258639254,263861.6195
2.260128086,263888.4782
2.260872502,263905.2362
2.255909729,263842.3103
2.256157868,263841.6143
2.25218765,263947.0011
2.251942661,263961.3967
2.264594581,263986.9736
2.262857611,263952.9307
2.262113195,263935.3386
2.2576467,263850.0458
2.258887393,263865.3352
2.259879947,263883.4089
2.261120641,263911.5989
2.257398561,263847.0231
2.255661591,263843.291
2.256406007,263841.6362
2.257150423,263844.8487
2.252435789,263934.1131
2.251694523,263977.0275
2.264346443,263982.7915
2.26310575,263958.8169
2.261865056,263929.5356
2.259135532,263869.2069
2.25962937,263878.3736
2.261367446,263917.1693
2.255413452,263845.3645
2.256654145,263843.1955
2.256902284,263843.1473
2.252683927,263921.7638
2.251443234,263992.2766
2.264098304,263978.3107
2.263355282,263963.812
2.261615585,263923.848
2.259381231,263873.8026
2.255165314,263848.4937
2.252932066,263910.0903
2.251195095,264008.7509
2.263850165,263974.1277
2.26360342,263968.9016
2.248713709,264203.5977
2.248465571,264224.9629
2.254917175,263851.2259
2.253180204,263899.3422
2.250946957,264026.3517
2.238788164,264713.5218
2.248961848,264183.1308
2.248217432,264246.0833
2.254669036,263856.2638
2.253428343,263890.8196
2.250698818,264043.9733
2.239036303,264713.7983
2.238540025,264713.2856
2.245733022,264449.2698
2.245487907,264467.1916
2.249209986,264161.5428
2.247966991,264267.7204
2.254420898,263860.908
2.253678606,263880.8481
2.25045068,264062.4948
2.241021412,264686.2832
2.24126955,264679.7175
2.239284441,264712.5046
2.238294068,264712.2984
2.245981161,264430.7351
2.245239768,264485.2646
2.249458125,264141.3629
2.247718853,264289.1689
2.254172759,263867.2209
2.253926744,263873.4077
2.250202541,264081.385
2.243254659,264603.3446
2.243502798,264591.0471
2.240773273,264691.4441
2.241517689,264672.2364
2.23953258,264710.7562
2.238045929,264709.9938
2.246232323,264411.5766
2.24499163,264501.5612
2.249706688,264120.7607
2.247473016,264309.7649
2.249954826,264101.1736
2.243006521,264615.2193
2.243750937,264577.628
2.240525134,264696.9553
2.241765828,264664.3506
2.239780719,264708.4801
2.23779561,264707.7857
2.246480462,264391.3526
2.244743491,264518.2261
2.247224877,264331.2009
2.242758382,264626.5315
2.243999075,264563.0396
2.240279946,264701.4163
2.242013966,264656.4981
2.240031808,264705.5248
2.237547471,264704.367
2.244495353,264534.1247
2.2467286,264372.1356
2.246976739,264351.1912
2.242510243,264636.9402
2.244247214,264549.4953
2.242262105,264646.5235
2.237299332,264701.1148
2.237051194,264696.4309
2.236803055,264691.4691
2.236554916,264686.1186
2.236306233,264681.0138
2.236058094,264674.8803
2.235810501,264668.8239
2.235562362,264662.3154
2.235314223,264656.6716
2.235066085,264649.4146
2.234817946,264643.7364
2.234569807,264637.6875
2.234319704,264631.882
2.234071565,264626.4301
2.233825392,264620.8682
2.233577253,264616.2585
2.233329114,264611.9828
2.233080976,264606.9522
2.232832837,264603.6039
2.232584698,264599.5501
2.232334392,264596.7443
2.232086253,264593.4928
2.231840283,264590.8682
2.231592144,264587.5681
2.231344005,264585.3223
2.231095867,264582.2848
2.230847728,264580.2113
2.230599589,264576.6748
2.230351451,264573.3271
2.230103312,264570.6163
2.229855173,264566.5019
2.229607035,264562.4779
2.229358896,264558.6405
2.229110758,264553.7703
2.228862619,264548.2007
2.228616892,264543.1157
2.228368753,264537.468
2.228118203,264530.4173
2.227870064,264524.6455
2.227621926,264517.0003
2.227373787,264510.2038
2.227125649,264502.7784
2.22687751,264494.71
2.226631737,264487.328
2.226383599,264478.4311
2.226133094,264470.4123
2.225884955,264461.7709
2.225636817,264452.9861
2.225388678,264444.3806
2.22514054,264434.5907
2.224892401,264425.2423
2.224645474,264416.0899
2.224397335,264406.2535
2.224147985,264395.4132
2.223899846,264385.3763
2.223651708,264374.3435
2.223403569,264363.6464
2.223155431,264352.6936
2.222907292,264341.1092
2.222657639,264329.3822
2.2224095,264317.6694
2.222162876,264305.3237
2.221914737,264294.2163
2.221666599,264281.5194
2.22141846,264269.9219
2.221170322,264257.7872
2.220922183,264245.7921
2.220671496,264233.813
2.220423357,264221.799
2.220177767,264210.3343
