Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Shear Stress[i] (Pa)
1.388193761,374.9532685
1.388389946,374.9319182
1.388588457,374.9092463
1.388789294,374.8869312
1.388987805,374.8640276
1.389186316,374.8410655
1.389383863,374.8175301
1.389582374,374.7941802
1.389781848,374.7699791
1.389980359,374.7459863
1.39017887,374.7215205
1.390377781,374.6973731
1.390576292,374.6728346
1.390774403,374.6488904
1.390972914,374.6244946
1.391171425,374.6008778
1.391371699,374.5764473
1.391570209,374.553558
1.391766957,374.5307093
1.391965468,374.5077044
1.392163979,374.4865343
1.392364368,374.4658146
1.392562879,374.4462683
1.392759512,374.4288805
1.392958023,374.4110682
1.393156534,374.3938717
1.393355045,374.3778869
1.393553555,374.3639519
1.393752066,374.3517088
1.393950577,374.3422097
1.394149088,374.3334987
1.394347599,374.3264085
1.39454611,374.3204649
1.394744621,374.3166075
1.394943132,374.3134366
1.395141643,374.3107908
1.395340154,374.3105342
1.395538664,374.3104596
1.395737175,374.312344
1.395935686,374.3151147
1.396134197,374.3179085
1.396332708,374.3225733
1.396531219,374.3279926
1.39672973,374.3337809
1.396928241,374.3405398
1.397126752,374.3478982
1.397325263,374.3556505
1.397523774,374.3637211
1.397722284,374.3722086
1.397918716,374.3808624
1.398117227,374.3897358
1.398317817,374.3981944
1.398516328,374.4076504
1.398714839,374.4148211
1.398911254,374.4228363
1.399109765,374.4309125
1.399310372,374.4367495
1.399508883,374.4437705
1.399707393,374.4485936
1.399905171,374.4542528
1.400103682,374.4572202
1.400302926,374.4609582
1.400501437,374.463515
1.400699948,374.4639393
1.400899089,374.465066
1.4010976,374.4648423
1.401295481,374.4642286
1.401493992,374.461396
1.401692502,374.4592598
1.401893007,374.455158
1.402091517,374.4513586
1.402288035,374.4463009
1.402486546,374.4395252
1.402685057,374.4328466
1.402885585,374.4235337
1.403084095,374.4144345
1.40328059,374.4037215
1.403479101,374.3930693
1.403677611,374.3820261
1.403876122,374.3700493
1.404074633,374.3580304
1.404273144,374.3457428
1.404471655,374.3330874
1.404670166,374.3199378
1.404868677,374.3071806
1.405067188,374.2943326
1.405265699,374.281292
1.40546421,374.2681101
1.40566272,374.2554374
1.405861231,374.2427006
1.406059742,374.2302327
1.406258253,374.2176326
1.406456764,374.2057076
1.406655275,374.1939562
1.406853786,374.1826723
1.407052297,374.1711612
1.407250808,374.1605747
1.407449319,374.1502252
1.40764783,374.1402345
1.40784634,374.1306605
1.408044851,374.1213018
1.408243362,374.1120121
1.408439933,374.1034859
1.408638444,374.0949616
1.408838895,374.0866187
1.409037406,374.0776395
1.409235917,374.0686734
1.409432562,374.0605446
1.409631073,374.0513273
1.409831449,374.0420373
1.41002996,374.0321657
1.410228471,374.022855
1.410426479,374.012674
1.41062499,374.0021999
1.410824004,373.9919331
1.411022515,373.9808622
1.411221026,373.9705347
1.411420397,373.9591038
1.411618908,373.9483884
1.411816558,373.9372928
1.412015069,373.9264013
1.41221358,373.9151077
1.412414315,373.9041374
1.412612825,373.8926085
1.412809113,373.8829017
1.413007624,373.8713511
1.413206135,373.8613524
1.413404646,373.850944
1.413603157,373.8409458
1.413801667,373.8310065
1.414000178,373.8212288
1.414198689,373.81138
1.4143972,373.8037594
1.303231095,378.7484621
1.303429606,378.7324724
1.303628117,378.7159225
1.303826628,378.6993116
1.304025139,378.6821075
1.30422365,378.66453
1.30442216,378.6470179
1.304620671,378.6292985
1.304819182,378.6112265
1.305017693,378.5932536
1.305214519,378.5748964
1.30541303,378.5562095
1.305613226,378.5382362
1.305811737,378.5191923
1.306010248,378.501112
1.306207317,378.4834875
1.306405828,378.4645467
1.30660578,378.4465303
1.310178977,378.186138
1.309980466,378.196733
1.312164086,378.09411
1.311965575,378.1023065
1.306804291,378.4292092
1.310377487,378.1754574
1.309781955,378.2085591
1.312362597,378.0859342
1.311767064,378.111019
1.307002802,378.4116294
1.308590889,378.284951
1.308393663,378.2994576
1.310575998,378.1657592
1.309583444,378.2198464
1.312561107,378.0772286
1.311568553,378.1193008
1.307201234,378.3946772
1.324471762,377.2329611
1.325265805,377.2185108
1.325464316,377.2166442
1.324670272,377.2281621
1.314149195,378.0022459
1.314347706,377.9908689
1.308195152,378.3138257
1.3087894,378.2714557
1.309386523,378.2320383
1.310774509,378.1559772
1.31097302,378.1464388
1.311370042,378.12801
1.312759618,378.0686135
1.311171531,378.1366668
1.307399745,378.3779809
1.322883674,377.3053717
1.323082185,377.2925617
1.324273251,377.2393343
1.325067294,377.220438
1.325662827,377.2161398
1.324868783,377.2237858
1.313950684,378.0123644
1.314546216,377.9799467
1.307995357,378.3295423
1.308987911,378.257668
1.309188012,378.2446999
1.312958129,378.0599439
1.307598335,378.3614133
1.320501544,377.4983343
1.320700054,377.4796965
1.322685163,377.3192642
1.323280696,377.2810287
1.32407474,377.2458738
1.325861338,377.2164622
1.313752173,378.0223139
1.314744727,377.968588
1.31315664,378.0507496
1.307796846,378.3450648
1.320303033,377.5168032
1.320898565,377.4613807
1.322486653,377.33385
1.323479207,377.2707367
1.323876229,377.2535058
1.326059849,377.2178995
1.316332815,377.864915
1.316531325,377.8499407
1.317722542,377.7548556
1.317921053,377.7379982
1.313553662,378.0316744
1.314943238,377.956528
1.313355151,378.0413149
1.320104522,377.5355658
1.321097076,377.4437222
1.322288142,377.3478583
1.323677718,377.2618063
1.326256015,377.2195109
1.316134304,377.8790771
1.316728625,377.8354538
1.31752388,377.7711742
1.318119413,377.7204621
1.315141749,377.9446559
1.31871646,377.6668041
1.318914971,377.6484164
1.321295587,377.4264215
1.319907739,377.5542692
1.329436279,377.3306755
1.329633045,377.3390215
1.322089631,377.3621005
1.328044958,377.2707662
1.32824385,377.2788444
1.326655381,377.2263997
1.326853892,377.2311725
1.326454526,377.223338
1.315934247,377.8927454
1.316927136,377.8191888
1.318317924,377.7028068
1.317325369,377.7878675
1.31534026,377.9322178
1.319111967,377.6299606
1.318516434,377.6847909
1.321494098,377.4091986
1.319709228,377.5729629
1.329237768,377.3221202
1.329831556,377.34745
1.32189112,377.3772147
1.327846447,377.262625
1.328442361,377.2868611
1.327052403,377.2363475
1.33519135,377.3790316
1.334992839,377.3849116
1.315735736,377.9061626
1.317126858,377.8038488
1.315538771,377.9192914
1.332610709,377.4150219
1.332809219,377.4158738
1.321692609,377.3929308
1.319310478,377.6111492
1.319508989,377.5923505
1.329037512,377.3130968
1.330030067,377.3555438
1.327647936,377.2557329
1.32864049,377.2959434
1.327249933,377.242023
1.335389861,377.3734116
1.334794328,377.3899108
1.332412198,377.4141049
1.33300773,377.4154536
1.331419643,377.3997721
1.331221132,377.3953283
1.328839001,377.3041019
1.330230445,377.3638346
1.327448444,377.2485929
1.335588372,377.3670477
1.334595818,377.3951404
1.332213687,377.4123304
1.333206241,377.4149351
1.331618154,377.4038924
1.331022621,377.3900409
1.330428956,377.3708732
1.335784793,377.3608442
1.334397307,377.3991754
1.332015176,377.4099656
1.333404752,377.4139329
1.331816665,377.4071104
1.33082411,377.3841981
1.3306256,377.3776363
1.335983304,377.3542453
1.334198796,377.4032899
1.339161568,377.2231751
1.339360079,377.2132912
1.333603263,377.4116809
1.334000285,377.406443
1.337573481,377.2947152
1.337771241,377.2864685
1.336183905,377.3473795
1.338963669,377.2322718
1.33955859,377.2038945
1.333801774,377.4095977
1.33737497,377.3029672
1.337969752,377.2776336
1.336777323,377.3259598
1.336975834,377.3189988
1.336382416,377.340861
1.338765158,377.2420898
1.339759076,377.1937674
1.337176459,377.3107955
1.338169014,377.268815
1.336580927,377.3333335
1.338566036,377.2511564
1.339957587,377.1843038
1.338367525,377.2601223
1.340154123,377.1749648
1.340352634,377.1653616
1.340551145,377.1561705
1.340751661,377.146314
1.340950172,377.1370717
1.341146677,377.1279663
1.341345188,377.1197419
1.341543699,377.1105566
1.34174221,377.1026342
1.341940721,377.0947082
1.342139232,377.0871057
1.342337743,377.0792952
1.342536254,377.0715332
1.342734765,377.0653771
1.342933275,377.0590586
1.343131786,377.052796
1.343330297,377.0468678
1.343528808,377.0420951
1.343727319,377.0366862
1.34392583,377.032552
1.344124341,377.0286241
1.344322852,377.025178
1.344521363,377.0217585
1.344719874,377.0188527
1.344918384,377.0161198
1.345116895,377.014274
1.345315406,377.0129278
1.345513917,377.0115014
1.345712428,377.0107852
1.345910939,377.0101146
1.34610945,377.0099732
1.34630601,377.0105357
1.346504521,377.0113904
1.346704983,377.0121761
1.346903493,377.0137302
1.347102004,377.0154543
1.347298631,377.0174405
1.347497142,377.0199153
1.347697537,377.0224591
1.347896048,377.025966
1.348094559,377.0290458
1.348292549,377.0325345
1.34849106,377.0366091
1.348690092,377.0405267
1.348888602,377.044699
1.349087113,377.0489874
1.349286466,377.0531395
1.349484977,377.0577058
1.349682646,377.0620522
1.349881157,377.0665104
1.350079668,377.0709274
1.350280384,377.0749335
1.350478895,377.0790716
1.350675201,377.0830872
1.350873712,377.0867798
1.351072222,377.0901707
1.351270733,377.0938233
1.351469244,377.0969753
1.351667755,377.0996976
1.351866266,377.1018769
1.352064777,377.1034627
1.352263288,377.104864
1.352461799,377.1053
1.35266031,377.1045725
1.352858821,377.1020413
1.353057331,377.0990352
1.353255842,377.0952263
1.353454353,377.0904167
1.353652864,377.0841202
1.353851375,377.0765979
1.354049886,377.0670342
1.354248397,377.0574714
1.354446908,377.0464342
1.354645419,377.0351756
1.35484393,377.0224592
1.35504244,377.0097963
1.355240951,376.9968131
1.355439462,376.9829554
1.355637973,376.9691808
1.355836484,376.9543772
1.356034995,376.9400976
1.356233506,376.9253855
1.356432017,376.9107662
1.356630528,376.8959895
1.356827226,376.8813252
1.357025737,376.8668752
1.35722606,376.8522066
1.357424571,376.838517
1.357623082,376.8247233
1.357819939,376.8112407
1.35801845,376.7984499
1.358218615,376.7856252
1.358417126,376.7735448
1.358615637,376.7624767
1.358813857,376.7514646
1.359012368,376.7404435
1.359211169,376.730202
1.35940968,376.7200454
1.359608191,376.7108317
1.359807774,376.7019916
1.360006285,376.6937701
1.360203724,376.6860751
1.360402235,376.6789775
1.360600746,376.6724642
1.360801692,376.66596
1.361000203,376.6593546
1.361196278,376.6545694
1.361394789,376.6489132
1.3615933,376.6442526
1.361791811,376.6399454
1.361990322,376.6359222
1.362188833,376.6323416
1.362387344,376.6284737
1.362585855,376.6256562
1.362784366,376.6228761
1.362982877,376.6203856
1.363181387,376.6184271
1.363379898,376.6165457
1.363578409,376.6147985
1.36377692,376.6135192
1.363975431,376.6125644
1.364173942,376.6117146
1.364372453,376.6111554
1.364570964,376.6106464
1.364769475,376.6104251
1.364967986,376.6103007
1.365166496,376.6103061
1.365365007,376.6101269
1.365563518,376.6105927
1.365762029,376.6107609
1.36596054,376.6109965
1.366159051,376.6112583
1.366357562,376.6112362
1.366556073,376.6121961
1.366754584,376.6121552
1.366953095,376.6127997
1.367151605,376.6126196
1.367348443,376.6135392
1.367546954,376.613588
1.367747138,376.6134341
1.367945649,376.6133787
1.36814416,376.6128825
1.368341247,376.6126901
1.368539758,376.6112476
1.368739693,376.6096267
1.368938204,376.6087911
1.369136715,376.6074783
1.369335165,376.6047707
1.369533676,376.6027887
1.369732247,376.6000212
1.369930758,376.596539
1.370129269,376.5925601
1.370329082,376.5882204
1.370527593,376.584459
1.370724802,376.5791352
1.370923313,376.5736944
1.371121824,376.56713
1.371321935,376.5595392
1.371520446,376.5512101
1.371717356,376.5419357
1.483081718,371.3403282
1.483280229,371.3405143
1.482883461,371.3411589
1.483478994,371.3399977
1.482684951,371.3411482
1.483677505,371.3397634
1.483876016,371.3394915
1.48248644,371.3420873
1.484075636,371.3393229
1.482286311,371.3431543
1.473554327,371.7253131
1.473752838,371.709543
1.4820878,371.3442788
1.473354938,371.7425615
1.473950471,371.693927
1.481890907,371.3455432
1.476531113,371.5181588
1.476332602,371.5301399
1.474148982,371.6789553
1.473156427,371.758266
1.481692396,371.3470436
1.463627904,372.4468612
1.463826415,372.4403223
1.479508776,371.3850393
1.479310265,371.3916633
1.476134091,371.5418019
1.476729623,371.5065261
1.477920689,371.4450286
1.4781192,371.4356557
1.474347493,371.6638104
1.472957916,371.7752448
1.481493885,371.3489865
1.463429393,372.4530039
1.464026937,372.4328417
1.479707287,371.3798601
1.479111754,371.3977535
1.47593558,371.5537452
1.476928134,371.4960114
1.477722178,371.455175
1.478317711,371.4271865
1.474943025,371.6200181
1.475141536,371.6060093
1.474548245,371.6481907
1.472758921,371.7925788
1.481293584,371.3509201
1.470772367,371.9727369
1.470972807,371.9542487
1.464225448,372.4257522
1.46323153,372.458487
1.479905798,371.3748729
1.478913243,371.4044111
1.475737069,371.5667583
1.478516222,371.4189516
1.477126645,371.4850322
1.477523667,371.4649831
1.474746756,371.6340493
1.475340047,371.5934981
1.47256041,371.8102101
1.481095073,371.3531135
1.469186209,372.1131746
1.46938472,372.0965428
1.470573856,371.9909559
1.471171318,371.9355167
1.467399611,372.2498116
1.4672011,372.2628383
1.465414502,372.3702402
1.465613013,372.3599967
1.464421948,372.4170403
1.463033019,372.4634028
1.480501331,371.3626211
1.480699841,371.3595452
1.480104309,371.3705316
1.478714732,371.4114608
1.475538558,371.5793522
1.477325156,371.474781
1.472362384,371.8274061
1.480898352,371.3558812
1.468987698,372.1295632
1.469583231,372.0792696
1.470377275,372.0086289
1.471369829,371.9179279
1.467598122,372.2356125
1.467002589,372.2766024
1.465218019,372.3804648
1.465811524,372.348763
1.464620458,372.408811
1.46283386,372.4683349
1.48030282,371.3660671
1.472163873,371.8454203
1.468193655,372.1920357
1.468392166,372.1769065
1.471965362,371.8630131
1.468789187,372.1457652
1.469781742,372.0622136
1.470178764,372.0269346
1.471566492,371.8999763
1.471765003,371.8810907
1.467796633,372.22156
1.466804078,372.2891763
1.465019508,372.3904446
1.466010035,372.3376416
1.464818969,372.400071
1.462635349,372.4728392
1.453305337,372.6562248
1.453106826,372.6651114
1.450923206,372.7692568
1.451121717,372.7591857
1.45846662,372.5116706
1.458665131,372.5108609
1.467995144,372.2068624
1.468590676,372.1618865
1.469980253,372.0446518
1.466605567,372.3016385
1.466208546,372.3261202
1.462436839,372.4771524
1.455091935,372.5834556
1.455290446,372.5757388
1.453505629,372.6471628
1.452908315,372.6738481
1.450722387,372.7793017
1.451320228,372.7489282
1.45826811,372.5139355
1.458863642,372.5089666
1.466407057,372.3139603
1.462237613,372.4813856
1.454893424,372.5895647
1.455488957,372.5699148
1.45370414,372.6387602
1.452710222,372.6832993
1.450523876,372.7897779
1.451517794,372.7394291
1.458069599,372.5152658
1.459062153,372.5080272
1.460251151,372.5025253
1.460451729,372.5010931
1.462039102,372.4839932
1.454696802,372.5974777
1.455687468,372.5635239
1.45390087,372.6293624
1.452511711,372.6922679
1.450327673,372.8002327
1.451716305,372.7299483
1.456680022,372.5377679
1.456878533,372.5334349
1.459260664,372.506776
1.457871088,372.5173581
1.46005264,372.5032511
1.46065024,372.5003911
1.461841306,372.4875913
1.454498292,372.6048484
1.455885979,372.5577793
1.454099381,372.6211328
1.452312782,372.701047
1.451915761,372.7201027
1.450129163,372.8101217
1.456481511,372.5418389
1.457077044,372.5293276
1.459459175,372.5064047
1.457672577,372.5202124
1.459856197,372.5041153
1.460848751,372.4983861
1.461642795,372.490935
1.45608449,372.5520124
1.454297892,372.6128731
1.452114272,372.7107667
1.449930652,372.821592
1.457275555,372.5261187
1.456283001,372.5466543
1.459657686,372.5052947
1.457474066,372.5232979
1.461045184,372.4966401
1.461444284,372.4927619
1.449732141,372.8317457
1.461243695,372.4950756
1.448739586,372.8884509
1.448938097,372.876706
1.44953363,372.8433804
1.449136608,372.8651197
1.448541075,372.8991108
1.449335119,372.8543666
1.448342564,372.9104653
1.448144054,372.9224584
1.447945543,372.9339098
1.447747032,372.9452877
1.447548521,372.9565754
1.44735001,372.9680386
1.447151499,372.9789598
1.446952988,372.9904866
1.446754477,373.0014616
1.446555966,373.0122499
1.446357455,373.0235544
1.446158945,373.0338134
1.445960434,373.0445192
1.445761923,373.0552945
1.445563412,373.0657377
1.445364901,373.0755765
1.44516639,373.086048
1.444967879,373.0959139
1.444769368,373.1055453
1.444570857,373.1159897
1.444372346,373.1257346
1.444175586,373.1348728
1.443977075,373.1447437
1.443776814,373.1544663
1.443578303,373.1638282
1.443379792,373.1732631
1.443182832,373.1823274
1.442984321,373.1916865
1.442784259,373.2008334
1.442585748,373.2096301
1.442387237,373.2186102
1.442188914,373.226712
1.441990403,373.2353425
1.441791705,373.2432489
1.441593194,373.2510889
1.441394683,373.2589333
1.441194997,373.2658307
1.440996486,373.2731301
1.44079915,373.2792881
1.440600639,373.2862149
1.440402128,373.2915731
1.440201079,373.2981159
1.440002568,373.3040017
1.439806596,373.3088795
1.439608085,373.3138037
1.439409574,373.3194257
1.439211063,373.3237597
1.439012552,373.3289485
1.438814041,373.3330337
1.43861553,373.3375611
1.438417019,373.3416043
1.438218508,373.3466694
1.438019998,373.3506906
1.437821487,373.3552235
1.437622976,373.3598813
1.437424465,373.3648637
1.437225954,373.3705257
1.437027443,373.3765927
1.436828932,373.3819192
1.436630421,373.3891332
1.43643191,373.3964447
1.436233399,373.4036821
1.436034889,373.412657
1.435836378,373.4217132
1.435637867,373.4321414
1.435439356,373.4424016
1.435240845,373.4535333
1.435042334,373.4645914
1.434843823,373.4775921
1.434645312,373.4908162
1.434446801,373.5047845
1.43424829,373.5196297
1.434049779,373.5356252
1.433851269,373.5522867
1.433654369,373.5693442
1.433455859,373.5876023
1.433255736,373.6070727
1.433057225,373.6266699
1.432858714,373.6470973
1.432661524,373.6677151
1.432463013,373.689465
1.432263181,373.710997
1.43206467,373.7329884
1.43186616,373.7551856
1.431667606,373.7775526
1.431469095,373.7994002
1.431270627,373.8214991
1.431072116,373.8428309
1.430873605,373.8642326
1.430673689,373.8845716
1.430475178,373.9050705
1.430278072,373.9239524
1.430079561,373.942411
1.429881051,373.9606169
1.429680877,373.9766708
1.429482366,373.9926828
1.429285518,374.0067137
1.429087007,374.0203149
1.428888496,374.0321405
1.428689985,374.0427281
1.428491474,374.0517938
1.428292963,374.0592071
1.428094452,374.0649614
1.427895942,374.0689307
1.427697431,374.0702242
1.42749892,374.0708842
1.427300409,374.070674
1.427101898,374.0705558
1.426903387,374.0683604
1.426704876,374.0655773
1.426506365,374.0619395
1.426307854,374.0572626
1.426109343,374.0526803
1.425910833,374.0463825
1.425712322,374.0401119
1.425513811,374.0332137
1.4253153,374.0263344
1.425116789,374.0183037
1.424918278,374.0104124
1.424719767,374.0013537
1.424521256,373.991947
1.424322745,373.9826597
1.424124234,373.9721721
1.423925723,373.9611838
1.423727213,373.9505383
1.423528702,373.9387758
1.423330191,373.9277846
1.423134133,373.9161546
1.422935623,373.9049027
1.422734658,373.8924591
1.422536147,373.8812996
1.422337636,373.8701968
1.422140216,373.8583475
1.421941705,373.8473577
1.421742104,373.8364597
1.421543593,373.8256813
1.421345082,373.8157289
1.421146298,373.8049838
1.420947787,373.7957437
1.420749549,373.7867448
1.420551038,373.7778676
1.420352527,373.7701223
1.420152381,373.7620743
1.41995387,373.7551711
1.419756995,373.748924
1.419558484,373.7427416
1.419359973,373.7371241
1.41915966,373.7329298
1.418961149,373.7290992
1.41876444,373.7258495
1.418565929,373.7228401
1.418367418,373.7213835
1.418168907,373.7198783
1.417970396,373.7190854
1.417771886,373.7192883
1.417573375,373.7199031
1.417374864,373.7209358
1.417176353,373.7233152
1.416977842,373.7254517
1.416779331,373.7284788
1.41658082,373.7328095
1.416382309,373.7366689
1.416183798,373.7409153
1.415985287,373.746721
1.415786777,373.7526296
1.415588266,373.758802
1.415389755,373.7645546
1.415191244,373.7724266
1.414992733,373.7793997
1.414794222,373.7872243
1.414595711,373.7953567
1.552560788,369.6027495
1.552362277,369.5944502
1.552163766,369.5854166
1.551965255,369.57628
1.551766744,369.5678275
1.551568234,369.5590557
1.549583125,369.4791201
1.549384614,369.4712442
1.551369723,369.5500335
1.549781635,369.4860804
1.549186103,369.4647609
1.551171212,369.541487
1.539260558,369.4352823
1.539062047,369.4376062
1.549980146,369.4927975
1.548987592,369.4587837
1.550972701,369.5338174
1.538863536,369.4405785
1.539459069,369.4319317
1.547203484,369.4109473
1.547401994,369.4149315
1.550178657,369.5011652
1.548789081,369.4519111
1.55077419,369.5248599
1.536682176,369.4488042
1.536880686,369.4496702
1.539657579,369.4288861
1.538665025,369.4422782
1.543427507,369.3798446
1.543627797,369.3785898
1.547002483,369.4069537
1.547598016,369.4199395
1.550377168,369.508778
1.54859057,369.4459177
1.550575679,369.5169006
1.537076938,369.4502598
1.536481405,369.4481348
1.53985609,369.4256892
1.538466514,369.444751
1.540451623,369.4157837
1.540650134,369.4118414
1.543228996,369.3801751
1.543826308,369.3779463
1.546803972,369.403187
1.547796526,369.4242554
1.548392059,369.4402467
1.534099274,369.4352155
1.533898934,369.4361043
1.537275449,369.4501655
1.536282894,369.4467525
1.540054601,369.4226567
1.538268003,369.4460663
1.540253112,369.4187471
1.540848645,369.4088721
1.543032265,369.3812752
1.544024819,369.3778446
1.546605461,369.4002382
1.547995037,369.4294554
1.548193548,369.4343798
1.534297785,369.4357979
1.533700423,369.4357534
1.520997555,370.1466091
1.521196066,370.1249592
1.53747396,369.4500564
1.536084383,369.4463024
1.538069492,369.4477084
1.541047156,369.4057157
1.541841199,369.3936977
1.54203971,369.3909959
1.542833754,369.3829414
1.544221731,369.3784558
1.546408077,369.3965188
1.534496296,369.4363905
1.533503741,369.4358985
1.520799044,370.1690467
1.521394576,370.1034375
1.53767247,369.449256
1.535886769,369.4447313
1.537870981,369.448752
1.541245667,369.4020672
1.545017374,369.3811296
1.545215648,369.3828157
1.541642688,369.3964007
1.542238221,369.3886072
1.542635243,369.3849158
1.544420242,369.3785958
1.546209566,369.3936889
1.530526078,369.4902626
1.530724589,369.484108
1.53469434,369.4372274
1.532511187,369.4448947
1.53270778,369.4428163
1.533305231,369.4375931
1.520600533,370.1910841
1.521593087,370.0822859
1.535688258,369.4431709
1.541444178,369.3993943
1.544818863,369.3802382
1.545414159,369.3843746
1.542436732,369.3860903
1.544620352,369.379243
1.546009928,369.3903257
1.530327567,369.4970088
1.5309231,369.4785824
1.534892851,369.4381697
1.532312676,369.4480497
1.532906291,369.4407865
1.53310672,369.4387243
1.52655586,369.6774736
1.526359378,369.6905053
1.528143947,369.5889207
1.527945436,369.599342
1.520402022,370.2142354
1.521791598,370.0626039
1.53548885,369.4416243
1.545612906,369.3865508
1.545811417,369.3885945
1.530129056,369.5033922
1.531121611,369.4729102
1.535091829,369.4391709
1.532114165,369.4515686
1.53529034,369.4408447
1.524769262,369.8008957
1.524967773,369.7862727
1.526160868,369.7027531
1.526754371,369.6652218
1.528342458,369.5796703
1.527746925,369.6090632
1.518813935,370.4073147
1.519012446,370.3820672
1.520203511,370.2378159
1.521990109,370.0421689
1.529930545,369.5105502
1.531320122,369.4678472
1.531915654,369.4546543
1.531717143,369.4586971
1.524570751,369.8162133
1.52516695,369.7713174
1.525960327,369.7162527
1.526952882,369.6542768
1.528540969,369.5698043
1.527548414,369.6199065
1.522186563,370.0229376
1.518615424,370.4309014
1.519210957,370.3578005
1.520005,370.2611725
1.529732034,369.5177576
1.531518632,369.4634119
1.524371543,369.8314834
1.525365461,369.7576071
1.525761816,369.7298973
1.527153431,369.6422004
1.52873948,369.5607328
1.527351942,369.6311244
1.523179115,369.9307518
1.523377626,369.9138278
1.524173032,369.8473293
1.523975218,369.8635006
1.517622869,370.5498624
1.522385074,370.0031435
1.518416913,370.4552285
1.519409467,370.3337096
1.519806489,370.2854075
1.517424358,370.573412
1.529533523,369.5262132
1.525563305,369.7428754
1.528937991,369.5514198
1.522982664,369.9482628
1.523578196,369.8962653
1.523776707,369.8794221
1.522585642,369.9846797
1.51782138,370.5268165
1.518218402,370.4792095
1.519607978,370.3098043
1.517225847,370.5954439
1.529335013,369.5333499
1.529136502,369.5424221
1.522784153,369.9660404
1.518019891,370.5033359
1.517027337,370.6181663
1.516830726,370.6402713
1.516632215,370.6611714
1.516431804,370.6827428
1.516233293,370.7038145
1.516034782,370.7238557
1.51583807,370.7438378
1.51563956,370.7631955
1.515439249,370.782392
1.515240738,370.8009189
1.515042228,370.8196499
1.514844153,370.8367039
1.514645642,370.8547674
1.514446695,370.8712163
1.514248184,370.8882456
1.514049673,370.9042038
1.513850235,370.9194796
1.513651724,370.9351827
1.51345414,370.9500953
1.513255629,370.9639224
1.513057119,370.9786974
1.512856318,370.9912608
1.512657807,371.00518
1.512461586,371.0175709
1.512263075,371.0300299
1.512064564,371.0419122
1.511866053,371.0533352
1.511667542,371.0654099
1.511469031,371.0762639
1.51127052,371.0870379
1.51107201,371.0982288
1.510873499,371.1089444
1.510674988,371.1194166
1.510476477,371.1301278
1.510277966,371.1403532
1.510079455,371.1512896
1.509880944,371.1611991
1.509682433,371.1725428
1.509483922,371.183191
1.509285411,371.1938651
1.509086901,371.2051811
1.50888839,371.2158412
1.508689879,371.2267851
1.508491368,371.2384868
1.508292857,371.2497644
1.508094346,371.2602105
1.507895835,371.2721646
1.507697324,371.2832548
1.507498813,371.294527
1.507300302,371.3066789
1.507101791,371.3172796
1.506903281,371.3282898
1.50670477,371.3398048
1.506506259,371.3502034
1.506309509,371.3612564
1.506110998,371.3716312
1.505910726,371.3823848
1.505712215,371.3927014
1.505513704,371.4025754
1.505316762,371.4121395
1.505118252,371.4216247
1.504918172,371.4312065
1.504719661,371.439791
1.50452115,371.4489135
1.504322845,371.4565424
1.504124334,371.4653134
1.503925617,371.4742882
1.503727106,371.4820817
1.503528595,371.4894121
1.503328927,371.4974979
1.503130416,371.5052071
1.502933063,371.5131282
1.502734552,371.519791
1.502536041,371.527038
1.50233501,371.5339434
