Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
1.117124096,0.42395511
1.117421875,0.423955998
1.109977399,0.423853112
1.110275178,0.423857451
1.115039642,0.423940008
1.115339809,0.423943099
1.116826317,0.423953697
1.117719654,0.423956813
1.10967784,0.423849459
1.110572957,0.423862458
1.113252968,0.423914239
1.112955189,0.423908962
1.114741863,0.423936566
1.115635534,0.423945851
1.116528538,0.423952173
1.118017433,0.423957386
1.120101886,0.423948243
1.120399665,0.423944844
1.129035257,0.423632631
1.129333036,0.423622788
1.10938137,0.423846549
1.110870736,0.423867923
1.113550747,0.423919446
1.11265741,0.423903458
1.114444084,0.423933004
1.115930926,0.423948331
1.116230759,0.423950283
1.118315212,0.423957355
1.119804107,0.42395107
1.120697444,0.423941
1.128735489,0.423643306
1.129630815,0.423614076
1.106106271,0.423886203
1.10640405,0.423878062
1.109085371,0.423844893
1.111168515,0.423873669
1.113848526,0.423924182
1.112359631,0.423897579
1.114146305,0.423928627
1.118612991,0.423957086
1.119506328,0.423953305
1.120995223,0.423936695
1.128438346,0.42365465
1.129928594,0.423605989
1.106701829,0.423870579
1.108786283,0.423844122
1.111466294,0.423879558
1.112061852,0.423891666
1.11891077,0.423956339
1.119208549,0.423955101
1.121293002,0.423931637
1.128142556,0.423667057
1.130226373,0.423598873
1.133501943,0.423516512
1.133799722,0.423503111
1.107892946,0.423848926
1.107595166,0.423852794
1.106999608,0.423863704
1.108488504,0.423844634
1.111764073,0.423885729
1.121592721,0.423926085
1.123079677,0.4238898
1.123377456,0.423880429
1.130524153,0.423592129
1.127844141,0.423680335
1.133204164,0.423528326
1.134097501,0.423487831
1.108190725,0.423846147
1.107297387,0.423857807
1.121889791,0.423920021
1.122781897,0.423898349
1.123675235,0.42387042
1.123973014,0.423859747
1.124270793,0.423848331
1.126355246,0.423752543
1.126653025,0.423737678
1.130821932,0.423586211
1.127546362,0.423694085
1.132906385,0.423538663
1.134395527,0.423470724
1.122185631,0.423913534
1.122484118,0.423906309
