Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Skin Friction Coefficient
1.3725114,758.6549586
1.372312889,758.6776388
1.374496509,758.3812794
1.374297998,758.4115798
1.372709911,758.6308837
1.372114378,758.6991814
1.37469502,758.3496956
1.374099487,758.4413762
1.372908422,758.6062741
1.371915867,758.720035
1.381843152,756.8214537
1.381642901,756.8671589
1.374893531,758.3172941
1.373900976,758.4709375
1.373106933,758.580864
1.382041662,756.7774538
1.38144439,756.9122766
1.376680129,757.9992843
1.37687864,757.9608467
1.375092042,758.2852408
1.373702465,758.4995083
1.373305443,758.5543628
1.382238434,756.7336192
1.38124588,756.9587471
1.378268216,757.6665307
1.378466727,757.6217188
1.376481618,758.0376421
1.377077151,757.9203242
1.375290552,758.2509745
1.373503954,758.5279406
1.382436945,756.690295
1.381048901,757.0046014
1.379657792,757.3387392
1.379459281,757.3867906
1.37806817,757.7112999
1.378665238,757.5757543
1.377275661,757.8805406
1.376283107,758.0752727
1.375489063,758.2174412
1.382635456,756.6473313
1.38085039,757.0512572
1.379856473,757.2901595
1.379260771,757.4345767
1.378862555,757.5294987
1.377869659,757.7556347
1.377474172,757.8393555
1.376084596,758.1120115
1.375687574,758.1825525
1.380650347,757.0998577
1.382833967,756.6051738
1.380054984,757.2424989
1.379061066,757.4817268
1.377672683,757.7979891
1.375886085,758.1469134
1.380451836,757.1465955
1.383032478,756.5626178
1.380253325,757.1939779
1.383230989,756.5225695
1.383429499,756.4814564
1.38362801,756.4413422
1.383826521,756.4017456
1.384025032,756.3610395
1.384223543,756.3229389
1.384422054,756.2831036
1.384620565,756.2452233
1.384819076,756.2070876
1.385017587,756.1682011
1.385216098,756.1298643
1.385414608,756.092007
1.385613119,756.0536499
1.38581163,756.0157543
1.386010141,755.9781849
1.386208652,755.9398772
1.386407163,755.9017382
1.386605674,755.8627978
1.386804185,755.8234734
1.387002696,755.7852721
1.387201207,755.7454956
1.387399718,755.70458
1.387598228,755.6637987
1.387796739,755.6229822
1.38799525,755.5801745
1.388193761,755.5382043
1.388389946,755.4951828
1.388588457,755.4494986
1.388789294,755.4045332
1.388987805,755.358382
1.389186316,755.312113
1.389383863,755.2646886
1.389582374,755.2176382
1.389781848,755.1688725
1.389980359,755.1205266
1.39017887,755.0712275
1.390377781,755.02257
1.390576292,754.9731243
1.390774403,754.9248765
1.390972914,754.8757183
1.391171425,754.8281301
1.391371699,754.7789021
1.391570209,754.7327797
1.391766957,754.6867391
1.391965468,754.6403838
1.392163979,754.5977257
1.392364368,754.555975
1.392562879,754.5165889
1.392759512,754.4815521
1.392958023,754.44566
1.393156534,754.4110086
1.393355045,754.3787991
1.393553555,754.3507196
1.393752066,754.3260496
1.393950577,754.3069087
1.394149088,754.2893559
1.394347599,754.275069
1.39454611,754.2630924
1.394744621,754.2553197
1.394943132,754.2489303
1.395141643,754.243599
1.395340154,754.2430819
1.395538664,754.2429316
1.395737175,754.2467287
1.395935686,754.2523117
1.396134197,754.2579413
1.396332708,754.267341
1.396531219,754.2782609
1.39672973,754.2899245
1.396928241,754.3035438
1.397126752,754.3183712
1.397325263,754.3339921
1.397523774,754.3502546
1.397722284,754.3673571
1.397918716,754.3847946
1.398117227,754.4026747
1.398317817,754.419719
1.398516328,754.438773
1.398714839,754.4532222
1.398911254,754.4693728
1.399109765,754.4856466
1.399310372,754.4974083
1.399508883,754.5115557
1.399707393,754.5212743
1.399905171,754.5326778
1.400103682,754.5386571
1.400302926,754.5461893
1.400501437,754.5513412
1.400699948,754.5521963
1.400899089,754.5544665
1.4010976,754.5540157
1.401295481,754.5527793
1.401493992,754.5470715
1.401692502,754.5427669
1.401893007,754.5345018
1.402091517,754.5268458
1.402288035,754.5166546
1.402486546,754.5030014
1.402685057,754.4895438
1.402885585,754.4707781
1.403084095,754.4524431
1.40328059,754.4308562
1.403479101,754.4093919
1.403677611,754.3871396
1.403876122,754.363006
1.404074633,754.3387877
1.404273144,754.3140279
1.404471655,754.288527
1.404670166,754.2620304
1.404868677,754.2363243
1.405067188,754.2104354
1.405265699,754.1841583
1.40546421,754.1575966
1.40566272,754.1320607
1.405861231,754.106396
1.406059742,754.0812729
1.406258253,754.0558835
1.406456764,754.0318543
1.406655275,754.008175
1.406853786,753.9854377
1.407052297,753.9622426
1.407250808,753.9409106
1.407449319,753.9200562
1.40764783,753.8999247
1.40784634,753.880633
1.408044851,753.8617749
1.408243362,753.843056
1.408439933,753.8258756
1.408638444,753.8086989
1.408838895,753.7918878
1.409037406,753.7737946
1.409235917,753.7557278
1.409432562,753.739348
1.409631073,753.720775
1.409831449,753.7020554
1.41002996,753.6821639
1.410228471,753.6634027
1.410426479,753.6428878
1.41062499,753.6217823
1.410824004,753.6010944
1.411022515,753.5787864
1.411221026,753.5579762
1.411420397,753.5349429
1.411618908,753.513351
1.411816558,753.4909932
1.412015069,753.4690466
1.41221358,753.4462898
1.412414315,753.4241843
1.412612825,753.4009535
1.412809113,753.381394
1.413007624,753.3581194
1.413206135,753.3379717
1.413404646,753.3169986
1.413603157,753.296852
1.413801667,753.2768243
1.414000178,753.2571219
1.414198689,753.2372764
1.4143972,753.2219208
1.303231095,763.1855939
1.303429606,763.1533744
1.303628117,763.120026
1.303826628,763.0865546
1.304025139,763.0518881
1.30422365,763.0164691
1.30442216,762.9811818
1.304620671,762.9454768
1.304819182,762.9090614
1.305017693,762.8728457
1.305214519,762.8358556
1.30541303,762.7982012
1.305613226,762.7619846
1.305811737,762.7236106
1.306010248,762.6871785
1.306207317,762.651665
1.306405828,762.6134988
1.30660578,762.5771954
1.310178977,762.0524998
1.309980466,762.0738489
1.312164086,761.8670615
1.311965575,761.8835777
1.306804291,762.542293
1.310377487,762.0309782
1.309781955,762.0976787
1.312362597,761.8505871
1.311767064,761.9011335
1.307002802,762.5068694
1.308590889,762.2516099
1.308393663,762.2808411
1.310575998,762.0114361
1.309583444,762.1204228
1.312561107,761.8330452
1.311568553,761.9178214
1.307201234,762.4727103
1.324471762,760.1318296
1.325265805,760.102712
1.325464316,760.0989507
1.324670272,760.1221596
1.314149195,761.6819536
1.314347706,761.6590288
1.308195152,762.3097929
1.3087894,762.2244167
1.309386523,762.1449897
1.310774509,761.9917252
1.31097302,761.9725051
1.311370042,761.9353706
1.312759618,761.8156856
1.311171531,761.9528143
1.307399745,762.4390669
1.322883674,760.2777384
1.323082185,760.251926
1.324273251,760.1446717
1.325067294,760.1065953
1.325662827,760.0979344
1.324868783,760.1133412
1.313950684,761.7023425
1.314546216,761.6370202
1.307995357,762.3414623
1.308987911,762.1966342
1.309188012,762.1705031
1.312958129,761.7982161
1.307598335,762.4056829
1.320501544,760.6665619
1.320700054,760.6290063
1.322685163,760.3057321
1.323280696,760.2286867
1.32407474,760.157849
1.325861338,760.0985839
1.313752173,761.7223909
1.314744727,761.6141322
1.31315664,761.7796894
1.307796846,762.3727405
1.320303033,760.7037771
1.320898565,760.5920996
1.322486653,760.3351227
1.323479207,760.2079481
1.323876229,760.1732275
1.326059849,760.1014801
1.316332815,761.4052292
1.316531325,761.3750557
1.317722542,761.1834573
1.317921053,761.1494893
1.313553662,761.7412526
1.314943238,761.5898311
1.313355151,761.7606784
1.320104522,760.7415839
1.321097076,760.5565173
1.322288142,760.3633497
1.323677718,760.1899532
1.326256015,760.1047273
1.316134304,761.4337661
1.316728625,761.3458642
1.31752388,761.2163396
1.318119413,761.1141537
1.315141749,761.5659086
1.31871646,761.0060317
1.318914971,760.9689801
1.321295587,760.521656
1.319907739,760.7792717
1.329436279,760.3287259
1.329633045,760.3455434
1.322089631,760.3920481
1.328044958,760.2080075
1.32824385,760.2242853
1.326655381,760.1186083
1.326853892,760.1282255
1.326454526,760.1124389
1.315934247,761.4613079
1.316927136,761.31309
1.318317924,761.0785779
1.317325369,761.2499768
1.31534026,761.5408457
1.319111967,760.9317913
1.318516434,761.0422756
1.321494098,760.4869516
1.319709228,760.8169398
1.329237768,760.3114869
1.329831556,760.3625269
1.32189112,760.4225035
1.327846447,760.1916029
1.328442361,760.2404392
1.327052403,760.1386533
1.33519135,760.4261645
1.334992839,760.4380129
1.315735736,761.4883439
1.317126858,761.2821795
1.315538771,761.5147986
1.332610709,760.4986856
1.332809219,760.5004022
1.321692609,760.4541716
1.319310478,760.8938861
1.319508989,760.8560063
1.329037512,760.2933046
1.330030067,760.3788361
1.327647936,760.1777153
1.32864049,760.2587401
1.327249933,760.1500895
1.335389861,760.41484
1.334794328,760.4480864
1.332412198,760.496838
1.33300773,760.4995556
1.331419643,760.467957
1.331221132,760.4590027
1.328839001,760.2751798
1.330230445,760.3955423
1.327448444,760.163328
1.335588372,760.4020168
1.334595818,760.4586241
1.332213687,760.4932623
1.333206241,760.4985107
1.331618154,760.4762596
1.331022621,760.4483486
1.330428956,760.4097251
1.335784793,760.3895165
1.334397307,760.4667548
1.332015176,760.4884971
1.333404752,760.4964913
1.331816665,760.4827438
1.33082411,760.4365752
1.3306256,760.423353
1.335983304,760.3762196
1.334198796,760.4750455
1.339161568,760.1121106
1.339360079,760.0921944
1.333603263,760.4919534
1.334000285,760.481399
1.337573481,760.2562654
1.337771241,760.2396481
1.336183905,760.3623849
1.338963669,760.1304406
1.33955859,760.0732597
1.333801774,760.4877558
1.33737497,760.2728933
1.337969752,760.2218455
1.336777323,760.3192238
1.336975834,760.3051972
1.336382416,760.34925
1.338765158,760.1502242
1.339759076,760.0528536
1.337176459,760.2886674
1.338169014,760.204076
1.336580927,760.3340819
1.338566036,760.1684935
1.339957587,760.0337842
1.338367525,760.1865599
1.340154123,760.014966
1.340352634,759.9956153
1.340551145,759.9770949
1.340751661,759.9572339
1.340950172,759.9386106
1.341146677,759.920263
1.341345188,759.9036906
1.341543699,759.8851821
1.34174221,759.8692184
1.341940721,759.8532473
1.342139232,759.8379281
1.342337743,759.8221898
1.342536254,759.8065492
1.342734765,759.7941446
1.342933275,759.7814126
1.343131786,759.7687934
1.343330297,759.7568479
1.343528808,759.7472308
1.343727319,759.7363317
1.34392583,759.7280013
1.344124341,759.7200865
1.344322852,759.7131426
1.344521363,759.7062522
1.344719874,759.700397
1.344918384,759.6948902
1.345116895,759.6911707
1.345315406,759.6884582
1.345513917,759.685584
1.345712428,759.6841407
1.345910939,759.6827895
1.34610945,759.6825047
1.34630601,759.6836381
1.346504521,759.6853604
1.346704983,759.6869435
1.346903493,759.690075
1.347102004,759.6935492
1.347298631,759.6975513
1.347497142,759.7025382
1.347697537,759.707664
1.347896048,759.7147304
1.348094559,759.7209362
1.348292549,759.7279661
1.34849106,759.7361765
1.348690092,759.7440704
1.348888602,759.7524777
1.349087113,759.7611189
1.349286466,759.7694856
1.349484977,759.7786866
1.349682646,759.7874449
1.349881157,759.7964281
1.350079668,759.8053285
1.350280384,759.8134009
1.350478895,759.8217392
1.350675201,759.8298307
1.350873712,759.8372714
1.351072222,759.8441042
1.351270733,759.8514643
1.351469244,759.8578156
1.351667755,759.863301
1.351866266,759.8676924
1.352064777,759.8708879
1.352263288,759.8737114
1.352461799,759.8745899
1.35266031,759.873124
1.352858821,759.8680236
1.353057331,759.8619664
1.353255842,759.8542912
1.353454353,759.8445998
1.353652864,759.8319123
1.353851375,759.8167547
1.354049886,759.7974836
1.354248397,759.7782143
1.354446908,759.7559742
1.354645419,759.7332879
1.35484393,759.7076641
1.35504244,759.6821482
1.355240951,759.6559868
1.355439462,759.6280632
1.355637973,759.600307
1.355836484,759.5704775
1.356034995,759.541704
1.356233506,759.5120586
1.356432017,759.4826005
1.356630528,759.4528252
1.356827226,759.4232764
1.357025737,759.3941593
1.35722606,759.3646017
1.357424571,759.337017
1.357623082,759.3092225
1.357819939,759.2820546
1.35801845,759.2562809
1.358218615,759.230439
1.358417126,759.2060968
1.358615637,759.1837943
1.358813857,759.1616047
1.359012368,759.139397
1.359211169,759.1187602
1.35940968,759.0982944
1.359608191,759.0797286
1.359807774,759.0619157
1.360006285,759.0453492
1.360203724,759.0298436
1.360402235,759.0155417
1.360600746,759.0024173
1.360801692,758.9893113
1.361000203,758.9760013
1.361196278,758.9663589
1.361394789,758.9549615
1.3615933,758.9455704
1.361791811,758.9368914
1.361990322,758.9287844
1.362188833,758.9215696
1.362387344,758.9137756
1.362585855,758.9080984
1.362784366,758.9024962
1.362982877,758.8974779
1.363181387,758.8935315
1.363379898,758.8897405
1.363578409,758.8862198
1.36377692,758.883642
1.363975431,758.881718
1.364173942,758.8800056
1.364372453,758.8788788
1.364570964,758.8778533
1.364769475,758.8774073
1.364967986,758.8771567
1.365166496,758.8771675
1.365365007,758.8768064
1.365563518,758.8777451
1.365762029,758.8780839
1.36596054,758.8785587
1.366159051,758.8790862
1.366357562,758.8790416
1.366556073,758.880976
1.366754584,758.8808934
1.366953095,758.8821923
1.367151605,758.8818293
1.367348443,758.8836824
1.367546954,758.8837807
1.367747138,758.8834705
1.367945649,758.8833589
1.36814416,758.882359
1.368341247,758.8819713
1.368539758,758.8790648
1.368739693,758.8757985
1.368938204,758.8741148
1.369136715,758.8714695
1.369335165,758.8660136
1.369533676,758.8620199
1.369732247,758.8564432
1.369930758,758.8494265
1.370129269,758.841409
1.370329082,758.8326644
1.370527593,758.8250851
1.370724802,758.8143576
1.370923313,758.8033942
1.371121824,758.7901668
1.371321935,758.7748713
1.371520446,758.758088
1.371717356,758.7393999
1.483081718,748.2580584
1.483280229,748.2584335
1.482883461,748.2597324
1.483478994,748.2573926
1.482684951,748.2597108
1.483677505,748.2569205
1.483876016,748.2563726
1.48248644,748.2616032
1.484075636,748.2560327
1.482286311,748.2637531
1.473554327,749.0338107
1.473752838,749.0020335
1.4820878,748.2660191
1.473354938,749.0685665
1.473950471,748.970567
1.481890907,748.2685669
1.476531113,748.6163907
1.476332602,748.6405328
1.474148982,748.9403988
1.473156427,749.1002114
1.481692396,748.2715902
1.463627904,750.4877442
1.463826415,750.4745683
1.479508776,748.3481522
1.479310265,748.3614998
1.476134091,748.6640321
1.476729623,748.5929505
1.477920689,748.4690319
1.4781192,748.4501454
1.474347493,748.9098815
1.472957916,749.134424
1.481493885,748.2755051
1.463429393,750.5001219
1.464026937,750.4594947
1.479707287,748.337716
1.479111754,748.3737716
1.47593558,748.688098
1.476928134,748.5717633
1.477722178,748.4894771
1.478317711,748.4330797
1.474943025,748.8216391
1.475141536,748.7934112
1.474548245,748.8784076
1.472758921,749.1693524
1.481293584,748.2794014
1.470772367,749.5323744
1.470972807,749.4951204
1.464225448,750.4452092
1.46323153,750.5111704
1.479905798,748.3276667
1.478913243,748.3871868
1.475737069,748.7143196
1.478516222,748.4164862
1.477126645,748.5496399
1.477523667,748.5092406
1.474746756,748.8499122
1.475340047,748.7682009
1.47256041,749.2048797
1.481095073,748.2838212
1.469186209,749.8153593
1.46938472,749.7818457
1.470573856,749.5690862
1.471171318,749.4573751
1.467399611,750.0906854
1.4672011,750.1169345
1.465414502,750.3333514
1.465613013,750.3127107
1.464421948,750.4276545
1.463033019,750.5210758
1.480501331,748.3029791
1.480699841,748.2967811
1.480104309,748.318919
1.478714732,748.4013922
1.475538558,748.7396965
1.477325156,748.5289835
1.472362384,749.2395301
1.480898352,748.2893981
1.468987698,749.8483826
1.469583231,749.7470399
1.470377275,749.6046975
1.471369829,749.4219333
1.467598122,750.0620739
1.467002589,750.1446695
1.465218019,750.3539542
1.465811524,750.2900744
1.464620458,750.4110723
1.46283386,750.5310142
1.48030282,748.309923
1.472163873,749.2758291
1.468193655,749.9742659
1.468392166,749.9437801
1.471965362,749.3112789
1.468789187,749.8810298
1.469781742,749.7126718
1.470178764,749.641584
1.471566492,749.3857604
1.471765003,749.3477056
1.467796633,750.0337578
1.466804078,750.170006
1.465019508,750.3740636
1.466010035,750.2676646
1.464818969,750.3934612
1.462635349,750.5400905
1.453305337,750.9096159
1.453106826,750.9275226
1.450923206,751.1373777
1.451121717,751.1170842
1.45846662,750.6183365
1.458665131,750.6167049
1.467995144,750.004142
1.468590676,749.9135145
1.469980253,749.6772844
1.466605567,750.1951176
1.466208546,750.2444487
1.462436839,750.5487817
1.455091935,750.7629846
1.455290446,750.7474352
1.453505629,750.8913559
1.452908315,750.9451274
1.450722387,751.1576184
1.451320228,751.0964152
1.45826811,750.6229003
1.458863642,750.6128878
1.466407057,750.2199462
1.462237613,750.5573116
1.454893424,750.7752946
1.455488957,750.7356996
1.45370414,750.8744245
1.452710222,750.9641717
1.450523876,751.178728
1.451517794,751.0772743
1.458069599,750.6255809
1.459062153,750.610995
1.460251151,750.5999086
1.460451729,750.5970225
1.462039102,750.5625659
1.454696802,750.7912394
1.455687468,750.7228218
1.45390087,750.8554877
1.452511711,750.9822435
1.450327673,751.1997949
1.451716305,751.0581702
1.456680022,750.670923
1.456878533,750.662192
1.459260664,750.6084738
1.457871088,750.6297968
1.46005264,750.6013711
1.46065024,750.595608
1.461841306,750.5698162
1.454498292,750.8060916
1.455885979,750.7112463
1.454099381,750.8389049
1.452312782,750.9999335
1.451915761,751.0383313
1.450129163,751.2197212
1.456481511,750.6791262
1.457077044,750.6539156
1.459459175,750.6077255
1.457672577,750.6355484
1.459856197,750.6031124
1.460848751,750.591568
1.461642795,750.5765537
1.45608449,750.699626
1.454297892,750.8222616
1.452114272,751.019519
1.449930652,751.2428341
1.457275555,750.6474496
1.456283001,750.6888292
1.459657686,750.6054889
1.457474066,750.6417656
1.461045184,750.5880496
1.461444284,750.5802351
1.449732141,751.263294
1.461243695,750.5848972
1.448739586,751.3775562
1.448938097,751.35389
1.44953363,751.2867383
1.449136608,751.3305433
1.448541075,751.399036
1.449335119,751.3088756
1.448342564,751.4219156
1.448144054,751.446082
1.447945543,751.4691567
1.447747032,751.4920833
1.447548521,751.5148284
1.44735001,751.5379269
1.447151499,751.5599334
1.446952988,751.5831602
1.446754477,751.605275
1.446555966,751.6270136
1.446357455,751.6497923
1.446158945,751.6704644
1.445960434,751.6920368
1.445761923,751.7137493
1.445563412,751.7347926
1.445364901,751.754618
1.44516639,751.7757182
1.444967879,751.7955981
1.444769368,751.8150057
1.444570857,751.8360513
1.444372346,751.8556874
1.444175586,751.8741012
1.443977075,751.8939913
1.443776814,751.9135825
1.443578303,751.9324467
1.443379792,751.9514584
1.443182832,751.969723
1.442984321,751.9885818
1.442784259,752.0070131
1.442585748,752.0247386
1.442387237,752.0428336
1.442188914,752.0591589
1.441990403,752.0765496
1.441791705,752.0924811
1.441593194,752.1082788
1.441394683,752.1240855
1.441194997,752.1379838
1.440996486,752.1526924
1.44079915,752.1651008
1.440600639,752.1790584
1.440402128,752.1898554
1.440201079,752.2030392
1.440002568,752.2148992
1.439806596,752.2247281
1.439608085,752.2346503
1.439409574,752.245979
1.439211063,752.254712
1.439012552,752.2651674
1.438814041,752.2733992
1.43861553,752.2825221
1.438417019,752.2906693
1.438218508,752.3008754
1.438019998,752.3089782
1.437821487,752.318112
1.437622976,752.3274978
1.437424465,752.3375373
1.437225954,752.3489464
1.437027443,752.3611716
1.436828932,752.3719045
1.436630421,752.3864408
1.43643191,752.4011736
1.436233399,752.4157572
1.436034889,752.4338418
1.435836378,752.4520901
1.435637867,752.4731032
1.435439356,752.4937776
1.435240845,752.5162083
1.435042334,752.5384906
1.434843823,752.5646873
1.434645312,752.5913341
1.434446801,752.6194804
1.43424829,752.6493938
1.434049779,752.6816251
1.433851269,752.7151984
1.433654369,752.7495695
1.433455859,752.7863601
1.433255736,752.8255933
1.433057225,752.865082
1.432858714,752.9062436
1.432661524,752.9477889
1.432463013,752.9916152
1.432263181,753.0350028
1.43206467,753.0793158
1.43186616,753.1240436
1.431667606,753.1691137
1.431469095,753.213137
1.431270627,753.2576667
1.431072116,753.3006506
1.430873605,753.3437756
1.430673689,753.3847589
1.430475178,753.4260647
1.430278072,753.464112
1.430079561,753.5013065
1.429881051,753.5379918
1.429680877,753.5703406
1.429482366,753.6026052
1.429285518,753.6308776
1.429087007,753.6582844
1.428888496,753.6821132
1.428689985,753.7034474
1.428491474,753.7217149
1.428292963,753.7366529
1.428094452,753.7482479
1.427895942,753.7562462
1.427697431,753.7588525
1.42749892,753.7601824
1.427300409,753.759759
1.427101898,753.7595208
1.426903387,753.7550969
1.426704876,753.749489
1.426506365,753.7421588
1.426307854,753.7327348
1.426109343,753.7235013
1.425910833,753.7108111
1.425712322,753.6981756
1.425513811,753.6842758
1.4253153,753.6704138
1.425116789,753.6542318
1.424918278,753.6383305
1.424719767,753.6200771
1.424521256,753.6011226
1.424322745,753.5824083
1.424124234,753.5612757
1.423925723,753.539134
1.423727213,753.5176831
1.423528702,753.4939816
1.423330191,753.471834
1.423134133,753.4483994
1.422935623,753.4257266
1.422734658,753.4006524
1.422536147,753.3781659
1.422337636,753.3557935
1.422140216,753.3319169
1.421941705,753.3097722
1.421742104,753.2878125
1.421543593,753.2660938
1.421345082,753.2460396
1.421146298,753.224388
1.420947787,753.205769
1.420749549,753.187636
1.420551038,753.1697483
1.420352527,753.1541414
1.420152381,753.1379244
1.41995387,753.1240144
1.419756995,753.1114264
1.419558484,753.0989687
1.419359973,753.0876493
1.41915966,753.0791978
1.418961149,753.071479
1.41876444,753.0649307
1.418565929,753.0588668
1.418367418,753.0559318
1.418168907,753.0528986
1.417970396,753.0513011
1.417771886,753.0517099
1.417573375,753.0529487
1.417374864,753.0550296
1.417176353,753.0598242
1.416977842,753.0641292
1.416779331,753.070229
1.41658082,753.0789554
1.416382309,753.0867322
1.416183798,753.0952887
1.415985287,753.1069873
1.415786777,753.1188932
1.415588266,753.1313307
1.415389755,753.1429223
1.415191244,753.1587846
1.414992733,753.1728355
1.414794222,753.1886022
1.414595711,753.2049892
1.552560788,744.7568033
1.552362277,744.74008
1.552163766,744.7218771
1.551965255,744.7034667
1.551766744,744.6864348
1.551568234,744.6687593
1.549583125,744.5076876
1.549384614,744.4918176
1.551369723,744.6505795
1.549781635,744.5217128
1.549186103,744.4787535
1.551171212,744.6333582
1.539260558,744.4193535
1.539062047,744.4240363
1.549980146,744.5352479
1.548987592,744.4667093
1.550972701,744.6179038
1.538863536,744.4300255
1.539459069,744.412602
1.547203484,744.3703181
1.547401994,744.3783463
1.550178657,744.5521088
1.548789081,744.4528609
1.55077419,744.5998541
1.536682176,744.4466004
1.536880686,744.4483454
1.539657579,744.4064652
1.538665025,744.4334504
1.543427507,744.3076455
1.543627797,744.305117
1.547002483,744.3622709
1.547598016,744.3884375
1.550377168,744.5674489
1.54859057,744.4407841
1.550575679,744.5838161
1.537076938,744.4495335
1.536481405,744.4452517
1.53985609,744.4000234
1.538466514,744.4384333
1.540451623,744.3800636
1.540650134,744.3721197
1.543228996,744.3083116
1.543826308,744.3038203
1.546803972,744.3546809
1.547796526,744.3971342
1.548392059,744.429357
1.534099274,744.419219
1.533898934,744.42101
1.537275449,744.4493435
1.536282894,744.4424662
1.540054601,744.3939128
1.538268003,744.4410836
1.540253112,744.3860349
1.540848645,744.3661366
1.543032265,744.3105283
1.544024819,744.3036155
1.546605461,744.3487391
1.547995037,744.4076122
1.548193548,744.4175351
1.534297785,744.4203926
1.533700423,744.4203028
1.520997555,745.852691
1.521196066,745.809066
1.53747396,744.4491237
1.536084383,744.4415593
1.538069492,744.4443924
1.541047156,744.3597764
1.541841199,744.3355598
1.54203971,744.3301156
1.542833754,744.3138856
1.544221731,744.304847
1.546408077,744.3412443
1.534496296,744.4215865
1.533503741,744.4205952
1.520799044,745.8979032
1.521394576,745.7656995
1.53767247,744.4475109
1.535886769,744.4383935
1.537870981,744.4464953
1.541245667,744.3524244
1.545017374,744.3102348
1.545215648,744.3136323
1.541642688,744.3410065
1.542238221,744.3253023
1.542635243,744.3178642
1.544420242,744.3051291
1.546209566,744.335542
1.530526078,744.5301399
1.530724589,744.5177382
1.53469434,744.4232729
1.532511187,744.4387227
1.53270778,744.4345347
1.533305231,744.4240098
1.520600533,745.9423091
1.521593087,745.7230786
1.535688258,744.4352493
1.541444178,744.3470386
1.544818863,744.3084386
1.545414159,744.3167736
1.542436732,744.3202308
1.544620352,744.3064334
1.546009928,744.3287652
1.530327567,744.5437336
1.5309231,744.5066041
1.534892851,744.4251718
1.532312676,744.4450801
1.532906291,744.4304446
1.53310672,744.4262892
1.52655586,744.9073738
1.526359378,744.9336329
1.528143947,744.728938
1.527945436,744.7499371
1.520402022,745.9889594
1.521791598,745.6834188
1.53548885,744.4321328
1.545612906,744.3211587
1.545811417,744.3252768
1.530129056,744.5565963
1.531121611,744.4951746
1.535091829,744.4271892
1.532114165,744.4521708
1.53529034,744.4305619
1.524769262,745.1560717
1.524967773,745.1266062
1.526160868,744.9583125
1.526754371,744.8826862
1.528342458,744.7102982
1.527746925,744.7695255
1.518813935,746.378018
1.519012446,746.3271437
1.520203511,746.0364746
1.521990109,745.6422421
1.529930545,744.5710199
1.531320122,744.4849725
1.531915654,744.4583886
1.531717143,744.4665349
1.524570751,745.1869369
1.52516695,745.0964709
1.525960327,744.9855144
1.526952882,744.8606317
1.528540969,744.690418
1.527548414,744.7913749
1.522186563,745.6034905
1.518615424,746.4255456
1.519210957,746.2782459
1.520005,746.0835386
1.529732034,744.5855429
1.531518632,744.4760353
1.524371543,745.2177066
1.525365461,745.0688443
1.525761816,745.0130087
1.527153431,744.8362977
1.52873948,744.6721388
1.527351942,744.8139793
1.523179115,745.4177344
1.523377626,745.3836322
1.524173032,745.2496364
1.523975218,745.2822219
1.517622869,746.6652543
