x, heatflux
2.422227915999999759e+00,1.974802324999999953e+06
2.424527653999999810e+00,1.967113638999999966e+06
2.426833271999999653e+00,1.959738942000000039e+06
2.429141852999999518e+00,1.951774891000000061e+06
2.431450605999999848e+00,1.943190448000000091e+06
2.433756543999999966e+00,1.934677408000000054e+06
2.436056819000000040e+00,1.926991686999999918e+06
2.438348559000000026e+00,1.920580689999999944e+06
2.440628999999999937e+00,1.915318547999999952e+06
2.442895357999999906e+00,1.910387659999999916e+06
2.445144964999999893e+00,1.905103831000000006e+06
2.447375215999999742e+00,1.899245236000000034e+06
2.449583613999999798e+00,1.892996959000000032e+06
2.451767750999999773e+00,1.886825296000000089e+06
2.453925332999999487e+00,1.881190293999999994e+06
2.456054197999999911e+00,1.876416760999999940e+06
2.458152279000000107e+00,1.872480692999999970e+06
2.460217697000000037e+00,1.869215577999999980e+06
2.462248664999999725e+00,1.866158114999999991e+06
2.464243573999999715e+00,1.862968351000000024e+06
2.466200873999999654e+00,1.859451172999999952e+06
2.468119306999999818e+00,1.855641959999999963e+06
2.469997653999999709e+00,1.851689745000000112e+06
2.471834903999999611e+00,1.847812172000000020e+06
2.473630084999999923e+00,1.844198175000000047e+06
2.475382523999999584e+00,1.841004439999999944e+06
2.477091559999999859e+00,1.838298189000000013e+06
2.478756750000000064e+00,1.836077395000000019e+06
2.480377599000000099e+00,1.834240061999999918e+06
2.481954033000000059e+00,1.832675550000000047e+06
2.483485883999999810e+00,1.831244429999999935e+06
2.484973208999999628e+00,1.829857139999999898e+06
2.486415967999999754e+00,1.828432058999999892e+06
2.487814524000000027e+00,1.826977250000000000e+06
2.489169077000000119e+00,1.825502351000000024e+06
2.490480072999999628e+00,1.824084743999999948e+06
2.491747639999999375e+00,1.822731240999999922e+06
2.492972641999999794e+00,1.821535523999999976e+06
2.494155500999999830e+00,1.820529664000000106e+06
2.495296952999999984e+00,1.819785273000000045e+06
2.496397129999999631e+00,1.819333253000000026e+06
2.497457201999999654e+00,1.818937202999999980e+06
2.498477226999999967e+00,1.812658044999999925e+06
2.499457619999999825e+00,1.800203585999999894e+06
2.500394278999999553e+00,1.288922108000000007e+06
2.501292135999999999e+00,1.207569733999999939e+06
2.502146926999999632e+00,6.822421029000000563e+05
2.502953090999999741e+00,2.710159786999999778e+05
2.503659738999999718e+00,2.582584069000000018e+05
2.504185446000000148e+00,2.522779016000000120e+05
2.504577969999999709e+00,4.531016857999999775e+04
2.505488434999999736e+00,5.865681182999999874e+04
2.506584308999999955e+00,1.464812685000000056e+05
2.507755847999999954e+00,1.505107872999999963e+05
2.509000342999999855e+00,1.692379181999999855e+05
2.510314400999999584e+00,1.744925039999999863e+05
2.511703035999999667e+00,1.762093614999999991e+05
2.513166275000000116e+00,1.781808556999999855e+05
2.514707864999999654e+00,1.803214704999999958e+05
2.516330826999999992e+00,1.822060029999999970e+05
2.518040118999999688e+00,1.836494428999999946e+05
2.519838511000000114e+00,1.846169923000000126e+05
2.521730378999999633e+00,1.850685848999999871e+05
2.523719787999999742e+00,1.850323906999999890e+05
2.525811696999999523e+00,1.846173090000000084e+05
2.528010341999999966e+00,1.838970977999999886e+05
2.530320766999999638e+00,1.829399700000000012e+05
2.532747822999999787e+00,1.818484365000000107e+05
2.535297209999999524e+00,1.806685734999999986e+05
2.537973794000000005e+00,1.794301934999999939e+05
2.540783273999999814e+00,1.781570647999999928e+05
2.543731164999999628e+00,1.768670224999999919e+05
2.546823682999999505e+00,1.755813479999999981e+05
2.550066453999999982e+00,1.743282807000000030e+05
2.553465795999999788e+00,1.731379038000000000e+05
