x, heatflux
4.719622400000034104e-04,3.635379584999999963e+06
4.806074500000008325e-04,3.599616634000000078e+06
4.893873500000011853e-04,3.564319966000000015e+06
4.983040500000015128e-04,3.529481921999999788e+06
5.073596600000059064e-04,3.495094947999999858e+06
5.165563700000035553e-04,3.461149316999999806e+06
5.258963600000043969e-04,3.427633719000000041e+06
5.353818600000011469e-04,3.394540436999999918e+06
5.450151500000046442e-04,3.361865473000000231e+06
5.547985200000056299e-04,3.329601814999999944e+06
5.647343100000057044e-04,3.297737723000000231e+06
5.748248900000021196e-04,3.266264396000000183e+06
5.850726700000023761e-04,3.235179603999999817e+06
5.954801000000031893e-04,3.204479388999999966e+06
6.060496700000044760e-04,3.174152003000000026e+06
6.167839000000014792e-04,3.144186257000000216e+06
6.276853600000009518e-04,3.114580416000000201e+06
6.387566400000040372e-04,3.085334640000000130e+06
6.500003900000024233e-04,3.056439029000000097e+06
6.614193000000057445e-04,3.027879583000000101e+06
6.730161000000052605e-04,2.999652919000000227e+06
6.847935500000019776e-04,2.971763106999999844e+06
6.967544600000010390e-04,2.944204175999999978e+06
7.089017000000055052e-04,2.916959254000000190e+06
7.212381500000049524e-04,2.890020496999999974e+06
7.337667800000033424e-04,2.863395052000000142e+06
7.464905600000051791e-04,2.837084114000000060e+06
7.594125399999995763e-04,2.811071699000000022e+06
7.725358000000000312e-04,2.785341479999999981e+06
7.858634800000033208e-04,2.759899223000000231e+06
7.993987500000017659e-04,2.734755677999999840e+06
8.131448500000005263e-04,2.709899271000000183e+06
8.271050600000009155e-04,2.685307760999999940e+06
8.412827100000015539e-04,2.660978822999999858e+06
8.556811900000055923e-04,2.636927750000000000e+06
8.703039300000057219e-04,2.613155171000000089e+06
8.851544200000063204e-04,2.589636780999999959e+06
9.002362100000027437e-04,2.566358628000000026e+06
9.155528900000007046e-04,2.543336362000000197e+06
9.311081300000054878e-04,2.520583098999999929e+06
9.469056300000033930e-04,2.498076123000000138e+06
9.629491600000008233e-04,2.475792737999999896e+06
9.792425500000020988e-04,2.453739858000000007e+06
9.957896900000021926e-04,2.431930166000000201e+06
1.012594530000001259e-03,2.410358325000000186e+06
1.029661080000003875e-03,2.388993598000000231e+06
1.046993410000005920e-03,2.367830283999999985e+06
1.064595650000001083e-03,2.346902842999999877e+06
1.082472000000002724e-03,2.326225635999999940e+06
1.100626730000001802e-03,2.305767773000000045e+06
1.119064170000001399e-03,2.285491344000000041e+06
1.137788720000003232e-03,2.265412736000000034e+06
1.156804830000005783e-03,2.245577422999999952e+06
1.176117060000002757e-03,2.225966683999999892e+06
1.195729990000003826e-03,2.206525035000000149e+06
1.215648319999999751e-03,2.187251098000000231e+06
1.235876790000006069e-03,2.168194203999999911e+06
1.256420220000002436e-03,2.149373000000000000e+06
1.277283520000004578e-03,2.130739884000000078e+06
1.298471650000003301e-03,2.112253183999999892e+06
1.319989670000005274e-03,2.093940463999999920e+06
1.341842710000001708e-03,2.075846128999999957e+06
1.364035970000003267e-03,2.057949320000000065e+06
1.386574760000001960e-03,2.040191597999999998e+06
1.409464440000000656e-03,2.022573692999999970e+06
1.432710460000002732e-03,2.005157330000000075e+06
1.456318370000005309e-03,1.987963475000000093e+06
1.480293790000004580e-03,1.970930860000000102e+06
1.504642450000005837e-03,1.954013341000000015e+06
1.529370130000003766e-03,1.937251530999999959e+06
1.554482730000003631e-03,1.920704389999999898e+06
1.579986240000003832e-03,1.904355796000000089e+06
1.605886720000000972e-03,1.888129209000000032e+06
1.632190360000002624e-03,1.872005905000000028e+06
1.658903420000001558e-03,1.856055343000000110e+06
1.686032260000004668e-03,1.840316303000000073e+06
1.713583330000005914e-03,1.824724608999999939e+06
1.741563220000003250e-03,1.809213787999999942e+06
1.769978570000006355e-03,1.793829574999999953e+06
1.798836149999999672e-03,1.778656162999999942e+06
