x, pressure
2.884447493999999779e-01,1.529326773999999932e+04
2.941372785999999961e-01,1.532074152999999933e+04
2.999257665000000239e-01,1.536043966999999975e+04
3.058114913000000157e-01,1.538576354999999967e+04
3.117951284000000101e-01,1.537990726999999970e+04
3.178777485000000014e-01,1.534648221000000012e+04
3.240601689999999535e-01,1.530653600000000006e+04
3.303439993999999769e-01,1.528511687999999958e+04
3.367294418999999817e-01,1.529578137000000061e+04
3.432174922999999822e-01,1.533227683000000070e+04
3.498088687999999502e-01,1.537260974999999962e+04
3.565047356000000112e-01,1.539283049000000028e+04
3.633055516999999512e-01,1.538126991000000089e+04
3.702122213000000328e-01,1.534445204999999987e+04
3.772253534999999713e-01,1.530250822999999946e+04
3.843462744999999736e-01,1.527796932999999990e+04
3.915750511000000156e-01,1.528395989999999983e+04
3.989124673999999704e-01,1.531743110999999953e+04
4.063589913999999803e-01,1.536089573999999993e+04
4.139155769999999790e-01,1.539192691999999988e+04
4.215823825000000191e-01,1.539501135000000068e+04
4.293600544999999769e-01,1.536893556999999964e+04
4.372489018999999866e-01,1.532628955999999926e+04
4.452502098000000186e-01,1.528665543000000071e+04
4.533634784999999723e-01,1.526758503999999994e+04
4.615891823999999644e-01,1.527725440999999955e+04
4.699274389000000496e-01,1.531131012000000010e+04
4.783788867999999583e-01,1.535492821000000004e+04
4.869432917999999555e-01,1.538935649999999987e+04
4.956209373999999612e-01,1.540014399000000049e+04
5.044117376000000208e-01,1.538315438999999969e+04
5.133164343000000684e-01,1.534564193999999952e+04
5.223342649000000115e-01,1.530242611000000034e+04
5.314652918000000170e-01,1.526953307999999925e+04
5.407091939000000513e-01,1.525831169000000045e+04
5.500661875000000256e-01,1.527202815999999984e+04
5.595355619999999863e-01,1.530545332000000053e+04
5.691171432000000641e-01,1.534698290000000088e+04
5.788103608000000344e-01,1.538251122000000032e+04
5.886157077999999432e-01,1.540006554999999935e+04
5.985316850000000910e-01,1.539383157000000028e+04
6.085578510000000385e-01,1.536604825999999957e+04
6.186933606000000196e-01,1.532594127999999910e+04
6.289379100000000999e-01,1.528615961000000061e+04
6.392902467000000089e-01,1.525830027999999947e+04
6.497496515000000805e-01,1.524941136999999981e+04
6.603150033000000363e-01,1.526065104000000065e+04
6.709860199000000636e-01,1.528801316000000043e+04
6.817608539999999717e-01,1.532411400999999933e+04
6.926384910999999756e-01,1.536007826999999997e+04
7.036175164000000315e-01,1.538723624000000018e+04
7.146970349000000278e-01,1.539882350000000042e+04
7.258752214000000480e-01,1.539165912000000026e+04
7.371507658000000518e-01,1.536724805999999990e+04
7.485219629000000596e-01,1.533160561000000052e+04
7.599881063000000214e-01,1.529358427999999913e+04
7.715465900000000321e-01,1.526221455000000060e+04
7.831957981999999596e-01,1.524409883000000082e+04
7.949337321999999650e-01,1.524189616999999998e+04
8.067588761000000774e-01,1.525436444999999912e+04
8.186688487000000070e-01,1.527763118000000031e+04
8.306617399000000290e-01,1.530680819999999949e+04
8.427352797000000617e-01,1.533710736999999972e+04
8.548879139000000738e-01,1.536418973999999980e+04
8.671167414000000573e-01,1.538412456000000020e+04
8.794195675000000545e-01,1.539354173000000083e+04
8.917938610000000210e-01,1.539024508000000060e+04
9.042375110000000493e-01,1.537404632999999922e+04
9.167476531000000595e-01,1.534728613000000041e+04
9.293218347000000712e-01,1.531461216000000059e+04
9.419572941000000643e-01,1.528196344999999928e+04
9.546520290000001241e-01,1.525509900000000016e+04
9.674026020000000559e-01,1.523819770000000062e+04
9.802063230000001015e-01,1.523301720999999998e+04
9.930602289999999055e-01,1.523885974999999962e+04
1.005961698999999987e+00,1.525325633000000016e+04
1.018907515000000208e+00,1.527301139999999941e+04
1.031894789999999951e+00,1.529515439999999944e+04
1.044920403999999969e+00,1.531745965000000069e+04
1.057981703000000051e+00,1.533844508999999925e+04
1.071075188000000011e+00,1.535701288999999997e+04
1.084197812000000205e+00,1.537202819000000090e+04
1.097346338000000143e+00,1.538210974999999962e+04
1.110517780999999982e+00,1.538576176999999916e+04
1.123708747000000230e+00,1.538178916000000027e+04
1.136916078000000052e+00,1.536979758000000038e+04
1.150136475000000047e+00,1.535054803999999967e+04
1.163367020000000140e+00,1.532600897000000077e+04
1.176604121000000003e+00,1.529907551000000058e+04
1.189844559000000190e+00,1.527304125000000022e+04
1.203085015000000091e+00,1.525097979999999916e+04
1.216322321999999900e+00,1.523520059000000037e+04
1.229553112999999920e+00,1.522690698999999950e+04
1.242774157000000157e+00,1.522611967000000004e+04
1.255982173999999896e+00,1.523185531000000083e+04
1.269174026000000177e+00,1.524248537000000033e+04
1.282346393000000084e+00,1.525616251999999986e+04
1.295496084999999908e+00,1.527120018999999957e+04
1.308619911000000080e+00,1.528632445999999982e+04
1.321714723000000147e+00,1.530076475000000028e+04
1.334777388000000009e+00,1.531419975999999951e+04
1.347804804000000134e+00,1.532660620999999992e+04
1.360793917000000075e+00,1.533806891999999971e+04
1.373741633000000073e+00,1.534860785000000033e+04
1.386645037000000080e+00,1.535806004000000030e+04
1.399501163000000048e+00,1.536603772000000026e+04
1.412307138999999934e+00,1.537196423999999934e+04
1.425060030000000033e+00,1.537517141000000083e+04
1.437757119999999889e+00,1.537503322999999909e+04
1.450395619000000025e+00,1.537110296999999991e+04
1.462972874000000090e+00,1.536322347000000082e+04
1.475486037000000028e+00,1.535158990000000085e+04
1.487932739000000115e+00,1.533675389999999970e+04
1.500310401999999987e+00,1.531957251999999971e+04
1.512616627000000102e+00,1.530111548000000039e+04
1.524848849000000062e+00,1.528254700000000048e+04
1.537004908000000114e+00,1.526500346999999965e+04
1.549082468000000157e+00,1.524948425999999927e+04
1.561079404999999865e+00,1.523676764999999978e+04
1.572993161000000084e+00,1.522735929000000033e+04
1.584822111000000033e+00,1.522147595999999976e+04
1.596564182000000054e+00,1.521906219000000056e+04
1.608217549999999996e+00,1.521983237999999983e+04
1.619780128000000152e+00,1.522333047000000079e+04
1.631250392999999965e+00,1.522899769999999990e+04
1.642626546000000021e+00,1.523623899999999958e+04
1.653907069000000174e+00,1.524448055999999997e+04
1.665089948999999958e+00,1.525321421000000009e+04
1.676174177000000043e+00,1.526202605000000040e+04
1.687158241000000114e+00,1.527060898000000088e+04
1.698040932000000058e+00,1.527876185000000078e+04
1.708820687000000227e+00,1.528637922000000071e+04
1.719496643000000047e+00,1.529343376999999964e+04
1.730067564000000058e+00,1.529995622999999978e+04
1.740532549000000095e+00,1.530601418999999987e+04
1.750889930000000039e+00,1.531169338000000062e+04
1.761139529000000037e+00,1.531708162000000084e+04
1.771280395000000007e+00,1.532225616000000082e+04
1.781311924000000158e+00,1.532727454000000034e+04
1.791233075000000063e+00,1.533216938999999911e+04
1.801043605999999908e+00,1.533694604000000072e+04
1.810742830999999997e+00,1.534158282999999938e+04
1.820330424000000002e+00,1.534603312000000005e+04
1.829805336000000171e+00,1.535022979999999916e+04
1.839167865000000068e+00,1.535409019000000080e+04
1.848417575000000035e+00,1.535752189999999973e+04
1.857554407999999935e+00,1.536042866999999933e+04
1.866577798000000010e+00,1.536271663000000081e+04
1.875488052000000128e+00,1.536429953999999998e+04
1.884284963999999896e+00,1.536510370999999941e+04
1.892968710999999971e+00,1.536507165999999961e+04
1.901538487000000055e+00,1.536416531000000032e+04
1.909995292000000067e+00,1.536236705000000075e+04
1.918339132000000058e+00,1.535968080999999984e+04
1.926570407000000040e+00,1.535613138000000072e+04
1.934688957999999959e+00,1.535176340999999957e+04
1.942695540999999970e+00,1.534663883999999962e+04
1.950590347999999974e+00,1.534083479000000079e+04
1.958373964000000189e+00,1.533444052000000011e+04
1.966046115000000150e+00,1.532755429000000004e+04
1.973608025000000099e+00,1.532027957000000060e+04
1.981060054000000070e+00,1.531272263000000021e+04
1.988402954000000111e+00,1.530498941000000013e+04
1.995636885999999999e+00,1.529718329000000085e+04
2.002762943999999656e+00,1.528940214000000014e+04
2.009781622000000212e+00,1.528173718000000008e+04
2.016693808000000310e+00,1.527427154999999948e+04
2.023499319000000352e+00,1.526707900999999947e+04
2.030199847000000002e+00,1.526022292999999991e+04
2.036796011999999934e+00,1.525375659000000087e+04
