x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
2.430000002107135578e-09,7.601865142999999492e-01
6.720000001791959367e-09,1.921381371000000060e+00
1.353000000392512526e-08,4.215210637000000204e+00
2.352000000627185696e-08,8.293046305000000729e+00
3.633000000036190317e-08,1.527211379000000058e+01
5.211999999943373152e-08,2.702473489000000129e+01
7.175000000358976924e-08,4.637826917000000293e+01
9.481000000022276962e-08,7.693058759999999552e+01
1.215200000004301792e-07,1.216451576000000045e+02
1.529300000058242319e-07,1.901798187999999925e+02
1.885500000042838998e-07,2.833674191999999721e+02
2.286300000022833922e-07,4.042303238000000079e+02
2.744800000016311804e-07,5.315049939000000450e+02
3.254900000015936775e-07,6.497252823999999691e+02
3.819699999993986315e-07,7.395955536999999822e+02
4.454900000041561797e-07,8.444448124000000462e+02
5.153200000052038376e-07,9.731759577000000263e+02
5.918400000055612322e-07,1.104051643999999897e+03
6.769500000061157203e-07,1.264500923000000057e+03
7.697500000034551738e-07,1.548018857999999909e+03
8.707000000001130604e-07,1.959333673000000090e+03
9.821100000024785749e-07,2.540686608999999862e+03
1.102870000003974783e-06,3.226749022999999852e+03
1.233530000000371326e-06,4.161715384000000086e+03
1.376900000003900058e-06,5.386355227000000014e+03
1.531599999999855240e-06,6.933516722999999729e+03
1.698300000001040693e-06,8.771363768999999593e+03
1.880400000004556220e-06,1.072570187000000078e+04
2.076219999999295949e-06,1.257994506000000001e+04
2.286570000002541383e-06,1.419904229999999916e+04
2.515520000002879927e-06,1.552859903999999915e+04
2.761060000004533614e-06,1.655418810999999914e+04
3.024120000006291870e-06,1.732077560000000085e+04
3.309659999999325766e-06,1.789896428999999989e+04
3.615190000004986339e-06,1.834514864999999918e+04
3.941860000004737523e-06,1.869950948000000062e+04
4.295590000005233968e-06,1.898175483000000168e+04
4.673400000001493331e-06,1.919831379999999990e+04
5.076680000001942572e-06,1.935815248000000065e+04
5.512540000005117344e-06,1.949452704000000085e+04
5.977390000005300604e-06,1.962029753999999957e+04
6.472870000003183909e-06,1.972295174000000043e+04
7.007510000001104630e-06,1.979404867999999988e+04
7.576990000004002847e-06,1.982117701999999917e+04
8.183290000005173046e-06,1.978544400999999925e+04
8.836660000000051018e-06,1.971222502000000168e+04
9.531880000004378775e-06,1.963363451999999961e+04
1.027128000000487859e-05,1.955669195000000036e+04
1.106713000000070290e-05,1.949978843000000052e+04
1.191319000000135088e-05,1.947528392000000167e+04
1.281233000000270342e-05,1.947050005999999848e+04
1.377931000000387539e-05,1.947978887000000032e+04
1.480662000000165802e-05,1.948610740000000078e+04
1.589764000000570677e-05,1.946892283999999927e+04
1.706999000000308678e-05,1.941515796000000046e+04
1.831471999999934004e-05,1.933132954999999856e+04
1.963594000000057487e-05,1.923473037000000113e+04
2.105484000000501426e-05,1.913957243999999992e+04
2.256060999999931507e-05,1.904477260000000024e+04
2.415805000000404023e-05,1.894446778999999879e+04
2.587233000000565988e-05,1.885310221000000092e+04
2.769078000000036035e-05,1.878923500000000058e+04
2.961943000000388798e-05,1.874805605999999898e+04
3.168880000000484561e-05,1.871556272000000172e+04
3.388353000000421194e-05,1.867202477999999974e+04
3.621065000000100830e-05,1.859975677999999971e+04
3.870642000000401898e-05,1.851903316999999879e+04
4.135272999999984082e-05,1.845189991999999984e+04
4.415833000000191338e-05,1.839859503000000041e+04
4.716698000000007742e-05,1.835219689999999900e+04
5.035665000000477903e-05,1.828876736000000164e+04
5.373729000000082394e-05,1.820067934999999852e+04
5.736032000000079457e-05,1.811029175000000032e+04
6.120053000000069796e-05,1.803447951000000103e+04
6.527095000000570789e-05,1.797096531999999934e+04
6.963475999999956976e-05,1.792359913999999844e+04
7.426098000000536472e-05,1.786192523000000074e+04
7.916439000000252398e-05,1.777980638000000181e+04
8.441893000000532732e-05,1.769128339000000051e+04
8.998872000000091064e-05,1.761667615999999907e+04
9.589263000000158507e-05,1.756335765000000174e+04
1.022205200000030387e-04,1.752039043999999922e+04
1.089277900000027479e-04,1.747443837999999960e+04
1.160345900000052665e-04,1.742727473000000100e+04
1.236430400000045786e-04,1.737734354000000167e+04
1.317036200000032376e-04,1.732939568000000145e+04
1.402440600000005541e-04,1.728256882000000041e+04
1.493915799999996272e-04,1.722876057999999830e+04
1.590836000000024218e-04,1.717380936999999903e+04
1.693490900000043102e-04,1.711930023000000074e+04
1.803311800000031485e-04,1.706304158000000098e+04
1.919575300000033629e-04,1.701797684999999910e+04
2.042644800000061945e-04,1.697860869000000093e+04
2.174250999999998032e-04,1.693327131999999983e+04
2.313465699999994610e-04,1.688538669999999911e+04
2.460633400000063176e-04,1.683319589999999880e+04
2.617620400000006723e-04,1.677198139000000083e+04
2.783372100000036892e-04,1.670406912000000011e+04
2.958315300000009525e-04,1.664189611000000150e+04
3.144719500000050724e-04,1.662183642999999938e+04
3.341222700000016964e-04,1.661519623000000138e+04
3.548205900000027868e-04,1.659546831999999995e+04
3.768144200000023343e-04,1.656269490999999834e+04
3.999417899999997282e-04,1.650867679000000135e+04
4.242405300000058415e-04,1.643340987999999925e+04
4.499923800000047401e-04,1.635196167000000059e+04
4.769993499999998260e-04,1.628487679000000026e+04
5.052953900000006163e-04,1.626015768000000025e+04
5.351910000000046274e-04,1.628553376000000026e+04
5.664581800000050710e-04,1.631455474999999933e+04
5.991250699999994432e-04,1.631246869999999944e+04
6.335259500000063040e-04,1.627508832000000075e+04
6.693989600000023205e-04,1.620526792999999998e+04
7.067722900000035459e-04,1.613745888000000014e+04
7.460183400000062158e-04,1.609500052999999934e+04
7.868440100000029724e-04,1.607803117999999995e+04
