x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
4.080000003625627723e-09,1.194107455000000044e+02
1.353000000392512526e-08,2.695952378000000067e+02
2.934000000465175607e-08,4.913941697000000204e+02
5.211999999943373152e-08,8.381207094000000097e+02
8.257000000355674846e-08,1.378751085000000103e+03
1.215200000004301792e-07,2.165246514999999818e+03
1.698700000005715074e-07,3.219432092000000011e+03
2.286300000022833922e-07,4.494835890000000290e+03
2.989200000058645179e-07,5.736477764000000207e+03
3.819699999993986315e-07,6.098687609999999950e+03
4.791100000005599484e-07,6.208030980000000454e+03
5.918400000055612322e-07,6.789607344000000012e+03
7.217700000055060687e-07,7.499703768999999738e+03
8.707000000001130604e-07,8.014899207000000388e+03
1.040570000000684462e-06,8.600065515000000232e+03
1.233530000000371326e-06,9.517538855000000694e+03
1.451910000000111685e-06,1.073054773999999998e+04
1.698300000001040693e-06,1.203694559999999910e+04
1.975489999999524513e-06,1.321415719999999965e+04
2.286570000002541383e-06,1.452944547000000057e+04
2.634880000002226684e-06,1.576545162999999957e+04
3.024120000006291870e-06,1.684708655999999974e+04
3.458320000000014519e-06,1.779326488999999856e+04
3.941860000004737523e-06,1.862173608999999851e+04
4.479550000006327502e-06,1.919433677000000171e+04
5.076680000001942572e-06,1.943455384000000049e+04
5.739010000006317473e-06,1.962759567999999854e+04
6.472870000003183909e-06,1.986740437999999995e+04
7.285090000003435640e-06,2.008331010999999853e+04
8.183290000005173046e-06,2.025991326000000117e+04
9.175680000005571318e-06,2.045880456000000049e+04
1.027128000000487859e-05,2.053611812999999893e+04
1.147983999999979758e-05,2.035309009000000151e+04
1.281233000000270342e-05,2.014148772000000099e+04
1.428058000000476074e-05,2.002418010000000140e+04
1.589764000000570677e-05,2.002674089000000095e+04
1.767749000000406987e-05,2.007776949999999852e+04
1.963594000000057487e-05,2.009780829000000085e+04
2.178990000000169359e-05,2.001323334999999861e+04
2.415805000000404023e-05,1.983830333999999857e+04
2.676017000000285921e-05,1.964949542999999903e+04
2.961943000000388798e-05,1.948914357999999993e+04
3.276045000000493555e-05,1.939569235000000117e+04
3.621065000000100830e-05,1.934558160000000134e+04
3.999869000000444495e-05,1.924907105999999840e+04
4.415833000000191338e-05,1.908600830000000133e+04
4.872474000000437134e-05,1.889013277000000016e+04
5.373729000000082394e-05,1.870715534000000116e+04
5.923588000000279700e-05,1.862396529999999984e+04
6.527095000000570789e-05,1.859599044000000140e+04
7.189417000000020142e-05,1.848888963000000149e+04
7.916439000000252398e-05,1.834724609000000055e+04
8.713928000000237132e-05,1.816902635999999984e+04
9.589263000000158507e-05,1.800559572000000117e+04
1.054967700000020132e-04,1.793952019999999902e+04
1.160345900000052665e-04,1.789462510000000111e+04
1.275808700000027255e-04,1.779753246999999828e+04
1.402440600000005541e-04,1.770776451000000088e+04
1.541267400000023637e-04,1.758357722999999896e+04
1.693490900000043102e-04,1.745349299999999857e+04
1.860131000000038112e-04,1.739853375999999844e+04
2.042644800000061945e-04,1.736351679000000149e+04
2.242315599999997698e-04,1.726521403999999893e+04
2.460633400000063176e-04,1.714766076999999859e+04
2.698715000000006907e-04,1.702692782000000079e+04
2.958315300000009525e-04,1.691516661999999997e+04
3.240924600000028239e-04,1.682378411000000051e+04
3.548205900000027868e-04,1.678461357000000135e+04
3.881482300000058550e-04,1.677537029999999868e+04
4.242405300000058415e-04,1.672417683000000034e+04
4.632413300000024544e-04,1.664392746999999872e+04
5.052953900000006163e-04,1.657047004000000015e+04
5.505464599999996362e-04,1.651490870999999970e+04
5.991250699999994432e-04,1.643986386000000130e+04
6.511633900000006773e-04,1.639580576999999903e+04
7.067722900000035459e-04,1.640127193999999872e+04
7.661105000000034996e-04,1.639313306999999986e+04
8.292706600000059351e-04,1.634985654000000068e+04
8.963871900000057544e-04,1.628630414999999994e+04
9.675646700000015187e-04,1.622597106999999960e+04
1.043012360000005780e-03,1.616159965999999986e+04
1.122813810000003769e-03,1.609376555999999982e+04
1.207115140000006087e-03,1.600648531999999977e+04
1.296025230000005064e-03,1.592514840000000004e+04
1.389765180000004756e-03,1.584223365999999987e+04
1.488444850000000515e-03,1.578237608999999975e+04
1.592253060000004385e-03,1.576610182999999961e+04
1.701346320000006159e-03,1.578405424999999923e+04
1.816013380000001086e-03,1.581725259000000005e+04
1.936398590000003046e-03,1.585886198999999942e+04
2.062726500000003609e-03,1.587857615000000078e+04
2.195190570000001267e-03,1.586863414000000012e+04
2.334097040000003131e-03,1.582522700000000077e+04
2.479651970000006349e-03,1.574023872999999912e+04
2.632140939999999107e-03,1.563861885000000075e+04
2.791824250000004681e-03,1.555663901000000078e+04
2.959085000000001922e-03,1.552157341000000088e+04
3.134180540000002478e-03,1.553353620000000046e+04
3.317448439999999728e-03,1.557069895999999972e+04
3.509203130000003185e-03,1.561466445999999996e+04
3.709864910000000484e-03,1.564478527000000031e+04
3.919768590000004271e-03,1.564067117999999937e+04
4.139329000000003221e-03,1.559707449000000088e+04
4.368942110000006290e-03,1.553685383000000002e+04
4.609125740000003489e-03,1.549589863999999943e+04
4.860282660000003058e-03,1.548831567999999970e+04
5.122902110000005123e-03,1.551500869000000057e+04
5.397455680000000540e-03,1.555489444999999978e+04
5.684529820000001725e-03,1.558208700999999928e+04
5.984624750000002227e-03,1.558889896000000044e+04
6.298331480000001446e-03,1.557509123000000000e+04
6.626224159999999364e-03,1.553817836999999963e+04
6.969017710000002461e-03,1.548191277000000082e+04
7.327300560000004834e-03,1.542106307999999990e+04
7.701768600000001401e-03,1.537449308000000019e+04
8.093101100000004919e-03,1.535578937000000042e+04
8.502118270000004474e-03,1.536777599000000009e+04
8.929543730000006480e-03,1.540216873999999916e+04
9.376214450000006778e-03,1.544208623000000080e+04
9.842946230000003405e-03,1.546448300000000017e+04
1.033073535000000528e-02,1.545133122999999978e+04
1.084041848000000426e-02,1.540709811000000082e+04
1.137298197000000469e-02,1.535594592000000011e+04
1.192939603999999994e-02,1.532721703999999954e+04
1.251080818000000448e-02,1.533574423000000024e+04
1.311822874000000659e-02,1.537520754999999917e+04
1.375283244000000647e-02,1.542626266000000032e+04
1.441577446000000783e-02,1.546574484999999913e+04
1.510845240999999887e-02,1.547530559999999969e+04
1.583204673000000035e-02,1.545792020000000048e+04
1.658793197000000066e-02,1.544026087000000007e+04
1.737746373000000066e-02,1.544280416999999943e+04
1.820224016000000083e-02,1.547887617999999929e+04
1.906369663000000853e-02,1.554374962000000050e+04
1.996346234999999900e-02,1.561304313999999977e+04
2.090315922999999923e-02,1.565244079000000056e+04
2.188470110000000080e-02,1.563873650000000089e+04
2.290974147000000155e-02,1.558134382000000005e+04
2.398019863000000473e-02,1.551657287999999971e+04
2.509800325999999790e-02,1.548377385999999933e+04
2.626528812000000768e-02,1.550018449999999939e+04
2.748409254999999857e-02,1.554760672999999952e+04
2.875668355999999939e-02,1.558786814000000049e+04
3.008530451000000078e-02,1.558617294000000038e+04
3.147251382000000597e-02,1.553946411000000080e+04
3.292066356000000749e-02,1.547877069999999912e+04
3.443241982999999812e-02,1.544569335999999930e+04
3.601041172000001012e-02,1.546255838000000040e+04
3.765755737000000408e-02,1.551247842999999921e+04
3.937668598000000630e-02,1.555196818999999959e+04
4.117088173999999823e-02,1.554536967999999979e+04
4.304326715000000858e-02,1.549568225999999959e+04
4.499715992000000164e-02,1.544183369999999923e+04
4.703596377000000828e-02,1.542640454999999929e+04
4.916319081999999396e-02,1.546007703000000038e+04
5.138251660000000415e-02,1.550970680999999968e+04
5.369775549999999953e-02,1.552584631000000081e+04
5.611287720000000118e-02,1.549008224999999948e+04
5.863194640000000263e-02,1.543098143999999957e+04
6.125923439999999415e-02,1.539934376999999949e+04
6.399909180000000475e-02,1.542240560999999980e+04
6.685612760000000931e-02,1.547864637000000039e+04
6.983503820000000473e-02,1.551679514999999992e+04
7.294072999999999529e-02,1.549992106000000058e+04
7.617818850000000752e-02,1.544213899999999921e+04
7.955268980000000656e-02,1.539149299000000065e+04
8.306959450000001022e-02,1.539051826000000074e+04
8.673448579999999686e-02,1.543630913999999939e+04
9.055303419999999326e-02,1.548285208000000057e+04
9.453121550000001538e-02,1.548438134999999966e+04
9.867510800000001137e-02,1.543793650999999954e+04
1.029909917000000064e-01,1.538330789000000004e+04
1.074853100000000145e-01,1.536704780000000028e+04
1.121646890999999924e-01,1.540342654000000039e+04
1.170359461000000101e-01,1.546084785000000011e+04
1.221060401000000212e-01,1.548776942000000054e+04
1.273822249999999878e-01,1.546065422000000035e+04
1.328717154000000344e-01,1.540056214000000000e+04
1.385820530999999911e-01,1.535323029999999926e+04
1.445208220000000210e-01,1.535465531000000010e+04
1.506960022999999649e-01,1.540192768000000069e+04
1.571153571999999998e-01,1.545425941000000057e+04
1.637870820000000005e-01,1.546754565000000002e+04
1.707192777000000328e-01,1.543040804000000026e+04
1.779206952999999869e-01,1.537022444999999971e+04
1.853993545999999826e-01,1.532955097999999998e+04
1.931639519000000194e-01,1.533651079000000027e+04
2.012229188000000113e-01,1.538610762000000068e+04
2.095853634000000021e-01,1.544335476000000017e+04
2.182595518000000068e-01,1.546840271000000030e+04
2.272544454999999852e-01,1.544407455999999911e+04
