x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
1.600000004486901084e-09,1.304308882000000040e+03
4.080000003625627723e-09,1.590341679999999997e+03
8.040000004427837795e-09,1.714503854000000047e+03
1.353000000392512526e-08,1.815029788999999937e+03
2.060999999997647888e-08,1.934432084999999915e+03
2.934000000465175607e-08,2.109784876000000168e+03
3.982000000490870339e-08,2.367706979000000047e+03
5.211999999943373152e-08,2.746741309999999885e+03
6.634000000360629286e-08,3.241100786999999855e+03
8.257000000355674846e-08,3.851627086999999847e+03
1.009300000021084945e-07,4.581550475000000006e+03
1.215200000004301792e-07,5.432971508999999969e+03
1.444600000013451788e-07,6.409997785999999905e+03
1.698700000005715074e-07,7.506790876000000026e+03
1.978800000017599714e-07,8.732992297000000690e+03
2.286300000022833922e-07,1.008854103000000032e+04
2.622599999995145646e-07,1.155468410000000040e+04
2.989200000058645179e-07,1.308107711000000018e+04
3.387700000061499973e-07,1.457503496000000086e+04
3.819699999993986315e-07,1.593177035000000069e+04
4.286800000059543218e-07,1.700596226000000024e+04
4.791100000005599484e-07,1.768319642999999996e+04
5.334300000043868162e-07,1.792238086000000112e+04
5.918400000055612322e-07,1.778058185999999841e+04
6.545500000001425610e-07,1.738061735000000044e+04
7.217700000055060687e-07,1.687042176000000109e+04
7.937400000059824472e-07,1.633344771000000037e+04
8.707000000001130604e-07,1.607007898000000023e+04
9.528900000006501555e-07,1.608329932999999983e+04
1.040570000000684462e-06,1.623774406000000090e+04
1.134020000002067170e-06,1.649138475000000108e+04
1.233530000000371326e-06,1.683123701000000074e+04
1.339390000005380543e-06,1.717996215999999913e+04
1.451910000000111685e-06,1.746486120999999912e+04
1.571439999999313422e-06,1.764574998000000051e+04
1.698300000001040693e-06,1.771652688000000126e+04
1.832860000000380333e-06,1.771157817000000068e+04
1.975489999999524513e-06,1.767393187000000034e+04
2.126590000003147825e-06,1.764218562000000020e+04
2.286570000002541383e-06,1.764144034000000102e+04
2.455850000004033952e-06,1.768145233999999982e+04
2.634880000002226684e-06,1.775738438999999926e+04
2.824140000001307431e-06,1.786683202000000165e+04
3.024120000006291870e-06,1.799929483999999866e+04
3.235330000002534058e-06,1.814237365000000136e+04
3.458320000000014519e-06,1.828600897999999870e+04
3.693630000000780615e-06,1.842396630000000005e+04
3.941860000004737523e-06,1.855322836000000098e+04
4.203620000005514605e-06,1.867334232999999949e+04
4.479550000006327502e-06,1.878474761999999828e+04
4.770329999999489525e-06,1.888788740999999936e+04
5.076680000001942572e-06,1.898283452000000034e+04
5.399310000001378102e-06,1.906930629000000044e+04
5.739010000006317473e-06,1.914702696999999898e+04
6.096580000004792170e-06,1.921566113000000041e+04
6.472870000003183909e-06,1.927627162999999928e+04
6.868719999999939549e-06,1.932117042999999830e+04
7.285090000003435640e-06,1.936186015000000043e+04
7.722940000000733148e-06,1.939777851000000010e+04
8.183290000005173046e-06,1.942753451000000132e+04
8.667150000000844171e-06,1.944917905999999857e+04
9.175680000005571318e-06,1.946353092000000106e+04
9.709980000003781657e-06,1.947140181999999913e+04
1.027128000000487859e-05,1.947344959000000017e+04
1.086077000000074102e-05,1.947021515999999974e+04
1.147983999999979758e-05,1.946223718000000008e+04
1.212986000000171382e-05,1.944991306999999870e+04
1.281233000000270342e-05,1.943377490000000034e+04
1.352866999999946571e-05,1.941413596999999936e+04
1.428058000000476074e-05,1.939130848999999944e+04
1.506964000000010666e-05,1.936567722000000140e+04
1.589764000000570677e-05,1.933772855999999956e+04
1.676624000000259693e-05,1.930790385999999853e+04
1.767749000000406987e-05,1.927646763999999894e+04
1.863333000000011387e-05,1.924346789999999964e+04
1.963594000000057487e-05,1.920870973999999842e+04
2.068730999999957137e-05,1.917185008999999991e+04
2.178990000000169359e-05,1.913268433000000005e+04
2.294596000000126456e-05,1.909136445000000094e+04
2.415805000000404023e-05,1.904837360999999873e+04
2.542841000000350946e-05,1.900420412999999826e+04
2.676017000000285921e-05,1.895916554000000178e+04
2.815609000000307539e-05,1.891325854999999865e+04
2.961943000000388798e-05,1.886627749000000040e+04
3.115297000000083618e-05,1.881813551999999981e+04
3.276045000000493555e-05,1.876914909999999873e+04
3.444506000000302612e-05,1.871990217000000121e+04
3.621065000000100830e-05,1.867097337999999945e+04
3.806028000000338552e-05,1.862255053000000044e+04
3.999869000000444495e-05,1.857429048999999941e+04
4.202976000000546768e-05,1.852560991999999897e+04
4.415833000000191338e-05,1.847621326000000045e+04
4.638810000000148800e-05,1.842625389999999970e+04
4.872474000000437134e-05,1.837624323999999979e+04
5.117260000000101503e-05,1.832668350999999893e+04
5.373729000000082394e-05,1.827771376999999848e+04
5.642255000000062415e-05,1.822886741999999867e+04
5.923588000000279700e-05,1.817971028999999908e+04
6.218285000000634303e-05,1.813002534999999989e+04
6.527095000000570789e-05,1.808026416999999856e+04
6.850505000000594853e-05,1.803082439000000159e+04
7.189417000000020142e-05,1.798198876000000018e+04
7.544439000000125177e-05,1.793347805000000153e+04
7.916439000000252398e-05,1.788435230999999840e+04
8.305876000000012428e-05,1.783383563000000140e+04
8.713928000000237132e-05,1.778244888999999966e+04
9.141345000000455846e-05,1.773199581000000035e+04
9.589263000000158507e-05,1.768424029000000155e+04
1.005824000000004009e-04,1.763942108999999982e+04
1.054967700000020132e-04,1.759583000000000175e+04
1.106432999999995510e-04,1.755044969000000128e+04
1.160345900000052665e-04,1.750147836000000098e+04
1.216741200000015543e-04,1.745041272000000026e+04
1.275808700000027255e-04,1.740111779000000024e+04
1.337649900000030935e-04,1.735693360000000030e+04
1.402440600000005541e-04,1.731777603000000090e+04
1.470240000000018097e-04,1.727952906000000075e+04
1.541267400000023637e-04,1.723764294000000154e+04
1.615620200000052013e-04,1.719176502999999866e+04
1.693490900000043102e-04,1.714617511000000013e+04
1.774902100000019898e-04,1.710493433999999979e+04
1.860131000000038112e-04,1.706745131000000038e+04
1.949297400000063029e-04,1.702990246000000116e+04
2.042644800000061945e-04,1.699051040999999896e+04
2.140218700000033841e-04,1.695157179000000178e+04
2.242315599999997698e-04,1.691517859999999928e+04
2.349040799999997339e-04,1.687976759999999922e+04
2.460633400000063176e-04,1.684351234000000113e+04
2.577073100000006902e-04,1.680759862000000066e+04
2.698715000000006907e-04,1.677412904999999955e+04
2.825700600000047476e-04,1.674169254000000001e+04
2.958315300000009525e-04,1.670836082000000170e+04
3.096616900000057830e-04,1.667476162000000113e+04
3.240924600000028239e-04,1.664308635000000140e+04
3.391371700000007732e-04,1.661199250000000029e+04
3.548205900000027868e-04,1.657861889000000156e+04
3.711475200000009605e-04,1.654528487999999925e+04
3.881482300000058550e-04,1.651690115000000151e+04
4.058385599999993882e-04,1.649208386999999857e+04
4.242405300000058415e-04,1.646505620999999883e+04
4.433679100000062967e-04,1.643612370000000010e+04
4.632413300000024544e-04,1.641065947999999844e+04
4.838783699999993121e-04,1.638794124000000011e+04
5.052953900000006163e-04,1.636170362000000023e+04
5.275132600000062956e-04,1.633294102000000021e+04
5.505464599999996362e-04,1.630975518000000011e+04
5.744140400000005784e-04,1.629130559999999969e+04
5.991250699999994432e-04,1.626627620000000024e+04
6.247072200000048205e-04,1.623226996999999938e+04
6.511633900000006773e-04,1.620127059999999983e+04
6.785167500000000322e-04,1.618027380000000085e+04
7.067722900000035459e-04,1.616236324000000059e+04
7.359722600000040502e-04,1.614291661000000022e+04
7.661105000000034996e-04,1.612781906999999956e+04
7.972107699999995446e-04,1.611841155000000072e+04
8.292706600000059351e-04,1.610502663000000030e+04
8.623327800000026803e-04,1.608392359000000033e+04
8.963871900000057544e-04,1.606500699999999961e+04
9.314639700000029504e-04,1.605382430000000022e+04
9.675646700000015187e-04,1.604123531000000003e+04
1.004753690000001086e-03,1.602081218000000081e+04
1.043012360000005780e-03,1.600143380000000070e+04
1.082368060000000196e-03,1.599085612000000037e+04
1.122813810000003769e-03,1.598090608000000066e+04
1.164401050000002207e-03,1.596242533000000003e+04
1.207115140000006087e-03,1.594252664999999979e+04
1.250989850000003420e-03,1.593186150000000089e+04
1.296025230000005064e-03,1.592489796999999999e+04
1.342289800000003291e-03,1.590960410000000047e+04
1.389765180000004756e-03,1.588942898000000059e+04
1.438484380000005494e-03,1.587745290000000023e+04
1.488444850000000515e-03,1.587284595000000081e+04
1.539704230000005182e-03,1.586204347000000053e+04
1.592253060000004385e-03,1.584281972999999925e+04
1.646131180000004598e-03,1.582841827000000012e+04
1.701346320000006159e-03,1.582438008000000082e+04
1.757979250000005298e-03,1.581858444000000054e+04
1.816013380000001086e-03,1.580188109000000077e+04
1.875485690000004918e-03,1.578386197999999968e+04
1.936398590000003046e-03,1.577700345000000016e+04
1.998813359999999754e-03,1.577579420000000027e+04
2.062726500000003609e-03,1.576569724999999926e+04
2.128181370000000079e-03,1.574706684999999925e+04
2.195190570000001267e-03,1.573471118000000024e+04
2.263830680000005185e-03,1.573374654000000010e+04
2.334097040000003131e-03,1.573102448999999979e+04
2.406033270000001653e-03,1.571624241000000075e+04
2.479651970000006349e-03,1.569869382000000041e+04
2.555018880000005637e-03,1.569271607000000040e+04
2.632140939999999107e-03,1.569492475999999988e+04
2.711068510000004105e-03,1.568927031999999963e+04
2.791824250000004681e-03,1.567195876999999928e+04
2.874496290000003434e-03,1.565741771999999946e+04
2.959085000000001922e-03,1.565618669000000045e+04
3.045639860000001493e-03,1.565855458999999973e+04
3.134180540000002478e-03,1.564930052000000069e+04
3.224778470000003953e-03,1.563082905000000028e+04
3.317448439999999728e-03,1.561983991000000060e+04
3.412246810000006160e-03,1.562238882999999987e+04
3.509203130000003185e-03,1.562469655000000057e+04
3.608404550000002958e-03,1.561339695000000029e+04
3.709864910000000484e-03,1.559520522999999957e+04
3.813642650000005543e-03,1.558717521999999917e+04
3.919768590000004271e-03,1.559178176999999960e+04
4.028322120000005571e-03,1.559317588000000069e+04
4.139329000000003221e-03,1.558008194000000003e+04
4.252855469999999687e-03,1.556216868000000068e+04
4.368942110000006290e-03,1.555646617999999944e+04
4.487692510000002022e-03,1.556307631000000038e+04
4.609125740000003489e-03,1.556473883999999998e+04
4.733309480000002199e-03,1.555096873000000051e+04
4.860282660000003058e-03,1.553281594000000041e+04
4.990135460000004811e-03,1.552772294999999940e+04
5.122902110000005123e-03,1.553538783999999941e+04
5.258659030000003946e-03,1.553807648999999947e+04
5.397455680000000540e-03,1.552491978999999992e+04
5.539401720000000813e-03,1.550675974999999926e+04
5.684529820000001725e-03,1.550144342999999935e+04
5.832920460000004352e-03,1.550950496000000021e+04
5.984624750000002227e-03,1.551333261999999922e+04
6.139746570000000070e-03,1.550091683000000012e+04
6.298331480000001446e-03,1.548203844000000026e+04
6.460470010000001970e-03,1.547530006999999932e+04
6.626224159999999364e-03,1.548327471999999943e+04
6.795727689999999516e-03,1.548891331999999966e+04
6.969017710000002461e-03,1.547805368000000090e+04
7.146188270000003624e-03,1.545817468999999983e+04
7.327300560000004834e-03,1.544867190999999912e+04
7.512475430000001980e-03,1.545545195000000058e+04
7.701768600000001401e-03,1.546312447000000066e+04
7.895285760000000583e-03,1.545498058999999921e+04
8.093101100000004919e-03,1.543489536000000044e+04
8.295360760000002054e-03,1.542255089000000044e+04
8.502118270000004474e-03,1.542840170000000035e+04
8.713487100000001997e-03,1.544035464999999931e+04
8.929543730000006480e-03,1.543964628000000084e+04
9.150429860000003357e-03,1.542538411000000087e+04
9.376214450000006778e-03,1.541643088999999964e+04
9.607023189999999366e-03,1.542783182999999917e+04
9.842946230000003405e-03,1.545211368000000039e+04
1.008416474000000534e-02,1.546884747000000061e+04
1.033073535000000528e-02,1.547035310000000027e+04
1.058278957000000249e-02,1.547098231999999916e+04
1.084041848000000426e-02,1.548896938000000046e+04
1.110378807000000044e-02,1.552299781000000075e+04
1.137298197000000469e-02,1.555183978999999999e+04
1.164814863000000061e-02,1.556057734999999957e+04
1.192939603999999994e-02,1.555914278000000013e+04
1.221692362000000205e-02,1.556747741999999926e+04
1.251080818000000448e-02,1.559095253000000048e+04
1.281120563000000268e-02,1.561273415999999997e+04
1.311822874000000659e-02,1.561468592999999964e+04
1.343206998000000783e-02,1.560025011000000086e+04
1.375283244000000647e-02,1.559090613999999914e+04
1.408069005000000054e-02,1.559975307000000066e+04
1.441577446000000783e-02,1.561525505999999950e+04
1.475833397000000935e-02,1.561554199999999946e+04
1.510845240999999887e-02,1.559623579000000063e+04
1.546631245999999758e-02,1.557596414999999979e+04
1.583204673000000035e-02,1.557383395000000019e+04
1.620587865999999558e-02,1.558631405000000086e+04
1.658793197000000066e-02,1.559201425999999992e+04
1.697840774000001010e-02,1.557882594000000063e+04
1.737746373000000066e-02,1.555880270999999993e+04
1.778536776000000028e-02,1.555266549999999916e+04
1.820224016000000083e-02,1.556391790000000037e+04
1.862829478000000566e-02,1.557412689999999930e+04
1.906369663000000853e-02,1.556596193999999923e+04
1.950870068000000457e-02,1.554474661000000015e+04
1.996346234999999900e-02,1.553179919999999947e+04
2.042821750000000172e-02,1.553828866000000016e+04
2.090315922999999923e-02,1.555116590999999971e+04
2.138861049000000472e-02,1.555011346000000049e+04
2.188470110000000080e-02,1.553180832000000009e+04
2.239167783000000495e-02,1.551439115999999922e+04
2.290974147000000155e-02,1.551530793000000085e+04
2.343918315000000432e-02,1.552909549999999945e+04
2.398019863000000473e-02,1.553496311000000060e+04
2.453306425000001054e-02,1.552210344000000077e+04
2.509800325999999790e-02,1.550253041999999914e+04
2.567534654000000818e-02,1.549697256000000016e+04
2.626528812000000768e-02,1.550886907000000065e+04
2.686811826000000403e-02,1.552025364000000081e+04
2.748409254999999857e-02,1.551418935000000056e+04
2.811353551000000603e-02,1.549549090000000069e+04
2.875668355999999939e-02,1.548447407999999996e+04
2.941384542000000102e-02,1.549226646000000073e+04
3.008530451000000078e-02,1.550639931000000070e+04
3.077145163000000183e-02,1.550697999999999956e+04
3.147251382000000597e-02,1.549118810999999914e+04
3.218881627000000356e-02,1.547688846999999987e+04
3.292066356000000749e-02,1.548016927000000032e+04
3.366843526000001113e-02,1.549468369999999959e+04
3.443241982999999812e-02,1.550026582000000053e+04
3.521296572000000291e-02,1.548826382999999987e+04
3.601041172000001012e-02,1.547260078000000067e+04
3.682517320999999927e-02,1.547204222999999911e+04
3.765755737000000408e-02,1.548564840000000004e+04
3.850793690000000463e-02,1.549454779000000053e+04
3.937668598000000630e-02,1.548609658999999920e+04
4.026421378999999606e-02,1.547016984000000048e+04
4.117088173999999823e-02,1.546643988999999965e+04
4.209709521000000454e-02,1.547842828999999983e+04
4.304326715000000858e-02,1.548946855999999934e+04
4.400982183999999769e-02,1.548417749000000003e+04
4.499715992000000164e-02,1.546840114999999969e+04
4.600573483999999963e-02,1.546186319000000003e+04
4.703596377000000828e-02,1.547193103999999948e+04
4.808829234000001202e-02,1.548455349999999999e+04
4.916319081999999396e-02,1.548236170999999922e+04
5.026110690000000492e-02,1.546721478999999999e+04
5.138251660000000415e-02,1.545795842000000084e+04
5.252790620000000188e-02,1.546551879000000008e+04
5.369775549999999953e-02,1.547905842999999913e+04
5.489257960000000491e-02,1.547992985000000044e+04
5.611287720000000118e-02,1.546596858000000066e+04
5.735914720000000883e-02,1.545419887999999992e+04
5.863194640000000263e-02,1.545881507000000056e+04
5.993178740000000559e-02,1.547274224999999933e+04
6.125923439999999415e-02,1.547679262000000017e+04
6.261480310000000493e-02,1.546464013999999952e+04
6.399909180000000475e-02,1.545065625000000000e+04
6.541266850000000688e-02,1.545182183000000077e+04
6.685612760000000931e-02,1.546545521000000008e+04
6.833004170000001043e-02,1.547284002999999939e+04
6.983503820000000473e-02,1.546334071000000040e+04
7.137172279999999536e-02,1.544774703000000045e+04
7.294072999999999529e-02,1.544477527999999984e+04
7.454265670000001509e-02,1.545707360999999946e+04
7.617818850000000752e-02,1.546782993999999962e+04
7.784797370000000327e-02,1.546215907999999945e+04
7.955268980000000656e-02,1.544594196000000011e+04
8.129299279999999128e-02,1.543821680999999990e+04
8.306959450000001022e-02,1.544768767999999909e+04
8.488318579999999669e-02,1.546135986000000048e+04
8.673448579999999686e-02,1.546071199999999953e+04
8.862417810000000618e-02,1.544518468000000030e+04
9.055303419999999326e-02,1.543236053999999967e+04
9.252179280000000228e-02,1.543695211999999992e+04
9.453121550000001538e-02,1.545239219000000048e+04
9.658205780000000962e-02,1.545846902000000046e+04
9.867510800000001137e-02,1.544641146999999910e+04
1.008111521999999899e-01,1.542930423999999948e+04
1.029909917000000064e-01,1.542637655000000086e+04
1.052154368000000062e-01,1.544039136999999937e+04
1.074853100000000145e-01,1.545359962000000087e+04
1.098014471000000047e-01,1.544884134000000086e+04
1.121646890999999924e-01,1.543030251999999928e+04
1.145759048000000030e-01,1.541813297000000057e+04
1.170359461000000101e-01,1.542552751999999964e+04
1.195456985000000055e-01,1.544338020999999935e+04
1.221060401000000212e-01,1.544990255000000070e+04
1.247179340000000025e-01,1.543619282000000021e+04
1.273822249999999878e-01,1.541637823000000026e+04
1.300998478999999819e-01,1.541151883000000089e+04
1.328717154000000344e-01,1.542635534000000007e+04
1.356988172000000159e-01,1.544370758000000023e+04
1.385820530999999911e-01,1.544309029000000010e+04
1.415224064000000226e-01,1.542350747000000047e+04
1.445208220000000210e-01,1.540458498999999938e+04
1.475783974000000331e-01,1.540577189999999973e+04
1.506960022999999649e-01,1.542542181999999957e+04
1.538746649999999938e-01,1.544203397000000041e+04
1.571153571999999998e-01,1.543695314999999937e+04
1.604191870000000186e-01,1.541392172000000028e+04
1.637870820000000005e-01,1.539495419000000038e+04
1.672201138999999948e-01,1.539858668000000034e+04
1.707192777000000328e-01,1.542108061000000089e+04
1.742858724000000137e-01,1.543931789000000026e+04
1.779206952999999869e-01,1.543404902000000038e+04
1.816248532000000193e-01,1.540887349999999969e+04
1.853993545999999826e-01,1.538661477999999988e+04
1.892454111000000105e-01,1.538765361999999914e+04
1.931639519000000194e-01,1.541099983000000066e+04
1.971561145000000070e-01,1.543458058999999957e+04
2.012229188000000113e-01,1.543566417000000001e+04
2.053657341999999553e-01,1.541173684999999932e+04
2.095853634000000021e-01,1.538269972000000053e+04
2.138829633999999869e-01,1.537334619999999995e+04
2.182595518000000068e-01,1.539180083000000013e+04
2.227164137999999849e-01,1.542225345000000016e+04
2.272544454999999852e-01,1.543781410999999935e+04
2.318748180000000103e-01,1.542394556999999986e+04
2.365785391999999654e-01,1.538984706999999980e+04
2.413671738000000011e-01,1.536091107000000011e+04
2.462413280000000093e-01,1.535876041000000077e+04
2.512021682000000200e-01,1.538439341000000059e+04
2.562506740000000116e-01,1.541716727999999966e+04
2.613881589000000005e-01,1.543097723000000042e+04
2.666154386999999848e-01,1.541499334000000090e+04
2.719336653999999687e-01,1.538080457000000024e+04
2.773437847999999928e-01,1.535340264999999999e+04
2.828472906000000231e-01,1.535297695000000022e+04
2.884447493999999779e-01,1.538049635999999919e+04
2.941372785999999961e-01,1.541682836999999927e+04
2.999257665000000239e-01,1.543656351999999970e+04
3.058114913000000157e-01,1.542598344999999972e+04
3.117951284000000101e-01,1.539121673999999985e+04
3.178777485000000014e-01,1.535418210999999974e+04
3.240601689999999535e-01,1.533799740000000020e+04
3.303439993999999769e-01,1.535277615999999944e+04
3.367294418999999817e-01,1.538949540999999954e+04
3.432174922999999822e-01,1.542483361999999943e+04
3.498088687999999502e-01,1.543721061000000009e+04
3.565047356000000112e-01,1.541910326999999961e+04
3.633055516999999512e-01,1.538041266999999971e+04
3.702122213000000328e-01,1.534234708999999930e+04
3.772253534999999713e-01,1.532524268999999913e+04
3.843462744999999736e-01,1.533824474999999984e+04
3.915750511000000156e-01,1.537465712999999960e+04
3.989124673999999704e-01,1.541450556999999935e+04
4.063589913999999803e-01,1.543677636999999959e+04
4.139155769999999790e-01,1.543019758000000002e+04
4.215823825000000191e-01,1.539804531999999926e+04
4.293600544999999769e-01,1.535543727000000035e+04
4.372489018999999866e-01,1.532201208000000042e+04
4.452502098000000186e-01,1.531266277000000082e+04
4.533634784999999723e-01,1.533116289999999935e+04
4.615891823999999644e-01,1.536929303000000073e+04
4.699274389000000496e-01,1.540977315000000090e+04
4.783788867999999583e-01,1.543490600000000086e+04
4.869432917999999555e-01,1.543410366000000067e+04
4.956209373999999612e-01,1.540793341999999939e+04
5.044117376000000208e-01,1.536713918999999987e+04
5.133164343000000684e-01,1.532758432999999968e+04
5.223342649000000115e-01,1.530369491000000016e+04
5.314652918000000170e-01,1.530334660000000076e+04
5.407091939000000513e-01,1.532639880000000085e+04
5.500661875000000256e-01,1.536437400999999954e+04
5.595355619999999863e-01,1.540365071999999964e+04
5.691171432000000641e-01,1.543063262000000032e+04
5.788103608000000344e-01,1.543612620000000061e+04
5.886157077999999432e-01,1.541833654999999999e+04
5.985316850000000910e-01,1.538333323000000019e+04
6.085578510000000385e-01,1.534256747999999970e+04
6.186933606000000196e-01,1.530862764000000061e+04
6.289379100000000999e-01,1.529091661000000022e+04
6.392902467000000089e-01,1.529309545000000071e+04
6.497496515000000805e-01,1.531368536999999924e+04
6.603150033000000363e-01,1.534655841999999939e+04
6.709860199000000636e-01,1.538314257999999973e+04
6.817608539999999717e-01,1.541424661000000015e+04
6.926384910999999756e-01,1.543197487999999976e+04
7.036175164000000315e-01,1.543159245999999985e+04
7.146970349000000278e-01,1.541292981999999938e+04
7.258752214000000480e-01,1.538062478999999985e+04
7.371507658000000518e-01,1.534292974999999933e+04
7.485219629000000596e-01,1.530907453999999962e+04
7.599881063000000214e-01,1.528667751999999928e+04
7.715465900000000321e-01,1.527959647000000041e+04
7.831957981999999596e-01,1.528760543999999936e+04
7.949337321999999650e-01,1.530778463000000011e+04
8.067588761000000774e-01,1.533534556999999950e+04
8.186688487000000070e-01,1.536546688999999969e+04
8.306617399000000290e-01,1.539363860000000022e+04
8.427352797000000617e-01,1.541553145000000040e+04
8.548879139000000738e-01,1.542735092000000077e+04
8.671167414000000573e-01,1.542648866000000089e+04
8.794195675000000545e-01,1.541238428999999996e+04
8.917938610000000210e-01,1.538706862000000001e+04
9.042375110000000493e-01,1.535502944000000025e+04
9.167476531000000595e-01,1.532226355999999942e+04
9.293218347000000712e-01,1.529469426000000021e+04
9.419572941000000643e-01,1.527678059000000030e+04
9.546520290000001241e-01,1.527050814999999966e+04
9.674026020000000559e-01,1.527526291999999921e+04
9.802063230000001015e-01,1.528883995999999934e+04
9.930602289999999055e-01,1.530798466999999982e+04
1.005961698999999987e+00,1.532977680999999939e+04
1.018907515000000208e+00,1.535205041999999958e+04
1.031894789999999951e+00,1.537319881999999961e+04
1.044920403999999969e+00,1.539195228999999927e+04
1.057981703000000051e+00,1.540703444999999920e+04
1.071075188000000011e+00,1.541692844999999943e+04
1.084197812000000205e+00,1.542002001000000018e+04
1.097346338000000143e+00,1.541511284999999953e+04
1.110517780999999982e+00,1.540196319000000040e+04
1.123708747000000230e+00,1.538158266999999978e+04
1.136916078000000052e+00,1.535623487000000023e+04
1.150136475000000047e+00,1.532909069000000090e+04
1.163367020000000140e+00,1.530358259999999973e+04
1.176604121000000003e+00,1.528274906999999985e+04
1.189844559000000190e+00,1.526873504999999932e+04
1.203085015000000091e+00,1.526244950000000063e+04
1.216322321999999900e+00,1.526349539999999979e+04
1.229553112999999920e+00,1.527081235999999990e+04
1.242774157000000157e+00,1.528260483999999997e+04
1.255982173999999896e+00,1.529683378000000084e+04
1.269174026000000177e+00,1.531187050000000090e+04
1.282346393000000084e+00,1.532667117999999937e+04
1.295496084999999908e+00,1.534069902000000002e+04
1.308619911000000080e+00,1.535378888999999981e+04
1.321714723000000147e+00,1.536597211000000061e+04
1.334777388000000009e+00,1.537728670000000056e+04
1.347804804000000134e+00,1.538761893000000055e+04
1.360793917000000075e+00,1.539662476000000061e+04
1.373741633000000073e+00,1.540371434000000045e+04
1.386645037000000080e+00,1.540816402000000016e+04
1.399501163000000048e+00,1.540925252999999975e+04
1.412307138999999934e+00,1.540641913999999997e+04
1.425060030000000033e+00,1.539940430999999990e+04
1.437757119999999889e+00,1.538832920999999988e+04
1.450395619000000025e+00,1.537370211000000018e+04
1.462972874000000090e+00,1.535640132000000085e+04
1.475486037000000028e+00,1.533758179000000018e+04
1.487932739000000115e+00,1.531859862000000066e+04
1.500310401999999987e+00,1.530069997999999941e+04
1.512616627000000102e+00,1.528490033000000039e+04
1.524848849000000062e+00,1.527200369999999930e+04
1.537004908000000114e+00,1.526257288999999946e+04
1.549082468000000157e+00,1.525686730999999963e+04
1.561079404999999865e+00,1.525481017000000065e+04
1.572993161000000084e+00,1.525605816000000050e+04
1.584822111000000033e+00,1.526009033000000090e+04
1.596564182000000054e+00,1.526626409000000058e+04
1.608217549999999996e+00,1.527391884000000027e+04
1.619780128000000152e+00,1.528244316000000072e+04
1.631250392999999965e+00,1.529131667999999991e+04
1.642626546000000021e+00,1.530013423999999941e+04
1.653907069000000174e+00,1.530861299999999937e+04
1.665089948999999958e+00,1.531658887999999934e+04
1.676174177000000043e+00,1.532399778999999944e+04
1.687158241000000114e+00,1.533085325999999986e+04
1.698040932000000058e+00,1.533721997999999985e+04
1.708820687000000227e+00,1.534319121000000086e+04
1.719496643000000047e+00,1.534886936000000060e+04
1.730067564000000058e+00,1.535434286000000066e+04
1.740532549000000095e+00,1.535965912000000026e+04
1.750889930000000039e+00,1.536485174000000006e+04
1.761139529000000037e+00,1.536997165999999925e+04
1.771280395000000007e+00,1.537502327999999943e+04
1.781311924000000158e+00,1.537990846000000056e+04
1.791233075000000063e+00,1.538447334000000046e+04
1.801043605999999908e+00,1.538857976000000053e+04
1.810742830999999997e+00,1.539211952999999994e+04
1.820330424000000002e+00,1.539499509000000035e+04
1.829805336000000171e+00,1.539710351000000082e+04
1.839167865000000068e+00,1.539834399999999914e+04
1.848417575000000035e+00,1.539863256000000001e+04
1.857554407999999935e+00,1.539791472000000067e+04
1.866577798000000010e+00,1.539614991999999984e+04
1.875488052000000128e+00,1.539332778999999937e+04
1.884284963999999896e+00,1.538947698999999920e+04
1.892968710999999971e+00,1.538465240000000085e+04
1.901538487000000055e+00,1.537893291999999929e+04
1.909995292000000067e+00,1.537241729999999916e+04
1.918339132000000058e+00,1.536522366999999940e+04
1.926570407000000040e+00,1.535748137999999926e+04
1.934688957999999959e+00,1.534933182999999917e+04
1.942695540999999970e+00,1.534091006999999991e+04
1.950590347999999974e+00,1.533234598999999980e+04
1.958373964000000189e+00,1.532377188999999998e+04
1.966046115000000150e+00,1.531531585000000086e+04
1.973608025000000099e+00,1.530709376999999949e+04
1.981060054000000070e+00,1.529920655000000079e+04
1.988402954000000111e+00,1.529174004000000059e+04
1.995636885999999999e+00,1.528476578999999947e+04
2.002762943999999656e+00,1.527834137999999984e+04
2.009781622000000212e+00,1.527250969000000077e+04
2.016693808000000310e+00,1.526729933999999957e+04
2.023499319000000352e+00,1.526272572000000036e+04
2.030199847000000002e+00,1.525879233999999997e+04
2.036796011999999934e+00,1.525549243999999999e+04
2.043288820999999977e+00,1.525281004000000030e+04
2.049678676000000088e+00,1.525072194999999920e+04
2.055966895000000072e+00,1.524919837000000007e+04
2.062154188999999693e+00,1.524820497000000069e+04
