# x(m), q(W/m2)
5.757319046615050340e-02,7.552337872560704127e+05
5.806951107361729703e-02,7.540180637160567567e+05
5.856583168108409759e-02,7.533143445027085254e+05
5.906215228855089816e-02,7.529775963273041416e+05
5.955847289601769873e-02,7.519367373601975851e+05
6.005479350348460338e-02,7.507545181338447146e+05
6.055111411095140395e-02,7.500734755782936700e+05
6.104743471841820451e-02,7.495969161325846799e+05
6.154375532588500508e-02,7.488943269459916046e+05
6.204007593335180565e-02,7.480795923460775521e+05
6.253639654081860622e-02,7.472340480833138572e+05
6.303271714828539984e-02,7.462332217571634101e+05
6.352903775575220735e-02,7.451743634385128971e+05
6.402535836321900098e-02,7.440764254658468999e+05
6.452167897068590563e-02,7.427534484137489926e+05
6.501799957815269926e-02,7.413667224326299038e+05
6.551432018561949289e-02,7.406447781123096356e+05
6.601064079308630039e-02,7.396829657563978108e+05
6.650696140055309402e-02,7.386730596983415307e+05
6.700328200801990153e-02,7.372999379072913434e+05
6.749960261548679230e-02,7.365270165017353138e+05
6.799592322295361368e-02,7.358205606839044485e+05
6.849224383042040731e-02,7.349172503025538754e+05
6.898856443788720094e-02,7.340700612930066418e+05
6.948488504535400845e-02,7.333053349557587644e+05
6.998120565282080208e-02,7.318752654435456498e+05
7.047752626028760958e-02,7.305081872459283331e+05
7.097384686775450036e-02,7.290786574762030505e+05
7.147016747522130786e-02,7.284805325014122063e+05
7.196648808268810149e-02,7.279958852943283273e+05
7.246280869015490900e-02,7.272624498891702387e+05
7.295912929762170263e-02,7.268309203787571751e+05
7.345544990508849625e-02,7.264644692440236686e+05
7.395177051255530376e-02,7.256613490766555769e+05
7.444809112002219453e-02,7.248900561201153323e+05
7.494441172748900204e-02,7.244500966574526392e+05
7.544073233495579567e-02,7.241046429796817247e+05
7.593705294242260317e-02,7.236551878058325965e+05
7.643337354988939680e-02,7.232932751251372974e+05
7.692969415735619043e-02,7.226843658321341500e+05
7.742601476482299794e-02,7.220260916787119349e+05
7.792233537228988871e-02,7.213678051500411239e+05
7.841865597975659907e-02,7.204526153372242115e+05
7.891497658722350372e-02,7.200471804858467076e+05
7.941129719469031123e-02,7.198822658158105332e+05
7.990761780215710486e-02,7.195734199291588739e+05
8.040393840962391236e-02,7.194936976918904111e+05
8.090025901709070599e-02,7.187042332429436501e+05
8.139657962455761064e-02,7.179657542750827270e+05
8.189290023202440427e-02,7.172221000058271457e+05
8.238922083949119790e-02,7.164168116840316216e+05
8.288554144695800541e-02,7.157861712612629635e+05
8.338186205442479904e-02,7.152251371465093689e+05
8.387818266189160654e-02,7.146020872586405603e+05
8.437450326935840017e-02,7.138820304660008987e+05
8.487082387682519380e-02,7.129888653864853550e+05
8.536714448429200131e-02,7.122055480430149473e+05
8.586346509175889208e-02,7.113523954077766975e+05
8.635978569922569958e-02,7.110376348083151970e+05
8.685610630669249321e-02,7.113089629988854285e+05
8.735242691415930072e-02,7.107954404477684293e+05
8.784874752162609435e-02,7.101875390607522568e+05
8.834506812909290185e-02,7.093367729362044483e+05
8.884138873655979263e-02,7.088534222863664618e+05
8.933770934402661401e-02,7.083192273197943578e+05
8.983402995149340764e-02,7.072590640066005290e+05
9.033035055896020127e-02,7.069282040588656673e+05
9.082667116642700877e-02,7.068866530437892070e+05
9.132299177389380240e-02,7.065893716014776146e+05
9.181931238136060991e-02,7.061637752314960817e+05
9.231563298882740354e-02,7.058845240698852576e+05
9.281195359629430819e-02,7.055695874852502020e+05
9.330827420376110182e-02,7.052115093418407487e+05
9.380459481122790932e-02,7.051018483516398119e+05
9.430091541869470295e-02,7.050050862275852123e+05
9.479723602616149658e-02,7.046767958356174640e+05
9.529355663362830409e-02,7.040921218892347533e+05
9.578987724109509772e-02,7.038255089058182202e+05
9.628619784856190522e-02,7.035808043716532411e+05
9.678251845602879599e-02,7.037371951539638685e+05
9.727883906349560350e-02,7.032210950336141977e+05
9.777515967096239713e-02,7.028087186040717643e+05
9.827148027842919076e-02,7.021328226478132419e+05
9.876780088589599826e-02,7.013872944558064919e+05
9.926412149336279189e-02,7.010988798525450984e+05
9.976044210082971042e-02,7.009026340340516763e+05
1.002567627082959906e-01,7.006971332489249762e+05
1.007530833157630062e-01,7.004112754105872009e+05
1.012494039232300080e-01,6.999084754279758781e+05
1.017457245306970098e-01,6.994314171560483519e+05
1.022420451381639978e-01,6.991116040649432689e+05
1.027383657456309995e-01,6.985908408098265063e+05
1.032346863530970021e-01,6.980957031130642863e+05
1.037310069605640039e-01,6.973946068396341288e+05
1.042273275680310057e-01,6.966809683073032647e+05
1.047236481754980075e-01,6.962449565470734378e+05
1.052199687829649954e-01,6.958144252687990665e+05
1.057162893904309980e-01,6.953192482048707316e+05
1.062126099978979998e-01,6.947634387014692184e+05
1.067089306053650016e-01,6.943215952753026504e+05
1.072052512128320034e-01,6.938906293849842623e+05
1.077015718202989913e-01,6.934425469090802362e+05
1.081978924277649939e-01,6.928818738223621622e+05
1.086942130352319957e-01,6.924917042846892728e+05
1.091905336426989975e-01,6.921277482669681776e+05
1.096868542501659993e-01,6.916151732984157279e+05
1.101831748576330011e-01,6.911370544854530599e+05
1.106794954651000029e-01,6.906437322668314446e+05
1.111758160725659916e-01,6.900916516584649216e+05
1.116721366800330073e-01,6.895800775634458987e+05
1.121684572875000091e-01,6.891491547306240536e+05
1.126647778949670109e-01,6.888235867996793240e+05
1.131610985024339988e-01,6.885437113993018866e+05
1.136574191099000014e-01,6.879579287084683310e+05
1.141537397173670032e-01,6.873213689488912933e+05
1.146500603248340050e-01,6.865512555787782185e+05
1.151463809323010068e-01,6.856431497393165482e+05
1.156427015397679947e-01,6.848693588417907013e+05
1.161390221472339973e-01,6.840749970439786557e+05
1.166353427547009991e-01,6.832000319103981601e+05
1.171316633621680009e-01,6.826890673171869712e+05
1.176279839696350027e-01,6.822380484759177780e+05
1.181243045771019906e-01,6.819064443583263783e+05
1.186206251845689924e-01,6.816851314531912794e+05
1.191169457920349950e-01,6.813468010262706084e+05
1.196132663995019968e-01,6.810508586352762068e+05
1.201095870069689986e-01,6.806017853434728459e+05
1.206059076144360143e-01,6.801609359480680432e+05
1.211022282219030022e-01,6.796378863293548347e+05
1.215985488293689909e-01,6.791105627239780733e+05
1.220948694368360066e-01,6.786653835073466180e+05
1.225911900443030084e-01,6.784874561435169308e+05
1.230875106517700102e-01,6.783531561743575148e+05
1.235838312592369981e-01,6.780612349006624427e+05
1.240801518667039999e-01,6.778058953416494187e+05
1.245764724741700025e-01,6.776768037903825752e+05
1.250727930816370181e-01,6.774530698099368019e+05
1.255691136891040061e-01,6.771900438572595594e+05
