# x(m), q(W/m2)
8.005029999999999091e-02,6.223780000000000000e+05
8.190369999999999595e-02,6.202800000000000000e+05
8.190369999999999595e-02,6.202800000000000000e+05
8.375860000000000249e-02,6.182420000000000000e+05
8.375860000000000249e-02,6.182420000000000000e+05
8.561499999999999666e-02,6.162540000000000000e+05
8.561499999999999666e-02,6.162540000000000000e+05
8.747289999999999233e-02,6.143080000000000000e+05
8.747289999999999233e-02,6.143080000000000000e+05
8.933240000000000625e-02,6.124000000000000000e+05
8.933240000000000625e-02,6.124000000000000000e+05
9.119329999999999103e-02,6.105300000000000000e+05
9.119329999999999103e-02,6.105300000000000000e+05
9.305570000000000508e-02,6.087030000000000000e+05
9.305570000000000508e-02,6.087030000000000000e+05
9.491960000000000675e-02,6.069200000000000000e+05
9.491960000000000675e-02,6.069200000000000000e+05
9.678509999999999891e-02,6.051800000000000000e+05
9.678509999999999891e-02,6.051800000000000000e+05
9.865200000000000358e-02,6.034790000000000000e+05
9.865200000000000358e-02,6.034790000000000000e+05
1.005199999999999982e-01,6.018110000000000000e+05
1.005199999999999982e-01,6.018110000000000000e+05
1.023900000000000088e-01,6.001700000000000000e+05
1.023900000000000088e-01,6.001700000000000000e+05
1.042620000000000074e-01,5.985580000000000000e+05
1.042620000000000074e-01,5.985580000000000000e+05
1.061350000000000071e-01,5.969750000000000000e+05
1.061350000000000071e-01,5.969750000000000000e+05
1.080090000000000078e-01,5.954260000000000000e+05
1.080090000000000078e-01,5.954260000000000000e+05
1.098850000000000104e-01,5.939110000000000000e+05
1.098850000000000104e-01,5.939110000000000000e+05
1.117630000000000012e-01,5.924290000000000000e+05
1.117630000000000012e-01,5.924290000000000000e+05
1.136419999999999930e-01,5.909750000000000000e+05
1.136419999999999930e-01,5.909750000000000000e+05
1.155220000000000136e-01,5.895450000000000000e+05
1.155220000000000136e-01,5.895450000000000000e+05
1.174039999999999945e-01,5.881370000000000000e+05
1.174039999999999945e-01,5.881370000000000000e+05
1.192870000000000041e-01,5.867520000000000000e+05
1.192870000000000041e-01,5.867520000000000000e+05
1.211720000000000019e-01,5.853900000000000000e+05
1.211720000000000019e-01,5.853900000000000000e+05
1.230590000000000017e-01,5.840520000000000000e+05
1.230590000000000017e-01,5.840520000000000000e+05
1.249470000000000025e-01,5.827350000000000000e+05
1.249470000000000025e-01,5.827350000000000000e+05
1.268360000000000043e-01,5.814380000000000000e+05
1.268360000000000043e-01,5.814380000000000000e+05
1.287270000000000081e-01,5.801600000000000000e+05
1.287270000000000081e-01,5.801600000000000000e+05
1.306190000000000129e-01,5.789000000000000000e+05
1.306190000000000129e-01,5.789000000000000000e+05
1.325130000000000197e-01,5.776590000000000000e+05
1.325130000000000197e-01,5.776590000000000000e+05
1.344090000000000007e-01,5.764380000000000000e+05
1.344090000000000007e-01,5.764380000000000000e+05
1.363050000000000095e-01,5.752360000000000000e+05
1.363050000000000095e-01,5.752360000000000000e+05
1.382040000000000213e-01,5.740530000000000000e+05
1.382040000000000213e-01,5.740530000000000000e+05
1.401040000000000063e-01,5.728870000000000000e+05
1.401040000000000063e-01,5.728870000000000000e+05
1.420049999999999923e-01,5.717350000000000000e+05
1.420049999999999923e-01,5.717350000000000000e+05
1.439079999999999804e-01,5.705950000000000000e+05
1.439079999999999804e-01,5.705950000000000000e+05
1.458120000000000249e-01,5.694690000000000000e+05
1.458120000000000249e-01,5.694690000000000000e+05
1.477179999999999882e-01,5.683570000000000000e+05
1.477179999999999882e-01,5.683570000000000000e+05
1.496250000000000080e-01,5.672630000000000000e+05
1.496250000000000080e-01,5.672630000000000000e+05
1.515340000000000020e-01,5.661860000000000000e+05
1.515340000000000020e-01,5.661860000000000000e+05
1.534439999999999971e-01,5.651260000000000000e+05
1.534439999999999971e-01,5.651260000000000000e+05
1.553559999999999941e-01,5.640800000000000000e+05
1.553559999999999941e-01,5.640800000000000000e+05
1.572690000000000199e-01,5.630480000000000000e+05
1.572690000000000199e-01,5.630480000000000000e+05
1.591839999999999922e-01,5.620270000000000000e+05
1.591839999999999922e-01,5.620270000000000000e+05
1.610999999999999932e-01,5.610170000000000000e+05
1.610999999999999932e-01,5.610170000000000000e+05
1.630179999999999962e-01,5.600190000000000000e+05
1.630179999999999962e-01,5.600190000000000000e+05
1.649370000000000280e-01,5.590320000000000000e+05
1.649370000000000280e-01,5.590320000000000000e+05
1.668580000000000063e-01,5.580570000000000000e+05
1.668580000000000063e-01,5.580570000000000000e+05
1.687800000000000133e-01,5.570940000000000000e+05
1.687800000000000133e-01,5.570940000000000000e+05
1.707029999999999936e-01,5.561410000000000000e+05
1.707029999999999936e-01,5.561410000000000000e+05
1.726279999999999759e-01,5.552000000000000000e+05
1.726279999999999759e-01,5.552000000000000000e+05
1.745550000000000157e-01,5.542690000000000000e+05
1.745550000000000157e-01,5.542690000000000000e+05
1.764830000000000010e-01,5.533500000000000000e+05
1.764830000000000010e-01,5.533500000000000000e+05
1.784120000000000150e-01,5.524400000000000000e+05
1.784120000000000150e-01,5.524400000000000000e+05
1.803430000000000033e-01,5.515420000000000000e+05
1.803430000000000033e-01,5.515420000000000000e+05
