# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0009125559770168e-07 -1.0000000000000000e+00 2.0824442349780097e+03 2.4177646485867541e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4792316957038025e+02 4.5587829372051358e-02 1.2512082437664719e-02 -8.7833154062475069e+02 -7.8863796755464705e+01 0.0000000000000000e+00 4.0222588092216698e+05 4.0222588092216698e+05 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0027377034038844e-07 -1.0000000000000000e+00 2.2438792989040230e+03 2.6051943929452048e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4763562682572132e+02 4.9170787082996596e-02 9.9670456965342252e-03 -5.1582625538011416e+02 -4.0943650315070791e+01 0.0000000000000000e+00 2.3199648214384692e+05 2.3199648214384692e+05 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0045628979125093e-07 -1.0000000000000000e+00 2.2486030403606628e+03 2.6106787631439813e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4754236337059865e+02 4.9350746118466363e-02 8.7431048861173616e-03 -3.9464567662736795e+02 -3.1344447820215223e+01 0.0000000000000000e+00 1.7677510535110472e+05 1.7677510535110472e+05 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0063881392482140e-07 -1.0000000000000000e+00 2.2542328987860333e+03 2.6172151555470907e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4749252162371255e+02 4.9557090539770532e-02 8.0185290354480489e-03 -3.2991972492140314e+02 -2.6149313256287506e+01 0.0000000000000000e+00 1.4719838511991920e+05 1.4719838511991920e+05 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0082134271534293e-07 -1.0000000000000000e+00 2.2281373627064145e+03 2.5869176505481685e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4746039104998704e+02 4.9067709743260496e-02 7.4718598648438510e-03 -2.8877366058388071e+02 -2.2901723948350096e+01 0.0000000000000000e+00 1.2809685150822593e+05 1.2809685150822593e+05 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0100387613800068e-07 -1.0000000000000000e+00 2.1979472223729290e+03 2.5518662178095890e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4743917724737958e+02 4.8487538081998585e-02 7.0527206720541790e-03 -2.5987423908915059e+02 -2.0639033090927924e+01 0.0000000000000000e+00 1.1544876714524912e+05 1.1544876714524912e+05 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0118641416751323e-07 -1.0000000000000000e+00 2.2105826195580967e+03 2.5665361984611831e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4742601787023102e+02 4.8852561561096165e-02 6.8252543579235599e-03 -2.4112503833842879e+02 -1.9061240720848158e+01 0.0000000000000000e+00 1.0754900610149794e+05 1.0754900610149794e+05 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0136895677888199e-07 -1.0000000000000000e+00 2.2153860299114222e+03 2.5721130660429692e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4741609319502692e+02 4.9045635624516019e-02 6.6550656880294875e-03 -2.2793282937470005e+02 -1.7979824687187300e+01 0.0000000000000000e+00 1.0156243161726382e+05 1.0156243161726382e+05 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0155150394750763e-07 -1.0000000000000000e+00 2.1944511945348468e+03 2.5478072507671992e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4740624360809664e+02 4.8668274691942334e-02 6.4559422396288438e-03 -2.1576285278859299e+02 -1.7054692703835098e+01 0.0000000000000000e+00 9.5640898455729082e+04 9.5640898455729082e+04 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0173405564906440e-07 -1.0000000000000000e+00 2.1763304545542596e+03 2.5267686636130233e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4739853355886311e+02 4.8352086953140021e-02 6.2771570332164758e-03 -2.0493778341629007e+02 -1.6213722825419449e+01 0.0000000000000000e+00 9.0984416085226811e+04 9.0984416085226811e+04 0.0000000000000000e+00
