# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0007386280051418e-07 -1.0000000000000000e+00 2.0783376179031275e+03 2.4129967736913970e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4792810436292586e+02 4.5490668424733274e-02 1.2498721589445313e-02 -8.7885415233430206e+02 -7.4756511143356164e+01 0.0000000000000000e+00 4.0224306592012249e+05 4.0224306592012249e+05 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0022152857478605e-07 -1.0000000000000000e+00 2.2413442284271819e+03 2.6022511190377299e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4763827573737950e+02 4.9090020778858295e-02 9.9573813433759453e-03 -5.1615793340078278e+02 -3.8191751106333690e+01 0.0000000000000000e+00 2.3198756357889672e+05 2.3198756357889672e+05 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0036907230685838e-07 -1.0000000000000000e+00 2.2452022948565391e+03 2.6067304210368528e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4754426535795733e+02 4.9233596232156153e-02 8.7292624924617934e-03 -3.9484004999775215e+02 -2.9234213082241126e+01 0.0000000000000000e+00 1.7675972347932856e+05 1.7675972347932856e+05 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0051649396624198e-07 -1.0000000000000000e+00 2.2540802751626907e+03 2.6170379560836624e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4749419272407664e+02 4.9493743920288776e-02 8.0109109184455744e-03 -3.3025415586316728e+02 -2.4378393072111329e+01 0.0000000000000000e+00 1.4728525304072266e+05 1.4728525304072266e+05 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0066379352247628e-07 -1.0000000000000000e+00 2.2267956599341464e+03 2.5853599034175546e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4746162398928885e+02 4.8961706864546227e-02 7.4593487640311224e-03 -2.8899930537221564e+02 -2.1392863399412214e+01 0.0000000000000000e+00 1.2808547236042950e+05 1.2808547236042950e+05 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0081097094599804e-07 -1.0000000000000000e+00 2.1951599928829992e+03 2.5486301816098865e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4744014047059972e+02 4.8333696851988454e-02 7.0341749658104817e-03 -2.5993256492759679e+02 -1.9288251768674108e+01 0.0000000000000000e+00 1.1539041393002568e+05 1.1539041393002568e+05 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0095802620670327e-07 -1.0000000000000000e+00 2.2099914992203790e+03 2.5658498944384444e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4742703414896118e+02 4.8729405012115548e-02 6.8107217490380257e-03 -2.4134863041862917e+02 -1.7797926470076920e+01 0.0000000000000000e+00 1.0759922029488516e+05 1.0759922029488516e+05 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0110495927474674e-07 -1.0000000000000000e+00 2.2139164411022330e+03 2.5704068403437950e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4741689912758500e+02 4.8885568384389101e-02 6.6361953396952000e-03 -2.2807002974745794e+02 -1.6781654231762818e+01 0.0000000000000000e+00 1.0155393725190368e+05 1.0155393725190368e+05 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0125177012072861e-07 -1.0000000000000000e+00 2.1927942258100225e+03 2.5458834727666153e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4740693307536179e+02 4.8488084732793854e-02 6.4347676730418550e-03 -2.1587021244908721e+02 -1.5924239055902294e+01 0.0000000000000000e+00 9.5624183159336462e+04 9.5624183159336462e+04 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0139845871587708e-07 -1.0000000000000000e+00 2.1745794473551423e+03 2.5247357048262583e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4739906787182082e+02 4.8153884511147500e-02 6.2528673033377348e-03 -2.0494987515189419e+02 -1.5137211720696847e+01 0.0000000000000000e+00 9.0928252955588658e+04 9.0928252955588658e+04 0.0000000000000000e+00
