x (mm),Q (W/m2)
375.833,104116
376.83,104073
377.827,104029
378.824,103986
379.82,103942
380.817,103900
381.814,103857
382.811,103815
383.808,103773
384.805,103732
385.802,103690
386.799,103648
387.796,103606
388.793,103564
389.79,103522
390.786,103481
391.783,103440
392.78,103399
393.777,103359
394.774,103319
395.771,103279
396.768,103238
397.765,103198
398.762,103157
399.759,103116
400.755,103076
401.752,103036
402.749,102996
403.746,102957
404.743,102917
405.74,102878
406.737,102839
407.734,102799
408.731,102760
409.728,102720
410.725,102680
411.721,102641
412.718,102602
413.715,102564
414.712,102526
415.709,102488
416.706,102450
417.703,102413
418.7,102375
419.697,102337
420.694,102299
421.69,102262
422.687,102224
423.684,102187
424.681,102150
425.678,102114
426.675,102077
427.672,102041
428.669,102004
429.666,101967
430.663,101930
431.659,101894
432.656,101857
433.653,101820
434.65,101784
435.647,101748
436.644,101711
437.641,101675
438.638,101638
439.635,101601
440.632,101564
441.629,101527
442.625,101490
443.622,101454
444.619,101419
445.616,101385
446.613,101352
447.61,101321
448.607,101292
449.604,101265
450.601,101240
451.598,101216
452.594,101193
453.591,101172
454.588,101150
455.585,101128
456.582,101106
457.579,101082
458.576,101056
459.573,101027
460.57,100997
461.567,100964
462.564,100929
463.56,100892
464.557,100854
465.554,100814
466.551,100775
467.548,100734
468.545,100695
469.542,100655
470.539,100615
471.536,100576
472.533,100537
473.529,100498
474.526,100459
475.523,100421
476.52,100382
477.517,100345
478.514,100307
479.511,100270
480.508,100234
481.505,100198
482.502,100163
483.499,100128
484.495,100093
485.492,100059
486.489,100025
487.486,99991.3
488.483,99958
489.48,99925.1
490.477,99892.6
491.474,99860.3
492.471,99828.4
493.468,99796.6
494.464,99764.9
495.461,99733.2
496.458,99701.4
497.455,99669.7
498.452,99637.9
499.449,99606.2
500.446,99574.5
501.443,99542.9
502.44,99511.5
503.437,99480.1
504.434,99448.7
505.43,99417.4
506.427,99385.9
507.424,99354.4
508.421,99322.8
509.418,99291.2
510.415,99259.6
511.412,99228.1
512.409,99196.6
513.406,99165.4
514.403,99134.3
515.399,99103.3
516.396,99072.4
517.393,99041.5
518.39,99010.7
519.387,98979.9
520.384,98949.1
521.381,98918.4
522.378,98887.8
523.375,98857.4
524.372,98827.1
525.369,98797
526.365,98767
527.362,98737.1
528.359,98707.2
529.356,98677.4
530.353,98647.6
531.35,98617.8
532.347,98588.1
533.344,98558.4
534.341,98528.9
535.338,98499.5
536.334,98470.3
537.331,98441.2
538.328,98412.2
539.325,98383.4
540.322,98354.6
541.319,98325.7
542.316,98296.9
543.313,98268.1
544.31,98239.3
545.307,98210.5
546.303,98181.9
547.3,98153.3
548.297,98124.9
549.294,98096.5
550.291,98068.3
551.288,98040.1
552.285,98012
553.282,97983.9
554.279,97955.8
555.276,97927.7
556.273,97899.6
557.269,97871.7
558.266,97843.8
559.263,97816.1
560.26,97788.5
561.257,97761
562.254,97733.6
563.251,97706.2
564.248,97678.8
565.245,97651.4
566.242,97624
567.238,97596.6
568.235,97569.2
569.232,97541.9
570.229,97514.8
571.226,97487.7
572.223,97460.8
573.22,97433.9
574.217,97407.2
575.214,97380.5
576.211,97353.9
577.208,97327.3
578.204,97300.6
579.201,97274
580.198,97247.5
581.195,97221
582.192,97194.6
583.189,97168.3
584.186,97142
585.183,97115.9
586.18,97089.7
587.177,97063.7
588.173,97037.6
589.17,97011.6
590.167,96985.5
591.164,96959.6
592.161,96933.7
593.158,96907.9
594.155,96882.2
595.152,96856.6
596.149,96831.1
597.146,96805.6
598.143,96780.3
599.139,96754.9
600.136,96729.6
601.133,96704.2
602.13,96678.9
603.127,96653.5
604.124,96628.2
605.121,96603
606.118,96577.8
607.115,96552.7
608.112,96527.6
609.108,96502.6
610.105,96477.7
611.102,96452.7
612.099,96427.7
613.096,96402.8
614.093,96377.9
615.09,96353.2
616.087,96328.7
617.084,96304.6
618.081,96281
619.078,96257.9
620.074,96235.6
621.071,96214
622.068,96193.1
623.065,96173
624.062,96153.5
625.059,96134.4
626.056,96115.7
627.053,96097.1
628.05,96078.5
629.046,96059.6
630.043,96040.2
631.04,96020.2
632.037,95999.5
633.034,95977.9
634.031,95955.4
635.028,95932.1
636.025,95907.9
637.022,95883
638.019,95857.4
639.016,95831.4
640.012,95805
641.009,95778.4
642.006,95751.8
643.003,95725.2
644,95698.7
644.997,95672.4
645.994,95646.4
646.991,95620.6
647.988,95595
648.985,95569.6
649.981,95544.5
650.978,95519.6
651.975,95494.9
652.972,95470.5
653.969,95446.2
654.966,95422.2
655.963,95398.5
656.96,95375
657.957,95351.6
658.954,95328.5
659.951,95305.6
660.947,95282.7
661.944,95260
662.941,95237.4
663.938,95214.9
664.935,95192.4
665.932,95170
666.929,95147.7
667.926,95125.5
668.923,95103.4
669.92,95081.4
670.916,95059.4
671.913,95037.5
672.91,95015.7
673.907,94993.9
674.904,94972.1
675.901,94950.3
676.898,94928.6
677.895,94906.9
678.892,94885.2
679.889,94863.5
680.886,94841.9
681.882,94820.4
682.879,94798.8
683.876,94777.3
684.873,94755.8
685.87,94734.3
686.867,94712.8
687.864,94691.3
688.861,94669.8
689.858,94648.3
690.855,94626.9
691.851,94605.5
692.848,94584.2
693.845,94563
694.842,94541.8
695.839,94520.6
696.836,94499.5
697.833,94478.4
698.83,94457.3
699.827,94436.2
700.824,94415.1
701.821,94394
702.817,94373
703.814,94352
704.811,94331
705.808,94310.1
706.805,94289.2
707.802,94268.4
708.799,94247.6
709.796,94226.9
710.793,94206.2
711.79,94185.6
712.786,94164.9
713.783,94144.3
714.78,94123.7
715.777,94103.1
716.774,94082.6
717.771,94062.1
718.768,94041.7
719.765,94021.4
720.762,94001.1
721.759,93980.9
722.755,93960.8
723.752,93940.6
724.749,93920.6
725.746,93900.6
726.743,93880.6
727.74,93860.6
728.737,93840.7
729.734,93820.8
730.731,93801
731.728,93781.2
732.725,93761.4
733.721,93741.7
734.718,93722
735.715,93702.4
736.712,93682.8
737.709,93663.1
738.706,93643.5
739.703,93623.9
740.7,93604.4
741.697,93584.9
742.694,93565.4
743.69,93545.9
744.687,93526.5
745.684,93507.1
746.681,93487.8
747.678,93468.5
748.675,93449.3
749.672,93430
750.669,93410.8
751.666,93391.6
752.663,93372.5
753.66,93353.3
754.656,93334.2
755.653,93315.2
756.65,93296.2
757.647,93277.2
758.644,93258.3
759.641,93239.5
760.638,93220.7
761.635,93201.9
762.632,93183.1
763.629,93164.4
764.625,93145.6
765.622,93126.9
766.619,93108.2
767.616,93089.5
768.613,93070.8
769.61,93052.2
770.607,93033.6
771.604,93015.1
772.601,92996.6
773.598,92978.1
774.595,92959.7
775.591,92941.3
776.588,92922.9
777.585,92904.5
778.582,92886.2
779.579,92867.9
780.576,92849.6
781.573,92831.4
782.57,92813.2
783.567,92795
784.564,92776.9
785.56,92758.8
786.557,92740.7
787.554,92722.7
788.551,92704.7
789.548,92686.8
790.545,92668.8
791.542,92650.9
792.539,92633
793.536,92615.1
794.533,92597.3
795.53,92579.5
796.526,92561.7
797.523,92543.9
798.52,92526.2
799.517,92508.5
800.514,92490.9
801.511,92473.2
802.508,92455.6
803.505,92438
804.502,92420.5
805.499,92402.9
806.495,92385.4
807.492,92367.9
808.489,92350.4
809.486,92333
810.483,92315.6
811.48,92298.3
812.477,92281
813.474,92263.7
814.471,92246.5
815.468,92229.3
816.464,92212.1
817.461,92194.9
818.458,92177.7
819.455,92160.6
820.452,92143.5
821.449,92126.4
822.446,92109.3
823.443,92092.3
824.44,92075.3
825.437,92058.3
826.434,92041.4
827.43,92024.4
828.427,92007.6
829.424,91990.7
830.421,91973.8
831.418,91957
832.415,91940.2
833.412,91923.4
834.409,91906.6
835.406,91889.9
836.403,91873.2
837.399,91856.5
838.396,91839.9
839.393,91823.2
840.39,91806.7
841.387,91790.1
842.384,91773.6
843.381,91757.1
844.378,91740.6
845.375,91724.2
846.372,91707.7
847.369,91691.3
848.365,91674.9
849.362,91658.6
850.359,91642.3
851.356,91626
852.353,91609.7
853.35,91593.5
854.347,91577.2
855.344,91561
856.341,91544.9
857.338,91528.7
858.334,91512.5
859.331,91496.4
860.328,91480.3
861.325,91464.2
862.322,91448.2
863.319,91432.1
864.316,91416.2
865.313,91400.2
866.31,91384.2
867.307,91368.3
868.304,91352.4
869.3,91336.6
870.297,91320.7
871.294,91304.9
872.291,91289
873.288,91273.3
874.285,91257.5
875.282,91241.7
876.279,91226
877.276,91210.3
878.273,91194.7
879.269,91179.1
880.266,91163.5
881.263,91148
882.26,91132.4
883.257,91116.9
884.254,91101.4
885.251,91086
886.248,91070.5
887.245,91055
888.242,91039.6
889.239,91024.2
890.235,91008.8
891.232,90993.4
892.229,90978
893.226,90962.7
894.223,90947.4
895.22,90932.1
896.217,90916.9
897.214,90901.7
898.211,90886.4
899.208,90871.3
900.204,90856.1
901.201,90840.9
902.198,90825.8
903.195,90810.7
904.192,90795.6
905.189,90780.5
906.186,90765.5
907.183,90750.5
908.18,90735.6
909.177,90720.6
910.173,90705.7
911.17,90690.8
912.167,90676
913.164,90661.1
914.161,90646.3
915.158,90631.5
916.155,90616.8
917.152,90602
918.149,90587.2
919.146,90572.5
920.143,90557.7
921.139,90543
922.136,90528.3
923.133,90513.6
924.13,90498.9
925.127,90484.3
926.124,90469.6
927.121,90455
928.118,90440.4
929.115,90425.8
930.112,90411.3
931.108,90396.7
932.105,90382.2
933.102,90367.7
934.099,90353.3
935.096,90338.9
936.093,90324.5
937.09,90310.2
938.087,90295.9
939.084,90281.6
940.081,90267.3
941.078,90253
942.074,90238.8
943.071,90224.5
944.068,90210.3
945.065,90196.1
946.062,90181.9
947.059,90167.8
948.056,90153.6
949.053,90139.5
950.05,90125.4
951.047,90111.3
952.043,90097.3
953.04,90083.2
954.037,90069.2
955.034,90055.2
956.031,90041.1
957.028,90027.1
958.025,90013.1
959.022,89999.2
960.019,89985.2
961.016,89971.3
962.013,89957.4
963.009,89943.5
964.006,89929.7
965.003,89915.8
966,89902
966.997,89888.3
967.994,89874.5
968.991,89860.8
969.988,89847.1
970.985,89833.4
971.982,89819.7
972.978,89806
973.975,89792.4
974.972,89778.8
975.969,89765
976.966,89750.9
977.963,89736.6
978.96,89722.2
979.957,89707.9
980.954,89693.6
981.951,89679.3
982.948,89665.1
983.944,89650.9
984.941,89636.7
985.938,89622.5
986.935,89608.3
987.932,89594.1
988.929,89580
989.926,89565.9
990.923,89551.8
991.92,89537.7
992.917,89523.6
993.913,89509.6
994.91,89495.5
995.907,89481.5
996.904,89467.5
997.901,89453.5
998.898,89439.5
999.895,89425.6
1000.89,89411.6
1001.89,89397.7
1002.89,89383.8
1003.88,89369.9
1004.88,89356.1
1005.88,89342.3
1006.87,89328.5
1007.87,89314.7
1008.87,89300.9
1009.86,89287.2
1010.86,89273.5
1011.86,89259.7
1012.85,89246
1013.85,89232.4
1014.85,89218.7
1015.85,89205
1016.84,89191.4
1017.84,89177.8
1018.84,89164.1
1019.83,89150.5
1020.83,89137
1021.83,89123.4
1022.82,89109.8
1023.82,89096.3
1024.82,89082.8
1025.81,89069.3
1026.81,89055.8
1027.81,89042.3
1028.81,89028.8
1029.8,89015.4
1030.8,89001.9
1031.8,88988.5
1032.79,88975.1
1033.79,88961.7
1034.79,88948.4
1035.78,88935
1036.78,88921.7
1037.78,88908.4
1038.77,88895.1
1039.77,88881.9
1040.77,88868.6
1041.76,88855.4
1042.76,88842.2
1043.76,88829
1044.76,88815.8
1045.75,88802.6
1046.75,88789.5
1047.75,88776.3
1048.74,88763.2
1049.74,88750
1050.74,88736.9
1051.73,88723.7
1052.73,88710.6
1053.73,88697.5
1054.72,88684.4
1055.72,88671.4
1056.72,88658.5
1057.72,88645.8
1058.71,88633.2
1059.71,88620.9
1060.71,88608.8
1061.7,88597
1062.7,88585.3
1063.7,88573.7
1064.69,88562.1
1065.69,88550.2
1066.69,88537.7
1067.68,88524.1
1068.68,88509
1069.68,88491.7
1070.68,88471.7
1071.67,88448.1
1072.67,88420.2
1073.67,88387.3
1074.66,88348.5
1075.66,88303.3
1076.66,88251
1077.65,88191.3
1078.65,88124
1079.65,88049.1
1080.64,87966.8
1081.64,87877.9
1082.64,87783
1083.63,87683.2
1084.63,87580
1085.63,87474.7
1086.63,87369.1
1087.62,87264.9
1088.62,87163.8
1089.62,87067.8
1090.61,86978.3
1091.61,86896.8
1092.61,86824.7
1093.6,86762.9
1094.6,86712.1
1095.6,86672.7
1096.59,86644.8
1097.59,86628.3
1098.59,86622.9
1099.59,86627.8
1100.58,86642
1101.58,86664.3
1102.58,86693.3
1103.57,86727.7
1104.57,86766.2
1105.57,86807.5
1106.56,86850.4
1107.56,86893.6
1108.56,86936.2
1109.55,86977.2
1110.55,87015.8
1111.55,87051.4
1112.55,87083.5
1113.54,87111.6
1114.54,87135.7
1115.54,87155.6
1116.53,87171.4
1117.53,87183.3
1118.53,87191.5
1119.52,87196.2
1120.52,87197.9
1121.52,87197
1122.51,87193.8
1123.51,87188.7
1124.51,87182.1
1125.5,87174.4
1126.5,87165.9
1127.5,87156.7
1128.5,87147.1
1129.49,87137.2
1130.49,87127.1
1131.49,87116.9
1132.48,87106.5
1133.48,87095.9
1134.48,87085.1
1135.47,87074.1
1136.47,87062.8
1137.47,87051.1
1138.46,87039
1139.46,87026.5
1140.46,87013.7
1141.46,87000.5
1142.45,86987.1
1143.45,86973.4
1144.45,86959.7
1145.44,86945.9
1146.44,86932.3
1147.44,86918.9
1148.43,86905.9
1149.43,86893.4
1150.43,86881.5
1151.42,86870.2
1152.42,86859.6
1153.42,86849.8
1154.42,86840.6
1155.41,86832.2
1156.41,86824.5
1157.41,86817.3
1158.4,86810.7
1159.4,86804.4
1160.4,86798.3
1161.39,86792.4
1162.39,86786.4
1163.39,86780.3
1164.38,86773.8
1165.38,86766.9
1166.38,86759.6
1167.37,86751.5
1168.37,86742.9
1169.37,86733.4
1170.37,86723.3
1171.36,86712.3
1172.36,86700.7
1173.36,86688.3
1174.35,86675.2
1175.35,86661.5
1176.35,86647.3
1177.34,86632.7
1178.34,86617.6
1179.34,86602.3
1180.33,86586.7
1181.33,86571
1182.33,86555.4
1183.33,86539.7
1184.32,86524.2
1185.32,86508.8
1186.32,86493.7
1187.31,86478.9
1188.31,86464.5
1189.31,86450.5
1190.3,86436.9
1191.3,86423.8
1192.3,86411.2
1193.29,86399.2
1194.29,86387.6
1195.29,86376.7
1196.29,86366.2
1197.28,86356.4
1198.28,86347
1199.28,86338.3
1200.27,86330
1201.27,86322.3
1202.27,86315
1203.26,86308.2
1204.26,86301.8
1205.26,86295.9
1206.25,86290.4
1207.25,86285.2
1208.25,86280.5
1209.24,86276.1
1210.24,86272.1
1211.24,86268.5
1212.24,86265.3
1213.23,86262.4
1214.23,86259.9
1215.23,86257.8
1216.22,86256.1
1217.22,86254.7
1218.22,86253.8
1219.21,86253.1
1220.21,86252.9
1221.21,86252.9
1222.2,86253.2
1223.2,86253.8
1224.2,86254.6
1225.2,86255.5
1226.19,86256.5
1227.19,86257.5
1228.19,86258.4
1229.18,86259.3
1230.18,86259.9
1231.18,86260.2
1232.17,86260.1
1233.17,86259.7
1234.17,86258.6
1235.16,86257
1236.16,86254.8
1237.16,86251.8
1238.16,86248
1239.15,86243.5
1240.15,86238.1
1241.15,86232
1242.14,86224.9
1243.14,86217.1
1244.14,86208.4
1245.13,86199
1246.13,86188.9
1247.13,86178
1248.12,86166.5
1249.12,86154.4
1250.12,86141.8
1251.11,86128.8
1252.11,86115.4
1253.11,86101.8
1254.11,86088
1255.1,86074
1256.1,86060.1
1257.1,86046.1
1258.09,86032.2
1259.09,86018.5
1260.09,86005.1
1261.08,85991.8
1262.08,85978.9
1263.08,85966.3
1264.07,85954.1
1265.07,85942.3
1266.07,85930.8
1267.07,85919.8
1268.06,85909.1
1269.06,85898.8
1270.06,85888.8
1271.05,85879.2
1272.05,85869.9
1273.05,85860.9
1274.04,85852.2
1275.04,85843.6
1276.04,85835.3
1277.03,85827.1
1278.03,85819.1
1279.03,85811.2
1280.02,85803.4
1281.02,85795.6
1282.02,85787.8
1283.02,85780.1
1284.01,85772.4
1285.01,85764.7
1286.01,85757
1287,85749.2
1288,85741.5
1289,85733.7
1289.99,85726
1290.99,85718.2
1291.99,85710.4
1292.98,85702.7
1293.98,85694.9
1294.98,85687.2
1295.98,85679.5
1296.97,85671.9
1297.97,85664.2
1298.97,85656.6
1299.96,85649.1
1300.96,85641.6
1301.96,85634.1
1302.95,85626.6
1303.95,85619.1
1304.95,85611.6
1305.94,85604.2
1306.94,85596.6
1307.94,85589.1
1308.94,85581.5
1309.93,85573.9
1310.93,85566.1
1311.93,85558.3
1312.92,85550.4
1313.92,85542.4
1314.92,85534.2
1315.91,85526
1316.91,85517.6
1317.91,85509.1
1318.9,85500.5
1319.9,85491.7
1320.9,85482.9
1321.89,85473.9
1322.89,85464.8
1323.89,85455.7
1324.89,85446.4
1325.88,85437.1
1326.88,85427.8
1327.88,85418.4
1328.87,85408.9
1329.87,85399.5
1330.87,85390.1
1331.86,85380.7
1332.86,85371.3
1333.86,85362
1334.85,85352.7
1335.85,85343.5
1336.85,85334.3
1337.85,85325.3
1338.84,85316.2
1339.84,85307.3
1340.84,85298.4
1341.83,85289.5
1342.83,85280.8
1343.83,85272
1344.82,85263.3
1345.82,85254.6
1346.82,85246
1347.81,85237.4
1348.81,85228.8
1349.81,85220.1
1350.81,85211.5
1351.8,85202.9
1352.8,85194.2
1353.8,85185.5
1354.79,85176.8
1355.79,85168
1356.79,85159.2
1357.78,85150.3
1358.78,85141.4
1359.78,85132.5
1360.77,85123.6
1361.77,85114.6
1362.77,85105.6
1363.76,85096.7
1364.76,85087.7
1365.76,85078.7
1366.76,85069.7
1367.75,85060.8
1368.75,85051.8
1369.75,85042.9
1370.74,85034.1
1371.74,85025.3
1372.74,85016.5
1373.73,85007.8
1374.73,84999.1
1375.73,84990.5
1376.72,84982
1377.72,84973.5
1378.72,84965
1379.72,84956.6
1380.71,84947.9
1381.71,84938.8
1382.71,84929.3
1383.7,84919.7
1384.7,84910
1385.7,84900.4
1386.69,84890.7
1387.69,84881.1
1388.69,84871.4
1389.68,84861.7
1390.68,84851.9
1391.68,84842.1
1392.68,84832.3
1393.67,84822.5
1394.67,84812.5
1395.67,84802.6
1396.66,84792.6
1397.66,84782.5
1397.66,84782.5
1398.66,84772.4
1399.65,84762.3
1400.65,84752.1
1401.65,84741.9
1402.64,84731.7
1403.64,84721.5
1404.64,84711.2
1405.63,84701
1406.63,84690.7
1407.63,84680.5
1408.63,84670.2
1409.62,84660
1410.62,84649.8
1411.62,84639.6
1412.61,84629.5
1413.61,84619.4
1414.61,84609.3
1415.6,84599.3
1416.6,84589.3
1417.6,84579.3
1418.59,84569.4
1419.59,84559.5
1420.59,84549.6
1421.59,84539.8
1422.58,84530
1423.58,84520.2
1424.58,84510.4
1425.57,84500.7
1426.57,84490.9
1427.57,84481.2
1428.56,84471.4
1429.56,84461.7
1430.56,84451.9
1431.55,84442.1
1432.55,84432.3
1433.55,84422.5
1434.55,84412.7
1435.54,84402.8
1436.54,84393
1437.54,84383.1
1438.53,84373.1
1439.53,84363.2
1440.53,84353.3
1441.52,84343.3
1442.52,84333.3
1443.52,84323.3
1444.51,84313.3
1445.51,84303.3
1446.51,84293.4
1447.5,84283.4
1448.5,84273.4
1449.5,84263.5
1450.5,84253.6
1451.49,84243.7
1452.49,84233.8
1453.49,84224
1454.48,84214.2
1455.48,84204.4
1456.48,84194.6
1457.47,84184.9
1458.47,84175.2
1459.47,84165.6
1460.46,84155.9
1461.46,84146.3
1462.46,84136.7
1463.46,84127.1
1464.45,84117.6
1465.45,84108
1466.45,84098.5
1467.44,84088.9
1468.44,84079.4
1469.44,84069.8
1470.43,84060.3
1471.43,84050.7
1472.43,84041.1
1473.42,84031.5
1474.42,84021.9
1475.42,84012.2
1476.42,84002.5
1477.41,83992.9
1478.41,83983.1
1479.41,83973.4
1480.4,83963.6
1481.4,83953.9
1482.4,83944.1
1483.39,83934.3
1484.39,83924.4
1485.39,83914.6
1486.38,83904.7
1487.38,83894.9
1488.38,83885
1489.37,83875.2
1490.37,83865.3
1491.37,83855.5
1492.37,83845.7
1493.36,83835.9
1494.36,83826.1
1495.36,83816.4
1496.35,83806.6
1497.35,83796.9
1498.35,83787.3
1499.34,83777.6
1500.34,83768.1
1501.34,83758.5
1502.33,83749
1503.33,83739.5
1504.33,83730.1
1505.33,83720.7
1506.32,83711.3
1507.32,83702
1508.32,83692.7
1509.31,83683.4
1510.31,83674.2
1511.31,83665
1512.3,83655.8
1513.3,83646.7
1513.3,83646.7
1514.3,83637.5
1515.29,83628.4
1516.29,83619.3
1517.29,83610.2
1518.29,83601.1
1519.28,83592
1520.28,83582.8
1521.28,83573.7
1522.27,83564.6
1523.27,83555.4
1524.27,83546.3
1525.26,83537.1
1526.26,83527.9
1527.26,83518.7
1528.25,83509.5
1529.25,83500.3
1530.25,83491
1531.24,83481.7
1532.24,83472.4
1533.24,83463.1
1534.24,83453.8
1535.23,83444.4
1536.23,83435.1
1537.23,83425.8
1538.22,83416.4
1539.22,83407.1
1540.22,83397.7
1541.21,83388.3
1542.21,83379
1543.21,83369.6
1544.2,83360.3
1545.2,83351
1546.2,83341.6
1547.2,83332.3
1548.19,83323
1549.19,83313.7
1550.19,83304.3
1551.18,83295
1552.18,83285.7
1553.18,83276.4
1554.17,83267.1
1555.17,83257.8
1556.17,83248.5
1557.16,83239.2
1558.16,83229.9
1559.16,83220.5
1560.16,83211.2
1561.15,83201.9
1562.15,83192.6
1563.15,83183.3
1564.14,83174
1565.14,83164.7
1566.14,83155.4
1567.13,83146.1
1568.13,83136.8
1569.13,83127.5
1570.12,83118.3
1571.12,83109
1572.12,83099.7
1573.11,83090.5
1574.11,83081.2
1575.11,83072
1576.11,83062.8
1577.1,83053.6
1578.1,83044.4
1579.1,83035.2
1580.09,83026
1581.09,83016.8
1582.09,83007.7
1583.08,82998.5
1584.08,82989.4
1585.08,82980.2
1586.07,82971.1
1587.07,82962
1588.07,82952.9
1589.07,82943.8
1590.06,82934.7
1591.06,82925.6
1592.06,82916.5
1593.05,82907.4
1594.05,82898.3
1595.05,82889.3
1596.04,82880.2
1597.04,82871.2
1598.04,82862.1
1599.03,82853.1
1600.03,82844.1
