x (mm),Q (W/m2)
26.6745,183786
27.0407,183321
27.4105,182847
27.7841,182362
28.1614,181865
28.5425,181355
28.9273,180832
29.3161,180297
29.7087,179751
30.1052,179194
30.5057,178628
30.9102,178054
31.3188,177473
31.7314,176885
32.1482,176291
32.5691,175693
32.9943,175091
33.4237,174485
33.8574,173878
34.2954,173269
34.7378,172659
35.1846,172049
35.6359,171439
36.0917,170829
36.5521,170220
37.0171,169614
37.4867,169008
37.961,168405
38.4401,167803
38.9239,167203
39.4126,166607
39.9062,166016
40.4047,165429
40.9082,164845
41.4167,164263
41.9304,163683
42.4491,163107
42.9731,162538
43.5023,161976
44.0367,161420
44.5765,160866
45.1218,160314
45.6724,159764
46.2286,159217
46.7904,158678
47.3577,158149
47.9307,157629
48.5095,157114
49.094,156598
49.6844,156082
50.2807,155566
50.883,155055
51.4913,154555
52.1056,154066
52.7261,153588
53.3529,153117
53.9858,152646
54.6252,152174
55.2709,151700
55.923,151228
56.5817,150762
57.247,150306
57.9096,149868
58.5721,149444
59.2347,149032
59.8973,148626
60.5599,148224
61.2225,147824
61.8851,147428
62.5477,147035
63.2102,146648
63.8728,146270
64.5354,145904
65.198,145549
65.8606,145203
66.5232,144867
67.1858,144538
67.8483,144214
68.5109,143894
69.1735,143577
69.8361,143264
70.4987,142952
71.1613,142643
71.8239,142336
72.4865,142031
73.149,141732
73.8116,141438
74.4742,141152
75.1368,140874
75.7994,140604
76.462,140340
77.1246,140082
77.7871,139828
78.4497,139578
79.1123,139330
79.7749,139085
80.4375,138841
81.1001,138599
81.7627,138358
82.4253,138119
83.0878,137882
83.7504,137647
84.413,137415
85.0756,137187
85.7382,136963
86.4008,136744
87.0633,136528
87.7259,136316
88.3885,136108
89.0511,135903
89.7137,135700
90.3763,135499
91.0389,135297
91.7015,135096
92.364,134895
93.0266,134694
93.6892,134494
94.3518,134299
95.0144,134107
95.677,133920
96.3396,133737
97.0021,133559
97.6647,133383
98.3273,133208
98.9899,133034
99.6525,132859
100.315,132685
100.978,132512
101.64,132342
102.303,132173
102.965,132007
103.628,131843
104.291,131681
104.953,131521
105.616,131362
106.278,131204
106.941,131049
107.604,130894
108.266,130741
108.929,130589
109.591,130440
110.254,130291
110.916,130143
111.579,129997
112.242,129852
112.904,129709
113.567,129567
114.229,129425
114.892,129286
115.555,129148
116.217,129011
116.88,128875
117.542,128739
118.205,128605
118.867,128472
119.53,128340
120.193,128208
120.855,128079
121.518,127950
122.18,127823
122.843,127697
123.506,127573
124.168,127449
124.831,127327
125.493,127205
126.156,127084
126.819,126965
127.481,126846
128.144,126728
128.806,126610
129.469,126493
130.131,126376
130.794,126260
131.457,126145
132.119,126031
132.782,125919
133.444,125807
134.107,125697
134.77,125587
135.432,125478
136.095,125371
136.757,125264
137.42,125157
138.082,125051
138.745,124946
139.408,124841
140.07,124738
140.733,124636
141.395,124534
142.058,124433
142.721,124332
143.383,124232
144.046,124131
144.708,124031
145.371,123932
146.034,123833
146.696,123735
147.359,123639
148.021,123544
148.684,123450
149.346,123357
150.009,123265
150.672,123174
151.334,123083
151.997,122991
152.659,122900
153.322,122808
153.985,122716
154.647,122624
155.31,122533
155.972,122442
156.635,122352
157.297,122263
157.96,122175
158.623,122089
159.285,122003
159.948,121918
160.61,121833
161.273,121749
161.936,121666
162.598,121583
163.261,121501
163.923,121419
164.586,121338
165.249,121258
165.911,121177
166.574,121097
167.236,121018
167.899,120939
168.561,120860
169.224,120782
169.887,120703
170.549,120625
171.212,120546
171.874,120467
172.537,120388
173.2,120309
173.862,120231
174.525,120153
175.187,120077
175.85,120001
176.512,119926
177.175,119853
177.838,119780
178.5,119709
179.163,119637
179.825,119566
180.488,119495
181.151,119424
181.813,119353
182.476,119281
183.138,119210
183.801,119139
184.464,119068
185.126,118997
185.789,118927
186.451,118858
187.114,118789
187.776,118720
188.439,118652
189.102,118585
189.764,118517
190.427,118449
191.089,118382
191.752,118314
192.415,118248
193.077,118182
193.74,118116
194.402,118051
195.065,117986
195.727,117921
196.39,117857
197.053,117792
197.715,117728
198.378,117664
199.04,117600
199.703,117537
200.366,117474
201.028,117411
201.691,117349
202.353,117286
203.016,117224
203.679,117162
204.341,117101
205.004,117040
205.666,116979
206.329,116918
206.991,116858
207.654,116798
208.317,116738
208.979,116678
209.642,116618
210.304,116559
210.967,116501
211.63,116442
212.292,116383
212.955,116324
213.617,116267
214.28,116208
214.942,116151
215.605,116093
216.268,116036
216.93,115980
217.593,115923
218.255,115867
218.918,115811
219.581,115756
220.243,115700
220.906,115643
221.568,115588
222.231,115532
222.894,115476
223.556,115420
224.219,115365
224.881,115310
225.544,115255
226.206,115201
226.869,115147
227.532,115094
228.194,115040
228.857,114987
229.519,114935
230.182,114883
230.845,114830
231.507,114778
232.17,114726
232.832,114674
233.495,114622
234.158,114569
234.82,114518
235.483,114466
236.145,114415
236.808,114363
237.47,114312
238.133,114261
238.796,114210
239.458,114160
240.121,114109
240.783,114059
241.446,114010
242.109,113960
242.771,113910
243.434,113861
244.096,113812
244.759,113763
245.421,113714
246.084,113666
246.747,113617
247.409,113569
248.072,113521
248.734,113473
249.397,113426
250.06,113378
250.722,113329
251.385,113282
252.047,113234
252.71,113186
253.372,113139
254.035,113090
254.698,113043
255.36,112997
256.023,112949
256.685,112902
257.348,112855
258.011,112810
258.673,112764
259.336,112718
259.998,112673
260.661,112628
261.324,112583
261.986,112538
262.649,112493
263.311,112448
263.974,112403
264.636,112359
265.299,112314
265.962,112268
266.624,112224
267.287,112180
267.949,112135
268.612,112091
269.275,112048
269.937,112004
270.6,111960
271.262,111917
271.925,111874
272.588,111830
273.25,111787
273.913,111745
274.575,111701
275.238,111658
275.9,111616
276.563,111573
277.226,111531
277.888,111489
278.551,111447
279.213,111404
279.876,111362
280.539,111321
281.201,111279
281.864,111237
282.526,111196
283.189,111155
283.851,111113
284.514,111071
285.177,111031
285.839,110990
286.502,110949
287.164,110909
287.827,110868
288.49,110827
289.152,110787
289.815,110747
290.477,110707
291.14,110667
291.802,110629
292.465,110589
293.128,110548
293.79,110510
294.453,110470
295.115,110430
295.778,110391
296.441,110352
297.103,110312
297.766,110273
298.428,110234
299.091,110194
299.754,110154
300.416,110116
301.079,110077
301.741,110038
302.404,110000
303.066,109962
303.729,109924
304.392,109886
305.054,109848
305.717,109811
306.379,109773
307.042,109735
307.705,109698
308.367,109660
309.03,109623
309.692,109586
310.355,109549
311.018,109511
311.68,109475
312.343,109439
313.005,109401
313.668,109365
314.33,109330
314.993,109293
315.656,109256
316.318,109221
316.981,109185
317.643,109148
318.306,109113
318.969,109078
319.631,109041
320.294,109005
320.956,108970
321.619,108934
322.281,108898
322.944,108863
323.607,108827
324.269,108791
324.932,108755
325.594,108720
326.257,108684
326.92,108648
327.582,108614
328.245,108578
328.907,108543
329.57,108509
330.233,108474
330.895,108440
331.558,108406
332.22,108372
332.883,108338
333.545,108304
334.208,108270
334.871,108237
335.533,108202
336.196,108168
336.858,108135
337.521,108101
338.184,108067
338.846,108034
339.509,108000
340.171,107966
340.834,107934
341.496,107900
342.159,107866
342.822,107834
343.484,107802
344.147,107768
344.809,107735
345.472,107703
346.135,107670
346.797,107637
347.46,107604
348.122,107572
348.785,107540
349.448,107507
350.11,107475
350.773,107443
351.435,107410
352.098,107379
352.76,107347
353.423,107314
354.086,107282
354.748,107251
355.411,107219
356.073,107187
356.736,107156
357.399,107124
358.061,107092
358.724,107061
359.386,107030
360.049,106999
360.711,106968
361.374,106937
362.037,106906
362.699,106874
363.362,106844
364.024,106813
364.687,106781
365.35,106750
366.012,106720
366.675,106689
367.337,106658
368,106627
368.663,106597
369.325,106566
369.988,106536
370.65,106506
371.313,106476
371.975,106446
372.638,106417
373.301,106386
373.963,106356
374.626,106327
375.288,106297
375.951,106267
376.614,106237
377.276,106209
377.939,106179
378.601,106150
379.264,106121
379.926,106091
380.589,106061
381.252,106032
381.914,106003
382.577,105974
383.239,105944
383.902,105916
384.565,105887
385.227,105857
385.89,105829
386.552,105800
387.215,105771
387.878,105742
388.54,105715
389.203,105685
389.865,105657
390.528,105629
391.19,105600
391.853,105571
392.516,105542
393.178,105515
393.841,105486
394.503,105457
395.166,105430
395.829,105402
396.491,105373
397.154,105346
397.816,105319
398.479,105290
399.141,105263
399.804,105236
400.467,105208
401.129,105180
401.792,105154
402.454,105127
403.117,105098
403.78,105070
404.442,105044
405.105,105016
405.767,104988
406.43,104962
407.093,104935
407.755,104908
408.418,104882
409.08,104855
409.743,104828
410.405,104802
411.068,104776
411.731,104750
412.393,104724
413.056,104699
413.718,104672
414.381,104646
415.044,104622
415.706,104597
416.369,104570
417.031,104545
417.694,104521
418.356,104495
419.019,104469
419.682,104444
420.344,104419
421.007,104393
421.669,104368
422.332,104344
422.995,104318
423.657,104293
424.32,104268
424.982,104243
425.645,104217
426.307,104193
426.97,104168
427.633,104142
428.295,104117
428.958,104092
429.62,104067
430.283,104041
430.946,104017
431.608,103992
432.271,103967
432.933,103942
433.596,103917
434.259,103893
434.921,103868
435.584,103844
436.246,103818
436.909,103793
437.571,103769
438.234,103744
438.897,103720
439.559,103695
440.222,103670
440.884,103645
441.547,103620
442.21,103596
442.872,103572
443.535,103547
444.197,103523
444.86,103500
445.523,103475
446.185,103451
446.848,103427
447.51,103403
448.173,103379
448.835,103355
449.498,103331
450.161,103306
450.823,103283
451.486,103259
452.148,103234
452.811,103210
453.474,103187
454.136,103163
454.799,103139
455.461,103116
456.124,103093
456.786,103069
457.449,103045
458.112,103022
458.774,102998
459.437,102975
460.099,102952
460.762,102929
461.425,102905
462.087,102882
462.75,102860
463.412,102837
464.075,102813
464.738,102790
465.4,102767
466.063,102744
466.725,102721
467.388,102698
468.05,102675
468.713,102651
469.376,102629
470.038,102606
470.701,102583
471.363,102560
472.026,102538
472.026,102538
472.689,102515
473.351,102492
474.014,102470
474.676,102447
475.339,102424
476.001,102402
476.664,102379
477.327,102356
477.989,102334
478.652,102312
479.314,102290
479.977,102267
480.64,102245
481.302,102223
481.965,102201
482.627,102180
483.29,102158
483.953,102135
484.615,102113
485.278,102092
485.94,102070
486.603,102048
487.265,102026
487.928,102004
488.591,101981
489.253,101960
489.916,101938
490.578,101916
491.241,101894
491.904,101873
492.566,101851
493.229,101829
493.891,101808
494.554,101786
495.216,101764
495.879,101742
496.542,101722
497.204,101699
497.867,101678
498.529,101657
499.192,101636
499.855,101613
500.517,101592
501.18,101572
501.842,101551
502.505,101528
503.168,101507
503.83,101487
504.493,101466
505.155,101445
505.818,101423
506.48,101403
507.143,101382
507.806,101360
508.468,101340
509.131,101320
509.793,101298
510.456,101278
511.119,101259
511.781,101237
512.444,101216
513.106,101196
513.769,101174
514.431,101154
515.094,101133
515.757,101113
516.419,101093
517.082,101071
517.744,101051
518.407,101032
519.07,101010
519.732,100991
520.395,100971
521.057,100950
521.72,100930
522.382,100910
523.045,100890
523.708,100870
524.37,100850
525.033,100828
525.695,100809
526.358,100789
527.021,100768
527.683,100748
528.346,100728
529.008,100709
529.671,100690
530.334,100669
530.996,100649
531.659,100630
532.321,100609
532.984,100590
533.646,100571
534.309,100550
534.972,100531
535.634,100512
536.297,100490
536.959,100471
537.622,100453
538.285,100432
538.947,100413
539.61,100393
540.272,100374
540.935,100355
541.598,100334
542.26,100316
542.923,100297
543.585,100276
544.248,100258
544.91,100239
545.573,100218
546.236,100200
546.898,100182
547.561,100162
548.223,100143
548.886,100124
549.549,100104
550.211,100085
550.874,100066
551.536,100047
552.199,100029
552.862,100008
553.524,99990.1
554.187,99972
554.849,99951.7
555.512,99933.4
556.174,99915.3
556.837,99895.4
557.5,99877.4
558.162,99859.5
558.825,99840.1
559.487,99821.9
560.15,99803.2
560.813,99783.7
561.475,99765.3
562.138,99746.2
562.8,99728.4
563.463,99710.5
564.125,99690.8
564.788,99672.9
565.451,99655.1
566.113,99635.5
566.776,99617.9
567.438,99600.4
568.101,99580.8
568.764,99563.2
569.426,99545.4
570.089,99525.9
570.751,99508.9
571.414,99491
572.076,99471.4
572.739,99453.1
573.402,99434.5
574.064,99417
574.727,99399.4
575.389,99380.2
576.052,99362.9
576.715,99345.3
577.377,99325.8
578.04,99308.3
578.702,99291
579.365,99271.5
580.028,99254.1
580.69,99236.8
581.353,99217.3
582.015,99200.1
582.678,99183.3
583.34,99164.5
584.003,99146.3
584.666,99128.1
585.328,99111.3
585.991,99094.3
586.653,99075.5
587.316,99058.6
587.979,99041.5
588.641,99022.9
589.304,99005.8
589.966,98988.7
590.629,98969.9
591.291,98953
591.954,98936.2
592.617,98917.4
593.279,98900.7
593.942,98884
594.604,98866
595.267,98849.5
595.93,98831.8
596.592,98814.5
597.255,98798
597.917,98779.3
598.58,98762.3
599.243,98745.7
599.905,98727.1
600.568,98710.5
601.23,98693.7
601.893,98675.3
602.555,98658.9
603.218,98642
603.881,98623.4
604.543,98606.9
605.206,98590.4
605.868,98572.5
606.531,98555.5
607.194,98538.2
607.856,98521.9
608.519,98505.9
609.181,98488.4
609.844,98472.4
610.506,98456.2
611.169,98438.8
611.832,98421.9
612.494,98405.8
613.157,98389.3
613.819,98372.5
614.482,98355.2
615.145,98336.9
615.807,98320.6
616.47,98304.4
617.132,98286.7
617.795,98270.1
618.458,98253.1
619.12,98237
619.783,98221
620.445,98203.3
621.108,98187.4
621.77,98171.2
622.433,98153.4
623.096,98137.9
623.758,98122.1
624.421,98104.2
625.083,98088.3
625.746,98072.6
626.409,98055.2
627.071,98039.6
627.734,98024.1
628.396,98007.2
629.059,97991.1
629.722,97974.3
630.384,97958.9
631.047,97943.4
631.709,97926
632.372,97910.3
633.034,97894.5
633.697,97877.4
634.36,97862.1
635.022,97846.4
635.685,97828.6
636.347,97813.5
637.01,97799
637.673,97781.4
638.335,97764.7
638.998,97749
639.66,97731.8
640.323,97715.9
640.985,97699.6
641.648,97683.7
642.311,97668.4
642.973,97651.6
643.636,97636.4
644.298,97620.8
644.961,97603.7
645.624,97589.2
646.286,97574.3
646.949,97557.6
647.611,97542.7
648.274,97527.4
648.937,97510.5
649.599,97495.5
650.262,97480.6
650.924,97464
651.587,97448.1
652.249,97432.1
652.912,97417.2
653.575,97401.8
654.237,97385.4
654.9,97370.6
655.562,97355.3
656.225,97338.8
656.888,97323.6
657.55,97309
658.213,97292.7
658.875,97277.4
659.538,97262.3
660.2,97245.9
660.863,97232.1
661.526,97216.9
662.188,97199.7
662.851,97184.4
663.513,97168.4
664.176,97153.5
664.839,97139.3
665.501,97123.7
666.164,97108.9
666.826,97094
667.489,97077.9
668.151,97063.4
668.814,97048.5
669.477,97032.5
670.139,97018
670.802,97003.1
671.464,96987.6
672.127,96972.8
672.79,96957.8
673.452,96942.5
674.115,96927.6
674.777,96912.1
675.44,96897.6
676.103,96883.2
676.765,96866.7
677.428,96852.2
678.09,96838.1
678.753,96821.8
679.415,96807.1
680.078,96792.8
680.741,96776.9
681.403,96762.5
682.066,96748.2
682.728,96732.7
683.391,96718.9
684.054,96704.3
684.716,96689.2
685.379,96676.3
686.041,96661.6
686.704,96645.1
687.366,96630.3
688.029,96615.4
688.692,96601.5
689.354,96587.3
690.017,96571.1
690.679,96556.9
691.342,96542.8
692.005,96527
692.667,96513
693.33,96499
693.992,96483.4
694.655,96469.1
695.318,96455.3
695.98,96439.9
696.643,96425.6
697.305,96411.7
697.968,96396.6
698.63,96382.3
699.293,96367.6
699.956,96353.6
700.618,96339.8
701.281,96324.6
701.943,96311.6
702.606,96298
703.269,96282.5
703.931,96269.2
704.594,96255.3
705.256,96239.9
705.919,96226.4
706.581,96212.7
707.244,96197.4
707.907,96183.4
708.569,96170
709.232,96156.1
709.894,96141.4
710.557,96126.1
711.22,96112.6
711.882,96098.9
712.545,96083.6
713.207,96070.1
713.87,96056.5
714.533,96041.2
715.195,96027.5
715.858,96013.8
716.52,95998.7
717.183,95985.2
717.845,95971.8
718.508,95956.3
719.171,95942.8
719.833,95929.4
720.496,95915
721.158,95901.3
721.821,95887.3
722.484,95874.6
723.146,95861.3
723.809,95846.2
724.471,95833.1
725.134,95819.9
725.797,95805.2
726.459,95792
727.122,95778.8
727.784,95763.8
728.447,95750.4
729.109,95737.4
729.772,95722.5
730.435,95709.5
731.097,95696.5
731.76,95681.6
732.422,95668.2
733.085,95655.5
733.748,95642.3
734.41,95628.2
735.073,95613.2
735.735,95600.4
736.398,95587.4
737.06,95572.6
737.723,95559.5
738.386,95546.3
739.048,95532.1
739.711,95519.8
740.373,95507
741.036,95492.6
741.699,95479.8
742.361,95466.7
743.024,95452.8
743.686,95439.4
744.349,95425.7
745.012,95412.8
745.674,95399.9
746.337,95385.7
746.999,95372.8
747.662,95360.1
748.324,95345.6
748.987,95332.9
749.65,95320.1
750.312,95305.8
750.975,95293.1
751.637,95280.1
752.3,95265.7
752.963,95252.8
753.625,95240
754.288,95226.2
754.95,95212.8
755.613,95198.9
756.275,95186.7
756.938,95175
757.601,95160.4
758.263,95147.5
758.926,95135.3
759.588,95121
760.251,95108.5
760.914,95096.2
761.576,95082
762.239,95069.5
762.901,95057.3
763.564,95042.9
764.226,95030.6
764.889,95018.1
765.552,95004.3
766.214,94991.5
766.877,94977.8
767.539,94965.5
768.202,94953.4
768.865,94939.3
769.527,94926.9
770.19,94914.4
770.852,94900.7
771.515,94888.5
772.178,94876
772.84,94862.1
773.503,94850.1
774.165,94837.7
774.828,94823.9
775.49,94811.8
776.153,94799.3
776.816,94786.1
777.478,94774.2
778.141,94761.3
778.803,94749.4
779.466,94737.6
780.129,94723.4
780.791,94711.6
781.454,94700.8
782.116,94686.7
782.779,94673.7
783.441,94661.1
784.104,94647.3
784.767,94635.3
785.429,94623.2
786.092,94609.5
786.754,94597.7
787.417,94585.4
788.08,94572.1
788.742,94559.9
789.405,94546.7
790.067,94534.7
790.73,94522.9
791.393,94509.1
792.055,94497.1
792.718,94485.3
793.38,94471.7
794.043,94459.9
794.705,94447.8
795.368,94434.5
796.031,94423
796.693,94411.5
797.356,94398.4
798.018,94386.7
798.681,94374.9
799.344,94361.8
800.006,94349.5
800.669,94336.6
801.331,94325.1
801.994,94313.6
802.657,94300.2
803.319,94288.5
803.982,94276.3
804.644,94262.8
805.307,94252.4
805.969,94240.5
806.632,94225.8
807.295,94214.2
807.957,94202.4
808.62,94188.9
809.282,94177.4
809.945,94165.5
810.608,94152.7
811.27,94140.8
811.933,94128.2
812.595,94116.8
813.258,94105.3
813.92,94092.1
814.583,94080.7
815.246,94069.8
815.908,94057.1
816.571,94045.6
817.233,94034.2
817.896,94021.4
818.559,94010.1
819.221,93998.5
819.884,93985.7
820.546,93974.4
821.209,93962.9
821.872,93950.4
822.534,93938.6
823.197,93926.2
823.859,93915.2
824.522,93904.1
825.184,93891.1
825.847,93879.8
826.51,93868.6
827.172,93855.9
827.835,93844.1
828.497,93832.7
829.16,93820.9
829.823,93809.3
830.485,93796.9
831.148,93783.7
831.81,93772.5
832.473,93761
833.135,93748
833.798,93737.4
834.461,93726.4
835.123,93714.1
835.786,93702.7
836.448,93690.6
837.111,93679.8
837.774,93668.8
838.436,93655.8
839.099,93644.7
839.761,93634
840.424,93621.3
841.087,93610
841.749,93599
842.412,93586.1
843.074,93575.1
843.737,93564.2
844.399,93551.3
845.062,93540.4
845.725,93529.5
846.387,93517
847.05,93505.6
847.712,93493.7
848.375,93482.8
849.038,93472
849.7,93459.4
850.363,93448.5
851.025,93438
851.688,93425
852.35,93414.6
853.013,93405.7
853.676,93392.9
854.338,93380.9
855.001,93370.1
855.663,93357.5
856.326,93346.4
856.989,93335.7
857.651,93323.5
858.314,93312.2
858.976,93300.8
859.639,93290
860.301,93279.1
860.964,93266.6
861.627,93255.9
862.289,93245.2
862.952,93233
863.614,93222.1
864.277,93211.4
864.94,93199.2
865.602,93188.3
866.265,93177.5
866.927,93165.2
867.59,93154.4
868.253,93143.7
868.915,93132
869.578,93120.7
870.24,93109.3
870.903,93099.2
871.565,93088.8
872.228,93077.1
872.891,93066.8
873.553,93056.4
874.216,93044.3
874.878,93033.9
875.541,93023.6
876.204,93010.9
876.866,93000.4
877.529,92991.1
878.191,92978.7
878.854,92967
879.516,92956.1
880.179,92944.4
880.842,92933.4
881.504,92921.9
882.167,92911.6
882.829,92901.3
883.492,92889.2
884.155,92878.8
884.817,92868.2
885.48,92856.4
886.142,92846.1
886.805,92835.7
887.468,92823.5
888.13,92813.1
888.793,92802.9
889.455,92791
890.118,92781.2
890.78,92771.1
891.443,92759.8
892.106,92749
892.768,92737.8
893.431,92727.7
894.093,92717.3
894.756,92705.5
895.419,92695.3
896.081,92685.1
896.744,92673.4
897.406,92663.3
898.069,92653.1
898.732,92641.2
899.394,92631.3
900.057,92620.6
900.719,92609
901.382,92599.9
902.044,92589.3
902.707,92577.1
903.37,92566.3
904.032,92554.7
904.695,92544.5
905.357,92534.6
906.02,92522.7
906.683,92512.7
907.345,92502.4
908.008,92490.8
908.67,92481.3
909.333,92471.7
909.995,92460.3
910.658,92450.2
911.321,92440.3
911.983,92428.8
912.646,92418.8
913.308,92408.6
913.971,92397.4
914.634,92387.3
915.296,92376.4
915.959,92366.5
916.621,92356.5
917.284,92344.6
917.947,92334.8
918.609,92325.1
919.272,92313.6
919.934,92303.7
920.597,92293.6
921.259,92282.2
921.922,92272.4
922.585,92262.6
923.247,92251.1
923.91,92240.6
924.572,92231.2
925.235,92221.3
925.898,92210.4
926.56,92198.5
927.223,92188.9
927.885,92179.4
928.548,92168
929.21,92158.4
929.873,92148.9
930.536,92137.4
931.198,92127.7
931.861,92118
932.523,92106.6
933.186,92097.2
933.849,92087.2
934.511,92075.7
935.174,92066.1
935.836,92056.4
936.499,92045.5
937.162,92035.2
937.824,92024.7
938.487,92015.1
939.149,92005.4
939.812,91994.1
940.474,91984.4
941.137,91974.7
941.8,91963.4
942.462,91953.8
943.125,91944.1
943.787,91932.8
944.45,91923.4
945.113,91913.9
945.775,91902.7
946.438,91893.7
947.1,91884.6
947.763,91873.6
948.425,91864.1
949.088,91855.1
949.751,91845.2
950.413,91834.8
951.076,91823.4
951.738,91814.1
952.401,91804.8
953.064,91793.4
953.726,91783.8
954.389,91774.3
955.051,91763.2
955.714,91753.6
956.376,91744.1
957.039,91733.1
957.702,91723.5
958.364,91714.2
959.027,91703.7
959.689,91693.8
960.352,91683.4
961.015,91674.1
961.677,91664.8
962.34,91653.9
963.002,91644.4
963.665,91635.2
964.328,91624.5
964.99,91615.4
965.653,91606.3
966.315,91595.6
966.978,91586.4
967.64,91577
968.303,91566.3
968.966,91556.9
969.628,91547.3
970.291,91537
970.953,91527.3
971.616,91517.3
972.279,91507.7
972.941,91498.6
973.604,91488.9
974.266,91479.3
974.929,91469.1
975.592,91458.1
976.254,91448.9
976.917,91439.6
977.579,91428.7
978.242,91419.3
978.904,91410
979.567,91399.2
980.23,91389.9
980.892,91380.6
981.555,91370.2
982.217,91360.6
982.88,91350.3
983.543,91341.8
984.205,91333.1
984.868,91322.4
985.53,91313.7
986.193,91304.8
986.856,91294.3
987.518,91285.2
988.181,91276.2
988.843,91265.4
989.506,91256.6
990.168,91247.6
990.831,91236.9
991.494,91227.9
992.156,91218.8
992.819,91207.8
993.481,91199
994.144,91190
994.807,91179.7
995.469,91170.5
996.132,91160.3
996.794,91151.4
997.457,91143.8
998.119,91132.8
998.782,91122.1
999.445,91113.6
1000.11,91103.6
1000.77,91092.2
1001.43,91083.4
1002.09,91075.7
1002.76,91066.5
1003.42,91058.1
1004.08,91048
1004.75,91036.3
1005.41,91027.8
1006.07,91020.4
1006.73,91010.9
1007.4,91002
1008.06,90992.2
1008.72,90980.5
1009.38,90971.4
1010.05,90963.8
1010.71,90954.9
1011.37,90944.7
1012.03,90933.6
1012.7,90924.9
1013.36,90917.4
1014.02,90907.5
1014.68,90898.6
1015.35,90889
1016.01,90877.5
1016.67,90868.8
1017.33,90860.9
1018,90852
1018.66,90843.2
1019.32,90832.7
1019.98,90821.5
1020.65,90813.1
1021.31,90806.4
1021.97,90798.4
1022.64,90788.2
1023.3,90776.4
1023.96,90767.5
1024.62,90760.2
1025.29,90751
1025.95,90742.5
1026.61,90732.4
1027.27,90721.1
1027.94,90712.7
1028.6,90705.2
1029.26,90696.3
1029.92,90687.5
1030.59,90677.5
1031.25,90666.2
1031.91,90657.8
1032.57,90650.2
1033.24,90642.1
1033.9,90632.4
1034.56,90621
1035.22,90612.3
1035.89,90604.8
1036.55,90596.1
1037.21,90587.2
1037.87,90577.5
1038.54,90566.3
1039.2,90557.8
1039.86,90550.8
1040.52,90542.3
1041.19,90534.2
1041.85,90524.5
1042.51,90513.5
1043.18,90505
1043.84,90497.8
1044.5,90490
1045.16,90480.4
1045.83,90469.9
1046.49,90460.7
1047.15,90452.5
1047.81,90443.4
1048.48,90434.6
1049.14,90425.2
1049.8,90414.1
1050.46,90405.6
1051.13,90398.3
1051.79,90389.3
1052.45,90380.9
1053.11,90371.5
1053.78,90360.4
1054.44,90351.9
1055.1,90344.8
1055.76,90336.7
1056.43,90327.4
1057.09,90316.1
1057.75,90307.5
1058.41,90300.5
1059.08,90292.3
1059.74,90285
1060.4,90275.5
1061.07,90264.2
1061.73,90256
1062.39,90248.8
1063.05,90240
1063.72,90231.9
1064.38,90222.5
1065.04,90211.4
1065.7,90203.1
1066.37,90196.2
1067.03,90187.7
1067.69,90179.4
1068.35,90169.5
1069.02,90158.5
1069.68,90151.5
1070.34,90144.3
1071,90135.5
1071.67,90126
1072.33,90114.9
1072.99,90106.4
1073.65,90099.2
1074.32,90090.7
1074.98,90082.3
1075.64,90072.9
1076.3,90062.1
1076.97,90053.8
1077.63,90046.9
1078.29,90038.9
1078.95,90031
