x (mm),P (Pa)
278.136,2086.62
279.133,2086.66
280.13,2086.67
281.127,2086.63
282.124,2086.56
283.121,2086.45
284.118,2086.32
285.115,2086.18
286.112,2086.03
287.108,2085.9
288.105,2085.8
289.102,2085.75
290.099,2085.74
291.096,2085.78
292.093,2085.84
293.09,2085.91
294.087,2085.96
295.084,2085.98
296.081,2085.95
297.077,2085.89
298.074,2085.8
299.071,2085.68
300.068,2085.55
301.065,2085.42
302.062,2085.29
303.059,2085.19
304.056,2085.13
305.053,2085.1
306.05,2085.12
307.046,2085.17
308.043,2085.22
309.04,2085.27
310.037,2085.29
311.034,2085.28
312.031,2085.24
313.028,2085.16
314.025,2085.07
315.022,2084.96
316.019,2084.84
317.016,2084.72
318.012,2084.63
319.009,2084.56
320.006,2084.53
321.003,2084.54
322,2084.58
322.997,2084.63
323.994,2084.67
324.991,2084.69
325.988,2084.69
326.985,2084.65
327.981,2084.58
328.978,2084.48
329.975,2084.36
330.972,2084.24
331.969,2084.11
332.966,2084
333.963,2083.91
334.96,2083.85
335.957,2083.83
336.954,2083.85
337.95,2083.88
338.947,2083.93
339.944,2083.96
340.941,2083.98
341.938,2083.98
342.935,2083.95
343.932,2083.89
344.929,2083.81
345.926,2083.72
346.923,2083.62
347.92,2083.52
348.916,2083.43
349.913,2083.37
350.91,2083.33
351.907,2083.32
352.904,2083.34
353.901,2083.37
354.898,2083.4
355.895,2083.42
356.892,2083.41
357.889,2083.39
358.885,2083.34
359.882,2083.27
360.879,2083.18
361.876,2083.09
362.873,2082.99
363.87,2082.89
364.867,2082.81
365.864,2082.76
366.861,2082.72
367.858,2082.72
368.855,2082.74
369.851,2082.76
370.848,2082.79
371.845,2082.81
372.842,2082.81
373.839,2082.79
374.836,2082.75
375.833,2082.69
376.83,2082.62
377.827,2082.53
378.824,2082.44
379.82,2082.35
380.817,2082.28
381.814,2082.22
382.811,2082.19
383.808,2082.18
384.805,2082.19
385.802,2082.21
386.799,2082.23
387.796,2082.25
388.793,2082.25
389.79,2082.23
390.786,2082.19
391.783,2082.13
392.78,2082.06
393.777,2081.98
394.774,2081.89
395.771,2081.81
396.768,2081.73
397.765,2081.68
398.762,2081.64
399.759,2081.63
400.755,2081.64
401.752,2081.66
402.749,2081.68
403.746,2081.7
404.743,2081.71
405.74,2081.7
406.737,2081.67
407.734,2081.62
408.731,2081.56
409.728,2081.48
410.725,2081.4
411.721,2081.31
412.718,2081.23
413.715,2081.16
414.712,2081.11
415.709,2081.09
416.706,2081.08
417.703,2081.09
418.7,2081.11
419.697,2081.13
420.694,2081.15
421.69,2081.15
422.687,2081.14
423.684,2081.11
424.681,2081.06
425.678,2081.01
426.675,2080.94
427.672,2080.86
428.669,2080.78
429.666,2080.71
430.663,2080.65
431.659,2080.6
432.656,2080.57
433.653,2080.55
434.65,2080.54
435.647,2080.53
436.644,2080.53
437.641,2080.52
438.638,2080.5
439.635,2080.49
440.632,2080.47
441.629,2080.46
442.625,2080.46
443.622,2080.46
444.619,2080.49
445.616,2080.53
446.613,2080.61
447.61,2080.71
448.607,2080.84
449.604,2080.99
450.601,2081.15
451.598,2081.32
452.594,2081.49
453.591,2081.64
454.588,2081.76
455.585,2081.85
456.582,2081.91
457.579,2081.93
458.576,2081.92
459.573,2081.88
460.57,2081.82
461.567,2081.74
462.564,2081.65
463.56,2081.57
464.557,2081.5
465.554,2081.44
466.551,2081.39
467.548,2081.36
468.545,2081.34
469.542,2081.33
470.539,2081.31
471.536,2081.29
472.533,2081.26
473.529,2081.22
474.526,2081.17
475.523,2081.11
476.52,2081.03
477.517,2080.95
478.514,2080.87
479.511,2080.78
480.508,2080.7
481.505,2080.63
482.502,2080.58
483.499,2080.54
484.495,2080.51
485.492,2080.49
486.489,2080.47
487.486,2080.46
488.483,2080.43
489.48,2080.41
490.477,2080.37
491.474,2080.32
492.471,2080.26
493.468,2080.2
494.464,2080.13
495.461,2080.05
496.458,2079.98
497.455,2079.92
498.452,2079.87
499.449,2079.84
500.446,2079.81
501.443,2079.8
502.44,2079.8
503.437,2079.8
504.434,2079.8
505.43,2079.8
506.427,2079.79
507.424,2079.77
508.421,2079.74
509.418,2079.7
510.415,2079.65
511.412,2079.6
512.409,2079.54
513.406,2079.48
514.403,2079.43
515.399,2079.38
516.396,2079.35
517.393,2079.32
518.39,2079.31
519.387,2079.3
520.384,2079.3
521.381,2079.3
522.378,2079.3
523.375,2079.29
524.372,2079.28
525.369,2079.25
526.365,2079.22
527.362,2079.18
528.359,2079.13
529.356,2079.08
530.353,2079.02
531.35,2078.97
532.347,2078.93
533.344,2078.89
534.341,2078.86
535.338,2078.84
536.334,2078.83
537.331,2078.83
538.328,2078.83
539.325,2078.83
540.322,2078.83
541.319,2078.82
542.316,2078.8
543.313,2078.77
544.31,2078.74
545.307,2078.7
546.303,2078.65
547.3,2078.6
548.297,2078.55
549.294,2078.5
550.291,2078.46
551.288,2078.43
552.285,2078.41
553.282,2078.4
554.279,2078.39
555.276,2078.39
556.273,2078.39
557.269,2078.39
558.266,2078.39
559.263,2078.38
560.26,2078.36
561.257,2078.34
562.254,2078.3
563.251,2078.26
564.248,2078.22
565.245,2078.17
566.242,2078.13
567.238,2078.09
568.235,2078.05
569.232,2078.02
570.229,2078
571.226,2077.98
572.223,2077.98
573.22,2077.97
574.217,2077.97
575.214,2077.97
576.211,2077.97
577.208,2077.96
578.204,2077.94
579.201,2077.92
580.198,2077.89
581.195,2077.86
582.192,2077.82
583.189,2077.77
584.186,2077.73
585.183,2077.69
586.18,2077.66
587.177,2077.63
588.173,2077.61
589.17,2077.6
590.167,2077.59
591.164,2077.58
592.161,2077.58
593.158,2077.58
594.155,2077.57
595.152,2077.57
596.149,2077.55
597.146,2077.53
598.143,2077.51
599.139,2077.47
600.136,2077.44
601.133,2077.39
602.13,2077.35
603.127,2077.3
604.124,2077.25
605.121,2077.21
606.118,2077.17
607.115,2077.13
608.112,2077.1
609.108,2077.08
610.105,2077.07
611.102,2077.07
612.099,2077.08
613.096,2077.11
614.093,2077.16
615.09,2077.22
616.087,2077.31
617.084,2077.41
618.081,2077.54
619.078,2077.69
620.074,2077.85
621.071,2078.04
622.068,2078.23
623.065,2078.44
624.062,2078.64
625.059,2078.85
626.056,2079.04
627.053,2079.22
628.05,2079.38
629.046,2079.51
630.043,2079.62
631.04,2079.69
632.037,2079.73
633.034,2079.73
634.031,2079.71
635.028,2079.66
636.025,2079.59
637.022,2079.5
638.019,2079.39
639.016,2079.28
640.012,2079.15
641.009,2079.03
642.006,2078.91
643.003,2078.79
644,2078.68
644.997,2078.57
645.994,2078.46
646.991,2078.36
647.988,2078.26
648.985,2078.17
649.981,2078.07
650.978,2077.97
651.975,2077.87
652.972,2077.77
653.969,2077.67
654.966,2077.56
655.963,2077.46
656.96,2077.37
657.957,2077.27
658.954,2077.19
659.951,2077.11
660.947,2077.04
661.944,2076.98
662.941,2076.93
663.938,2076.89
664.935,2076.86
665.932,2076.83
666.929,2076.81
667.926,2076.79
668.923,2076.78
669.92,2076.76
670.916,2076.74
671.913,2076.73
672.91,2076.71
673.907,2076.68
674.904,2076.66
675.901,2076.63
676.898,2076.61
677.895,2076.58
678.892,2076.56
679.889,2076.54
680.886,2076.52
681.882,2076.51
682.879,2076.5
683.876,2076.49
684.873,2076.49
685.87,2076.48
686.867,2076.47
687.864,2076.46
688.861,2076.44
689.858,2076.43
690.855,2076.4
691.851,2076.38
692.848,2076.35
693.845,2076.31
694.842,2076.28
695.839,2076.24
696.836,2076.2
697.833,2076.17
698.83,2076.14
699.827,2076.11
700.824,2076.08
701.821,2076.06
702.817,2076.04
703.814,2076.02
704.811,2076
705.808,2075.98
706.805,2075.96
707.802,2075.94
708.799,2075.92
709.796,2075.9
710.793,2075.87
711.79,2075.84
712.786,2075.8
713.783,2075.77
714.78,2075.73
715.777,2075.7
716.774,2075.67
717.771,2075.64
718.768,2075.61
719.765,2075.59
720.762,2075.57
721.759,2075.55
722.755,2075.54
723.752,2075.53
724.749,2075.52
725.746,2075.5
726.743,2075.49
727.74,2075.48
728.737,2075.46
729.734,2075.44
730.731,2075.42
731.728,2075.39
732.725,2075.36
733.721,2075.34
734.718,2075.31
735.715,2075.28
736.712,2075.25
737.709,2075.23
738.706,2075.21
739.703,2075.19
740.7,2075.18
741.697,2075.16
742.694,2075.15
743.69,2075.14
744.687,2075.13
745.684,2075.12
746.681,2075.11
747.678,2075.1
748.675,2075.08
749.672,2075.06
750.669,2075.04
751.666,2075.02
752.663,2074.99
753.66,2074.97
754.656,2074.94
755.653,2074.92
756.65,2074.9
757.647,2074.87
758.644,2074.85
759.641,2074.84
760.638,2074.82
761.635,2074.81
762.632,2074.8
763.629,2074.79
764.625,2074.78
765.622,2074.77
766.619,2074.75
767.616,2074.74
768.613,2074.72
769.61,2074.7
770.607,2074.68
771.604,2074.66
772.601,2074.64
773.598,2074.62
774.595,2074.59
775.591,2074.57
776.588,2074.55
777.585,2074.53
778.582,2074.51
779.579,2074.5
780.576,2074.48
781.573,2074.47
782.57,2074.46
783.567,2074.45
784.564,2074.44
785.56,2074.43
786.557,2074.42
787.554,2074.4
788.551,2074.39
789.548,2074.37
790.545,2074.35
791.542,2074.33
792.539,2074.31
793.536,2074.28
794.533,2074.26
795.53,2074.24
796.526,2074.22
797.523,2074.2
798.52,2074.19
799.517,2074.17
800.514,2074.16
801.511,2074.15
802.508,2074.14
803.505,2074.13
804.502,2074.12
805.499,2074.11
806.495,2074.1
807.492,2074.09
808.489,2074.08
809.486,2074.06
810.483,2074.04
811.48,2074.02
812.477,2074
813.474,2073.98
814.471,2073.96
815.468,2073.94
816.464,2073.92
817.461,2073.9
818.458,2073.88
819.455,2073.86
820.452,2073.85
821.449,2073.84
822.446,2073.83
823.443,2073.82
824.44,2073.81
825.437,2073.8
826.434,2073.78
827.43,2073.77
828.427,2073.76
829.424,2073.74
830.421,2073.73
831.418,2073.71
832.415,2073.69
833.412,2073.66
834.409,2073.64
835.406,2073.62
836.403,2073.6
837.399,2073.58
838.396,2073.56
839.393,2073.54
840.39,2073.52
841.387,2073.51
842.384,2073.5
843.381,2073.49
844.378,2073.47
845.375,2073.46
846.372,2073.45
847.369,2073.44
848.365,2073.43
849.362,2073.41
850.359,2073.4
851.356,2073.38
852.353,2073.36
853.35,2073.34
854.347,2073.32
855.344,2073.3
856.341,2073.28
857.338,2073.26
858.334,2073.24
859.331,2073.23
860.328,2073.21
861.325,2073.19
862.322,2073.18
863.319,2073.17
864.316,2073.16
865.313,2073.14
866.31,2073.13
867.307,2073.12
868.304,2073.11
869.3,2073.1
870.297,2073.08
871.294,2073.06
872.291,2073.05
873.288,2073.03
874.285,2073.01
875.282,2072.99
876.279,2072.97
877.276,2072.95
878.273,2072.93
879.269,2072.92
880.266,2072.9
881.263,2072.88
882.26,2072.87
883.257,2072.86
884.254,2072.84
885.251,2072.83
886.248,2072.82
887.245,2072.81
888.242,2072.79
889.239,2072.78
890.235,2072.77
891.232,2072.75
892.229,2072.74
893.226,2072.72
894.223,2072.7
895.22,2072.68
896.217,2072.66
897.214,2072.64
898.211,2072.62
899.208,2072.6
900.204,2072.58
901.201,2072.57
902.198,2072.55
903.195,2072.54
904.192,2072.53
905.189,2072.51
906.186,2072.5
907.183,2072.49
908.18,2072.48
909.177,2072.47
910.173,2072.46
911.17,2072.44
912.167,2072.43
913.164,2072.42
914.161,2072.4
915.158,2072.38
916.155,2072.36
917.152,2072.34
918.149,2072.32
919.146,2072.31
920.143,2072.29
921.139,2072.27
922.136,2072.25
923.133,2072.24
924.13,2072.22
925.127,2072.21
926.124,2072.2
927.121,2072.18
928.118,2072.17
929.115,2072.16
930.112,2072.15
931.108,2072.14
932.105,2072.13
933.102,2072.12
934.099,2072.1
935.096,2072.09
936.093,2072.07
937.09,2072.05
938.087,2072.04
939.084,2072.02
940.081,2072
941.078,2071.98
942.074,2071.96
943.071,2071.94
944.068,2071.93
945.065,2071.91
946.062,2071.9
947.059,2071.88
948.056,2071.87
949.053,2071.86
950.05,2071.85
951.047,2071.84
952.043,2071.82
953.04,2071.81
954.037,2071.8
955.034,2071.79
956.031,2071.77
957.028,2071.76
958.025,2071.74
959.022,2071.73
960.019,2071.71
961.016,2071.69
962.013,2071.68
963.009,2071.66
964.006,2071.64
965.003,2071.63
966,2071.61
966.997,2071.6
967.994,2071.59
968.991,2071.57
969.988,2071.56
970.985,2071.55
971.982,2071.54
972.978,2071.53
973.975,2071.52
974.972,2071.5
975.969,2071.49
976.966,2071.48
977.963,2071.46
978.96,2071.45
979.957,2071.43
980.954,2071.42
981.951,2071.4
982.948,2071.39
983.944,2071.37
984.941,2071.35
985.938,2071.34
986.935,2071.32
987.932,2071.31
988.929,2071.3
989.926,2071.28
990.923,2071.27
991.92,2071.26
992.917,2071.25
993.913,2071.24
994.91,2071.23
995.907,2071.22
996.904,2071.21
997.901,2071.19
998.898,2071.18
999.895,2071.17
1000.89,2071.15
1001.89,2071.14
1002.89,2071.12
1003.88,2071.1
1004.88,2071.09
1005.88,2071.07
1006.87,2071.06
1007.87,2071.04
1008.87,2071.03
1009.86,2071.01
1010.86,2071
1011.86,2070.99
1012.85,2070.98
1013.85,2070.97
1014.85,2070.96
1015.85,2070.94
1016.84,2070.93
1017.84,2070.92
1018.84,2070.91
1019.83,2070.9
1020.83,2070.89
1021.83,2070.88
1022.82,2070.87
1023.82,2070.85
1024.82,2070.84
1025.81,2070.82
1026.81,2070.81
1027.81,2070.79
1028.81,2070.78
1029.8,2070.76
1030.8,2070.75
1031.8,2070.73
1032.79,2070.72
1033.79,2070.71
1034.79,2070.7
1035.78,2070.68
1036.78,2070.67
1037.78,2070.67
1038.77,2070.66
1039.77,2070.65
1040.77,2070.64
1041.76,2070.62
1042.76,2070.61
1043.76,2070.6
1044.76,2070.58
1045.75,2070.56
1046.75,2070.54
1047.75,2070.51
1048.74,2070.49
1049.74,2070.47
1050.74,2070.44
1051.73,2070.43
1052.73,2070.41
1053.73,2070.41
1054.72,2070.42
1055.72,2070.43
1056.72,2070.47
1057.72,2070.51
1058.71,2070.58
1059.71,2070.65
1060.71,2070.74
1061.7,2070.83
1062.7,2070.92
1063.7,2070.99
1064.69,2071.04
1065.69,2071.06
1066.69,2071.02
1067.68,2070.92
1068.68,2070.73
1069.68,2070.44
1070.68,2070.04
1071.67,2069.5
1072.67,2068.82
1073.67,2067.99
1074.66,2067
1075.66,2065.85
1076.66,2064.55
1077.65,2063.09
1078.65,2061.49
1079.65,2059.77
1080.64,2057.95
1081.64,2056.05
1082.64,2054.1
1083.63,2052.13
1084.63,2050.17
1085.63,2048.25
1086.63,2046.4
1087.62,2044.66
1088.62,2043.04
1089.62,2041.59
1090.61,2040.3
1091.61,2039.22
1092.61,2038.34
1093.6,2037.67
1094.6,2037.22
1095.6,2036.98
1096.59,2036.96
1097.59,2037.13
1098.59,2037.49
1099.59,2038.01
1100.58,2038.69
1101.58,2039.49
1102.58,2040.4
1103.57,2041.38
1104.57,2042.42
1105.57,2043.5
1106.56,2044.58
1107.56,2045.66
1108.56,2046.72
1109.55,2047.72
1110.55,2048.68
1111.55,2049.57
1112.55,2050.38
1113.54,2051.12
1114.54,2051.78
1115.54,2052.36
1116.53,2052.86
1117.53,2053.28
1118.53,2053.64
1119.52,2053.93
1120.52,2054.17
1121.52,2054.36
1122.51,2054.51
1123.51,2054.63
1124.51,2054.72
1125.5,2054.79
1126.5,2054.84
1127.5,2054.88
1128.5,2054.92
1129.49,2054.94
1130.49,2054.96
1131.49,2054.98
1132.48,2054.99
1133.48,2054.99
1134.48,2054.99
1135.47,2054.98
1136.47,2054.96
1137.47,2054.93
1138.46,2054.89
1139.46,2054.85
1140.46,2054.8
1141.46,2054.73
1142.45,2054.67
1143.45,2054.6
1144.45,2054.53
1145.44,2054.46
1146.44,2054.39
1147.44,2054.33
1148.43,2054.27
1149.43,2054.22
1150.43,2054.19
1151.42,2054.17
1152.42,2054.16
1153.42,2054.16
1154.42,2054.18
1155.41,2054.22
1156.41,2054.26
1157.41,2054.32
1158.4,2054.39
1159.4,2054.47
1160.4,2054.55
1161.39,2054.63
1162.39,2054.72
1163.39,2054.8
1164.38,2054.88
1165.38,2054.95
1166.38,2055.01
1167.37,2055.06
1168.37,2055.1
1169.37,2055.12
1170.37,2055.13
1171.36,2055.13
1172.36,2055.11
1173.36,2055.08
1174.35,2055.03
1175.35,2054.97
1176.35,2054.9
1177.34,2054.82
1178.34,2054.74
1179.34,2054.64
1180.33,2054.55
1181.33,2054.45
1182.33,2054.36
1183.33,2054.26
1184.32,2054.17
1185.32,2054.09
1186.32,2054.01
1187.31,2053.94
1188.31,2053.88
1189.31,2053.83
1190.3,2053.79
1191.3,2053.76
1192.3,2053.75
1193.29,2053.74
1194.29,2053.75
1195.29,2053.77
1196.29,2053.81
1197.28,2053.85
1198.28,2053.9
1199.28,2053.96
1200.27,2054.04
1201.27,2054.11
1202.27,2054.2
1203.26,2054.29
1204.26,2054.39
1205.26,2054.5
1206.25,2054.61
1207.25,2054.72
1208.25,2054.84
1209.24,2054.96
1210.24,2055.09
1211.24,2055.23
1212.24,2055.37
1213.23,2055.52
1214.23,2055.67
1215.23,2055.83
1216.22,2056
1217.22,2056.18
1218.22,2056.36
1219.21,2056.55
1220.21,2056.75
1221.21,2056.96
1222.2,2057.17
1223.2,2057.39
1224.2,2057.61
1225.2,2057.84
1226.19,2058.07
1227.19,2058.3
1228.19,2058.53
1229.18,2058.76
1230.18,2058.98
1231.18,2059.2
1232.17,2059.41
1233.17,2059.61
1234.17,2059.8
1235.16,2059.98
1236.16,2060.15
1237.16,2060.31
1238.16,2060.44
1239.15,2060.57
1240.15,2060.67
1241.15,2060.76
1242.14,2060.83
1243.14,2060.89
1244.14,2060.93
1245.13,2060.95
1246.13,2060.95
1247.13,2060.95
1248.12,2060.92
1249.12,2060.89
1250.12,2060.85
1251.11,2060.79
1252.11,2060.73
1253.11,2060.66
1254.11,2060.59
1255.1,2060.51
1256.1,2060.44
1257.1,2060.36
1258.09,2060.29
1259.09,2060.21
1260.09,2060.15
1261.08,2060.09
1262.08,2060.03
1263.08,2059.98
1264.07,2059.94
1265.07,2059.9
1266.07,2059.88
1267.07,2059.86
1268.06,2059.85
1269.06,2059.85
1270.06,2059.85
1271.05,2059.86
1272.05,2059.88
1273.05,2059.9
1274.04,2059.92
1275.04,2059.95
1276.04,2059.99
1277.03,2060.02
1278.03,2060.06
1279.03,2060.09
1280.02,2060.13
1281.02,2060.17
1282.02,2060.21
1283.02,2060.25
1284.01,2060.29
1285.01,2060.32
1286.01,2060.36
1287,2060.39
1288,2060.43
1289,2060.46
1289.99,2060.5
1290.99,2060.53
1291.99,2060.57
1292.98,2060.6
1293.98,2060.64
1294.98,2060.68
1295.98,2060.72
1296.97,2060.75
1297.97,2060.79
1298.97,2060.84
1299.96,2060.88
1300.96,2060.92
1301.96,2060.96
1302.95,2061
1303.95,2061.05
1304.95,2061.09
1305.94,2061.13
1306.94,2061.18
1307.94,2061.22
1308.94,2061.26
1309.93,2061.29
1310.93,2061.33
1311.93,2061.37
1312.92,2061.4
1313.92,2061.43
1314.92,2061.45
1315.91,2061.48
1316.91,2061.5
1317.91,2061.52
1318.9,2061.53
1319.9,2061.55
1320.9,2061.56
1321.89,2061.56
1322.89,2061.57
1323.89,2061.57
1324.89,2061.57
1325.88,2061.57
1326.88,2061.57
1327.88,2061.57
1328.87,2061.56
1329.87,2061.56
1330.87,2061.55
1331.86,2061.55
1332.86,2061.54
1333.86,2061.54
1334.85,2061.54
1335.85,2061.53
1336.85,2061.53
1337.85,2061.53
1338.84,2061.53
1339.84,2061.53
1340.84,2061.54
1341.83,2061.54
1342.83,2061.55
1343.83,2061.56
1344.82,2061.57
1345.82,2061.58
1346.82,2061.58
1347.81,2061.59
1348.81,2061.6
1349.81,2061.61
1350.81,2061.62
1351.8,2061.63
1352.8,2061.63
1353.8,2061.64
1354.79,2061.64
1355.79,2061.64
1356.79,2061.64
1357.78,2061.64
1358.78,2061.64
1359.78,2061.63
1360.77,2061.63
1361.77,2061.62
1362.77,2061.62
1363.76,2061.61
1364.76,2061.6
1365.76,2061.6
1366.76,2061.59
1367.75,2061.58
1368.75,2061.58
1369.75,2061.57
1370.74,2061.57
1371.74,2061.57
1372.74,2061.57
1373.73,2061.57
1374.73,2061.57
1375.73,2061.57
1376.72,2061.57
1377.72,2061.58
1378.72,2061.58
1379.72,2061.59
1380.71,2061.6
1381.71,2061.61
1382.71,2061.61
1383.7,2061.62
1384.7,2061.63
1385.7,2061.64
1386.69,2061.64
1387.69,2061.65
1388.69,2061.66
1389.68,2061.66
1390.68,2061.66
1391.68,2061.67
1392.68,2061.67
1393.67,2061.67
1394.67,2061.67
1395.67,2061.67
1396.66,2061.67
1397.66,2061.67
1398.66,2061.66
1399.65,2061.66
1400.65,2061.65
1401.65,2061.65
1402.64,2061.64
1403.64,2061.63
1404.64,2061.62
1405.63,2061.62
1406.63,2061.61
1407.63,2061.6
1408.63,2061.59
1409.62,2061.58
1410.62,2061.57
1411.62,2061.57
1412.61,2061.56
1413.61,2061.55
1414.61,2061.55
1415.6,2061.54
1416.6,2061.54
1417.6,2061.53
1418.59,2061.53
1419.59,2061.53
1420.59,2061.53
1421.59,2061.53
1422.58,2061.53
1423.58,2061.53
1424.58,2061.54
1425.57,2061.54
1426.57,2061.54
1427.57,2061.54
1428.56,2061.54
1429.56,2061.54
1430.56,2061.54
1431.55,2061.54
1432.55,2061.54
1433.55,2061.54
1434.55,2061.54
1435.54,2061.53
1436.54,2061.53
1437.54,2061.52
1438.53,2061.52
1439.53,2061.51
1440.53,2061.5
1441.52,2061.49
1442.52,2061.48
1443.52,2061.48
1444.51,2061.47
1445.51,2061.46
1446.51,2061.45
1447.5,2061.44
1448.5,2061.43
1449.5,2061.43
1450.5,2061.42
1451.49,2061.41
1452.49,2061.41
1453.49,2061.4
1454.48,2061.4
1455.48,2061.4
1456.48,2061.39
1457.47,2061.39
1458.47,2061.39
1459.47,2061.39
1460.46,2061.39
1461.46,2061.39
1462.46,2061.39
1463.46,2061.39
1464.45,2061.38
1465.45,2061.38
1466.45,2061.38
1467.44,2061.38
1468.44,2061.38
1469.44,2061.38
1470.43,2061.38
1471.43,2061.38
1472.43,2061.38
1473.42,2061.37
1474.42,2061.37
1475.42,2061.37
1476.42,2061.36
1477.41,2061.36
1478.41,2061.35
1479.41,2061.34
1480.4,2061.34
1481.4,2061.33
1482.4,2061.32
1483.39,2061.31
1484.39,2061.3
1485.39,2061.29
1486.38,2061.28
