x (mm),P (Pa)
20.3663,2141.14
20.6695,2141.19
20.9756,2141.25
21.2848,2141.32
21.5971,2141.42
21.9125,2141.52
22.2311,2141.63
22.5529,2141.74
22.8779,2141.83
23.2061,2141.91
23.5376,2142.03
23.8724,2142.19
24.2106,2142.37
24.5522,2142.58
24.8971,2142.78
25.2456,2142.96
25.5975,2143.12
25.9529,2143.24
26.3119,2143.35
26.6744,2143.43
27.0406,2143.49
27.4105,2143.52
27.7841,2143.53
28.1613,2143.52
28.5424,2143.47
28.9273,2143.4
29.316,2143.29
29.701,2143.15
30.086,2142.98
30.471,2142.77
30.8559,2142.54
31.2409,2142.29
31.6259,2142.02
32.0109,2141.74
32.3959,2141.44
32.7808,2141.13
33.1658,2140.81
33.5508,2140.48
33.9358,2140.13
34.3207,2139.79
34.7057,2139.44
35.0907,2139.09
35.4757,2138.74
35.8607,2138.37
36.2456,2138
36.6306,2137.6
37.0156,2137.19
37.4006,2136.78
37.7856,2136.38
38.1705,2136
38.5555,2135.64
38.9405,2135.33
39.3255,2135.04
39.7105,2134.77
40.0954,2134.51
40.4804,2134.24
40.8654,2133.93
41.2504,2133.58
41.6354,2133.21
42.0203,2132.83
42.4053,2132.48
42.7903,2132.18
43.1753,2131.93
43.5603,2131.7
43.9452,2131.43
44.3302,2131.09
44.7152,2130.66
45.1002,2130.15
45.4852,2129.64
45.8701,2129.16
46.2551,2128.78
46.6401,2128.49
47.0251,2128.28
47.4101,2128.11
47.795,2127.93
48.18,2127.7
48.565,2127.43
48.95,2127.1
49.335,2126.74
49.7199,2126.36
50.1049,2125.98
50.4899,2125.61
50.8749,2125.24
51.2599,2124.89
51.6448,2124.55
52.0298,2124.22
52.4148,2123.9
52.7998,2123.61
53.1848,2123.34
53.5697,2123.09
53.9547,2122.88
54.3397,2122.67
54.7247,2122.48
55.1097,2122.26
55.4946,2122.02
55.8796,2121.73
56.2646,2121.38
56.6496,2121
57.0346,2120.6
57.4195,2120.21
57.8045,2119.86
58.1895,2119.59
58.5745,2119.38
58.9595,2119.23
59.3444,2119.11
59.7294,2118.98
60.1144,2118.83
60.4994,2118.62
60.8843,2118.37
61.2693,2118.09
61.6543,2117.81
62.0393,2117.55
62.4243,2117.33
62.8092,2117.13
63.1942,2116.95
63.5792,2116.78
63.9642,2116.59
64.3492,2116.4
64.7341,2116.19
65.1191,2115.99
65.5041,2115.8
65.8891,2115.61
66.2741,2115.44
66.659,2115.27
67.044,2115.1
67.429,2114.94
67.814,2114.77
68.199,2114.6
68.5839,2114.44
68.9689,2114.27
69.3539,2114.11
69.7389,2113.94
70.1239,2113.78
70.5088,2113.62
70.8938,2113.47
71.2788,2113.32
71.6638,2113.18
72.0488,2113.04
72.4337,2112.9
72.8187,2112.76
73.2037,2112.62
73.5887,2112.47
73.9737,2112.32
74.3586,2112.17
74.7436,2112.02
75.1286,2111.88
75.5136,2111.74
75.8986,2111.61
76.2835,2111.49
76.6685,2111.37
77.0535,2111.25
77.4385,2111.14
77.8235,2111.02
78.2084,2110.91
78.5934,2110.8
78.9784,2110.69
79.3634,2110.59
79.7484,2110.48
80.1333,2110.37
80.5183,2110.26
80.9033,2110.14
81.2883,2110.02
81.6732,2109.9
82.0582,2109.78
82.4432,2109.66
82.8282,2109.55
83.2132,2109.44
83.5982,2109.34
83.9831,2109.25
84.3681,2109.16
84.7531,2109.07
85.1381,2108.97
85.523,2108.88
85.908,2108.78
86.293,2108.68
86.678,2108.59
87.063,2108.49
87.4479,2108.39
87.8329,2108.3
88.2179,2108.21
88.6029,2108.12
88.9879,2108.04
89.3728,2107.95
89.7578,2107.87
90.1428,2107.78
90.5278,2107.68
90.9128,2107.58
91.2977,2107.47
91.6827,2107.36
92.0677,2107.25
92.4527,2107.16
92.8377,2107.08
93.2226,2107.02
93.6076,2106.98
93.9926,2106.93
94.3776,2106.89
94.7626,2106.84
95.1475,2106.78
95.5325,2106.69
95.9175,2106.59
96.3025,2106.48
96.6875,2106.36
97.0724,2106.24
97.4574,2106.12
97.8424,2106.01
98.2274,2105.91
98.6124,2105.82
98.9973,2105.75
99.3823,2105.68
99.7673,2105.62
100.152,2105.57
100.537,2105.51
100.922,2105.46
101.307,2105.4
101.692,2105.34
102.077,2105.28
102.462,2105.21
102.847,2105.15
103.232,2105.09
103.617,2105.02
104.002,2104.96
104.387,2104.9
104.772,2104.84
105.157,2104.78
105.542,2104.72
105.927,2104.67
106.312,2104.63
106.697,2104.58
107.082,2104.54
107.467,2104.49
107.852,2104.45
108.237,2104.39
108.622,2104.33
109.007,2104.26
109.392,2104.18
109.777,2104.09
110.162,2103.99
110.547,2103.89
110.932,2103.79
111.317,2103.7
111.702,2103.61
112.087,2103.54
112.472,2103.49
112.857,2103.45
113.242,2103.42
113.627,2103.4
114.012,2103.37
114.397,2103.34
114.782,2103.31
115.166,2103.25
115.551,2103.19
115.936,2103.12
116.321,2103.05
116.706,2102.98
117.091,2102.91
117.476,2102.85
117.861,2102.8
118.246,2102.75
118.631,2102.7
119.016,2102.66
119.401,2102.61
119.786,2102.56
120.171,2102.5
120.556,2102.45
120.941,2102.39
121.326,2102.33
121.711,2102.28
122.096,2102.23
122.481,2102.18
122.866,2102.14
123.251,2102.09
123.636,2102.04
124.021,2101.99
124.406,2101.94
124.791,2101.89
125.176,2101.84
125.561,2101.79
125.946,2101.74
126.331,2101.69
126.716,2101.65
127.101,2101.6
127.486,2101.55
127.871,2101.51
128.256,2101.46
128.641,2101.42
129.026,2101.37
129.411,2101.33
129.796,2101.28
130.181,2101.24
130.566,2101.19
130.951,2101.14
131.336,2101.09
131.721,2101.05
132.106,2101
132.491,2100.95
132.876,2100.9
133.261,2100.85
133.646,2100.81
134.03,2100.77
134.415,2100.73
134.8,2100.69
135.185,2100.65
135.57,2100.6
135.955,2100.56
136.34,2100.52
136.725,2100.47
137.11,2100.43
137.495,2100.39
137.88,2100.36
138.265,2100.32
138.65,2100.29
139.035,2100.25
139.42,2100.22
139.805,2100.17
140.19,2100.13
140.575,2100.07
140.96,2100.02
141.345,2099.96
141.73,2099.91
142.115,2099.86
142.5,2099.81
142.885,2099.77
143.27,2099.74
143.655,2099.71
144.04,2099.68
144.425,2099.65
144.81,2099.63
145.195,2099.6
145.58,2099.57
145.965,2099.54
146.35,2099.51
146.735,2099.47
147.12,2099.44
147.505,2099.4
147.89,2099.36
148.275,2099.32
148.66,2099.28
149.045,2099.24
149.43,2099.2
149.815,2099.16
150.2,2099.11
150.585,2099.07
150.97,2099.03
151.355,2098.99
151.74,2098.95
152.125,2098.91
152.51,2098.86
152.894,2098.82
153.279,2098.78
153.664,2098.74
154.049,2098.7
154.434,2098.66
154.819,2098.61
155.204,2098.57
155.589,2098.54
155.974,2098.5
156.359,2098.46
156.744,2098.43
157.129,2098.4
157.514,2098.37
157.899,2098.35
158.284,2098.32
158.669,2098.3
159.054,2098.28
159.439,2098.26
159.824,2098.24
160.209,2098.22
160.594,2098.19
160.979,2098.17
161.364,2098.14
161.749,2098.1
162.134,2098.07
162.519,2098.02
162.904,2097.98
163.289,2097.93
163.674,2097.88
164.059,2097.83
164.444,2097.78
164.829,2097.73
165.214,2097.69
165.599,2097.66
165.984,2097.63
166.369,2097.6
166.754,2097.58
167.139,2097.56
167.524,2097.53
167.909,2097.51
168.294,2097.48
168.679,2097.45
169.064,2097.42
169.449,2097.39
169.834,2097.35
170.219,2097.31
170.604,2097.28
170.989,2097.24
171.374,2097.21
171.759,2097.18
172.143,2097.15
172.528,2097.12
172.913,2097.09
173.298,2097.06
173.683,2097.03
174.068,2097
174.453,2096.97
174.838,2096.94
175.223,2096.9
175.608,2096.87
175.993,2096.84
176.378,2096.81
176.763,2096.78
177.148,2096.75
177.533,2096.72
177.918,2096.69
178.303,2096.66
178.688,2096.63
179.073,2096.6
179.458,2096.58
179.843,2096.55
180.228,2096.52
180.613,2096.49
180.998,2096.46
181.383,2096.43
181.768,2096.4
182.153,2096.37
182.538,2096.34
182.923,2096.31
183.308,2096.27
183.693,2096.24
184.078,2096.21
184.463,2096.18
184.848,2096.15
185.233,2096.13
185.618,2096.11
186.003,2096.08
186.388,2096.06
186.773,2096.04
187.158,2096.02
187.543,2095.99
187.928,2095.96
188.313,2095.93
188.698,2095.89
189.083,2095.86
189.468,2095.82
189.853,2095.78
190.238,2095.74
190.623,2095.71
191.007,2095.67
191.392,2095.64
191.777,2095.61
192.162,2095.58
192.547,2095.55
192.932,2095.53
193.317,2095.5
193.702,2095.48
194.087,2095.46
194.472,2095.44
194.857,2095.41
195.242,2095.39
195.627,2095.37
196.012,2095.34
196.397,2095.32
196.782,2095.29
197.167,2095.27
197.552,2095.24
197.937,2095.21
198.322,2095.19
198.707,2095.16
199.092,2095.13
199.477,2095.1
199.862,2095.07
200.247,2095.05
200.632,2095.02
201.017,2094.99
201.402,2094.96
201.787,2094.93
202.172,2094.91
202.557,2094.88
202.942,2094.85
203.327,2094.82
203.712,2094.79
204.097,2094.77
204.482,2094.74
204.867,2094.72
205.252,2094.69
205.637,2094.67
206.022,2094.64
206.407,2094.62
206.792,2094.6
207.177,2094.58
207.562,2094.56
207.947,2094.54
208.332,2094.52
208.717,2094.51
209.102,2094.49
209.487,2094.46
209.871,2094.44
210.256,2094.42
210.641,2094.39
211.026,2094.36
211.411,2094.32
211.796,2094.29
212.181,2094.26
212.566,2094.22
212.951,2094.19
213.336,2094.15
213.721,2094.12
214.106,2094.09
214.491,2094.06
214.876,2094.04
215.261,2094.02
215.646,2094
216.031,2093.98
216.416,2093.96
216.801,2093.94
217.186,2093.92
217.571,2093.9
217.956,2093.87
218.341,2093.85
218.726,2093.83
219.111,2093.8
219.496,2093.77
219.881,2093.75
220.266,2093.72
220.651,2093.69
221.036,2093.67
221.421,2093.65
221.806,2093.62
222.191,2093.6
222.576,2093.58
222.961,2093.56
223.346,2093.53
223.731,2093.51
224.116,2093.49
224.501,2093.46
224.886,2093.44
225.271,2093.41
225.656,2093.38
226.041,2093.36
226.426,2093.33
226.811,2093.31
227.196,2093.29
227.581,2093.26
227.966,2093.24
228.351,2093.22
228.735,2093.19
229.12,2093.17
229.505,2093.15
229.89,2093.12
230.275,2093.1
230.66,2093.07
231.045,2093.05
231.43,2093.02
231.815,2092.99
232.2,2092.97
232.585,2092.94
232.97,2092.92
233.355,2092.89
233.74,2092.87
234.125,2092.85
234.51,2092.83
234.895,2092.81
235.28,2092.79
235.665,2092.77
236.05,2092.75
236.435,2092.74
236.82,2092.72
237.205,2092.7
237.59,2092.68
237.975,2092.66
238.36,2092.63
238.745,2092.61
239.13,2092.59
239.515,2092.56
239.9,2092.53
240.285,2092.51
240.67,2092.48
241.055,2092.46
241.44,2092.43
241.825,2092.4
242.21,2092.38
242.595,2092.35
242.98,2092.33
243.365,2092.3
243.75,2092.28
244.135,2092.26
244.52,2092.23
244.905,2092.21
245.29,2092.19
245.675,2092.16
246.06,2092.14
246.445,2092.12
246.83,2092.09
247.215,2092.07
247.599,2092.05
247.984,2092.03
248.369,2092
248.754,2091.98
249.139,2091.96
249.524,2091.94
249.909,2091.92
250.294,2091.9
250.679,2091.88
251.064,2091.86
251.449,2091.84
251.834,2091.82
252.219,2091.8
252.604,2091.78
252.989,2091.76
253.374,2091.74
253.759,2091.73
254.144,2091.71
254.529,2091.69
254.914,2091.67
255.299,2091.65
255.684,2091.63
256.069,2091.61
256.069,2091.61
256.454,2091.59
256.839,2091.57
257.224,2091.55
257.609,2091.53
257.994,2091.5
258.379,2091.48
258.764,2091.46
259.149,2091.43
259.534,2091.41
259.919,2091.38
260.304,2091.36
260.689,2091.33
261.074,2091.31
261.459,2091.28
261.844,2091.26
262.229,2091.24
262.614,2091.21
262.999,2091.19
263.384,2091.17
263.769,2091.15
264.154,2091.13
264.539,2091.11
264.924,2091.09
265.309,2091.08
265.694,2091.06
266.079,2091.04
266.464,2091.02
266.848,2091
267.233,2090.98
267.618,2090.96
268.003,2090.94
268.388,2090.91
268.773,2090.89
269.158,2090.87
269.543,2090.85
269.928,2090.83
270.313,2090.81
270.698,2090.79
271.083,2090.77
271.468,2090.75
271.853,2090.73
272.238,2090.71
272.623,2090.69
273.008,2090.67
273.393,2090.65
273.778,2090.62
274.163,2090.6
274.548,2090.58
274.933,2090.56
275.318,2090.54
275.703,2090.52
276.088,2090.49
276.473,2090.47
276.858,2090.46
277.243,2090.44
277.628,2090.42
278.013,2090.4
278.398,2090.38
278.783,2090.37
279.168,2090.35
279.553,2090.33
279.938,2090.31
280.323,2090.3
280.708,2090.28
281.093,2090.26
281.478,2090.24
281.863,2090.22
282.248,2090.2
282.633,2090.18
283.018,2090.16
283.403,2090.13
283.788,2090.11
284.173,2090.09
284.558,2090.07
284.943,2090.04
285.328,2090.02
285.712,2090
286.097,2089.98
286.482,2089.96
286.867,2089.94
287.252,2089.92
287.637,2089.9
288.022,2089.88
288.407,2089.85
288.792,2089.83
289.177,2089.82
289.562,2089.8
289.947,2089.78
290.332,2089.76
290.717,2089.74
291.102,2089.72
291.487,2089.7
291.872,2089.68
292.257,2089.66
292.642,2089.64
293.027,2089.63
293.412,2089.61
293.797,2089.59
294.182,2089.57
294.567,2089.55
294.952,2089.54
295.337,2089.52
295.722,2089.5
296.107,2089.48
296.492,2089.47
296.877,2089.45
297.262,2089.43
297.647,2089.42
298.032,2089.4
298.417,2089.38
298.802,2089.37
299.187,2089.35
299.572,2089.33
299.957,2089.31
300.342,2089.29
300.727,2089.27
301.112,2089.25
301.497,2089.23
301.882,2089.21
302.267,2089.19
302.652,2089.17
303.037,2089.15
303.422,2089.13
303.807,2089.11
304.192,2089.09
304.576,2089.07
304.961,2089.04
305.346,2089.02
305.731,2089
306.116,2088.98
306.501,2088.96
306.886,2088.94
307.271,2088.93
307.656,2088.91
308.041,2088.89
308.426,2088.87
308.811,2088.86
309.196,2088.84
309.581,2088.82
309.966,2088.81
310.351,2088.79
310.736,2088.77
311.121,2088.76
311.506,2088.74
311.891,2088.72
312.276,2088.7
312.661,2088.68
313.046,2088.67
313.431,2088.65
313.816,2088.63
314.201,2088.61
314.586,2088.59
314.971,2088.57
315.356,2088.56
315.741,2088.54
316.126,2088.52
316.511,2088.5
316.896,2088.49
317.281,2088.47
317.666,2088.45
318.051,2088.43
318.436,2088.42
318.821,2088.4
319.206,2088.38
319.591,2088.36
319.976,2088.34
320.361,2088.32
320.746,2088.3
321.131,2088.29
321.516,2088.27
321.901,2088.25
322.286,2088.23
322.671,2088.21
323.056,2088.19
323.44,2088.17
323.825,2088.15
324.21,2088.14
324.595,2088.12
324.98,2088.1
325.365,2088.09
325.75,2088.07
326.135,2088.05
326.52,2088.04
326.905,2088.02
327.29,2088.01
327.675,2087.99
328.06,2087.98
328.445,2087.96
328.83,2087.94
329.215,2087.93
329.6,2087.91
329.985,2087.89
330.37,2087.88
330.755,2087.86
331.14,2087.84
331.525,2087.82
331.91,2087.81
332.295,2087.79
332.68,2087.77
333.065,2087.75
333.45,2087.74
333.835,2087.72
334.22,2087.7
334.605,2087.68
334.99,2087.66
335.375,2087.65
335.76,2087.63
336.145,2087.61
336.53,2087.59
336.915,2087.58
337.3,2087.56
337.685,2087.54
338.07,2087.53
338.455,2087.51
338.84,2087.49
339.225,2087.48
339.61,2087.46
339.995,2087.44
340.38,2087.43
340.765,2087.41
341.15,2087.39
341.535,2087.38
341.92,2087.36
342.304,2087.34
342.689,2087.32
343.074,2087.31
343.459,2087.29
343.844,2087.27
344.229,2087.25
344.614,2087.24
344.999,2087.22
345.384,2087.2
345.769,2087.18
346.154,2087.16
346.539,2087.15
346.924,2087.13
347.309,2087.11
347.694,2087.09
348.079,2087.07
348.464,2087.06
348.849,2087.04
349.234,2087.02
349.619,2087
350.004,2086.98
350.389,2086.97
350.774,2086.95
351.159,2086.93
351.544,2086.92
351.929,2086.9
352.314,2086.89
352.699,2086.87
353.084,2086.86
353.469,2086.84
353.854,2086.83
354.239,2086.81
354.624,2086.8
355.009,2086.78
355.394,2086.77
355.779,2086.75
356.164,2086.74
356.549,2086.72
356.934,2086.71
357.319,2086.69
357.704,2086.68
358.089,2086.66
358.474,2086.64
358.859,2086.63
359.244,2086.61
359.629,2086.6
360.014,2086.58
360.399,2086.56
360.784,2086.55
361.169,2086.53
361.553,2086.51
361.938,2086.5
362.323,2086.48
362.708,2086.47
363.093,2086.45
363.478,2086.43
363.863,2086.42
364.248,2086.4
364.633,2086.39
365.018,2086.37
365.403,2086.36
365.788,2086.34
366.173,2086.33
366.558,2086.31
366.943,2086.3
367.328,2086.28
367.713,2086.27
368.098,2086.25
368.483,2086.24
368.868,2086.22
369.253,2086.21
369.638,2086.19
370.023,2086.18
370.408,2086.16
370.793,2086.15
371.178,2086.13
371.563,2086.12
371.948,2086.1
372.333,2086.08
372.718,2086.07
373.103,2086.05
373.488,2086.04
373.873,2086.02
374.258,2086
374.643,2085.99
375.028,2085.97
375.413,2085.95
375.798,2085.94
376.183,2085.92
376.568,2085.91
376.953,2085.89
377.338,2085.87
377.723,2085.86
378.108,2085.84
378.493,2085.83
378.878,2085.81
379.263,2085.8
379.648,2085.78
380.033,2085.77
380.417,2085.75
380.802,2085.74
381.187,2085.72
381.572,2085.71
381.957,2085.69
382.342,2085.68
382.727,2085.66
383.112,2085.65
383.497,2085.63
383.882,2085.62
384.267,2085.6
384.652,2085.58
385.037,2085.57
385.422,2085.55
385.807,2085.54
386.192,2085.52
386.577,2085.51
386.962,2085.49
387.347,2085.47
387.732,2085.46
388.117,2085.44
388.502,2085.43
388.887,2085.41
389.272,2085.4
389.657,2085.38
390.042,2085.36
390.427,2085.35
390.812,2085.33
391.197,2085.32
391.582,2085.3
391.967,2085.29
392.352,2085.27
392.737,2085.26
393.122,2085.25
393.507,2085.23
393.892,2085.22
394.277,2085.2
394.662,2085.19
395.047,2085.18
395.432,2085.16
395.817,2085.15
396.202,2085.13
396.587,2085.12
396.972,2085.1
397.357,2085.09
397.742,2085.07
398.127,2085.06
398.512,2085.05
398.897,2085.03
399.282,2085.02
399.666,2085
400.051,2084.99
400.436,2084.97
400.821,2084.96
401.206,2084.94
401.591,2084.93
401.976,2084.91
402.361,2084.9
402.746,2084.88
403.131,2084.87
403.516,2084.85
403.901,2084.84
404.286,2084.83
404.671,2084.81
405.056,2084.8
405.441,2084.79
405.826,2084.77
406.211,2084.76
406.596,2084.75
406.981,2084.74
407.366,2084.73
407.751,2084.71
408.136,2084.7
408.521,2084.69
408.906,2084.68
409.291,2084.68
409.676,2084.67
410.061,2084.66
410.446,2084.65
410.831,2084.65
411.216,2084.64
411.601,2084.63
411.986,2084.63
412.371,2084.63
412.756,2084.62
413.141,2084.62
413.526,2084.62
413.911,2084.61
414.296,2084.61
414.681,2084.61
415.066,2084.61
415.451,2084.61
415.836,2084.6
416.221,2084.6
416.606,2084.6
416.991,2084.6
417.376,2084.6
417.761,2084.59
418.146,2084.59
418.53,2084.59
418.915,2084.59
419.3,2084.58
419.685,2084.58
420.07,2084.58
420.455,2084.57
420.84,2084.57
421.225,2084.57
421.61,2084.56
421.995,2084.56
422.38,2084.55
422.765,2084.55
423.15,2084.54
423.535,2084.53
423.92,2084.53
424.305,2084.52
424.69,2084.52
425.075,2084.51
425.46,2084.5
425.845,2084.49
426.23,2084.49
426.615,2084.48
427,2084.47
427.385,2084.46
427.77,2084.45
428.155,2084.44
428.54,2084.43
428.925,2084.42
429.31,2084.42
429.695,2084.41
430.08,2084.4
430.465,2084.39
430.85,2084.37
431.235,2084.36
431.62,2084.35
432.005,2084.34
432.39,2084.33
432.775,2084.32
433.16,2084.31
433.545,2084.3
433.93,2084.29
434.315,2084.28
434.7,2084.27
435.085,2084.26
435.47,2084.25
435.855,2084.23
436.24,2084.22
436.625,2084.21
437.01,2084.2
437.394,2084.19
437.779,2084.18
438.164,2084.17
438.549,2084.16
438.934,2084.15
439.319,2084.14
439.704,2084.12
440.089,2084.11
440.474,2084.1
440.859,2084.09
441.244,2084.08
441.629,2084.07
442.014,2084.06
442.399,2084.05
442.784,2084.04
443.169,2084.03
443.554,2084.02
443.939,2084
444.324,2083.99
444.709,2083.98
445.094,2083.97
445.479,2083.96
445.864,2083.95
446.249,2083.94
446.634,2083.93
447.019,2083.92
447.404,2083.91
447.789,2083.9
448.174,2083.89
448.559,2083.88
448.944,2083.87
449.329,2083.86
449.714,2083.85
450.099,2083.84
450.484,2083.83
450.869,2083.82
451.254,2083.8
451.639,2083.79
452.024,2083.78
452.409,2083.77
452.794,2083.76
453.179,2083.75
453.564,2083.74
453.949,2083.73
454.334,2083.72
454.719,2083.71
455.104,2083.7
455.489,2083.69
455.874,2083.68
456.259,2083.67
456.643,2083.66
457.028,2083.65
457.413,2083.64
457.798,2083.62
458.183,2083.61
458.568,2083.6
458.953,2083.59
459.338,2083.58
459.723,2083.57
460.108,2083.56
460.493,2083.55
460.878,2083.54
461.263,2083.53
461.648,2083.51
462.033,2083.5
462.418,2083.49
462.803,2083.48
463.188,2083.47
463.573,2083.46
463.958,2083.45
464.343,2083.44
464.728,2083.43
465.113,2083.42
465.498,2083.41
465.883,2083.4
466.268,2083.39
466.653,2083.37
467.038,2083.36
467.423,2083.35
467.808,2083.34
468.193,2083.33
468.578,2083.32
468.963,2083.31
469.348,2083.3
469.733,2083.29
470.118,2083.28
470.503,2083.27
470.888,2083.26
471.273,2083.24
471.658,2083.23
472.043,2083.22
472.428,2083.21
472.813,2083.2
473.198,2083.19
473.583,2083.18
473.968,2083.17
474.353,2083.16
474.738,2083.15
475.123,2083.14
475.507,2083.13
475.892,2083.12
476.277,2083.11
476.662,2083.1
477.047,2083.09
477.432,2083.08
477.817,2083.07
478.202,2083.06
478.587,2083.05
478.972,2083.04
479.357,2083.03
479.742,2083.02
480.127,2083.01
480.512,2083
480.897,2082.99
481.282,2082.98
481.667,2082.97
482.052,2082.96
482.437,2082.95
482.822,2082.93
483.207,2082.92
483.592,2082.91
483.977,2082.9
484.362,2082.89
484.747,2082.88
485.132,2082.87
485.517,2082.86
485.902,2082.84
486.287,2082.83
486.672,2082.82
487.057,2082.81
487.442,2082.8
487.827,2082.79
488.212,2082.78
488.597,2082.76
488.982,2082.75
489.367,2082.74
489.752,2082.73
490.137,2082.72
490.522,2082.71
490.907,2082.7
491.292,2082.69
491.677,2082.68
492.062,2082.67
492.447,2082.66
492.832,2082.64
493.217,2082.63
493.602,2082.62
493.987,2082.61
494.371,2082.6
494.756,2082.59
495.141,2082.58
495.526,2082.57
495.911,2082.56
496.296,2082.55
496.681,2082.54
497.066,2082.53
497.451,2082.52
497.836,2082.51
498.221,2082.5
498.606,2082.49
498.991,2082.48
499.376,2082.47
499.761,2082.46
500.146,2082.45
500.531,2082.44
500.916,2082.43
501.301,2082.41
501.686,2082.4
502.071,2082.39
502.456,2082.38
502.841,2082.37
503.226,2082.36
503.611,2082.35
503.996,2082.34
504.381,2082.33
504.766,2082.32
505.151,2082.31
505.536,2082.3
505.921,2082.29
506.306,2082.28
506.691,2082.27
507.076,2082.26
507.461,2082.25
507.846,2082.24
508.231,2082.23
508.616,2082.22
509.001,2082.2
509.386,2082.19
509.771,2082.18
510.156,2082.17
510.541,2082.16
510.926,2082.15
511.311,2082.14
511.696,2082.13
512.081,2082.12
512.466,2082.11
512.851,2082.1
513.236,2082.09
513.62,2082.08
514.005,2082.07
514.39,2082.06
514.775,2082.05
515.16,2082.04
515.545,2082.03
515.93,2082.02
516.315,2082.01
516.7,2082
517.085,2081.99
517.47,2081.98
517.855,2081.97
518.24,2081.96
518.625,2081.95
519.01,2081.94
519.395,2081.93
519.78,2081.92
520.165,2081.91
520.55,2081.9
520.935,2081.88
521.32,2081.87
521.705,2081.86
522.09,2081.85
522.475,2081.84
522.86,2081.83
523.245,2081.82
523.63,2081.81
524.015,2081.8
524.4,2081.79
524.785,2081.78
525.17,2081.77
525.555,2081.76
525.94,2081.75
526.325,2081.74
526.71,2081.73
527.095,2081.72
527.48,2081.71
527.865,2081.7
528.25,2081.69
528.635,2081.68
529.02,2081.67
529.405,2081.66
529.79,2081.65
530.175,2081.64
530.56,2081.63
530.945,2081.62
531.33,2081.61
531.714,2081.6
532.099,2081.59
532.484,2081.58
532.869,2081.57
533.254,2081.56
533.639,2081.55
534.024,2081.54
534.409,2081.53
534.794,2081.52
535.179,2081.51
535.564,2081.5
535.949,2081.49
536.334,2081.48
536.719,2081.47
537.104,2081.46
537.489,2081.45
537.874,2081.44
538.259,2081.43
538.644,2081.42
539.029,2081.41
539.414,2081.4
539.799,2081.39
540.184,2081.38
540.569,2081.37
540.954,2081.36
541.339,2081.35
541.724,2081.34
542.109,2081.33
542.494,2081.32
542.879,2081.31
543.264,2081.3
543.649,2081.29
544.034,2081.28
544.419,2081.27
544.804,2081.26
545.189,2081.25
545.574,2081.24
545.959,2081.23
546.344,2081.22
546.729,2081.21
547.114,2081.2
547.499,2081.19
547.884,2081.18
548.269,2081.17
548.654,2081.16
549.039,2081.15
549.424,2081.14
549.809,2081.13
550.194,2081.12
550.579,2081.11
550.964,2081.1
551.349,2081.09
551.733,2081.08
552.118,2081.07
552.503,2081.06
552.888,2081.05
553.273,2081.04
553.658,2081.03
554.043,2081.02
554.428,2081.01
554.813,2081
555.198,2080.99
555.583,2080.98
555.968,2080.97
556.353,2080.96
556.738,2080.96
557.123,2080.95
557.508,2080.94
557.893,2080.93
558.278,2080.92
558.663,2080.91
559.048,2080.9
559.433,2080.89
559.818,2080.88
560.203,2080.87
560.588,2080.86
560.973,2080.85
561.358,2080.84
561.743,2080.83
562.128,2080.82
