x (mm),Q (W/m2)
101.307,1.31E+05
101.692,1.31E+05
102.077,1.31E+05
102.462,1.31E+05
102.847,1.31E+05
103.232,1.31E+05
103.617,1.31E+05
104.002,1.31E+05
104.387,1.30E+05
104.772,1.30E+05
105.157,1.30E+05
105.542,1.30E+05
105.927,1.30E+05
106.312,1.30E+05
106.697,1.30E+05
107.082,1.30E+05
107.467,1.30E+05
107.852,1.30E+05
108.237,1.30E+05
108.622,1.29E+05
109.007,1.29E+05
109.392,1.29E+05
109.777,1.29E+05
110.162,1.29E+05
110.547,1.29E+05
110.932,1.29E+05
111.317,1.29E+05
111.702,1.29E+05
112.087,1.29E+05
112.472,1.29E+05
112.857,1.29E+05
113.242,1.28E+05
113.627,1.28E+05
114.012,1.28E+05
114.397,1.28E+05
114.782,1.28E+05
115.166,1.28E+05
115.551,1.28E+05
115.936,1.28E+05
116.321,1.28E+05
116.706,1.28E+05
117.091,1.28E+05
117.476,1.28E+05
117.861,1.28E+05
118.246,1.27E+05
118.631,1.27E+05
119.016,1.27E+05
119.401,1.27E+05
119.786,1.27E+05
120.171,1.27E+05
120.556,1.27E+05
120.941,1.27E+05
121.326,1.27E+05
121.711,1.27E+05
122.096,1.27E+05
122.481,1.27E+05
122.866,1.27E+05
123.251,1.27E+05
123.636,1.26E+05
124.021,1.26E+05
124.406,1.26E+05
124.791,1.26E+05
125.176,1.26E+05
125.561,1.26E+05
125.946,1.26E+05
126.331,1.26E+05
126.716,1.26E+05
127.101,1.26E+05
127.486,1.26E+05
127.871,1.26E+05
128.256,1.26E+05
128.641,1.26E+05
129.026,1.25E+05
129.411,1.25E+05
129.796,1.25E+05
130.181,1.25E+05
130.566,1.25E+05
130.951,1.25E+05
131.336,1.25E+05
131.721,1.25E+05
132.106,1.25E+05
132.491,1.25E+05
132.876,1.25E+05
133.261,1.25E+05
133.646,1.25E+05
134.03,1.25E+05
134.415,1.25E+05
134.8,1.25E+05
135.185,1.24E+05
135.57,1.24E+05
135.955,1.24E+05
136.34,1.24E+05
136.725,1.24E+05
137.11,1.24E+05
137.495,1.24E+05
137.88,1.24E+05
138.265,1.24E+05
138.65,1.24E+05
139.035,1.24E+05
139.42,1.24E+05
139.805,1.24E+05
140.19,1.24E+05
140.575,1.24E+05
140.96,1.24E+05
141.345,1.23E+05
141.73,1.23E+05
142.115,1.23E+05
142.5,1.23E+05
142.885,1.23E+05
143.27,1.23E+05
143.655,1.23E+05
144.04,1.23E+05
144.425,1.23E+05
144.81,1.23E+05
145.195,1.23E+05
145.58,1.23E+05
145.965,1.23E+05
146.35,1.23E+05
146.735,1.23E+05
147.12,1.23E+05
147.505,1.23E+05
147.89,1.23E+05
148.275,1.22E+05
148.66,1.22E+05
149.045,1.22E+05
149.43,1.22E+05
149.815,1.22E+05
150.2,1.22E+05
150.585,1.22E+05
150.97,1.22E+05
151.355,1.22E+05
151.74,1.22E+05
152.125,1.22E+05
152.51,1.22E+05
152.894,1.22E+05
153.279,1.22E+05
153.664,1.22E+05
154.049,1.22E+05
154.434,1.22E+05
154.819,1.22E+05
155.204,1.22E+05
155.589,1.21E+05
155.974,1.21E+05
156.359,1.21E+05
156.744,1.21E+05
157.129,1.21E+05
157.514,1.21E+05
157.899,1.21E+05
158.284,1.21E+05
158.669,1.21E+05
159.054,1.21E+05
159.439,1.21E+05
159.824,1.21E+05
160.209,1.21E+05
160.594,1.21E+05
160.979,1.21E+05
161.364,1.21E+05
161.749,1.21E+05
162.134,1.21E+05
162.519,1.21E+05
162.904,1.21E+05
163.289,1.21E+05
163.674,1.20E+05
164.059,1.20E+05
164.444,1.20E+05
164.829,1.20E+05
165.214,1.20E+05
165.599,1.20E+05
165.984,1.20E+05
166.369,1.20E+05
166.754,1.20E+05
167.139,1.20E+05
167.524,1.20E+05
167.909,1.20E+05
168.294,1.20E+05
168.679,1.20E+05
169.064,1.20E+05
169.449,1.20E+05
169.834,1.20E+05
170.219,1.20E+05
170.604,1.20E+05
170.989,1.20E+05
171.374,1.20E+05
171.759,1.20E+05
172.143,1.19E+05
172.528,1.19E+05
172.913,1.19E+05
173.298,1.19E+05
173.683,1.19E+05
174.068,1.19E+05
174.453,1.19E+05
174.838,1.19E+05
175.223,1.19E+05
175.608,1.19E+05
175.993,1.19E+05
176.378,1.19E+05
176.763,1.19E+05
177.148,1.19E+05
177.533,1.19E+05
177.918,1.19E+05
178.303,1.19E+05
178.688,1.19E+05
179.073,1.19E+05
179.458,1.19E+05
179.843,1.19E+05
180.228,1.19E+05
180.613,1.19E+05
180.998,1.18E+05
181.383,1.18E+05
181.768,1.18E+05
182.153,1.18E+05
182.538,1.18E+05
182.923,1.18E+05
183.308,1.18E+05
183.693,1.18E+05
184.078,1.18E+05
184.463,1.18E+05
184.848,1.18E+05
185.233,1.18E+05
185.618,1.18E+05
186.003,1.18E+05
186.388,1.18E+05
186.773,1.18E+05
187.158,1.18E+05
187.543,1.18E+05
187.928,1.18E+05
188.313,1.18E+05
188.698,1.18E+05
189.083,1.18E+05
189.468,1.18E+05
189.853,1.18E+05
190.238,1.18E+05
190.623,1.17E+05
191.007,1.17E+05
191.392,1.17E+05
191.777,1.17E+05
192.162,1.17E+05
192.547,1.17E+05
192.932,1.17E+05
193.317,1.17E+05
193.702,1.17E+05
194.087,1.17E+05
194.472,1.17E+05
194.857,1.17E+05
195.242,1.17E+05
195.627,1.17E+05
196.012,1.17E+05
196.397,1.17E+05
196.782,1.17E+05
197.167,1.17E+05
197.552,1.17E+05
197.937,1.17E+05
198.322,1.17E+05
198.707,1.17E+05
199.092,1.17E+05
199.477,1.17E+05
199.862,1.17E+05
200.247,1.17E+05
200.632,1.17E+05
201.017,1.16E+05
201.402,1.16E+05
201.787,1.16E+05
202.172,1.16E+05
202.557,1.16E+05
202.942,1.16E+05
203.327,1.16E+05
203.712,1.16E+05
204.097,1.16E+05
204.482,1.16E+05
204.867,1.16E+05
205.252,1.16E+05
205.637,1.16E+05
206.022,1.16E+05
206.407,1.16E+05
206.792,1.16E+05
207.177,1.16E+05
207.562,1.16E+05
207.947,1.16E+05
208.332,1.16E+05
208.717,1.16E+05
209.102,1.16E+05
209.487,1.16E+05
209.871,1.16E+05
210.256,1.16E+05
210.641,1.16E+05
211.026,1.16E+05
211.411,1.16E+05
211.796,1.16E+05
212.181,1.15E+05
212.566,1.15E+05
212.951,1.15E+05
213.336,1.15E+05
213.721,1.15E+05
214.106,1.15E+05
214.491,1.15E+05
214.876,1.15E+05
215.261,1.15E+05
215.646,1.15E+05
216.031,1.15E+05
216.416,1.15E+05
216.801,1.15E+05
217.186,1.15E+05
217.571,1.15E+05
217.956,1.15E+05
218.341,1.15E+05
218.726,1.15E+05
219.111,1.15E+05
219.496,1.15E+05
219.881,1.15E+05
220.266,1.15E+05
220.651,1.15E+05
221.036,1.15E+05
221.421,1.15E+05
221.806,1.15E+05
222.191,1.15E+05
222.576,1.15E+05
222.961,1.15E+05
223.346,1.15E+05
223.731,1.15E+05
224.116,1.14E+05
224.501,1.14E+05
224.886,1.14E+05
225.271,1.14E+05
225.656,1.14E+05
226.041,1.14E+05
226.426,1.14E+05
226.811,1.14E+05
227.196,1.14E+05
227.581,1.14E+05
227.966,1.14E+05
228.351,1.14E+05
228.735,1.14E+05
229.12,1.14E+05
229.505,1.14E+05
229.89,1.14E+05
230.275,1.14E+05
230.66,1.14E+05
231.045,1.14E+05
231.43,1.14E+05
231.815,1.14E+05
232.2,1.14E+05
232.585,1.14E+05
232.97,1.14E+05
233.355,1.14E+05
233.74,1.14E+05
234.125,1.14E+05
234.51,1.14E+05
234.895,1.14E+05
235.28,1.14E+05
235.665,1.14E+05
236.05,1.14E+05
236.435,1.13E+05
236.82,1.13E+05
237.205,1.13E+05
237.59,1.13E+05
237.975,1.13E+05
238.36,1.13E+05
238.745,1.13E+05
239.13,1.13E+05
239.515,1.13E+05
239.9,1.13E+05
240.285,1.13E+05
240.67,1.13E+05
241.055,1.13E+05
241.44,1.13E+05
241.825,1.13E+05
242.21,1.13E+05
242.595,1.13E+05
242.98,1.13E+05
243.365,1.13E+05
243.75,1.13E+05
244.135,1.13E+05
244.52,1.13E+05
244.905,1.13E+05
245.29,1.13E+05
245.675,1.13E+05
246.06,1.13E+05
246.445,1.13E+05
246.83,1.13E+05
247.215,1.13E+05
247.599,1.13E+05
247.984,1.13E+05
248.369,1.13E+05
248.754,1.13E+05
249.139,1.13E+05
249.524,1.13E+05
249.909,1.12E+05
250.294,1.12E+05
250.679,1.12E+05
251.064,1.12E+05
251.449,1.12E+05
251.834,1.12E+05
252.219,1.12E+05
252.604,1.12E+05
252.989,1.12E+05
253.374,1.12E+05
253.759,1.12E+05
254.144,1.12E+05
254.529,1.12E+05
254.914,1.12E+05
255.299,1.12E+05
255.684,1.12E+05
256.069,1.12E+05
256.069,1.12E+05
256.454,1.12E+05
256.839,1.12E+05
257.224,1.12E+05
257.609,1.12E+05
257.994,1.12E+05
258.379,1.12E+05
258.764,1.12E+05
259.149,1.12E+05
259.534,1.12E+05
259.919,1.12E+05
260.304,1.12E+05
260.689,1.12E+05
261.074,1.12E+05
261.459,1.12E+05
261.844,1.12E+05
262.229,1.12E+05
262.614,1.12E+05
262.999,1.12E+05
263.384,1.12E+05
263.769,1.12E+05
264.154,1.12E+05
264.539,1.11E+05
264.924,1.11E+05
265.309,1.11E+05
265.694,1.11E+05
266.079,1.11E+05
266.464,1.11E+05
266.848,1.11E+05
267.233,1.11E+05
267.618,1.11E+05
268.003,1.11E+05
268.388,1.11E+05
268.773,1.11E+05
269.158,1.11E+05
269.543,1.11E+05
269.928,1.11E+05
270.313,1.11E+05
270.698,1.11E+05
271.083,1.11E+05
271.468,1.11E+05
271.853,1.11E+05
272.238,1.11E+05
272.623,1.11E+05
273.008,1.11E+05
273.393,1.11E+05
273.778,1.11E+05
274.163,1.11E+05
274.548,1.11E+05
274.933,1.11E+05
275.318,1.11E+05
275.703,1.11E+05
276.088,1.11E+05
276.473,1.11E+05
276.858,1.11E+05
277.243,1.11E+05
277.628,1.11E+05
278.013,1.11E+05
278.398,1.11E+05
278.783,1.11E+05
279.168,1.11E+05
279.553,1.11E+05
279.938,1.10E+05
280.323,1.10E+05
280.708,1.10E+05
281.093,1.10E+05
281.478,1.10E+05
281.863,1.10E+05
282.248,1.10E+05
282.633,1.10E+05
283.018,1.10E+05
283.403,1.10E+05
283.788,1.10E+05
284.173,1.10E+05
284.558,1.10E+05
284.943,1.10E+05
285.328,1.10E+05
285.712,1.10E+05
286.097,1.10E+05
286.482,1.10E+05
286.867,1.10E+05
287.252,1.10E+05
287.637,1.10E+05
288.022,1.10E+05
288.407,1.10E+05
288.792,1.10E+05
289.177,1.10E+05
289.562,1.10E+05
289.947,1.10E+05
290.332,1.10E+05
290.717,1.10E+05
291.102,1.10E+05
291.487,1.10E+05
291.872,1.10E+05
292.257,1.10E+05
292.642,1.10E+05
293.027,1.10E+05
293.412,1.10E+05
293.797,1.10E+05
294.182,1.10E+05
294.567,1.10E+05
294.952,1.10E+05
295.337,1.10E+05
295.722,1.10E+05
296.107,1.10E+05
296.492,1.09E+05
296.877,1.09E+05
297.262,1.09E+05
297.647,1.09E+05
298.032,1.09E+05
298.417,1.09E+05
298.802,1.09E+05
299.187,1.09E+05
299.572,1.09E+05
299.957,1.09E+05
300.342,1.09E+05
300.727,1.09E+05
301.112,1.09E+05
301.497,1.09E+05
301.882,1.09E+05
302.267,1.09E+05
302.652,1.09E+05
303.037,1.09E+05
303.422,1.09E+05
303.807,1.09E+05
304.192,1.09E+05
304.576,1.09E+05
304.961,1.09E+05
305.346,1.09E+05
305.731,1.09E+05
306.116,1.09E+05
306.501,1.09E+05
306.886,1.09E+05
307.271,1.09E+05
307.656,1.09E+05
308.041,1.09E+05
308.426,1.09E+05
308.811,1.09E+05
309.196,1.09E+05
309.581,1.09E+05
309.966,1.09E+05
310.351,1.09E+05
310.736,1.09E+05
311.121,1.09E+05
311.506,1.09E+05
311.891,1.09E+05
312.276,1.09E+05
312.661,1.09E+05
313.046,1.09E+05
313.431,1.09E+05
313.816,1.09E+05
314.201,1.08E+05
314.586,1.08E+05
314.971,1.08E+05
315.356,1.08E+05
315.741,1.08E+05
316.126,1.08E+05
316.511,1.08E+05
316.896,1.08E+05
317.281,1.08E+05
317.666,1.08E+05
318.051,1.08E+05
318.436,1.08E+05
318.821,1.08E+05
319.206,1.08E+05
319.591,1.08E+05
319.976,1.08E+05
320.361,1.08E+05
320.746,1.08E+05
321.131,1.08E+05
321.516,1.08E+05
321.901,1.08E+05
322.286,1.08E+05
322.671,1.08E+05
323.056,1.08E+05
323.44,1.08E+05
323.825,1.08E+05
324.21,1.08E+05
324.595,1.08E+05
324.98,1.08E+05
325.365,1.08E+05
325.75,1.08E+05
326.135,1.08E+05
326.52,1.08E+05
326.905,1.08E+05
327.29,1.08E+05
327.675,1.08E+05
328.06,1.08E+05
328.445,1.08E+05
328.83,1.08E+05
329.215,1.08E+05
329.6,1.08E+05
329.985,1.08E+05
330.37,1.08E+05
330.755,1.08E+05
331.14,1.08E+05
331.525,1.08E+05
331.91,1.08E+05
332.295,1.08E+05
332.68,1.08E+05
333.065,1.07E+05
333.45,1.07E+05
333.835,1.07E+05
334.22,1.07E+05
334.605,1.07E+05
334.99,1.07E+05
335.375,1.07E+05
335.76,1.07E+05
336.145,1.07E+05
336.53,1.07E+05
336.915,1.07E+05
337.3,1.07E+05
337.685,1.07E+05
338.07,1.07E+05
338.455,1.07E+05
338.84,1.07E+05
339.225,1.07E+05
339.61,1.07E+05
339.995,1.07E+05
340.38,1.07E+05
340.765,1.07E+05
341.15,1.07E+05
341.535,1.07E+05
341.92,1.07E+05
342.304,1.07E+05
342.689,1.07E+05
343.074,1.07E+05
343.459,1.07E+05
343.844,1.07E+05
344.229,1.07E+05
344.614,1.07E+05
344.999,1.07E+05
345.384,1.07E+05
345.769,1.07E+05
346.154,1.07E+05
346.539,1.07E+05
346.924,1.07E+05
347.309,1.07E+05
347.694,1.07E+05
348.079,1.07E+05
348.464,1.07E+05
348.849,1.07E+05
349.234,1.07E+05
349.619,1.07E+05
350.004,1.07E+05
350.389,1.07E+05
350.774,1.07E+05
351.159,1.07E+05
351.544,1.07E+05
351.929,1.07E+05
352.314,1.07E+05
352.699,1.07E+05
353.084,1.06E+05
353.469,1.06E+05
353.854,1.06E+05
354.239,1.06E+05
354.624,1.06E+05
355.009,1.06E+05
355.394,1.06E+05
355.779,1.06E+05
356.164,1.06E+05
356.549,1.06E+05
356.934,1.06E+05
357.319,1.06E+05
357.704,1.06E+05
358.089,1.06E+05
358.474,1.06E+05
358.859,1.06E+05
359.244,1.06E+05
359.629,1.06E+05
360.014,1.06E+05
360.399,1.06E+05
360.784,1.06E+05
361.169,1.06E+05
361.553,1.06E+05
361.938,1.06E+05
362.323,1.06E+05
362.708,1.06E+05
363.093,1.06E+05
363.478,1.06E+05
363.863,1.06E+05
364.248,1.06E+05
364.633,1.06E+05
365.018,1.06E+05
365.403,1.06E+05
365.788,1.06E+05
366.173,1.06E+05
366.558,1.06E+05
366.943,1.06E+05
367.328,1.06E+05
367.713,1.06E+05
368.098,1.06E+05
368.483,1.06E+05
368.868,1.06E+05
369.253,1.06E+05
369.638,1.06E+05
370.023,1.06E+05
370.408,1.06E+05
370.793,1.06E+05
371.178,1.06E+05
371.563,1.06E+05
371.948,1.06E+05
372.333,1.06E+05
372.718,1.06E+05
373.103,1.06E+05
373.488,1.06E+05
373.873,1.06E+05
374.258,1.06E+05
374.643,1.05E+05
375.028,1.05E+05
375.413,1.05E+05
375.798,1.05E+05
376.183,1.05E+05
376.568,1.05E+05
376.953,1.05E+05
377.338,1.05E+05
377.723,1.05E+05
378.108,1.05E+05
378.493,1.05E+05
378.878,1.05E+05
379.263,1.05E+05
379.648,1.05E+05
380.033,1.05E+05
380.417,1.05E+05
380.802,1.05E+05
381.187,1.05E+05
381.572,1.05E+05
381.957,1.05E+05
382.342,1.05E+05
382.727,1.05E+05
383.112,1.05E+05
383.497,1.05E+05
383.882,1.05E+05
384.267,1.05E+05
384.652,1.05E+05
385.037,1.05E+05
385.422,1.05E+05
385.807,1.05E+05
386.192,1.05E+05
386.577,1.05E+05
386.962,1.05E+05
387.347,1.05E+05
387.732,1.05E+05
388.117,1.05E+05
388.502,1.05E+05
388.887,1.05E+05
389.272,1.05E+05
389.657,1.05E+05
390.042,1.05E+05
390.427,1.05E+05
390.812,1.05E+05
391.197,1.05E+05
391.582,1.05E+05
391.967,1.05E+05
392.352,1.05E+05
392.737,1.05E+05
393.122,1.05E+05
393.507,1.05E+05
393.892,1.05E+05
394.277,1.05E+05
394.662,1.05E+05
395.047,1.05E+05
395.432,1.05E+05
395.817,1.05E+05
396.202,1.05E+05
396.587,1.05E+05
396.972,1.05E+05
397.357,1.05E+05
397.742,1.05E+05
398.127,1.04E+05
398.512,1.04E+05
398.897,1.04E+05
399.282,1.04E+05
399.666,1.04E+05
400.051,1.04E+05
400.436,1.04E+05
400.821,1.04E+05
401.206,1.04E+05
401.591,1.04E+05
401.976,1.04E+05
402.361,1.04E+05
402.746,1.04E+05
403.131,1.04E+05
403.516,1.04E+05
403.901,1.04E+05
404.286,1.04E+05
404.671,1.04E+05
405.056,1.04E+05
405.441,1.04E+05
405.826,1.04E+05
406.211,1.04E+05
406.596,1.04E+05
406.981,1.04E+05
407.366,1.04E+05
407.751,1.04E+05
408.136,1.04E+05
408.521,1.04E+05
408.906,1.04E+05
409.291,1.04E+05
409.676,1.04E+05
410.061,1.04E+05
410.446,1.04E+05
410.831,1.04E+05
411.216,1.04E+05
411.601,1.04E+05
411.986,1.04E+05
412.371,1.04E+05
412.756,1.04E+05
413.141,1.04E+05
413.526,1.04E+05
413.911,1.04E+05
414.296,1.04E+05
414.681,1.04E+05
415.066,1.04E+05
415.451,1.04E+05
415.836,1.04E+05
416.221,1.04E+05
416.606,1.04E+05
416.991,1.04E+05
417.376,1.04E+05
417.761,1.04E+05
418.146,1.04E+05
418.53,1.04E+05
418.915,1.04E+05
419.3,1.04E+05
419.685,1.04E+05
420.07,1.04E+05
420.455,1.04E+05
420.84,1.04E+05
421.225,1.04E+05
421.61,1.04E+05
421.995,1.04E+05
422.38,1.04E+05
422.765,1.04E+05
423.15,1.03E+05
423.535,1.03E+05
423.92,1.03E+05
424.305,1.03E+05
424.69,1.03E+05
425.075,1.03E+05
425.46,1.03E+05
425.845,1.03E+05
426.23,1.03E+05
426.615,1.03E+05
427,1.03E+05
427.385,1.03E+05
427.77,1.03E+05
428.155,1.03E+05
428.54,1.03E+05
428.925,1.03E+05
429.31,1.03E+05
429.695,1.03E+05
430.08,1.03E+05
430.465,1.03E+05
430.85,1.03E+05
431.235,1.03E+05
431.62,1.03E+05
432.005,1.03E+05
432.39,1.03E+05
432.775,1.03E+05
433.16,1.03E+05
433.545,1.03E+05
433.93,1.03E+05
434.315,1.03E+05
434.7,1.03E+05
435.085,1.03E+05
435.47,1.03E+05
435.855,1.03E+05
436.24,1.03E+05
436.625,1.03E+05
437.01,1.03E+05
437.394,1.03E+05
437.779,1.03E+05
438.164,1.03E+05
438.549,1.03E+05
438.934,1.03E+05
439.319,1.03E+05
439.704,1.03E+05
440.089,1.03E+05
440.474,1.03E+05
440.859,1.03E+05
441.244,1.03E+05
441.629,1.03E+05
442.014,1.03E+05
442.399,1.03E+05
442.784,1.03E+05
443.169,1.03E+05
443.554,1.03E+05
443.939,1.03E+05
444.324,1.03E+05
444.709,1.03E+05
445.094,1.03E+05
445.479,1.03E+05
445.864,1.03E+05
446.249,1.03E+05
446.634,1.03E+05
447.019,1.03E+05
447.404,1.03E+05
447.789,1.03E+05
448.174,1.03E+05
448.559,1.03E+05
448.944,1.03E+05
449.329,1.03E+05
449.714,1.03E+05
450.099,1.03E+05
450.484,1.02E+05
450.869,1.02E+05
451.254,1.02E+05
451.639,1.02E+05
452.024,1.02E+05
452.409,1.02E+05
452.794,1.02E+05
453.179,1.02E+05
453.564,1.02E+05
453.949,1.02E+05
