x (mm),P (Pa)
159.948,2089.05
160.61,2088.98
161.273,2088.9
161.936,2088.83
162.598,2088.76
163.261,2088.68
163.923,2088.61
164.586,2088.54
165.249,2088.47
165.911,2088.4
166.574,2088.33
167.236,2088.27
167.899,2088.21
168.561,2088.16
169.224,2088.12
169.887,2088.08
170.549,2088.05
171.212,2088.02
171.874,2087.99
172.537,2087.96
173.2,2087.92
173.862,2087.88
174.525,2087.82
175.187,2087.76
175.85,2087.68
176.512,2087.59
177.175,2087.5
177.838,2087.41
178.5,2087.33
179.163,2087.25
179.825,2087.18
180.488,2087.13
181.151,2087.09
181.813,2087.05
182.476,2087.02
183.138,2086.98
183.801,2086.94
184.464,2086.9
185.126,2086.85
185.789,2086.79
186.451,2086.73
187.114,2086.67
187.776,2086.62
188.439,2086.57
189.102,2086.52
189.102,2086.52
189.764,2086.47
190.427,2086.42
191.089,2086.38
191.752,2086.33
192.415,2086.28
193.077,2086.22
193.74,2086.17
194.402,2086.12
195.065,2086.06
195.727,2086.01
196.39,2085.96
197.053,2085.91
197.715,2085.86
198.378,2085.82
199.04,2085.77
199.703,2085.73
200.366,2085.68
201.028,2085.64
201.691,2085.59
202.353,2085.55
203.016,2085.5
203.679,2085.46
204.341,2085.41
205.004,2085.36
205.666,2085.31
206.329,2085.26
206.991,2085.21
207.654,2085.16
208.317,2085.12
208.979,2085.07
209.642,2085.03
210.304,2084.99
210.967,2084.95
211.63,2084.91
212.292,2084.86
212.955,2084.82
213.617,2084.77
214.28,2084.73
214.942,2084.68
215.605,2084.64
216.268,2084.6
216.93,2084.56
217.593,2084.53
218.255,2084.5
218.918,2084.47
219.581,2084.43
220.243,2084.39
220.906,2084.35
221.568,2084.31
222.231,2084.26
222.894,2084.2
223.556,2084.14
224.219,2084.09
224.881,2084.03
225.544,2083.98
226.206,2083.94
226.869,2083.9
227.532,2083.86
228.194,2083.83
228.857,2083.8
229.519,2083.78
230.182,2083.75
230.845,2083.72
231.507,2083.7
232.17,2083.67
232.832,2083.64
233.495,2083.61
234.158,2083.57
234.82,2083.54
235.483,2083.5
236.145,2083.46
236.808,2083.42
237.47,2083.38
238.133,2083.34
238.796,2083.3
239.458,2083.26
240.121,2083.22
240.783,2083.18
241.446,2083.14
242.109,2083.11
242.771,2083.07
243.434,2083.03
244.096,2083
244.759,2082.96
245.421,2082.93
246.084,2082.89
246.747,2082.86
247.409,2082.82
248.072,2082.78
248.734,2082.75
249.397,2082.7
250.06,2082.66
250.722,2082.61
251.385,2082.57
252.047,2082.52
252.71,2082.48
253.372,2082.44
254.035,2082.4
254.698,2082.37
255.36,2082.34
256.023,2082.31
256.685,2082.29
257.348,2082.27
258.011,2082.25
258.673,2082.23
259.336,2082.2
259.998,2082.18
260.661,2082.15
261.324,2082.11
261.986,2082.08
262.649,2082.04
263.311,2082
263.974,2081.96
264.636,2081.92
265.299,2081.88
265.962,2081.85
266.624,2081.82
267.287,2081.79
267.949,2081.76
268.612,2081.73
269.275,2081.7
269.937,2081.67
270.6,2081.64
271.262,2081.6
271.925,2081.57
272.588,2081.54
273.25,2081.51
273.913,2081.48
274.575,2081.45
275.238,2081.42
275.9,2081.39
276.563,2081.36
277.226,2081.33
277.888,2081.3
278.551,2081.27
279.213,2081.23
279.876,2081.2
280.539,2081.17
281.201,2081.13
281.864,2081.1
282.526,2081.07
283.189,2081.03
283.851,2081
284.514,2080.97
285.177,2080.94
285.839,2080.92
286.502,2080.89
287.164,2080.87
287.827,2080.84
288.49,2080.82
289.152,2080.79
289.815,2080.76
290.477,2080.73
291.14,2080.7
291.802,2080.67
292.465,2080.64
293.128,2080.6
293.79,2080.56
294.453,2080.53
295.115,2080.49
295.778,2080.46
296.441,2080.42
297.103,2080.39
297.766,2080.36
298.428,2080.34
299.091,2080.31
299.754,2080.28
300.416,2080.26
301.079,2080.24
301.741,2080.21
302.404,2080.19
303.066,2080.16
303.729,2080.14
304.392,2080.11
305.054,2080.09
305.717,2080.06
306.379,2080.03
307.042,2080.01
307.705,2079.98
308.367,2079.95
309.03,2079.92
309.692,2079.89
310.355,2079.86
311.018,2079.84
311.68,2079.81
312.343,2079.78
313.005,2079.75
313.668,2079.72
314.33,2079.7
314.993,2079.67
315.656,2079.65
316.318,2079.62
316.981,2079.6
317.643,2079.58
318.306,2079.55
318.969,2079.53
319.631,2079.51
320.294,2079.49
320.956,2079.47
321.619,2079.45
322.281,2079.43
322.944,2079.41
323.607,2079.38
324.269,2079.36
324.932,2079.33
325.594,2079.3
326.257,2079.26
326.92,2079.23
327.582,2079.2
328.245,2079.16
328.907,2079.13
329.57,2079.1
330.233,2079.07
330.895,2079.04
331.558,2079.01
332.22,2078.99
332.883,2078.96
333.545,2078.94
334.208,2078.92
334.871,2078.9
335.533,2078.88
336.196,2078.86
336.858,2078.83
337.521,2078.81
338.184,2078.79
338.846,2078.76
339.509,2078.74
340.171,2078.71
340.834,2078.68
341.496,2078.66
342.159,2078.63
342.822,2078.61
343.484,2078.58
344.147,2078.56
344.809,2078.54
345.472,2078.51
346.135,2078.49
346.797,2078.47
347.46,2078.44
348.122,2078.42
348.785,2078.4
349.448,2078.38
350.11,2078.35
350.773,2078.33
351.435,2078.3
352.098,2078.28
352.76,2078.25
353.423,2078.23
354.086,2078.21
354.748,2078.18
355.411,2078.16
356.073,2078.13
356.736,2078.11
357.399,2078.09
358.061,2078.07
358.724,2078.05
359.386,2078.03
360.049,2078.01
360.711,2077.99
361.374,2077.97
362.037,2077.96
362.699,2077.94
363.362,2077.91
364.024,2077.89
364.687,2077.87
365.35,2077.84
366.012,2077.82
366.675,2077.79
367.337,2077.77
368,2077.74
368.663,2077.71
369.325,2077.68
369.988,2077.65
370.65,2077.62
371.313,2077.6
371.975,2077.57
372.638,2077.54
373.301,2077.52
373.963,2077.49
374.626,2077.47
375.288,2077.44
375.951,2077.42
376.614,2077.4
377.276,2077.38
377.939,2077.36
378.601,2077.34
379.264,2077.31
379.926,2077.29
380.589,2077.27
381.252,2077.25
381.914,2077.24
382.577,2077.22
383.239,2077.2
383.902,2077.18
384.565,2077.17
385.227,2077.15
385.89,2077.13
386.552,2077.12
387.215,2077.1
387.878,2077.08
388.54,2077.06
389.203,2077.05
389.865,2077.03
390.528,2077.01
391.19,2076.99
391.853,2076.97
392.516,2076.95
393.178,2076.92
393.841,2076.9
394.503,2076.87
395.166,2076.85
395.829,2076.82
396.491,2076.79
397.154,2076.77
397.816,2076.74
398.479,2076.71
399.141,2076.69
399.804,2076.66
400.467,2076.64
401.129,2076.62
401.792,2076.59
402.454,2076.57
403.117,2076.55
403.78,2076.53
404.442,2076.52
405.105,2076.5
405.767,2076.48
406.43,2076.47
407.093,2076.45
407.755,2076.44
408.418,2076.42
409.08,2076.41
409.743,2076.4
410.405,2076.39
411.068,2076.38
411.731,2076.37
412.393,2076.36
413.056,2076.35
413.718,2076.35
414.381,2076.34
415.044,2076.34
415.706,2076.34
416.369,2076.34
417.031,2076.34
417.694,2076.34
418.356,2076.34
419.019,2076.35
419.682,2076.35
420.344,2076.35
421.007,2076.35
421.669,2076.35
422.332,2076.35
422.995,2076.34
423.657,2076.34
424.32,2076.34
424.982,2076.33
425.645,2076.32
426.307,2076.32
426.97,2076.31
427.633,2076.3
428.295,2076.29
428.958,2076.28
429.62,2076.27
430.283,2076.26
430.946,2076.26
431.608,2076.25
432.271,2076.24
432.933,2076.23
433.596,2076.23
434.259,2076.22
434.921,2076.21
435.584,2076.2
436.246,2076.19
436.909,2076.18
437.571,2076.17
438.234,2076.16
438.897,2076.15
439.559,2076.13
440.222,2076.12
440.884,2076.1
441.547,2076.08
442.21,2076.06
442.872,2076.05
443.535,2076.03
444.197,2076.01
444.86,2076
445.523,2075.98
446.185,2075.97
446.848,2075.96
447.51,2075.94
448.173,2075.93
448.835,2075.92
449.498,2075.91
450.161,2075.9
450.823,2075.89
451.486,2075.88
452.148,2075.87
452.811,2075.85
453.474,2075.84
454.136,2075.82
454.799,2075.81
455.461,2075.79
456.124,2075.78
456.786,2075.76
457.449,2075.74
458.112,2075.72
458.774,2075.7
459.437,2075.69
460.099,2075.67
460.762,2075.65
461.425,2075.63
462.087,2075.61
462.75,2075.6
463.412,2075.58
464.075,2075.57
464.738,2075.55
465.4,2075.54
466.063,2075.52
466.725,2075.51
467.388,2075.5
468.05,2075.49
468.713,2075.48
469.376,2075.47
470.038,2075.46
470.701,2075.44
471.363,2075.43
472.026,2075.42
472.689,2075.41
473.351,2075.4
474.014,2075.39
474.676,2075.38
475.339,2075.36
476.001,2075.35
476.664,2075.34
477.327,2075.32
477.989,2075.3
478.652,2075.29
479.314,2075.27
479.977,2075.25
480.64,2075.24
481.302,2075.22
481.965,2075.2
482.627,2075.18
483.29,2075.16
483.953,2075.15
484.615,2075.13
485.278,2075.11
485.94,2075.09
486.603,2075.08
487.265,2075.06
487.928,2075.04
488.591,2075.03
489.253,2075.01
489.916,2074.99
490.578,2074.98
491.241,2074.96
491.904,2074.95
492.566,2074.93
493.229,2074.92
493.891,2074.9
494.554,2074.89
495.216,2074.87
495.879,2074.86
496.542,2074.84
497.204,2074.83
497.867,2074.82
498.529,2074.8
499.192,2074.79
499.855,2074.77
500.517,2074.76
501.18,2074.75
501.842,2074.73
502.505,2074.72
503.168,2074.7
503.83,2074.69
503.83,2074.69
504.493,2074.68
505.155,2074.66
505.818,2074.65
506.48,2074.63
507.143,2074.62
507.806,2074.6
508.468,2074.59
509.131,2074.58
509.793,2074.56
510.456,2074.55
511.119,2074.53
511.781,2074.52
512.444,2074.51
513.106,2074.49
513.769,2074.47
514.431,2074.46
515.094,2074.44
515.757,2074.43
516.419,2074.41
517.082,2074.4
517.744,2074.38
518.407,2074.37
519.07,2074.35
519.732,2074.34
520.395,2074.33
521.057,2074.31
521.72,2074.3
522.382,2074.28
523.045,2074.27
523.708,2074.25
524.37,2074.24
525.033,2074.22
525.695,2074.21
526.358,2074.19
527.021,2074.18
527.683,2074.16
528.346,2074.15
529.008,2074.13
529.671,2074.12
530.334,2074.1
530.996,2074.09
531.659,2074.08
532.321,2074.06
532.984,2074.05
533.646,2074.03
534.309,2074.02
534.972,2074.01
535.634,2073.99
536.297,2073.98
536.959,2073.96
537.622,2073.95
538.285,2073.93
538.947,2073.92
539.61,2073.9
540.272,2073.89
540.935,2073.87
541.598,2073.86
542.26,2073.85
542.923,2073.83
543.585,2073.82
544.248,2073.8
544.91,2073.79
545.573,2073.78
546.236,2073.77
546.898,2073.75
547.561,2073.74
548.223,2073.73
548.886,2073.71
549.549,2073.7
550.211,2073.69
550.874,2073.67
551.536,2073.66
552.199,2073.65
552.862,2073.63
553.524,2073.62
554.187,2073.61
554.849,2073.59
555.512,2073.58
556.174,2073.57
556.837,2073.55
557.5,2073.54
558.162,2073.52
558.825,2073.51
559.487,2073.49
560.15,2073.47
560.813,2073.46
561.475,2073.44
562.138,2073.42
562.8,2073.4
563.463,2073.39
564.125,2073.37
564.788,2073.35
565.451,2073.34
566.113,2073.32
566.776,2073.31
567.438,2073.29
568.101,2073.28
568.764,2073.26
569.426,2073.25
570.089,2073.23
570.751,2073.22
571.414,2073.21
572.076,2073.2
572.739,2073.18
573.402,2073.17
574.064,2073.16
574.727,2073.15
575.389,2073.14
576.052,2073.13
576.715,2073.12
577.377,2073.11
578.04,2073.09
578.702,2073.08
579.365,2073.07
580.028,2073.06
580.69,2073.05
581.353,2073.04
582.015,2073.02
582.678,2073.01
583.34,2073
584.003,2072.98
584.666,2072.97
585.328,2072.95
585.991,2072.93
586.653,2072.92
587.316,2072.9
587.979,2072.89
588.641,2072.87
589.304,2072.85
589.966,2072.84
590.629,2072.82
591.291,2072.81
591.954,2072.79
592.617,2072.78
593.279,2072.77
593.942,2072.75
594.604,2072.74
595.267,2072.73
595.93,2072.72
596.592,2072.7
597.255,2072.69
597.917,2072.68
598.58,2072.67
599.243,2072.65
599.905,2072.64
600.568,2072.63
601.23,2072.62
601.893,2072.6
602.555,2072.59
603.218,2072.58
603.881,2072.56
604.543,2072.55
605.206,2072.54
605.868,2072.52
606.531,2072.51
607.194,2072.49
607.856,2072.48
608.519,2072.47
609.181,2072.46
609.844,2072.44
610.506,2072.43
611.169,2072.42
611.832,2072.41
612.494,2072.4
613.157,2072.39
613.819,2072.38
614.482,2072.36
615.145,2072.35
615.807,2072.34
616.47,2072.32
617.132,2072.31
617.795,2072.3
618.458,2072.28
619.12,2072.27
619.783,2072.25
620.445,2072.24
621.108,2072.23
621.77,2072.21
622.433,2072.2
623.096,2072.19
623.758,2072.17
624.421,2072.16
625.083,2072.15
625.746,2072.13
626.409,2072.12
627.071,2072.11
627.734,2072.09
628.396,2072.08
629.059,2072.06
629.722,2072.05
630.384,2072.04
631.047,2072.03
631.709,2072.01
632.372,2072
633.034,2071.99
633.697,2071.98
634.36,2071.96
635.022,2071.95
635.685,2071.94
636.347,2071.93
637.01,2071.92
637.673,2071.9
638.335,2071.89
638.998,2071.88
639.66,2071.86
640.323,2071.85
640.985,2071.84
641.648,2071.83
642.311,2071.81
642.973,2071.8
643.636,2071.79
644.298,2071.78
644.961,2071.76
645.624,2071.75
646.286,2071.74
646.949,2071.73
647.611,2071.72
648.274,2071.7
648.937,2071.69
649.599,2071.68
650.262,2071.67
650.924,2071.66
651.587,2071.64
652.249,2071.63
652.912,2071.62
653.575,2071.61
654.237,2071.6
654.9,2071.58
655.562,2071.57
656.225,2071.56
656.888,2071.55
657.55,2071.54
658.213,2071.52
658.875,2071.51
659.538,2071.5
660.2,2071.49
660.863,2071.48
661.526,2071.47
662.188,2071.45
662.851,2071.44
663.513,2071.42
664.176,2071.41
664.839,2071.4
665.501,2071.38
666.164,2071.37
666.826,2071.36
667.489,2071.34
668.151,2071.33
668.814,2071.32
669.477,2071.3
670.139,2071.29
670.802,2071.28
671.464,2071.27
672.127,2071.25
672.79,2071.24
673.452,2071.23
674.115,2071.22
674.777,2071.21
675.44,2071.2
676.103,2071.19
676.765,2071.18
677.428,2071.17
678.09,2071.16
678.753,2071.15
679.415,2071.13
680.078,2071.12
680.741,2071.11
681.403,2071.1
682.066,2071.09
682.728,2071.07
683.391,2071.06
684.054,2071.05
684.716,2071.04
685.379,2071.03
686.041,2071.01
686.704,2071
687.366,2070.99
688.029,2070.97
688.692,2070.96
689.354,2070.95
690.017,2070.93
690.679,2070.92
691.342,2070.91
692.005,2070.9
692.667,2070.89
693.33,2070.88
693.992,2070.87
694.655,2070.86
695.318,2070.85
695.98,2070.84
696.643,2070.83
697.305,2070.82
697.968,2070.81
698.63,2070.8
699.293,2070.79
699.956,2070.78
700.618,2070.77
701.281,2070.75
701.943,2070.74
702.606,2070.73
703.269,2070.72
703.931,2070.7
704.594,2070.69
705.256,2070.68
705.919,2070.66
706.581,2070.65
707.244,2070.64
707.907,2070.63
708.569,2070.61
709.232,2070.6
709.894,2070.59
710.557,2070.58
711.22,2070.56
711.882,2070.55
712.545,2070.54
713.207,2070.52
713.87,2070.51
714.533,2070.5
715.195,2070.49
715.858,2070.48
716.52,2070.47
717.183,2070.46
717.845,2070.45
718.508,2070.43
719.171,2070.42
719.833,2070.42
720.496,2070.41
721.158,2070.4
721.821,2070.39
722.484,2070.38
723.146,2070.37
723.809,2070.36
724.471,2070.35
725.134,2070.34
725.797,2070.33
726.459,2070.32
727.122,2070.31
727.784,2070.3
728.447,2070.29
729.109,2070.28
729.772,2070.27
730.435,2070.26
731.097,2070.26
731.76,2070.25
732.422,2070.24
733.085,2070.23
733.748,2070.22
734.41,2070.2
735.073,2070.19
735.735,2070.18
736.398,2070.17
737.06,2070.16
737.723,2070.15
738.386,2070.13
739.048,2070.12
739.711,2070.11
740.373,2070.1
741.036,2070.09
741.699,2070.07
742.361,2070.06
743.024,2070.05
743.686,2070.03
744.349,2070.02
745.012,2070.01
745.674,2070
746.337,2069.99
746.999,2069.97
747.662,2069.96
748.324,2069.95
748.987,2069.94
749.65,2069.93
750.312,2069.92
750.975,2069.91
751.637,2069.9
752.3,2069.89
752.963,2069.87
753.625,2069.86
754.288,2069.85
754.95,2069.84
755.613,2069.83
756.275,2069.82
756.938,2069.81
757.601,2069.8
758.263,2069.79
758.926,2069.78
759.588,2069.77
760.251,2069.76
760.914,2069.75
761.576,2069.73
762.239,2069.72
762.901,2069.71
763.564,2069.7
764.226,2069.69
764.889,2069.68
765.552,2069.67
766.214,2069.66
766.877,2069.65
767.539,2069.64
768.202,2069.63
768.865,2069.61
769.527,2069.6
770.19,2069.59
770.852,2069.58
771.515,2069.57
772.178,2069.56
772.84,2069.55
773.503,2069.54
774.165,2069.53
774.828,2069.51
775.49,2069.5
776.153,2069.49
776.816,2069.48
777.478,2069.46
778.141,2069.45
778.803,2069.44
779.466,2069.43
780.129,2069.42
780.791,2069.41
781.454,2069.4
782.116,2069.39
782.779,2069.38
783.441,2069.36
784.104,2069.35
784.767,2069.34
785.429,2069.32
786.092,2069.31
786.754,2069.3
787.417,2069.29
788.08,2069.28
788.742,2069.27
789.405,2069.25
790.067,2069.24
790.73,2069.23
791.393,2069.22
792.055,2069.21
792.718,2069.2
793.38,2069.19
794.043,2069.19
794.705,2069.18
795.368,2069.17
796.031,2069.16
796.693,2069.15
797.356,2069.14
798.018,2069.13
798.681,2069.12
799.344,2069.11
800.006,2069.1
800.669,2069.1
801.331,2069.09
801.994,2069.08
802.657,2069.08
803.319,2069.07
803.982,2069.06
804.644,2069.05
805.307,2069.05
805.969,2069.04
806.632,2069.03
807.295,2069.02
807.957,2069.01
808.62,2069
809.282,2068.99
809.945,2068.98
810.608,2068.97
811.27,2068.96
811.933,2068.95
812.595,2068.94
813.258,2068.93
813.92,2068.91
814.583,2068.9
815.246,2068.89
815.908,2068.88
816.571,2068.86
817.233,2068.85
817.896,2068.84
818.559,2068.83
819.221,2068.82
819.884,2068.81
820.546,2068.8
821.209,2068.79
821.872,2068.78
822.534,2068.77
823.197,2068.76
823.859,2068.75
824.522,2068.74
825.184,2068.73
825.847,2068.72
826.51,2068.71
827.172,2068.7
827.835,2068.7
828.497,2068.69
829.16,2068.68
829.823,2068.67
830.485,2068.66
831.148,2068.65
831.81,2068.64
832.473,2068.63
833.135,2068.62
833.798,2068.61
834.461,2068.6
835.123,2068.58
835.786,2068.57
836.448,2068.56
837.111,2068.55
837.774,2068.54
838.436,2068.53
839.099,2068.52
839.761,2068.51
840.424,2068.5
841.087,2068.49
841.749,2068.48
842.412,2068.47
843.074,2068.46
843.737,2068.45
844.399,2068.44
845.062,2068.43
845.725,2068.42
846.387,2068.41
847.05,2068.4
847.712,2068.39
848.375,2068.39
849.038,2068.38
849.7,2068.37
850.363,2068.36
851.025,2068.35
851.688,2068.34
852.35,2068.33
853.013,2068.32
853.676,2068.31
854.338,2068.3
855.001,2068.29
855.663,2068.28
856.326,2068.27
856.989,2068.26
857.651,2068.25
858.314,2068.24
858.976,2068.23
859.639,2068.22
860.301,2068.21
860.964,2068.2
861.627,2068.19
862.289,2068.19
862.952,2068.18
863.614,2068.17
864.277,2068.16
864.94,2068.15
865.602,2068.14
866.265,2068.13
866.927,2068.12
867.59,2068.11
868.253,2068.1
868.915,2068.09
869.578,2068.08
870.24,2068.07
870.903,2068.06
871.565,2068.05
872.228,2068.04
872.891,2068.03
873.553,2068.02
874.216,2068.02
874.878,2068.01
875.541,2068
876.204,2067.99
876.866,2067.98
877.529,2067.97
878.191,2067.96
878.854,2067.95
879.516,2067.94
880.179,2067.93
880.842,2067.92
881.504,2067.91
882.167,2067.9
882.829,2067.89
883.492,2067.89
884.155,2067.88
884.817,2067.87
885.48,2067.86
886.142,2067.85
886.805,2067.84
887.468,2067.83
888.13,2067.82
888.793,2067.81
889.455,2067.81
890.118,2067.8
890.78,2067.79
891.443,2067.78
892.106,2067.77
892.768,2067.76
893.431,2067.75
894.093,2067.74
894.756,2067.73
895.419,2067.72
896.081,2067.71
896.744,2067.7
897.406,2067.69
898.069,2067.68
898.732,2067.67
899.394,2067.66
900.057,2067.66
900.719,2067.65
901.382,2067.64
902.044,2067.63
902.707,2067.62
903.37,2067.61
904.032,2067.6
904.695,2067.59
905.357,2067.58
906.02,2067.57
906.683,2067.56
907.345,2067.55
908.008,2067.54
908.67,2067.53
909.333,2067.53
909.995,2067.52
910.658,2067.51
911.321,2067.5
911.983,2067.49
912.646,2067.48
913.308,2067.48
913.971,2067.47
914.634,2067.46
915.296,2067.45
915.959,2067.44
916.621,2067.43
917.284,2067.42
917.947,2067.41
918.609,2067.4
919.272,2067.4
919.934,2067.39
920.597,2067.38
921.259,2067.37
921.922,2067.36
922.585,2067.35
923.247,2067.34
923.91,2067.33
924.572,2067.32
925.235,2067.31
925.898,2067.3
926.56,2067.29
927.223,2067.28
927.885,2067.27
928.548,2067.26
929.21,2067.25
929.873,2067.24
930.536,2067.23
931.198,2067.23
931.861,2067.22
932.523,2067.21
933.186,2067.2
933.849,2067.19
934.511,2067.18
935.174,2067.17
935.836,2067.16
936.499,2067.16
937.162,2067.15
937.824,2067.14
938.487,2067.13
939.149,2067.12
939.812,2067.12
940.474,2067.11
941.137,2067.1
