x (mm),Q (W/m2)
242.771,106475
243.434,106426
244.096,106377
244.759,106328
245.421,106279
246.084,106230
246.747,106182
247.409,106133
248.072,106085
248.734,106037
249.397,105988
250.06,105940
250.722,105892
251.385,105844
252.047,105797
252.71,105750
253.372,105703
254.035,105656
254.698,105610
255.36,105564
256.023,105518
256.685,105473
257.348,105428
258.011,105383
258.673,105338
259.336,105293
259.998,105248
260.661,105203
261.324,105158
261.986,105113
262.649,105069
263.311,105024
263.974,104980
264.636,104936
265.299,104892
265.962,104848
266.624,104804
267.287,104761
267.949,104718
268.612,104675
269.275,104632
269.937,104589
270.6,104546
271.262,104504
271.925,104461
272.588,104419
273.25,104377
273.913,104335
274.575,104293
275.238,104251
275.9,104209
276.563,104168
277.226,104126
277.888,104085
278.551,104044
279.213,104003
279.876,103962
280.539,103921
281.201,103881
281.864,103840
282.526,103800
283.189,103760
283.851,103720
284.514,103680
285.177,103640
285.839,103601
286.502,103561
287.164,103522
287.827,103483
288.49,103444
289.152,103405
289.815,103366
290.477,103328
291.14,103289
291.802,103251
292.465,103212
293.128,103174
293.79,103135
294.453,103097
295.115,103058
295.778,103020
296.441,102982
297.103,102944
297.766,102906
298.428,102868
299.091,102830
299.754,102793
300.416,102756
301.079,102718
301.741,102682
302.404,102645
303.066,102608
303.729,102572
304.392,102536
305.054,102500
305.717,102463
306.379,102427
307.042,102391
307.705,102355
308.367,102319
309.03,102284
309.692,102248
310.355,102212
311.018,102177
311.68,102142
312.343,102106
313.005,102071
313.668,102037
314.33,102002
314.993,101967
315.656,101932
316.318,101898
316.981,101864
317.643,101829
318.306,101795
318.969,101761
319.631,101727
320.294,101693
320.956,101659
321.619,101625
322.281,101591
322.944,101558
323.607,101524
324.269,101490
324.932,101457
325.594,101423
326.257,101389
326.92,101356
327.582,101322
328.245,101288
328.907,101255
329.57,101222
330.233,101189
330.895,101156
331.558,101123
332.22,101090
332.883,101058
333.545,101026
334.208,100993
334.871,100961
335.533,100930
336.196,100898
336.858,100866
337.521,100834
338.184,100803
338.846,100771
339.509,100739
340.171,100708
340.834,100676
341.496,100645
342.159,100613
342.822,100582
343.484,100550
344.147,100519
344.809,100488
345.472,100457
346.135,100426
346.797,100395
347.46,100364
348.122,100334
348.785,100303
349.448,100273
350.11,100243
350.773,100212
351.435,100182
352.098,100152
352.76,100122
353.423,100092
354.086,100062
354.748,100032
355.411,100002
356.073,99971.9
356.736,99942
357.399,99912.2
358.061,99882.6
358.724,99853.1
359.386,99823.6
360.049,99794.3
360.711,99765
361.374,99735.9
362.037,99706.8
362.699,99677.8
363.362,99648.9
364.024,99620.1
364.687,99591.5
365.35,99562.9
366.012,99534.2
366.675,99505.4
367.337,99476.7
368,99447.9
368.663,99419.3
369.325,99390.8
369.988,99362.4
370.65,99334
371.313,99305.7
371.975,99277.4
372.638,99249.1
373.301,99221
373.963,99192.9
374.626,99164.8
375.288,99136.8
375.951,99109
376.614,99081.3
377.276,99053.6
377.939,99025.8
378.601,98998.1
379.264,98970.3
379.926,98942.6
380.589,98915.2
381.252,98887.9
381.914,98860.7
382.577,98833.5
383.239,98806.5
383.902,98779.5
384.565,98752.6
385.227,98725.8
385.89,98698.9
386.552,98672.2
387.215,98645.6
387.878,98619
388.54,98592.5
389.203,98566
389.865,98539.5
390.528,98512.8
391.19,98486.1
391.853,98459.6
392.516,98433.1
393.178,98406.7
393.841,98380.4
394.503,98354.1
395.166,98327.8
395.829,98301.6
396.491,98275.4
397.154,98249.3
397.816,98223.2
398.479,98197.3
399.141,98171.4
399.804,98145.5
400.467,98119.7
401.129,98094.1
401.792,98068.3
402.454,98042.5
403.117,98016.8
403.78,97991.3
404.442,97965.9
405.105,97940.5
405.767,97915.3
406.43,97890.1
407.093,97865
407.755,97840
408.418,97815.1
409.08,97790.2
409.743,97765.6
410.405,97741
411.068,97716.5
411.731,97692.2
412.393,97667.9
413.056,97643.7
413.718,97619.6
414.381,97595.7
415.044,97571.6
415.706,97547.6
416.369,97523.8
417.031,97500.3
417.694,97476.8
418.356,97453.4
419.019,97430.1
419.682,97406.9
420.344,97383.6
421.007,97360.5
421.669,97337.5
422.332,97314.4
422.995,97291.3
423.657,97268.2
424.32,97245.1
424.982,97222
425.645,97198.9
426.307,97175.6
426.97,97152.3
427.633,97128.9
428.295,97105.6
428.958,97082.4
429.62,97059.2
430.283,97036.1
430.946,97013
431.608,96990
432.271,96967.1
432.933,96944.2
433.596,96921.4
434.259,96898.5
434.921,96875.8
435.584,96853
436.246,96830.2
436.909,96807.5
437.571,96784.8
438.234,96762
438.897,96739.1
439.559,96716.2
440.222,96693.2
440.884,96670.4
441.547,96647.6
442.21,96624.9
442.872,96602.1
443.535,96579.5
444.197,96557
444.86,96534.5
445.523,96512
446.185,96489.6
446.848,96467.2
447.51,96444.8
448.173,96422.6
448.835,96400.4
449.498,96378.2
450.161,96356.2
450.823,96334.1
451.486,96311.9
452.148,96289.8
452.811,96267.8
453.474,96245.8
454.136,96223.9
454.799,96202.2
455.461,96180.4
456.124,96158.6
456.786,96136.9
457.449,96115.2
458.112,96093.5
458.774,96071.8
459.437,96050.1
460.099,96028.4
460.762,96006.8
461.425,95985.2
462.087,95963.7
462.75,95942
463.412,95920.2
464.075,95898.6
464.738,95877
465.4,95855.6
466.063,95834.3
466.725,95813.2
467.388,95792
468.05,95770.9
468.713,95749.9
469.376,95728.8
470.038,95707.9
470.701,95687
471.363,95666.1
472.026,95645.3
472.689,95624.6
473.351,95604
474.014,95583.3
474.676,95562.4
475.339,95541.5
476.001,95520.7
476.664,95499.9
477.327,95479.3
477.989,95458.7
478.652,95438.1
479.314,95417.5
479.977,95397
480.64,95376.4
481.302,95355.8
481.965,95335.3
482.627,95314.8
483.29,95294.3
483.953,95273.9
484.615,95253.6
485.278,95233.2
485.94,95212.8
486.603,95192.3
487.265,95171.7
487.928,95151.2
488.591,95130.9
489.253,95110.6
489.916,95090.3
490.578,95070.3
491.241,95050.3
491.904,95030.3
492.566,95010.3
493.229,94990.4
493.891,94970.4
494.554,94950.6
495.216,94930.8
495.879,94911.1
496.542,94891.4
497.204,94871.8
497.867,94852.1
498.529,94832.2
499.192,94812.3
499.855,94792.5
500.517,94772.9
501.18,94753.2
501.842,94733.5
502.505,94714
503.168,94694.7
503.83,94675.4
504.493,94656.1
505.155,94636.7
505.818,94617.5
506.48,94598.3
507.143,94579
507.806,94559.9
508.468,94540.7
509.131,94521.5
509.793,94502.5
510.456,94483.3
510.456,94483.3
511.119,94463.9
511.781,94444.6
512.444,94425.4
513.106,94406.1
513.769,94387
514.431,94368.1
515.094,94349.3
515.757,94330.5
516.419,94311.7
517.082,94292.9
517.744,94274.1
518.407,94255.3
519.07,94236.6
519.732,94217.8
520.395,94199.1
521.057,94180.4
521.72,94161.8
522.382,94143
523.045,94124.3
523.708,94105.4
524.37,94086.6
525.033,94067.9
525.695,94049.3
526.358,94030.7
527.021,94012.3
527.683,93993.9
528.346,93975.7
529.008,93957.4
529.671,93939.1
530.334,93920.9
530.996,93902.7
531.659,93884.4
532.321,93866.2
532.984,93848
533.646,93829.8
534.309,93811.6
534.972,93793.3
535.634,93774.9
536.297,93756.6
536.959,93738.4
537.622,93720.2
538.285,93702.2
538.947,93684.3
539.61,93666.5
540.272,93648.7
540.935,93630.8
541.598,93613
542.26,93595.2
542.923,93577.4
543.585,93559.6
544.248,93541.9
544.91,93524.2
545.573,93506.5
546.236,93488.8
546.898,93470.9
547.561,93453
548.223,93435.2
548.886,93417.5
549.549,93399.9
550.211,93382.4
550.874,93365.1
551.536,93347.8
552.199,93330.4
552.862,93313.1
553.524,93295.8
554.187,93278.4
554.849,93261.1
555.512,93243.8
556.174,93226.4
556.837,93209.1
557.5,93191.9
558.162,93174.5
558.825,93157
559.487,93139.5
560.15,93122
560.813,93104.6
561.475,93087.4
562.138,93070.3
562.8,93053.2
563.463,93036
564.125,93018.9
564.788,93001.9
565.451,92984.7
566.113,92967.7
566.776,92950.7
567.438,92933.7
568.101,92916.8
568.764,92899.8
569.426,92882.9
570.089,92866
570.751,92848.9
571.414,92831.8
572.076,92814.9
572.739,92798.1
573.402,92781.5
574.064,92764.9
574.727,92748.2
575.389,92731.7
576.052,92715.2
576.715,92698.6
577.377,92682.1
578.04,92665.6
578.702,92649.1
579.365,92632.7
580.028,92616.3
580.69,92599.8
581.353,92583.5
582.015,92567
582.678,92550.3
583.34,92533.7
584.003,92517.2
584.666,92500.9
585.328,92484.6
585.991,92468.2
586.653,92451.9
587.316,92435.6
587.979,92419.3
588.641,92403
589.304,92386.7
589.966,92370.4
590.629,92354.3
591.291,92338.1
591.954,92321.8
592.617,92305.7
593.279,92289.6
593.942,92273.5
594.604,92257.4
595.267,92241.3
595.93,92225.2
596.592,92209.1
597.255,92193.1
597.917,92177.2
598.58,92161.2
599.243,92145.3
599.905,92129.5
600.568,92113.7
601.23,92097.8
601.893,92082
602.555,92066.2
603.218,92050.4
603.881,92034.7
604.543,92019
605.206,92003.2
605.868,91987.5
606.531,91971.9
607.194,91956.4
607.856,91940.9
608.519,91925.3
609.181,91909.8
609.844,91894.3
610.506,91878.7
611.169,91863.3
611.832,91847.8
612.494,91832.1
613.157,91816.3
613.819,91800.3
614.482,91784.3
615.145,91768.6
615.807,91753
616.47,91737.4
617.132,91722
617.795,91706.7
618.458,91691.6
619.12,91676.3
619.783,91661
620.445,91645.8
621.108,91630.6
621.77,91615.4
622.433,91600.2
623.096,91585
623.758,91569.7
624.421,91554.6
625.083,91539.4
625.746,91524.2
626.409,91509.1
627.071,91494.1
627.734,91478.9
628.396,91463.9
629.059,91449
629.722,91434.1
630.384,91419.3
631.047,91404.3
631.709,91389.4
632.372,91374.5
633.034,91359.6
633.697,91344.7
634.36,91329.8
635.022,91314.9
635.685,91300.1
636.347,91285.1
637.01,91269.8
637.673,91254.5
638.335,91239.3
638.998,91224.1
639.66,91209.2
640.323,91194.5
640.985,91179.8
641.648,91165.2
642.311,91150.5
642.973,91136
643.636,91121.3
644.298,91106.7
644.961,91092.1
645.624,91077.6
646.286,91062.9
646.949,91048.4
647.611,91033.8
648.274,91019.3
648.937,91004.8
649.599,90990.3
650.262,90975.8
650.924,90961.4
651.587,90947.1
652.249,90932.9
652.912,90918.6
653.575,90904.3
654.237,90890
654.9,90875.8
655.562,90861.4
656.225,90847.2
656.888,90832.9
657.55,90818.6
658.213,90804.4
658.875,90790.2
659.538,90775.9
660.2,90761.6
660.863,90747
661.526,90732.2
662.188,90717.5
662.851,90703.1
663.513,90689
664.176,90674.9
664.839,90660.7
665.501,90646.6
666.164,90632.4
666.826,90618.3
667.489,90604.2
668.151,90590.2
668.814,90576.1
669.477,90562.1
670.139,90548.2
670.802,90534.2
671.464,90520.2
672.127,90506.3
672.79,90492.3
673.452,90478.4
674.115,90464.6
674.777,90450.9
675.44,90437.2
676.103,90423.4
676.765,90409.7
677.428,90396
678.09,90382.1
678.753,90368.4
679.415,90354.7
680.078,90340.9
680.741,90327.2
681.403,90313.5
682.066,90299.7
682.728,90286.1
683.391,90272.4
684.054,90258.7
684.716,90244.9
685.379,90230.9
686.041,90216.6
686.704,90202.6
687.366,90188.7
688.029,90175.1
688.692,90161.6
689.354,90148
690.017,90134.5
690.679,90121
691.342,90107.5
692.005,90094.1
692.667,90080.7
693.33,90067.2
693.992,90053.8
694.655,90040.5
695.318,90027
695.98,90013.6
696.643,90000.3
697.305,89986.9
697.968,89973.6
698.63,89960.4
699.293,89947.3
699.956,89934.1
700.618,89920.9
701.281,89907.7
701.943,89894.4
702.606,89881.1
703.269,89867.8
703.931,89854.6
704.594,89841.3
705.256,89828.2
705.919,89815
706.581,89801.8
707.244,89788.6
707.907,89775.5
708.569,89762.1
709.232,89748.5
709.894,89734.9
710.557,89721.6
711.22,89708.3
711.882,89695
712.545,89681.9
713.207,89668.8
713.87,89655.7
714.533,89642.8
715.195,89629.8
715.858,89616.9
716.52,89604
717.183,89591.1
717.845,89578.1
718.508,89565.3
719.171,89552.4
719.833,89539.6
720.496,89526.8
721.158,89514.1
721.821,89501.6
722.484,89488.9
723.146,89476.2
723.809,89463.5
724.471,89450.8
725.134,89438
725.797,89425.4
726.459,89412.7
727.122,89400
727.784,89387.3
728.447,89374.6
729.109,89361.8
729.772,89349.1
730.435,89336.4
731.097,89323.7
731.76,89311
732.422,89298.4
733.085,89285.5
733.748,89272.4
734.41,89259.3
735.073,89246.5
735.735,89233.7
736.398,89221
737.06,89208.3
737.723,89195.7
738.386,89183
739.048,89170.5
739.711,89157.9
740.373,89145.3
741.036,89132.8
741.699,89120.3
742.361,89107.8
743.024,89095.4
743.686,89083.1
744.349,89070.8
745.012,89058.5
745.674,89046.2
746.337,89033.9
746.999,89021.6
747.662,89009.2
748.324,88996.9
748.987,88984.6
749.65,88972.3
750.312,88960
750.975,88947.7
751.637,88935.4
752.3,88923.2
752.963,88911
753.625,88898.7
754.288,88886.5
754.95,88874.4
755.613,88862.4
756.275,88850.3
756.938,88837.8
757.601,88825.2
758.263,88812.7
758.926,88800.2
759.588,88787.9
760.251,88775.6
760.914,88763.4
761.576,88751.3
762.239,88739.3
762.901,88727.2
763.564,88715.1
764.226,88703.1
764.889,88691
765.552,88679.1
766.214,88667.2
766.877,88655.4
767.539,88643.6
768.202,88631.7
768.865,88619.8
769.527,88608
770.19,88596.1
770.852,88584.3
771.515,88572.5
772.178,88560.5
772.84,88548.7
773.503,88536.8
774.165,88524.9
774.828,88513.1
775.49,88501.3
776.153,88489.4
776.816,88477.7
777.478,88466
778.141,88454.4
778.803,88442.8
779.466,88431.1
780.129,88419.5
780.791,88407.6
781.454,88395.4
782.116,88383.2
782.779,88371
783.441,88358.8
784.104,88346.9
784.767,88335.1
785.429,88323.2
786.092,88311.5
786.754,88299.8
787.417,88288
788.08,88276.4
788.742,88264.8
789.405,88253.3
790.067,88241.8
790.73,88230.2
791.393,88218.7
792.055,88207.1
792.718,88195.5
793.38,88184
794.043,88172.5
794.705,88160.9
795.368,88149.4
796.031,88137.9
796.693,88126.3
797.356,88114.8
798.018,88103.4
798.681,88091.9
799.344,88080.4
800.006,88069.1
800.669,88057.9
801.331,88046.6
801.994,88035.2
802.657,88024
803.319,88012.6
803.982,88001.3
804.644,87989.9
805.307,87978.2
805.969,87966.3
806.632,87954.6
806.632,87954.6
807.295,87943.1
807.957,87931.6
808.62,87920.2
809.282,87908.8
809.945,87897.5
810.608,87886.3
811.27,87875.2
811.933,87864.1
812.595,87853.1
813.258,87842
813.92,87830.9
814.583,87819.8
815.246,87808.6
815.908,87797.4
816.571,87786.3
817.233,87775.1
817.896,87764
818.559,87752.9
819.221,87741.6
819.884,87730.6
820.546,87719.5
821.209,87708.3
821.872,87697.2
822.534,87686.2
823.197,87675.3
823.859,87664.3
824.522,87653.3
825.184,87642.4
825.847,87631.4
826.51,87620.3
827.172,87609.4
827.835,87598.4
828.497,87587.2
829.16,87575.9
829.823,87564.4
830.485,87552.9
831.148,87541.6
831.81,87530.5
832.473,87519.4
833.135,87508.5
833.798,87497.5
834.461,87486.5
835.123,87475.6
835.786,87464.9
836.448,87454.2
837.111,87443.5
837.774,87432.7
838.436,87422
839.099,87411.3
839.761,87400.4
840.424,87389.7
841.087,87378.9
841.749,87368.1
842.412,87357.3
843.074,87346.6
843.737,87335.8
844.399,87325.1
845.062,87314.4
845.725,87303.6
846.387,87292.9
847.05,87282.3
847.712,87271.8
848.375,87261.2
849.038,87250.6
849.7,87240
850.363,87229.4
851.025,87218.7
851.688,87208.1
852.35,87197.4
853.013,87186.3
853.676,87175.2
854.338,87164.1
855.001,87153.1
855.663,87142.3
856.326,87131.6
856.989,87120.9
857.651,87110.3
858.314,87099.8
858.976,87089.4
859.639,87079
860.301,87068.5
860.964,87058.1
861.627,87047.7
862.289,87037.2
862.952,87026.7
863.614,87016.2
864.277,87005.7
864.94,86995.3
865.602,86984.8
866.265,86974.4
866.927,86964
867.59,86953.5
868.253,86943.1
868.915,86932.8
869.578,86922.5
870.24,86912.3
870.903,86902
871.565,86891.7
872.228,86881.5
872.891,86871.2
873.553,86860.8
874.216,86850.5
874.878,86840.3
875.541,86829.9
876.204,86819.6
876.866,86809.2
877.529,86798.5
878.191,86787.6
878.854,86776.9
879.516,86766.3
880.179,86755.8
880.842,86745.5
881.504,86735.4
882.167,86725.3
882.829,86715.1
883.492,86704.9
884.155,86694.8
884.817,86684.5
885.48,86674.4
886.142,86664.2
886.805,86654
887.468,86643.9
888.13,86633.7
888.793,86623.5
889.455,86613.4
890.118,86603.3
890.78,86593.1
891.443,86583
892.106,86573
892.768,86563.1
893.431,86553.2
894.093,86543.1
894.756,86533.2
895.419,86523.2
896.081,86513.1
896.744,86503.2
897.406,86493.2
898.069,86483.1
898.732,86473.1
899.394,86463.1
900.057,86453.1
900.719,86443
901.382,86432.6
902.044,86422.1
902.707,86411.7
903.37,86401.6
904.032,86391.6
904.695,86381.7
905.357,86371.8
906.02,86361.9
906.683,86352
907.345,86342.1
908.008,86332.2
908.67,86322.3
909.333,86312.4
909.995,86302.6
910.658,86292.7
911.321,86282.8
911.983,86273
912.646,86263.2
913.308,86253.3
913.971,86243.5
914.634,86233.8
915.296,86224.1
915.959,86214.4
916.621,86204.7
917.284,86194.9
917.947,86185.2
918.609,86175.4
919.272,86165.7
919.934,86156
920.597,86146.2
921.259,86136.5
921.922,86126.8
922.585,86117
923.247,86107.3
923.91,86097.6
924.572,86087.7
925.235,86077.7
925.898,86067.6
926.56,86057.7
927.223,86047.8
927.885,86038
928.548,86028.3
929.21,86018.7
929.873,86009
930.536,85999.5
931.198,85989.9
931.861,85980.2
932.523,85970.6
933.186,85961.1
933.849,85951.5
934.511,85941.9
935.174,85932.4
935.836,85922.8
936.499,85913.3
937.162,85903.9
937.824,85894.6
938.487,85885.2
939.149,85875.7
939.812,85866.3
940.474,85856.9
941.137,85847.4
941.8,85837.9
942.462,85828.5
943.125,85818.9
943.787,85809.5
944.45,85800
945.113,85790.5
945.775,85781.1
946.438,85771.6
947.1,85762.1
947.763,85752.8
948.425,85743.4
949.088,85733.7
949.751,85723.9
950.413,85714
951.076,85704.4
951.738,85694.8
952.401,85685.2
953.064,85675.8
953.726,85666.4
954.389,85657
955.051,85647.6
955.714,85638.3
956.376,85628.9
957.039,85619.6
957.702,85610.3
958.364,85600.9
959.027,85591.6
959.689,85582.4
960.352,85573.3
961.015,85564.1
961.677,85554.9
962.34,85545.8
963.002,85536.6
963.665,85527.3
964.328,85518.1
964.99,85508.9
965.653,85499.7
966.315,85490.5
966.978,85481.3
967.64,85472
968.303,85462.9
968.966,85453.6
969.628,85444.4
970.291,85435.3
970.953,85426.2
971.616,85417.3
972.279,85408.3
972.941,85399.1
973.604,85389.6
974.266,85380
974.929,85370.5
975.592,85361
976.254,85351.7
976.917,85342.5
977.579,85333.3
978.242,85324.2
978.904,85315
979.567,85305.9
980.23,85296.9
980.892,85287.8
981.555,85278.7
982.217,85269.8
982.88,85261
983.543,85252.1
984.205,85243.1
984.868,85234.2
985.53,85225.3
986.193,85216.3
986.856,85207.4
987.518,85198.4
988.181,85189.4
988.843,85180.4
989.506,85171.5
990.168,85162.5
990.831,85153.5
991.494,85144.6
992.156,85135.6
992.819,85126.7
993.481,85117.8
994.144,85108.9
994.807,85100
995.469,85091.2
996.132,85082.5
996.794,85073.6
997.457,85064.3
998.119,85055
998.782,85045.7
999.445,85036.4
1000.11,85027.3
1000.77,85018.6
1001.43,85009.9
1002.09,85001.1
1002.76,84992.1
1003.42,84982.9
1004.08,84973.9
1004.75,84965.2
1005.41,84956.7
1006.07,84948
1006.73,84939.1
1007.4,84930
1008.06,84920.9
1008.72,84912.3
1009.38,84903.8
1010.05,84895.1
1010.71,84886.2
1011.37,84877.3
1012.03,84868.8
1012.7,84860.4
1013.36,84851.8
1014.02,84842.9
1014.68,84833.9
1015.35,84825
1016.01,84816.5
1016.67,84808.1
1017.33,84799.6
1018,84790.8
1018.66,84781.8
1019.32,84772.9
1019.98,84764.4
1020.65,84755.9
1021.31,84747
1021.97,84737.8
1022.64,84728.6
1023.3,84719.9
1023.96,84711.4
1024.62,84702.8
1025.29,84694
1025.95,84685.1
1026.61,84676.3
1027.27,84667.9
1027.94,84659.5
1028.6,84651
1029.26,84642.4
1029.92,84633.5
1030.59,84624.8
1031.25,84616.4
1031.91,84608.1
1032.57,84599.7
1033.24,84591.1
1033.9,84582.4
1034.56,84574.2
1035.22,84566
1035.89,84557.7
1036.55,84549.1
1037.21,84540.3
1037.87,84531.6
1038.54,84523.3
1039.2,84515.1
1039.86,84506.7
1040.52,84498.1
1041.19,84489.3
1041.85,84480.6
1042.51,84472.3
