# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0007966039960380e-07 -1.0000000000000000e+00 3.0411938537891956e+03 3.5308945448272601e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5084801070210256e+02 6.7128198274083145e-02 2.2827745543525419e-02 -2.0038226262413857e+03 -1.6342468321629980e+02 0.0000000000000000e+00 2.1126036036597402e+06 2.1126036036597402e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0023894249672606e-07 -1.0000000000000000e+00 3.2541476425636583e+03 3.7781386888160393e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4936766252867199e+02 7.1639488940224968e-02 1.8193830087080573e-02 -1.1862923879568318e+03 -9.0310965935074023e+01 0.0000000000000000e+00 1.2458171234950882e+06 1.2458171234950882e+06 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0039814480176478e-07 -1.0000000000000000e+00 3.2358746143816197e+03 3.7569232916308037e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4884449727152310e+02 7.1243507839299378e-02 1.5794917753430313e-02 -8.9626463257367766e+02 -6.8479141662729177e+01 0.0000000000000000e+00 9.3837010622133524e+05 9.3837010622133524e+05 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0055726728594904e-07 -1.0000000000000000e+00 3.3090453283510087e+03 3.8418761381827357e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4859119884000165e+02 7.2916974782487501e-02 1.4668321354589129e-02 -7.5349480668256001e+02 -5.7468142878806319e+01 0.0000000000000000e+00 7.8903793003846472e+05 7.8903793003846472e+05 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0071630992035204e-07 -1.0000000000000000e+00 3.2614036389591429e+03 3.7865630640192778e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4840971840577242e+02 7.1943351030143876e-02 1.3594087959937140e-02 -6.5455402443560354e+02 -4.9913388551260283e+01 0.0000000000000000e+00 6.8195354813815374e+05 6.8195354813815374e+05 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0087527267662979e-07 -1.0000000000000000e+00 3.1951049710754583e+03 3.7095888177152661e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4827963446575274e+02 7.0565752620629391e-02 1.2702769105154853e-02 -5.8155592879305254e+02 -4.4351380164260348e+01 0.0000000000000000e+00 6.0509881642913027e+05 6.0509881642913027e+05 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0103415552697244e-07 -1.0000000000000000e+00 3.2353175917867029e+03 3.7562765758552580e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4821257438514237e+02 7.1552634766840109e-02 1.2337819099058647e-02 -5.4010748729823297e+02 -4.1067209500492382e+01 0.0000000000000000e+00 5.6511824788368540e+05 5.6511824788368540e+05 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0119295844279275e-07 -1.0000000000000000e+00 3.2276221994198950e+03 3.7473420520351429e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4814629104553774e+02 7.1481030516687763e-02 1.1924880923239236e-02 -5.0418012031478946e+02 -3.8271789368933455e+01 0.0000000000000000e+00 5.2570574608881539e+05 5.2570574608881539e+05 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0135168139603460e-07 -1.0000000000000000e+00 3.1896240711512442e+03 3.7032253694861968e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4808730170284537e+02 7.0738310629524737e-02 1.1482809875711361e-02 -4.7158293089396426e+02 -3.5764989282937435e+01 0.0000000000000000e+00 4.9064533760501206e+05 4.9064533760501206e+05 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0151032436013300e-07 -1.0000000000000000e+00 3.1872925245998604e+03 3.7005183914390609e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4804604766511000e+02 7.0788855585448660e-02 1.1187890791720053e-02 -4.4660263464607112e+02 -3.3815145076095952e+01 0.0000000000000000e+00 4.6596272250768187e+05 4.6596272250768187e+05 0.0000000000000000e+00
