# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0007386280051418e-07 -1.0000000000000000e+00 3.0336773812267475e+03 3.5221677509288625e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.5085781021143487e+02 6.6960278452676353e-02 2.2800123540096487e-02 -2.0047583069850357e+03 -1.5595859708527405e+02 0.0000000000000000e+00 2.1126275719860638e+06 2.1126275719860638e+06 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0022152857478605e-07 -1.0000000000000000e+00 3.2500986761202498e+03 3.7734377476019806e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4937309149338688e+02 7.1539033289724926e-02 1.8180811868323522e-02 -1.1868011216175314e+03 -8.6049098115024719e+01 0.0000000000000000e+00 1.2457989191330599e+06 1.2457989191330599e+06 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0036907230685838e-07 -1.0000000000000000e+00 3.2320974083245569e+03 3.7525378703447014e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4884828567202055e+02 7.1140512482648438e-02 1.5781810712703792e-02 -8.9658233213347296e+02 -6.5270039498093681e+01 0.0000000000000000e+00 9.3829062546748482e+05 9.3829062546748482e+05 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0051649396624198e-07 -1.0000000000000000e+00 3.3071117968083358e+03 3.8396312645230808e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4859451567909048e+02 7.2845512635181409e-02 1.4660130368908333e-02 -7.5390486189611784e+02 -5.4795922473945822e+01 0.0000000000000000e+00 7.8913577780618903e+05 7.8913577780618903e+05 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0066379352247628e-07 -1.0000000000000000e+00 3.2585209256386061e+03 3.7832161689421676e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4841222296813879e+02 7.1842797469523156e-02 1.3581837504937942e-02 -6.5480989611951304e+02 -4.7575605936790225e+01 0.0000000000000000e+00 6.8190267012692767e+05 6.8190267012692767e+05 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0081097094599804e-07 -1.0000000000000000e+00 3.1925743928879187e+03 3.7066507594568261e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4828168899789483e+02 7.0465333342209571e-02 1.2689921992966945e-02 -5.8173745669680511e+02 -4.2257764393979031e+01 0.0000000000000000e+00 6.0502270060837723e+05 6.0502270060837723e+05 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0095802620670327e-07 -1.0000000000000000e+00 3.2337549435625083e+03 3.7544623060797824e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4821459923198137e+02 7.1464601702483269e-02 1.2326855378765170e-02 -5.4036661571249135e+02 -3.9132318279993257e+01 0.0000000000000000e+00 5.6517036625694053e+05 5.6517036625694053e+05 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0110495927474674e-07 -1.0000000000000000e+00 3.2260367176224972e+03 3.7455012719670194e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4814807245796146e+02 7.1384152040383175e-02 1.1913146498238750e-02 -5.0444735513221860e+02 -3.6460247846110533e+01 0.0000000000000000e+00 5.2575222213984339e+05 5.2575222213984339e+05 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0125177012072861e-07 -1.0000000000000000e+00 3.1876464550900132e+03 3.7009293127078152e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4808869936260203e+02 7.0625045618682783e-02 1.1468474532726295e-02 -4.7175418502179718e+02 -3.4055828050495840e+01 0.0000000000000000e+00 4.9058889299095271e+05 4.9058889299095271e+05 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0139845871587708e-07 -1.0000000000000000e+00 3.1859086839848105e+03 3.6989117213241315e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4804750360245231e+02 7.0680440216219317e-02 1.1174671168643952e-02 -4.4684565280502778e+02 -3.2197243552289926e+01 0.0000000000000000e+00 4.6603440207153041e+05 4.6603440207153041e+05 0.0000000000000000e+00
