x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
2.280000003906934491e-09,1.238557191000000043e-04
6.360000000427134933e-09,4.951038596000000057e-04
1.287000000615989865e-08,1.469909991000000089e-03
2.247000000465959644e-08,3.584095148000000092e-03
3.481000000249423280e-08,7.356775567999999758e-03
5.007000000034622904e-08,8.831512112999999678e-03
6.909000000376864010e-08,1.401045040000000082e-02
9.149000000263641057e-08,2.967223993000000018e-02
1.174900000009415584e-07,6.060036531000000115e-02
1.481299999994689536e-07,1.129788924999999972e-01
1.829400000019632063e-07,1.988585220999999903e-01
2.221900000023424495e-07,3.437536766000000021e-01
2.671700000007604002e-07,5.899181315999999509e-01
3.172800000044162639e-07,8.554822933000000296e-01
3.728699999996365465e-07,1.317459109999999933e+00
4.355100000026368269e-07,1.840174941999999980e+00
5.044600000019272701e-07,2.413369884999999826e+00
5.801200000021822573e-07,2.811720261000000054e+00
6.644400000013206163e-07,3.407774195000000006e+00
7.564900000005536615e-07,3.850424214999999872e+00
8.567600000048969657e-07,4.477539168999999930e+00
9.676100000035604172e-07,5.070890588000000143e+00
1.087910000002523158e-06,5.694764057000000435e+00
1.218250000000864549e-06,6.035660254999999808e+00
1.361490000000742369e-06,6.830238254000000175e+00
1.516250000001662185e-06,7.690280491000000218e+00
1.683230000004698510e-06,9.065431787999999713e+00
1.865909999999360130e-06,9.606752373000000844e+00
2.062600000002134900e-06,1.073331235000000028e+01
2.274140000004365403e-06,1.164164601000000054e+01
2.504730000005395080e-06,1.293819977999999971e+01
2.752329999999858416e-06,1.469608479999999950e+01
3.017930000005719510e-06,1.704916861999999966e+01
3.306630000004417922e-06,2.195086365999999956e+01
3.615920000001437940e-06,3.241221397999999709e+01
3.947010000004525198e-06,4.587627788000000351e+01
4.306030000002181453e-06,6.826037091999999973e+01
4.689949999999498436e-06,1.032055555000000027e+02
5.100240000004419118e-06,1.582757827000000077e+02
5.544310000004770774e-06,2.429456132999999909e+02
6.018470000000775537e-06,3.696105612000000065e+02
6.524470000002224709e-06,5.541048869999999624e+02
7.071230000001094086e-06,8.118063809999999876e+02
7.654309999999498121e-06,1.148877797000000101e+03
8.275810000000660991e-06,1.534689345999999887e+03
8.946510000001240564e-06,1.900285448000000088e+03
9.661000000001251404e-06,2.205014454000000114e+03
1.042180000000314493e-05,2.443809795000000122e+03
1.124180000000052314e-05,2.626964762999999948e+03
1.211457000000137943e-05,2.766914385999999922e+03
