x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
1.500000003318291472e-09,1.302935444999999959e+01
3.850000005911624652e-09,1.624685789000000113e+01
7.620000005204019624e-09,1.665674363999999841e+01
1.287000000615989865e-08,1.642265966000000077e+01
1.967000000036023396e-08,1.638262024999999866e+01
2.807000000615289619e-08,1.684359803999999983e+01
3.818000000421761702e-08,1.794969260999999960e+01
5.007000000034622904e-08,1.980543979000000121e+01
6.384000000281275280e-08,2.253222981000000047e+01
7.959000000568038822e-08,2.628013406999999901e+01
9.744000000466712938e-08,3.127969782999999993e+01
1.174900000009415584e-07,3.779778821000000022e+01
1.398600000044325595e-07,4.614907063999999792e+01
1.646700000037526519e-07,5.669118295999999901e+01
1.920700000042074760e-07,6.978288741000000073e+01
2.221900000023424495e-07,8.580944318999999609e+01
2.551700000026357825e-07,1.050127307999999999e+02
2.911600000032876736e-07,1.273204580999999962e+02
3.303400000049805326e-07,1.517441623999999933e+02
3.728699999996365465e-07,1.752931888999999899e+02
4.189200000013215783e-07,1.944607016999999871e+02
4.686800000044399733e-07,2.146972758999999940e+02
5.223500000042235864e-07,2.320912806000000046e+02
5.801200000021822573e-07,2.529546282999999960e+02
6.422200000031352820e-07,2.713712140000000090e+02
7.088700000039694288e-07,2.939412110999999754e+02
7.803000000023985516e-07,3.122553652000000284e+02
8.567600000048969657e-07,3.361538199999999961e+02
9.385100000045554005e-07,3.545478818999999930e+02
1.025820000002397643e-06,3.794399252000000047e+02
1.118959999999447055e-06,3.987169187000000079e+02
1.218250000000864549e-06,4.247282190999999898e+02
1.323990000003050257e-06,4.457626965000000041e+02
1.436500000004059543e-06,4.732243652000000225e+02
1.556130000004429769e-06,4.968517701000000102e+02
1.683230000004698510e-06,5.261772428000000446e+02
1.818180000000779792e-06,5.528335206000000426e+02
1.961370000003626141e-06,5.875402446000000509e+02
2.113220000005355862e-06,6.252226083000000472e+02
2.274140000004365403e-06,6.654281376000000137e+02
2.444590000003188234e-06,6.975555851000000303e+02
2.625030000004358244e-06,7.279250438000000258e+02
2.815970000000333978e-06,7.624317751999999473e+02
3.017930000005719510e-06,8.019192434000000276e+02
3.231420000005868893e-06,8.465654044000000340e+02
3.457040000000688576e-06,8.961676624000000402e+02
3.695360000001812622e-06,9.505618210000000090e+02
3.947010000004525198e-06,1.010363516000000004e+03
4.212610000003280532e-06,1.075907005999999910e+03
4.492869999999982447e-06,1.147095960999999988e+03
4.788490000002809733e-06,1.223682610999999952e+03
5.100240000004419118e-06,1.305646592999999939e+03
5.428860000002089182e-06,1.392735298000000057e+03
5.775200000002200795e-06,1.484548395999999912e+03
6.140100000003201662e-06,1.580137891000000081e+03
6.524470000002224709e-06,1.678761199999999917e+03
6.929190000001028951e-06,1.779693023000000039e+03
7.355300000000397800e-06,1.881771520999999893e+03
7.803810000005739916e-06,1.984123274999999921e+03
8.275810000000660991e-06,2.085981270000000222e+03
8.772380000003465576e-06,2.186566150000000107e+03
9.294760000003066355e-06,2.285071680999999899e+03
9.844120000003897232e-06,2.380696363999999903e+03
1.042180000000314493e-05,2.472680813999999828e+03
1.102903000000310456e-05,2.560374263000000155e+03
1.166734000000246860e-05,2.643221454999999878e+03
1.233818000000042030e-05,2.720427614000000176e+03
1.304318000000392959e-05,2.792247756000000209e+03
1.378386000000375662e-05,2.858801747999999861e+03
1.456205000000210295e-05,2.919841986999999790e+03
1.537946000000545282e-05,2.975451117999999951e+03
1.623803000000378940e-05,3.025787697000000207e+03
1.713952000000062902e-05,3.071160472999999911e+03
1.808618000000450455e-05,3.111906444000000192e+03
1.908010000000359531e-05,3.148376115000000027e+03
2.012366000000298397e-05,3.180919652000000042e+03
2.121898000000044376e-05,3.209868581000000177e+03
2.236878000000075249e-05,3.235528636999999890e+03
2.357547000000437352e-05,3.258177185999999892e+03
2.484186000000221316e-05,3.278067085000000134e+03
2.617036000000183630e-05,3.295418936000000031e+03
2.756441000000364622e-05,3.310438033999999789e+03
2.902702000000090103e-05,3.323327047000000221e+03
3.056177999999931693e-05,3.334284555000000182e+03
3.217169000000552430e-05,3.343476665000000139e+03
3.386090000000052821e-05,3.351022968000000219e+03
3.563287000000059656e-05,3.356998419999999896e+03
3.749187000000375801e-05,3.361460202000000208e+03
3.944119000000511987e-05,3.364458407999999963e+03
4.148611000000101962e-05,3.366078646999999819e+03
4.363089000000286156e-05,3.366480461000000105e+03
4.588092000000188158e-05,3.365898796999999831e+03
4.824020000000217454e-05,3.364594449000000168e+03
5.071509000000417857e-05,3.362802869000000101e+03
5.331033000000218083e-05,3.360643380999999863e+03
5.603219000000336911e-05,3.358009348999999929e+03
5.888464000000226130e-05,3.354497593000000052e+03
6.187618000000582848e-05,3.349605861999999888e+03
6.501295000000339389e-05,3.342969903000000158e+03
6.830338000000323831e-05,3.334694469000000026e+03
7.175274000000086505e-05,3.325301202000000103e+03
7.537127000000509486e-05,3.315624538000000030e+03
7.916565000000019977e-05,3.306437550999999985e+03
8.314568000000121747e-05,3.297989849000000049e+03
8.731616000000031158e-05,3.289714127000000190e+03
9.169059000000601590e-05,3.280506096000000070e+03
9.627724999999997678e-05,3.269378345999999965e+03
1.010890800000012734e-04,3.256107324999999946e+03
1.061319699999998552e-04,3.241416994000000159e+03
1.114219900000037447e-04,3.226693239000000176e+03
1.169674100000008758e-04,3.213181901999999809e+03
1.227825600000045296e-04,3.201116418999999951e+03
1.288705700000036900e-04,3.189459435000000212e+03
1.352533500000063814e-04,3.176801565000000210e+03
1.419420700000060263e-04,3.162592837000000145e+03
1.489568600000055099e-04,3.147469865999999911e+03
1.563037000000022691e-04,3.132397069999999985e+03
1.640078000000002494e-04,3.117619204999999965e+03
1.720797200000063695e-04,3.102526601999999912e+03
1.805413500000056944e-04,3.086587211000000025e+03
1.893941800000007543e-04,3.070078375999999935e+03
1.986698500000017042e-04,3.053905768000000080e+03
2.083813700000049956e-04,3.038654650999999831e+03
2.185562100000026974e-04,3.023885208000000148e+03
2.291987100000056842e-04,3.008623551000000134e+03
2.403420900000057361e-04,2.992446510000000217e+03
2.519977200000056406e-04,2.975972787000000153e+03
2.641920400000046182e-04,2.960252978999999868e+03
2.769223300000049994e-04,2.945491102999999839e+03
2.902274099999999860e-04,2.930936370999999781e+03
3.041225900000057601e-04,2.915627634999999827e+03
3.186383500000004930e-04,2.899620413999999982e+03
3.337814400000027495e-04,2.883606146000000081e+03
3.495850300000000643e-04,2.868209349000000202e+03
3.660639400000036386e-04,2.853312551999999869e+03
3.832434600000027324e-04,2.838324991999999838e+03
4.011309500000024143e-04,2.822842227000000094e+03
4.197561100000015907e-04,2.806738103000000137e+03
4.391364200000040866e-04,2.789703837999999905e+03
4.592927300000013450e-04,2.771027101000000130e+03
4.802425800000023181e-04,2.750379574999999932e+03
5.020040800000060907e-04,2.728826931999999942e+03
5.245973100000043098e-04,2.708528766999999789e+03
5.480371400000052119e-04,2.691442226000000119e+03
5.723513699999998455e-04,2.678380928999999924e+03
5.975503300000042884e-04,2.668628580000000056e+03
6.236552000000017805e-04,2.660547011999999995e+03
6.506720799999996061e-04,2.652725280999999995e+03
6.786341900000039109e-04,2.644431619999999839e+03
7.075402700000025993e-04,2.635485983999999917e+03
7.374163899999999208e-04,2.625991615999999794e+03
7.682654900000045108e-04,2.615978657999999996e+03
8.001376500000035013e-04,2.605339551000000029e+03
8.330222400000053236e-04,2.594190206000000217e+03
8.669457200000038870e-04,2.583165481999999884e+03
9.019036000000042307e-04,2.573043337999999949e+03
9.379442700000027331e-04,2.563887661000000207e+03
9.750550900000050153e-04,2.554945446000000175e+03
1.013269480000005256e-03,2.545541932000000088e+03
1.052588599999999906e-03,2.535941663000000062e+03
1.093084850000003785e-03,2.527083089000000200e+03
1.134736700000004914e-03,2.519498630000000048e+03
1.177574460000002524e-03,2.512326962999999978e+03
1.221590740000003377e-03,2.504678516999999829e+03
1.266842100000005250e-03,2.496143040999999812e+03
1.313313310000005247e-03,2.487331478999999945e+03
1.361041490000005098e-03,2.479104115000000093e+03
1.410027730000003050e-03,2.471568669000000227e+03
1.460346390000005117e-03,2.464121316000000206e+03
1.511979160000002714e-03,2.456319050000000061e+03
1.564962420000000527e-03,2.448424441999999999e+03
1.619295170000000818e-03,2.441151859999999942e+03
1.675039619999999820e-03,2.434777156999999988e+03
1.732187920000001144e-03,2.428667621999999938e+03
1.790783570000002061e-03,2.422077042999999776e+03
1.850836810000004154e-03,2.415088385000000017e+03
1.912433970000002254e-03,2.408542167999999947e+03
1.975560250000001072e-03,2.403083352999999988e+03
2.040256429999999423e-03,2.398317735000000084e+03
2.106527720000002726e-03,2.393186885999999959e+03
2.174440010000004871e-03,2.387106205999999929e+03
2.243992750000003717e-03,2.380457206999999926e+03
2.315233480000003594e-03,2.374112817000000177e+03
2.388178300000000018e-03,2.368533170000000155e+03
2.462908920000003894e-03,2.363236766999999872e+03
2.539424090000004172e-03,2.357455222000000049e+03
2.617771920000002903e-03,2.351233733000000029e+03
2.697969120000003138e-03,2.345532910999999785e+03
2.780086560000000987e-03,2.341234340999999858e+03
2.864135380000000508e-03,2.338099683999999797e+03
2.950170900000003565e-03,2.334782459000000017e+03
3.038220290000005243e-03,2.330069045000000187e+03
3.128377540000002507e-03,2.324078758000000107e+03
3.220647790000000839e-03,2.318032049999999799e+03
3.315085910000000434e-03,2.313204889000000094e+03
3.411716310000002632e-03,2.309600305999999819e+03
3.510616500000004764e-03,2.306118989999999940e+03
3.611806370000003683e-03,2.301701848000000155e+03
3.715348300000002098e-03,2.296517366999999922e+03
3.821277260000002091e-03,2.291768630999999914e+03
3.929687200000003822e-03,2.288407759000000169e+03
4.040597890000000719e-03,2.285981052999999974e+03
4.154074340000001031e-03,2.282875042000000121e+03
4.270153159999999851e-03,2.277940864000000147e+03
4.388921129999999969e-03,2.271842473000000155e+03
4.510410320000005080e-03,2.266601246000000174e+03
4.634694330000002117e-03,2.263721503000000212e+03
4.761820400000004415e-03,2.262636589000000185e+03
4.891900460000001873e-03,2.261027399999999943e+03
5.024960950000000731e-03,2.257012468999999783e+03
5.161077490000004139e-03,2.250980113999999958e+03
5.300295830000002761e-03,2.245287809999999808e+03
5.442715280000001363e-03,2.242131049000000075e+03
5.588377520000001666e-03,2.241453998999999840e+03
5.737367960000000662e-03,2.240873102999999901e+03
5.889743980000005860e-03,2.237897065999999995e+03
6.045625300000004657e-03,2.232302239000000100e+03
6.205054020000005770e-03,2.226400344000000132e+03
6.368120620000005880e-03,2.222925803000000087e+03
6.534884460000000249e-03,2.222453918000000158e+03
6.705460920000000553e-03,2.222696379999999863e+03
6.879904310000000550e-03,2.220735213999999814e+03
7.058316380000000459e-03,2.215727562999999918e+03
7.240768559999999354e-03,2.209664826000000176e+03
7.427407700000003728e-03,2.205611606999999822e+03
7.618280980000001132e-03,2.204889094999999998e+03
7.813494330000005442e-03,2.205738328999999794e+03
8.013118590000005079e-03,2.204923283999999967e+03
8.217288590000003390e-03,2.200754859000000124e+03
8.426070550000006390e-03,2.194662087000000156e+03
8.639583620000003752e-03,2.189912953000000016e+03
8.857913570000000569e-03,2.188641923000000133e+03
9.081222020000005030e-03,2.189776156999999785e+03
9.309574490000003394e-03,2.190034697000000051e+03
9.543098680000000611e-03,2.187027185999999801e+03
9.781885490000001224e-03,2.181322713000000022e+03
1.002609389000000580e-02,2.175952760000000126e+03
1.027580518000000692e-02,2.173736930999999913e+03
1.053116173000000037e-02,2.174678625999999895e+03
1.079226739999999962e-02,2.175803136999999879e+03
1.105932282000000530e-02,2.174073484999999891e+03
1.133239861000000584e-02,2.169081345000000056e+03
1.161164373000000451e-02,2.163363718000000063e+03
1.189716397000000099e-02,2.160206479999999829e+03
1.218914514000000136e-02,2.160634340999999949e+03
1.248768675000000092e-02,2.162255890999999792e+03
1.279295644000000461e-02,2.161731436000000031e+03
1.310508054000000290e-02,2.157703035999999884e+03
1.342428386999999605e-02,2.151976912000000084e+03
1.375065978999999959e-02,2.148041284999999789e+03
1.408438565000000135e-02,2.147851411000000098e+03
1.442559228999999721e-02,2.149799367000000075e+03
1.477449585000000822e-02,2.150273717999999917e+03
1.513121883000000806e-02,2.147070580999999947e+03
1.549595822999999886e-02,2.141386552999999822e+03
1.586886735999999687e-02,2.136838458000000173e+03
1.625021854000000682e-02,2.136176774000000023e+03
1.664012116000000707e-02,2.138431981000000178e+03
1.703878595000000301e-02,2.139874388000000181e+03
1.744636752000000915e-02,2.137599880000000212e+03
1.786311706000000624e-02,2.132082455000000209e+03
1.828918221000000802e-02,2.126867968999999903e+03
1.872479094000000649e-02,2.125393771999999899e+03
1.917012784999999955e-02,2.127608431000000110e+03
1.962548666000000705e-02,2.129774622999999792e+03
2.009101981000000620e-02,2.128358447000000069e+03
2.056697570000000017e-02,2.123166646000000128e+03
2.105354715000000085e-02,2.117569221000000198e+03
2.155101953000000334e-02,2.115541181999999935e+03
2.205957962000000896e-02,2.117722173000000112e+03
2.257949353000000825e-02,2.120514506999999867e+03
2.311098796999999649e-02,2.119945279000000028e+03
2.365441968000000367e-02,2.115190334999999777e+03
2.420995978999999909e-02,2.109380830000000060e+03
2.477788979999999766e-02,2.106829881999999998e+03
2.535844570999999659e-02,2.108757810000000063e+03
2.595194933000000495e-02,2.111701293999999962e+03
2.655863858000000882e-02,2.111380024000000049e+03
2.717883466999999886e-02,2.106547512000000097e+03
2.781280227999999993e-02,2.100363885000000209e+03
2.846090352000000059e-02,2.097783720999999787e+03
2.912338139999999867e-02,2.100494678000000022e+03
