x, heatflux
2.851770358999999644e+00,2.271405415999999968e+05
2.852267541999999434e+00,1.896723545999999915e+05
2.852717200999999925e+00,4.241402526000000216e+04
2.853639423999999813e+00,4.133077988000000187e+04
2.854732993999999913e+00,3.022559253000000172e+04
2.855902863999999486e+00,2.588375776000000042e+04
2.857146143999999666e+00,2.281241662999999971e+04
2.858459118999999493e+00,2.078105807999999888e+04
2.859846865999999821e+00,1.941562565000000177e+04
2.861309260999999715e+00,1.839083240999999907e+04
2.862850062999999778e+00,1.757635875999999917e+04
2.864472264000000212e+00,1.690531819000000178e+04
2.866180844999999699e+00,1.634310992000000078e+04
2.867978539999999743e+00,1.586451468999999997e+04
2.869869725000000038e+00,1.545039445999999953e+04
2.871858463000000139e+00,1.508783186999999998e+04
2.873949707999999603e+00,1.476594623999999931e+04
2.876147694999999782e+00,1.447841193000000021e+04
2.878457466999999603e+00,1.422031373999999960e+04
2.880883873999999789e+00,1.398796545999999944e+04
2.883432608999999758e+00,1.377612046000000009e+04
2.886108543999999831e+00,1.358045936000000074e+04
2.888917375000000121e+00,1.339742165000000023e+04
2.891864617999999609e+00,1.322448248000000058e+04
2.894956481999999554e+00,1.305957155000000057e+04
2.898198599999999736e+00,1.290148451000000023e+04
2.901597285999999887e+00,1.274988201999999910e+04
2.905158635999999461e+00,1.260462687000000005e+04
2.908889550000000046e+00,1.246534245999999985e+04
2.912796010000000102e+00,1.233127505000000019e+04
2.916884792999999920e+00,1.220211182000000008e+04
2.921162365999999899e+00,1.207740756999999940e+04
2.925635879999999744e+00,1.195741503000000012e+04
2.930311659999999652e+00,1.184213344999999936e+04
2.935196693999999606e+00,1.173214578000000074e+04
2.940297521999999830e+00,1.162765934000000016e+04
2.945621496999999422e+00,1.152939331999999922e+04
2.951174608999999727e+00,1.143752906000000075e+04
2.956963621999999958e+00,1.135250056000000041e+04
2.962994664000000000e+00,1.127394307999999910e+04
2.969274474999999747e+00,1.120183697000000029e+04
